model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.56e+02	 1.00e+06	2022-08-10@11:40
2x2_2C_8b_C2v_L	4.9431046	0	14	2.3829	-0.0061767665	-3.3375319	-4.0693663	-0.099984487	-4.0693273	-0.099983594	0.13821049	-3.6976561	9.6822222	-3.3212922e-05	8.9059973e-07	0.011283034	-0.16168231	0.011283545	-0.16168298	1.1755144e-06	6.7095012e-07	-0.11169836	-1.0992231	1.731949	0.056007627	-1.7319409	-0.056010132	0.22643776	-2.2842965	2.0779889	1	0.20254444	0.014625111	1.2619085	1.623606	-0.57502867	-0.17954196	0.074772983	0.13233553	0.22510289	1.9437965	1.8145956	1.5884107	1.8145966	1.5884008	0.016479163	1.5816205	1.1067741	0.00039761656	5.2126223e-06	0.09825418	1.1077314	0.098251121	1.1077649	-1.6926713e-05	-6.8314048e-06	1.1158525	0.71632665	-1.5257911	-0.60224645	1.5257777	0.60225348	-0.28377197	2.4763427	0.028672485	0.20524527	0.054862232	0.17067652	0.34476374	0.17067559	0.34476699	0.016566023	0.33262925	0.035718984	3.9239476	5.4105613	5.1359228	5.0610786	5.135927	5.0610938	4.3346508	6.0497476	5.276684	2.7327903	3.3826933	5.0635995	3.3826661	5.0636217	3.7168737	3.2438572	-75.2159	R0:S0:1	-58.394578	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.49e+02	 3.26e-03	2022-08-10@13:54
2x2_2C_8b_C2v_L	5.3101354	0	14	2.4658	-0.0063331692	-3.327617	-4.0294161	-0.097815396	-4.0293923	-0.097818487	0.13512351	-3.6394819	9.6844444	-2.6038381e-05	-6.8145551e-08	0.010908297	-0.16045619	0.010909033	-0.16045733	-9.342185e-07	4.155827e-06	-0.11100617	-1.0927156	1.7173194	0.054527956	-1.7173146	-0.054534696	0.22484595	-2.2621415	2.0559778	1	0.20508889	0.014324636	1.2621202	1.6239887	-0.57304047	-0.17921637	0.074523592	0.13180228	0.22821557	1.9440052	1.8161913	1.5868455	1.8161914	1.5868454	0.016571404	1.5828161	1.1067692	0.00031452943	7.3363191e-06	0.096370265	1.1027846	0.096368612	1.1027907	-6.1573243e-06	-1.0745994e-05	1.1112213	0.71713565	-1.5185183	-0.59306848	1.5185125	0.59309548	-0.28407833	2.4674705	0.028576721	0.20791983	0.054658145	0.16932913	0.34568361	0.16932901	0.34568005	0.016654435	0.33200511	0.035478753	3.9446508	5.3984671	5.1296585	5.0671777	5.1296632	5.0671953	4.3258546	6.0461671	5.2785101	2.7431083	3.3832766	5.0683982	3.3832635	5.0683925	3.7250288	3.2536265	-74.853016	R0:S0:1	-57.749156	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.43e+02	 3.60e-03	2022-08-10@14:58
2x2_2C_8b_C2v_L	5.6752618	0	14	2.5487	-0.0061094341	-3.3133636	-3.9812031	-0.095337311	-3.9811884	-0.095337889	0.132207	-3.5812289	9.6866667	-2.0914671e-05	2.7969683e-06	0.010422274	-0.15920728	0.010423213	-0.15920806	-4.1658827e-07	2.6531352e-06	-0.110301	-1.0856381	1.7009335	0.05257719	-1.700931	-0.052581322	0.22350332	-2.2398646	2.0339667	1	0.20763333	0.014003629	1.2622903	1.6242692	-0.57124293	-0.17898603	0.074313052	0.1312542	0.23183422	1.9441451	1.8175678	1.583666	1.8175678	1.5836638	0.016749006	1.5838299	1.1067218	0.00025128957	-9.111919e-07	0.094543704	1.0993241	0.094542049	1.0993311	-4.8665701e-06	-5.6869041e-06	1.1069347	0.71830333	-1.5117586	-0.58254596	1.511755	0.58256189	-0.28487691	2.4589983	0.028477991	0.21085952	0.054517662	0.16815274	0.34779159	0.16815267	0.34779082	0.016828517	0.33146855	0.035243629	3.9684535	5.385618	5.1233007	5.0738181	5.1233032	5.07383	4.3173211	6.0432224	5.2811239	2.753669	3.3830222	5.076978	3.3830124	5.0769787	3.7330553	3.2629123	-74.444149	R0:S0:1	-57.103733	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.37e+02	 4.24e-03	2022-08-10@15:43
2x2_2C_8b_C2v_L	6.039752	0	14	2.6316	-0.0059688553	-3.2999724	-3.9338884	-0.092859977	-3.9338729	-0.092860025	0.12973788	-3.5235177	9.6888889	-8.4613044e-06	-4.0688368e-07	0.009927624	-0.15792381	0.0099293149	-0.15792501	3.7859391e-06	1.1476386e-05	-0.10960262	-1.0786036	1.6847472	0.050607094	-1.6847444	-0.05060818	0.22231468	-2.2178128	2.0119556	1	0.21017778	0.013686562	1.2624438	1.6245314	-0.56948052	-0.17880577	0.074121602	0.13069509	0.23609899	1.9442684	1.8189361	1.5796863	1.8189369	1.5796872	0.016960765	1.5847236	1.1066427	0.00010495167	1.0542372e-05	0.092769339	1.0964331	0.092769704	1.0964562	-3.5185968e-05	-2.1756394e-05	1.1031386	0.71961363	-1.5050262	-0.57214118	1.505016	0.57214248	-0.28588773	2.4507528	0.028376869	0.21428926	0.054391525	0.16697554	0.35032037	0.16697479	0.35031684	0.017036634	0.33099187	0.035012023	3.9953303	5.3721632	5.1164313	5.0815647	5.1164358	5.0815664	4.3088054	6.0407154	5.2843429	2.7643966	3.3822438	5.0877735	3.3822247	5.0877766	3.7410481	3.2718645	-74.042494	R0:S0:1	-56.458311	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.31e+02	 4.53e-03	2022-08-10@16:37
2x2_2C_8b_C2v_L	6.4041913	0	14	2.7145	-0.0057350575	-3.2849815	-3.8869649	-0.090851609	-3.8869489	-0.090841384	0.12724419	-3.4660324	9.6911111	2.8839968e-05	1.0298591e-06	0.0095168579	-0.15684035	0.0095147904	-0.15683645	3.523965e-06	5.9959762e-06	-0.10889226	-1.0713223	1.6686484	0.048764605	-1.6686451	-0.048753142	0.22114477	-2.1957953	1.9899444	1	0.21272222	0.013377436	1.2626001	1.6247892	-0.5677095	-0.1786127	0.073925495	0.13013746	0.23955979	1.944441	1.820296	1.5772504	1.8202953	1.5772457	0.017125464	1.5857179	1.1065651	-0.00034294407	-2.8005044e-06	0.091048735	1.0925189	0.091053917	1.0925225	-1.5423867e-05	-4.8482482e-06	1.0985509	0.72046215	-1.4984011	-0.56158654	1.4984048	0.56154095	-0.28666961	2.4423327	0.028275857	0.21712156	0.054221298	0.16581524	0.35197373	0.16581591	0.35198247	0.017198136	0.33046374	0.034779946	4.0175412	5.3598541	5.1103517	5.0871881	5.1103531	5.0871666	4.3005377	6.0377927	5.2871307	2.7747305	3.382579	5.0947143	3.3825845	5.0947234	3.7488683	3.2811102	-73.641944	R0:S0:1	-55.812889	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.26e+02	 4.67e-03	2022-08-10@18:04
2x2_2C_8b_C2v_L	6.7672657	0	14	2.7974	-0.0054365902	-3.2693465	-3.8392526	-0.088792843	-3.839259	-0.088800189	0.12495827	-3.4078318	9.6933333	7.3470354e-06	-1.4783307e-06	0.0090372584	-0.15577211	0.0090386763	-0.15577379	-3.4195426e-06	1.673104e-07	-0.1081737	-1.0639564	1.6523831	0.046788122	-1.6523839	-0.046796321	0.22010229	-2.1735708	1.9679333	1	0.21526667	0.013073721	1.2627221	1.6249907	-0.56605156	-0.17851084	0.073764039	0.12956439	0.24385298	1.9445657	1.8215812	1.573451	1.8215806	1.5734652	0.017342837	1.5864613	1.1064419	-8.8072707e-05	1.2681142e-06	0.089502897	1.0898608	0.089502614	1.0898287	2.0568521e-05	9.7641916e-07	1.0946267	0.72164599	-1.4919878	-0.55094016	1.4919937	0.55097678	-0.28774496	2.4343298	0.02817166	0.22053823	0.054094634	0.1647068	0.35443295	0.16470737	0.35442143	0.017412261	0.33006363	0.034553797	4.0440623	5.346628	5.1036464	5.0940682	5.1036472	5.0940767	4.2921841	6.0358417	5.2907297	2.785369	3.3821141	5.105244	3.3821284	5.1052066	3.7567727	3.2898492	-73.235203	R0:S0:1	-55.167467	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.21e+02	 4.79e-03	2022-08-10@18:30
2x2_2C_8b_C2v_L	7.1289296	0	14	2.8803	-0.0048590857	-3.2520843	-3.7891099	-0.086727512	-3.7891141	-0.086723012	0.12300683	-3.3494806	9.6955556	-6.6189697e-06	1.2804792e-06	0.0085631517	-0.15482082	0.0085633268	-0.15482058	3.4983155e-06	-7.5087364e-07	-0.10746046	-1.0563614	1.6355085	0.044581233	-1.6355077	-0.044573636	0.21938667	-2.1512407	1.9459222	1	0.21781111	0.012757362	1.2628113	1.6251174	-0.56452396	-0.17848397	0.073633008	0.1289739	0.2486398	1.9446522	1.8227924	1.5683251	1.8227947	1.5683116	0.017630077	1.5870579	1.1062789	7.843764e-05	-9.8348691e-07	0.087853753	1.088419	0.087852177	1.0884681	-2.1494047e-05	-4.6450069e-07	1.0909407	0.72306858	-1.485743	-0.53950863	1.4857271	0.53946835	-0.28932255	2.4265527	0.028063893	0.22420752	0.054003057	0.1636519	0.35778326	0.16364974	0.35779189	0.017696241	0.32973731	0.03433066	4.0733984	5.3327517	5.0965235	5.1015447	5.0965208	5.1015359	4.2839147	6.0343977	5.2952269	2.7962528	3.3811115	5.1190116	3.3810868	5.1190576	3.7646952	3.2982945	-72.814121	R0:S0:1	-54.522044	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.16e+02	 5.51e-03	2022-08-10@18:55
2x2_2C_8b_C2v_L	7.4922922	0	14	2.9632	-0.0046159262	-3.2374841	-3.7476984	-0.085400201	-3.747698	-0.085406916	0.12124816	-3.2917204	9.6977778	-1.1922158e-07	-1.4470292e-06	0.0082405503	-0.1539986	0.0082414501	-0.15400007	-5.9546341e-06	1.5480112e-06	-0.10673999	-1.049183	1.6205633	0.042975314	-1.6205624	-0.042983275	0.21849739	-2.1292334	1.9239111	1	0.22035556	0.012470301	1.2629421	1.6253465	-0.56278226	-0.17836453	0.073463818	0.12839787	0.25213385	1.9448449	1.8241947	1.5670117	1.8241943	1.5670236	0.017769663	1.5879099	1.1061492	3.1422639e-07	2.2390817e-06	0.086347703	1.0839266	0.086347703	1.0839004	3.403038e-05	-3.1182244e-07	1.0861843	0.72370684	-1.4791747	-0.52950543	1.4791785	0.5295419	-0.29012754	2.4182577	0.027958652	0.22710092	0.053815435	0.16245791	0.35866749	0.16245833	0.35865679	0.017832813	0.32928337	0.03410381	4.094759	5.3208954	5.090482	5.1061392	5.0904832	5.1061496	4.2757257	6.0320332	5.2982498	2.8065111	3.3822081	5.123806	3.3822186	5.1237755	3.7725078	3.3074612	-72.441364	R0:S0:1	-53.876622	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.11e+02	 5.07e-03	2022-08-10@19:23
2x2_2C_8b_C2v_L	7.8515969	0	14	3.0461	-0.0038130527	-3.2173664	-3.6972659	-0.083572198	-3.6972755	-0.083565926	0.11961979	-3.2320197	9.7	-2.2754575e-05	2.2627423e-06	0.0077873433	-0.15315372	0.0077862478	-0.15315397	6.1820615e-06	-6.0022291e-07	-0.10602954	-1.0412064	1.6036101	0.040836482	-1.6036132	-0.04082776	0.21794638	-2.1064797	1.9019	1	0.2229	0.012171551	1.2629721	1.6253797	-0.56144004	-0.17849643	0.073390902	0.1277865	0.2575269	1.9448851	1.8252865	1.560609	1.8252883	1.5605904	0.018092095	1.5880953	1.1059177	0.00026051271	-8.5859527e-07	0.084904026	1.083757	0.084902835	1.083814	-4.0321063e-05	-3.0472666e-06	1.0832113	0.72535386	-1.4733293	-0.51877778	1.4733158	0.51873056	-0.29193196	2.411158	0.027846384	0.2310356	0.053766102	0.16149263	0.36265261	0.16149093	0.36266537	0.018151833	0.32916895	0.033890247	4.1276415	5.3063236	5.0827646	5.1148738	5.0827624	5.1148627	4.2674485	6.0321353	5.3035955	2.8175144	3.3805861	5.1411159	3.3805579	5.1411726	3.7804436	3.3152718	-72.011609	R0:S0:1	-53.2312	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.06e+02	 5.64e-03	2022-08-10@19:51
