w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000570941	0.000283468	0.000283502	0	0	0
-19.975	0.000579031	0.000285172	0.000285218	1.44758e-05	7.12929e-06	7.13044e-06
-19.95	0.000589157	0.000286992	0.00028705	2.92047e-05	1.43041e-05	1.43067e-05
-19.925	0.00060137	0.000288931	0.000289003	4.4239e-05	2.15274e-05	2.15318e-05
-19.9	0.000615792	0.000290993	0.00029108	5.96338e-05	2.88022e-05	2.88088e-05
-19.875	0.000632623	0.000293189	0.000293293	7.54493e-05	3.61319e-05	3.61411e-05
-19.85	0.000652144	0.00029553	0.000295653	9.17529e-05	4.35202e-05	4.35324e-05
-19.825	0.000674744	0.000298036	0.000298182	0.000108622	5.09711e-05	5.0987e-05
-19.8	0.000700932	0.00030073	0.000300902	0.000126145	5.84893e-05	5.85095e-05
-19.775	0.000731382	0.000303645	0.000303847	0.000144429	6.60804e-05	6.61057e-05
-19.75	0.00076698	0.000306821	0.00030706	0.000163604	7.3751e-05	7.37822e-05
-19.725	0.000808898	0.000310313	0.000310597	0.000183826	8.15088e-05	8.15471e-05
-19.7	0.0008587	0.000314193	0.000314532	0.000205294	8.93636e-05	8.94104e-05
-19.675	0.000918496	0.000318558	0.000318965	0.000228256	9.73276e-05	9.73845e-05
-19.65	0.000991168	0.00032354	0.000324031	0.000253035	0.000105416	0.000105485
-19.625	0.0010807	0.000329317	0.000329916	0.000280053	0.000113649	0.000113733
-19.6	0.00119264	0.00033614	0.000336877	0.000309869	0.000122052	0.000122155
-19.575	0.00133478	0.000344358	0.000345275	0.000343238	0.000130661	0.000130787
-19.55	0.00151789	0.000354454	0.000355608	0.000381185	0.000139523	0.000139677
-19.525	0.00175627	0.000367084	0.000368556	0.000425092	0.0001487	0.000148891
-19.5	0.00206667	0.000383061	0.000384965	0.000476759	0.000158276	0.000158515
-19.475	0.00246213	0.00040318	0.000405679	0.000538312	0.000168356	0.000168657
-19.45	0.00293583	0.000427678	0.000431002	0.000611708	0.000179048	0.000179432
-19.425	0.00344054	0.00045537	0.000459841	0.000697722	0.000190432	0.000190928
-19.4	0.00389794	0.00048336	0.000489394	0.00079517	0.000202516	0.000203163
-19.375	0.00425382	0.000508214	0.000516248	0.000901515	0.000215221	0.000216069
-19.35	0.00451512	0.000528197	0.000538366	0.00101439	0.000228426	0.000229528
-19.325	0.00473247	0.00054503	0.000556309	0.00113271	0.000242052	0.000243436
-19.3	0.00491551	0.000560269	0.000569293	0.00125559	0.000256059	0.000257669
-19.275	0.00494794	0.000568656	0.0005704	0.00137929	0.000270275	0.000271929
-19.25	0.00468258	0.000560813	0.000553239	0.00149636	0.000284296	0.00028576
-19.225	0.00414077	0.000535363	0.000522105	0.00159988	0.00029768	0.000298812
-19.2	0.00350047	0.000501735	0.000487875	0.00168739	0.000310223	0.000311009
-19.175	0.0029173	0.000469929	0.000458175	0.00176032	0.000321971	0.000322463
-19.15	0.00245037	0.000444376	0.000435259	0.00182158	0.000333081	0.000333345
-19.125	0.0020971	0.00042539	0.00041854	0.00187401	0.000343715	0.000343808
-19.1	0.00183504	0.0004118	0.000406677	0.00191988	0.00035401	0.000353975
-19.075	0.00164119	0.00040228	0.00039842	0.00196091	0.000364067	0.000363936
