CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
3	Broyden	-92.13666391	-149.2848	3.722006906	YY	12	0.1926308176	self-energy	sharp_wc_5_b_50	2.0097	2	1.27145112	49.22870316	9.867059121e-09	3.48022171	1.04335764e-10	-6.883575061	1.839241877	96.55923144	1.361630153e-05	-6.87997932	1.839227617	94.56411529	6.918069347e-06	98.50445394	1.397669391e-05	-6.106107946	1.581945018	a248bdd	2x2_2C_8b_C2v_L	11.34	1.184887742	2	1.659452542	1.1848877415164312	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.002175989263	-0.0004968342657	3.250691223e-05	-4.916941368e-05	-1.972502913	1.46352355	-0.1799768236	0.01587096779	1.971743263	-1.463608933	-0.1258386215	0.0113119735	0.2260644618	-0.01375926275	-2.480821575	2.775608691	2024-11-25@19:00	2.1394	-0.5509814164	1	-2.1229475889999998e-16	-0.1526795312	0.2577	-2.4412785439999997e-16	0.06551349281	v2.7.1	
2	Broyden	-67.42398632	-86.2448	-0.2026297461	YY	12	0.1260590626	self-energy	sharp_wc_5_b_50	2.0097	2	1.148477089	-0.1823154496	0.6244531994	-3.631272434	1.828638281	-3.841157711	1.28917647	0.6166513945	0.0110559295	-3.840934557	1.289154558	0.616470445	0.01105425226	0.6862835927	0.01764531379	-2.804242665	1.073979703	a248bdd	2x2_2C_8b_C2v_L	7.4	0.9637105733	2	1.50649157	0.9637105732274936	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2706506244	2.65604114	1.296009371	-1.197625708	-1.966108828	3.416556944	-0.4402113259	0.3435238846	1.96605642	-3.416584822	0.4401567031	-0.34350255	0.591360512	-0.4902147146	-2.469012476	3.648253998	2024-11-26@10:46	2.1394	-0.9366951138	1	-2.9495247349999996e-16	-0.4148567991	0.2577	-2.1594909699999998e-17	0.1675773037	v2.7.1	
2	Broyden	-67.20521497	-85.9248	-0.2401382802	YY	12	0.1258648776	self-energy	sharp_wc_5_b_50	2.0097	2	1.147355363	-0.1793995628	0.636456628	-3.616144045	1.825544796	-3.812582999	1.286401783	0.6259380198	0.01108258344	-3.812362369	1.286378699	0.6257551316	0.01108083825	0.6961879201	0.01780830177	-2.788213852	1.073532432	a248bdd	2x2_2C_8b_C2v_L	7.38	0.9629284845	2	1.504022692	0.9629284843859864	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2700277235	2.668899977	1.294836136	-1.213183301	-1.963453876	3.421231778	-0.4409330904	0.3447305631	1.96340758	-3.421262673	0.4408786247	-0.344708614	0.5935254698	-0.4925267756	-2.468629747	3.648673272	2024-11-26@10:47	2.1394	-0.9410604177	1	4.616503454999999e-16	-0.4158846324	0.2577	6.268778739999999e-17	0.1680369595	v2.7.1	
2	Broyden	-67.1113542	-85.6048	-0.2730384622	YY	12	0.125529991	self-energy	sharp_wc_5_b_50	2.0097	2	1.146289899	-0.178391132	0.64631665	-3.613077742	1.82308948	-3.808952849	1.28572463	0.6265076084	0.01113819628	-3.808733861	1.285703369	0.6263244928	0.01113655373	0.700046249	0.01797955698	-2.770486087	1.072129392	a248bdd	2x2_2C_8b_C2v_L	7.36	0.961695543	2	1.502044731	0.9616955428949796	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2703889002	2.680522835	1.295736707	-1.226248607	-1.965525294	3.424120588	-0.4425383727	0.3456493766	1.965473307	-3.424147033	0.4424837233	-0.3456283492	0.5951849792	-0.495103733	-2.468533355	3.6498389	2024-11-26@10:49	2.1394	-0.9446793728	1	-2.233235072e-16	-0.4170901283	0.2577	-8.969913225e-17	0.1685120178	v2.7.1	
2	Broyden	-66.87645482	-85.2848	-0.3088828633	YY	12	0.1253351319	self-energy	sharp_wc_5_b_50	2.0097	2	1.14520516	-0.1758170963	0.6591861222	-3.590874525	1.819329334	-3.780079236	1.282906626	0.6350075633	0.01116520222	-3.779862869	1.282885649	0.6348217236	0.0111635778	0.711823418	0.01814809202	-2.753990725	1.071596917	a248bdd	2x2_2C_8b_C2v_L	7.34	0.96090462	2	1.499683581	0.9609046198814676	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2688677348	2.691838987	1.29389434	-1.244003673	-1.962867207	3.428839249	-0.4429719591	0.346763386	1.962815673	-3.428864983	0.4429172106	-0.3467424564	0.5975373796	-0.4974924286	-2.468389503	3.650319193	2024-11-26@10:50	2.1394	-0.9488242383	1	4.534822472e-16	-0.418093033	0.2577	1.7542028289999998e-16	0.1689089785	v2.7.1	
2	Broyden	-66.78130699	-84.9648	-0.3404074668	YY	12	0.1249765927	self-energy	sharp_wc_5_b_50	2.0097	2	1.144159074	-0.1759494021	0.6700990811	-3.587178805	1.816489305	-3.776689963	1.282102157	0.6354266663	0.01122468232	-3.776474099	1.282081417	0.6352404376	0.01122306034	0.7157828137	0.01830936644	-2.736117078	1.070119025	a248bdd	2x2_2C_8b_C2v_L	7.32	0.9595879765	2	1.497827611	0.9595879763456794	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2691104409	2.703486283	1.294769133	-1.258792967	-1.964887952	3.431973739	-0.4447124144	0.3477745168	1.964836212	-3.431998966	0.4446574271	-0.3477536215	0.5989452212	-0.4999325075	-2.468031626	3.651555063	2024-11-26@10:51	2.1394	-0.9522349919	1	3.993807533e-17	-0.4193160524	0.2577	6.041235297e-17	0.1693517556	v2.7.1	
2	Broyden	-66.54634146	-84.6448	-0.3754046254	YY	12	0.1246960792	self-energy	sharp_wc_5_b_50	2.0097	2	1.143032844	-0.1793166374	0.6899112579	-3.56229552	1.810963435	-3.747083135	1.277997717	0.6435747502	0.01121445428	-3.746869172	1.277976997	0.6433857796	0.01121285021	0.7284465994	0.01851765678	-2.719657132	1.069074122	a248bdd	2x2_2C_8b_C2v_L	7.3	0.9582828772	2	1.495777002	0.9582828771376984	1.0000000000000004	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2700317378	2.722158994	1.291852783	-1.28533879	-1.961893194	3.439574367	-0.4455528924	0.3489122604	1.961842623	-3.439599279	0.4454977423	-0.3488914651	0.6018735664	-0.5029567339	-2.467521589	3.652673051	2024-11-26@10:52	2.1394	-0.956109983	1	-2.0786700679999997e-16	-0.4205442701	0.2577	-8.887906705e-17	0.1698020388	v2.7.1	
2	Broyden	-66.45412084	-84.3248	-0.4064418053	YY	12	0.1243445646	self-energy	sharp_wc_5_b_50	2.0097	2	1.141996245	-0.1789359954	0.7004908718	-3.558774797	1.808249763	-3.744009352	1.277282026	0.6437752447	0.01126797753	-3.743796016	1.277261761	0.6435858843	0.01126639177	0.7317033702	0.01867740467	-2.701683113	1.067600899	a248bdd	2x2_2C_8b_C2v_L	7.28	0.9569757266	2	1.493943089	0.9569757264669876	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2705729552	2.732862005	1.292605921	-1.299625615	-1.964013161	3.442597932	-0.4472180329	0.3498448233	1.963961527	-3.442621815	0.4471626768	-0.3498242033	0.6031730195	-0.5053579892	-2.467327755	3.653907894	2024-11-26@10:53	2.1394	-0.9594608834	1	-4.724124227999999e-16	-0.4217442508	0.2577	-1.142691491e-16	0.1702150188	v2.7.1	
2	Broyden	-66.20832456	-84.0048	-0.4406127697	YY	12	0.1241178611	self-energy	sharp_wc_5_b_50	2.0097	2	1.140924678	-0.1777230922	0.7160771249	-3.53233825	1.803584006	-3.714137939	1.273991586	0.6508068523	0.01128812645	-3.713926794	1.273971733	0.6506145194	0.01128657009	0.7412792402	0.01885464949	-2.685009205	1.066898275	a248bdd	2x2_2C_8b_C2v_L	7.26	0.9560119824	2	1.491760755	0.956011982291194	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2701645871	2.744716521	1.289938684	-1.321394664	-1.96094549	3.448194096	-0.4476521419	0.3510420603	1.960893433	-3.448216845	0.4475965894	-0.3510216278	0.6053344038	-0.5078527023	-2.466785907	3.654571992	2024-11-26@10:54	2.1394	-0.963331557	1	-3.397299614e-16	-0.4227889432	0.2577	-3.910948104e-17	0.1705596757	v2.7.1	
2	Broyden	-66.11747105	-83.6848	-0.470942431	YY	12	0.123780387	self-energy	sharp_wc_5_b_50	2.0097	2	1.139909332	-0.1760551756	0.7255642285	-3.528784644	1.801120773	-3.711358814	1.273491454	0.6508422219	0.01135620226	-3.711147961	1.273471625	0.6506495393	0.01135463308	0.7440981176	0.01903563764	-2.667482152	1.065513229	a248bdd	2x2_2C_8b_C2v_L	7.24	0.9547730543	2	1.489932229	0.9547730542067931	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.2705722583	2.75357236	1.29081751	-1.334427031	-1.963144354	3.450731504	-0.4494208561	0.3521097788	1.963092835	-3.450754314	0.4493650559	-0.3520892468	0.606951491	-0.5104997027	-2.466643541	3.655651011	2024-11-26@10:55	2.1394	-0.9666089284	1	-5.048895272e-17	-0.4239400907	0.2577	-8.44935911e-17	0.1709221478	v2.7.1	
