CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
2	Broyden	-104.1073985	-141.2848	3.913712509	YY	12	0.1832405877	self-energy	sharp_wc_5_b_50	2.0097	2	1.274928387	-0.9776739456	1.996644842	-6.660157749	1.962610558	-6.598923193	1.842703279	0.9675249127	0.003711223889	-6.597684073	1.842644369	0.9864457271	0.003661716869	1.38098954	0.001699339438	-5.786997544	1.634397238	a248bdd	2x2_2C_8b_C2v_L	10.84	1.177981859	2	1.666144603	1.1779818584809167	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.180420177	0.1636700255	1.383597628	-0.5559623031	-2.004418933	1.454234229	-0.1322186737	0.2117332526	2.004217565	-1.45458693	0.1321639246	-0.2105214216	0.2019436669	-0.1372529163	-2.524600209	2.504969758	2024-11-25@18:37	2.1394	-0.5289530828	1	2.892519668e-16	-0.1417233282	0.2577	-2.3175122639999997e-16	0.06097326311	v2.7.1	
2	Broyden	-111.9586983	-140.6448	3.913052349	YY	12	0.1831849292	self-energy	sharp_wc_5_b_50	2.0097	2	1.27492385	-4.185006812	1.98401881	-7.576376724	1.975847372	-6.561970804	1.842930155	1.016047999	0.003520273186	-6.54719962	1.84258651	0.9427208314	0.003412161345	1.704130075	0.001637656735	-5.757838507	1.634286196	a248bdd	2x2_2C_8b_C2v_L	10.8	1.177940216	2	1.6661061	1.1779402161144796	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.6894243474	0.3626854974	1.216617927	-0.4468255168	-2.004324026	1.453031264	0.1291127942	-0.2063893056	2.002126516	-1.454985528	0.1243397194	-0.2023297187	0.2124592672	-0.1385767992	-2.52718586	2.506319889	2024-11-25@18:38	2.1394	-0.5290418029	1	4.2123490019999995e-16	-0.1417470459	0.2577	3.7307467469999996e-16	0.06098331409	v2.7.1	
13	Broyden	-124.1707031	-169.4448	3.838787331	YY	12	0.3303942732	self-energy	sharp_wc_5_b_50	2.0097	2	1.273663669	0.2528502122	0.1873788243	-8.316867121	1.968301225	-8.548237806	1.902631984	0.3207694925	0.555244118	-8.544195209	1.902508971	0.3199249315	0.5563776704	0.3665449335	0.004478192094	-7.587527839	1.624420485	a248bdd	2x2_2C_8b_C2v_L	12.6	1.324664633	2	1.692563136	1.32466463239692	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1730479344	-1.492276361	1.40811496	-0.443934933	-2.037254216	0.94995777	-0.2234403315	2.304056215	2.036855708	-0.9507988804	0.2231941076	-2.305621286	0.2692039583	-0.1782690356	-2.539066302	2.608816519	2024-11-26@09:13	2.1394	-0.5340963784	1	-1.5910367669999997e-16	-0.1540946234	0.2577	-1.80690308e-16	0.06462676011	v2.7.1	
2	Broyden	-124.2648613	-169.7648	3.855845996	YY	12	0.3338504	self-energy	sharp_wc_5_b_50	2.0097	2	1.273936227	0.2529015939	0.1856296966	-8.316620842	1.968669711	-8.548247267	1.903521386	0.3210255871	0.5485370654	-8.544228134	1.903408573	0.3201809964	0.5495922564	0.3667629861	0.004456775907	-7.588532085	1.623467446	a248bdd	2x2_2C_8b_C2v_L	12.62	1.328179273	2	1.69473326	1.3281792723810506	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1729069659	-1.495315019	1.406759783	-0.4386174689	-2.035348266	0.9411505382	-0.2232383546	2.308455109	2.034913185	-0.9419189596	0.2229955186	-2.309939853	0.2686648186	-0.1774564403	-2.536225324	2.614318756	2024-11-26@09:14	2.1394	-0.5317362262	1	2.6824723189999996e-16	-0.1539583052	0.2577	-2.306073871e-16	0.06444373961	v2.7.1	
2	Broyden	-124.3608711	-170.0848	3.873457411	YY	12	0.3373438187	self-energy	sharp_wc_5_b_50	2.0097	2	1.2742168	0.2529431311	0.183898164	-8.316306663	1.969031552	-8.54828586	1.904437466	0.3211996508	0.5417282463	-8.544287079	1.904327016	0.3203546448	0.5427557617	0.3667448902	0.004420060872	-7.589959381	1.622480505	a248bdd	2x2_2C_8b_C2v_L	12.64	1.331730307	2	1.696942404	1.3317303068524102	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1728201499	-1.498322109	1.405613984	-0.4333449142	-2.033416748	0.9321260281	-0.2230487336	2.312455648	2.03298162	-0.932877693	0.2228106442	-2.313933245	0.2678339582	-0.176415456	-2.533623022	2.619999534	2024-11-26@09:15	2.1394	-0.5293066707	1	-4.1283939899999993e-17	-0.1538026647	0.2577	-3.1724145309999995e-16	0.06426202313	v2.7.1	
2	Broyden	-124.4581979	-170.4048	3.891068323	YY	12	0.3408473026	self-energy	sharp_wc_5_b_50	2.0097	2	1.274497314	0.2529741591	0.182079569	-8.315930363	1.969394666	-8.548354249	1.905354125	0.3212752117	0.5349334657	-8.544376794	1.905245905	0.3204301091	0.5359355306	0.3664277251	0.004384479465	-7.59185826	1.621505881	a248bdd	2x2_2C_8b_C2v_L	12.66	1.335291594	2	1.699130996	1.335291594327293	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1727016805	-1.500774138	1.404512112	-0.4280518615	-2.031527734	0.9230863624	-0.2228219399	2.315988629	2.031092918	-0.9238223332	0.2225889517	-2.317461601	0.2670098263	-0.1753916206	-2.531119164	2.625647899	2024-11-26@09:16	2.1394	-0.5268838376	1	3.4957514359999996e-16	-0.1536338844	0.2577	3.413474799e-17	0.06408494365	v2.7.1	
2	Broyden	-124.5568397	-170.7248	3.908965929	YY	12	0.344357607	self-energy	sharp_wc_5_b_50	2.0097	2	1.274782112	0.2529845857	0.1801446726	-8.315503701	1.969759757	-8.548465286	1.906269931	0.3212318168	0.5281761376	-8.544509598	1.906163927	0.3203870242	0.5291527674	0.3657948983	0.004350492853	-7.594217179	1.620542617	a248bdd	2x2_2C_8b_C2v_L	12.68	1.338859924	2	1.701325682	1.338859924025524	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1725283053	-1.502528839	1.403452699	-0.4227306676	-2.029674072	0.9140460841	-0.2225513877	2.319074917	2.029239864	-0.9147663886	0.2223232595	-2.320541623	0.2662084174	-0.1743939132	-2.528715257	2.631266493	2024-11-26@09:17	2.1394	-0.5244296231	1	-8.574992079999999e-17	-0.1534459766	0.2577	5.824119306e-17	0.06391053666	v2.7.1	
1	Broyden	-124.7317404	-171.0448	3.930433581	YY	12	0.3465042254	self-energy	sharp_wc_5_b_50	2.0097	2	1.275121601	0.2517170628	0.1759008571	-8.301431878	1.970029995	-8.54802105	1.90665694	0.3155282664	0.5247058987	-8.544655078	1.906587422	0.3147002635	0.5255037092	0.3440701004	0.00451929478	-7.649923018	1.621816897	a248bdd	2x2_2C_8b_C2v_L	12.7	1.341069747	2	1.703580063	1.341069746566702	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1709013708	-1.490931435	1.401316784	-0.4185002028	-2.028056319	0.9094377951	-0.2207838607	2.319786193	2.02752799	-0.9099123615	0.2205701169	-2.321015473	0.2666775231	-0.1751089049	-2.533968351	2.629439007	2024-11-26@09:18	2.1394	-0.5215480098	1	5.150885827e-17	-0.1530776893	0.2577	-1.188264272e-16	0.0636792649	v2.7.1	
2	Broyden	-124.8291971	-171.3648	3.948163755	YY	12	0.3500772332	self-energy	sharp_wc_5_b_50	2.0097	2	1.275403534	0.2515578252	0.1738502183	-8.301133902	1.970410204	-8.548370202	1.907608804	0.3152869486	0.517807229	-8.545003319	1.907510082	0.314458982	0.5187599192	0.3446485566	0.004465055279	-7.650936025	1.620783138	a248bdd	2x2_2C_8b_C2v_L	12.72	1.344701338	2	1.705729731	1.3447013374094348	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1706401513	-1.491777303	1.400174043	-0.4130219092	-2.026155559	0.9001116422	-0.2204232088	2.322108981	2.02578403	-0.9007932718	0.22021522	-2.323608984	0.265686195	-0.1739184548	-2.531446436	2.635330798	2024-11-26@09:19	2.1394	-0.5191268396	1	3.7986770929999995e-16	-0.152871468	0.2577	-1.121645204e-16	0.06351389851	v2.7.1	
2	Broyden	-124.9283257	-171.6848	3.966635692	YY	12	0.353652641	self-energy	sharp_wc_5_b_50	2.0097	2	1.275696199	0.2513424889	0.1718019133	-8.300779986	1.970786504	-8.548758819	1.908548729	0.3149080248	0.5109819276	-8.545407734	1.908451997	0.3140827595	0.5119081405	0.3449091343	0.004415855629	-7.652398302	1.619767191	a248bdd	2x2_2C_8b_C2v_L	12.74	1.348334435	2	1.707929557	1.3483344353320978	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1704125048	-1.492415351	1.399112975	-0.4075812333	-2.024355797	0.890867462	-0.2200944198	2.324108068	2.023986265	-0.8915345385	0.2198908797	-2.325596345	0.2648144863	-0.1728216258	-2.528969142	2.641156939	2024-11-26@09:20	2.1394	-0.5166108868	1	6.953169944e-16	-0.152641707	0.2577	2.8117107129999997e-16	0.06334607808	v2.7.1	
