CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
3	Broyden	-89.63706364	-118.8848	3.042496806	YY	10	0.2539893892	self-energy	sharp_wc_5_b_50	2.0097	2	1.250781047	-0.4688357508	1.992040763	-5.735767543	1.969368723	-5.155860752	1.777282104	0.7710954841	0.02559853094	-5.158145004	1.776923475	0.8087982105	0.02492693175	-0.385371767	1.963336342	-4.495976485	1.496951999	a248bdd	2x2_2C_8b_C2v_L	9.44	1.243392782	2	1.662465378	1.2433927822782136	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.3051028864	-0.2137289903	1.369208151	-0.4210404091	-1.96090351	1.673694609	-0.1825771465	0.5099161175	1.961446845	-1.675806586	-0.1849855894	0.5052656447	0.2751822802	-0.7694143723	-2.477070755	2.919322119	2024-11-25@09:46	2.1394	-0.6156699432	1	3.1995348169999995e-16	-0.2046864437	0.2577	1.674517488e-16	0.08661875209	v2.7.1	
20	Broyden	-104.1031977	-118.5648	3.069780337	YY	10	0.253147914	self-energy	sharp_wc_5_b_50	2.0097	2	1.251489946	-0.5399786009	1.991812105	-5.683435702	1.968970677	-5.115116066	1.780452899	0.7609758185	0.01977169986	-5.092601937	1.777310667	0.7820875795	0.01772118596	-8.117048393	1.982606693	-4.151717783	1.488043533	a248bdd	2x2_2C_8b_C2v_L	9.42	1.243327635	2	1.663391117	1.2433276350674918	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.3135963531	-0.2181993165	1.362923204	-0.4261797742	-1.957461005	1.657705887	-0.1610008578	0.4551659466	1.953759808	-1.674791215	0.156219341	-0.4301999908	0.6937126993	-0.5445111212	-2.383533763	2.949249919	2024-11-25@10:46	2.1394	-0.6128116323	1	4.639893938e-16	-0.2029437038	0.2577	7.631702432999999e-17	0.08588932327	v2.7.1	
19	Broyden	-178.913068	-118.2448	3.087580094	YY	10	0.2529193888	self-energy	sharp_wc_5_b_50	2.0097	2	1.251970848	-0.5363110323	1.991314548	-5.810156334	1.969271756	-5.121386372	1.783199952	0.9633544661	0.01670821523	-5.109412176	1.779009485	1.177581492	0.01336041464	-45.31901952	1.999999289	-4.250861811	1.47295986	a248bdd	2x2_2C_8b_C2v_L	9.4	1.24354412	2	1.664011476	1.2435441195364616	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.322683313	-0.2251910898	-1.37313819	0.4250584217	-1.96189443	1.646318169	-0.165216928	0.4273289451	1.960328758	-1.669878139	-0.1678681756	0.3875692394	0.01963714473	-0.00348251733	-2.465096945	2.992862268	2024-11-25@12:05	2.1394	-0.6110278356	1	-3.6915404339999997e-16	-0.2016638102	0.2577	7.811212546e-18	0.08538732238	v2.7.1	
3	Broyden	-106.5633859	-144.3248	3.070446362	YY	10	0.400269772	self-energy	sharp_wc_5_b_50	2.0097	2	1.251699104	-0.2067942479	1.984023727	-6.548609627	1.976726649	-6.83789543	1.869876669	0.3272368795	0.6306801969	-6.837353043	1.869845657	0.3270360037	0.6308945351	0.3975823606	0.01029239101	-6.04462013	1.46519348	a248bdd	2x2_2C_8b_C2v_L	11.03	1.390616674	2	1.693404686	1.3906166738381591	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2021799681	0.202469501	1.355563988	-0.291654437	-1.993506033	1.04944977	-0.2621853649	2.604568214	1.99340989	-1.049632984	0.262129708	-2.604804274	0.3368824704	-0.252590861	-2.512794096	3.097358427	2024-11-25@14:32	2.1394	-0.6068280177	1	5.082772741999999e-16	-0.2165337423	0.2577	3.409148961e-16	0.08818018798	v2.7.1	
1	Broyden	-106.9234939	-145.1248	3.133131748	YY	10	0.4070471313	self-energy	sharp_wc_5_b_50	2.0097	2	1.252879358	-0.2171194784	1.984284239	-6.552462835	1.977412809	-6.849791721	1.872674389	0.3197146873	0.6142430489	-6.849209701	1.872645174	0.3195399421	0.6144199272	0.3742767849	0.00998630908	-6.066349072	1.463708373	a248bdd	2x2_2C_8b_C2v_L	11.08	1.397656433	2	1.699028277	1.3976564326681575	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2026206647	0.197940177	1.35238503	-0.2829502485	-1.989958393	1.026734516	-0.2600737778	2.603900364	1.989870289	-1.02690126	0.2600196044	-2.60409718	0.3317469015	-0.2480019644	-2.508856313	3.105435774	2024-11-25@14:39	2.1394	-0.5986916952	1	1.9391651339999998e-16	-0.2152094141	0.2577	2.958937847e-17	0.08737303265	v2.7.1	
1	Broyden	-107.2361819	-145.9248	3.194297014	YY	10	0.4140526905	self-energy	sharp_wc_5_b_50	2.0097	2	1.254031086	-0.2218083675	1.984543101	-6.552741481	1.97809138	-6.853124339	1.875459917	0.3127546307	0.5972276189	-6.85254111	1.875430339	0.3125780093	0.5974011056	0.3575593937	0.009730188963	-6.09082308	1.462406172	a248bdd	2x2_2C_8b_C2v_L	11.13	1.404927544	2	1.704455645	1.4049275441921936	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.202152283	0.1931812145	1.349204999	-0.2742097466	-1.985460339	1.003587889	-0.2577040723	2.60076265	1.98537626	-1.003756493	0.2576499473	-2.600965926	0.3277354153	-0.2440876615	-2.505354028	3.11314348	2024-11-25@14:46	2.1394	-0.590791044	1	5.208620617999999e-16	-0.2138415127	0.2577	-3.15479226e-16	0.08660950479	v2.7.1	
2	Broyden	-107.8916948	-146.7248	3.274738689	YY	10	0.4177915119	self-energy	sharp_wc_5_b_50	2.0097	2	1.255492973	-0.2190325737	1.984540541	-6.586200993	1.978390363	-6.911902256	1.877373721	0.287806858	0.5873036992	-6.911226558	1.877344986	0.2876346343	0.5874580239	0.3685520321	0.009528465422	-6.140116235	1.462599435	a248bdd	2x2_2C_8b_C2v_L	11.18	1.408865191	2	1.710942019	1.408865191078116	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2003393484	0.1923113028	1.350268227	-0.2700486195	-1.988226291	0.9893580833	-0.2537227785	2.594785927	1.988132324	-0.9895163819	0.2536643383	-2.594962726	0.3282463167	-0.2425601378	-2.507484897	3.114836126	2024-11-25@14:55	2.1394	-0.5804482007	1	6.325101658e-16	-0.2118373585	0.2577	2.1229195349999998e-16	0.08561728362	v2.7.1	
1	Broyden	-108.7508556	-147.5248	3.317519869	YY	10	0.4288684183	self-energy	sharp_wc_5_b_50	2.0097	2	1.256326533	-0.2161404045	1.985479457	-6.646378409	1.979812751	-7.007856687	1.884243719	0.3072615087	0.5571825897	-7.007036577	1.884185395	0.3070285432	0.5574788201	0.3609425084	0.009080242985	-6.194976827	1.461746242	a248bdd	2x2_2C_8b_C2v_L	11.23	1.420197696	2	1.715411929	1.4201976959218168	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.199481503	0.1806959817	1.353150126	-0.2535977984	-1.995288074	0.9420019996	-0.2581954566	2.595867759	1.995251497	-0.942346666	0.258127187	-2.596275572	0.3273718873	-0.2374807749	-2.50969357	3.12728792	2024-11-25@15:02	2.1394	-0.5748687446	1	3.8484694909999997e-16	-0.2110722591	0.2577	3.6461817659999996e-16	0.08516482087	v2.7.1	
3	Broyden	-109.1619938	-148.3248	3.381492128	YY	10	0.436184276	self-energy	sharp_wc_5_b_50	2.0097	2	1.257515633	-0.240820114	1.986048382	-6.677027202	1.980629621	-7.017074419	1.8871607	0.2993025854	0.5399384391	-7.016302415	1.887131702	0.2990724038	0.5400885977	0.3446900201	0.008459071949	-6.203442019	1.459445427	a248bdd	2x2_2C_8b_C2v_L	11.28	1.427774515	2	1.72081936	1.4277745147065772	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2037962641	0.176077085	1.35103325	-0.2439577551	-1.99181497	0.9180221379	-0.2555850253	2.586585861	1.991704043	-0.9181803778	0.2555083631	-2.586775638	0.3215477194	-0.2319187404	-2.503869141	3.137243365	2024-11-25@15:13	2.1394	-0.566696959	1	4.983653444e-16	-0.2094309443	0.2577	4.682924665e-16	0.08442876913	v2.7.1	
3	Broyden	-110.1842589	-149.1248	3.438734776	YY	10	0.4456091123	self-energy	sharp_wc_5_b_50	2.0097	2	1.258583035	-0.2509525099	1.986947057	-6.74941538	1.981821842	-7.128818019	1.893273272	0.3111351471	0.5135717719	-7.127908177	1.893233419	0.3108794693	0.5137691575	0.3586978203	0.007943916192	-6.276799453	1.459761683	a248bdd	2x2_2C_8b_C2v_L	11.33	1.437419471	2	1.726022903	1.437419470390481	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2058045559	0.1672856044	1.354267438	-0.230249631	-2.000923659	0.8761525913	-0.2592537689	2.577884917	2.000827836	-0.8763797796	0.2591777296	-2.578172498	0.3248360401	-0.2289394271	-2.509705099	3.145545905	2024-11-25@15:25	2.1394	-0.5593298053	1	-4.3539804729999994e-16	-0.2081018963	0.2577	-6.806558562999999e-17	0.0838287954	v2.7.1	
