CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
4	Broyden	-249.0538504	-126.0848	3.375757811	YY	10.5	0.2346009853	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260167995	-16.9868056	1.991820487	-3.084412445	1.969628294	-5.459611676	1.800947575	56.59223333	5.247271968e-06	67.60060526	1.481459995e-05	-5.447369391	1.800698543	-64.78076492	1.999998275	-4.710860753	1.523626421	a248bdd	2x2_2C_8b_C2v_L	9.89	1.228315086	2.0	1.667599342	1.2283150858673166	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.446546242	0.2323663156	-0.9000250142	0.4474709091	-1.953333456	1.592646797	0.06625579568	-0.009994346045	0.1308462395	-0.01681036059	1.95178951	-1.593441728	0.04284084716	-0.005434807219	-2.473735028	2.855150635	2024-11-25@17:10	2.1394	-0.5826592222	1	2.594359629e-16	-0.1805755585	0.2577	-1.9645492929999998e-16	0.07687109791	v2.7.1	
2	Broyden	-270.0896026	-126.0848	3.369834995	YY	10.5	0.2356156753	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.26002294	-6.145215173	1.967373338	-0.895681258	1.992337777	-5.464918576	1.800898047	47.1196502	6.208583650999999e-16	87.5723766	1.7909862779999998e-17	-5.464918426	1.800898062	-88.31099791	2.0	-4.713293516	1.521865152	a248bdd	2x2_2C_8b_C2v_L	9.89	1.229156906	2.0	1.667456236	1.2291569061579213	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.371203521	0.4613993732	-0.3043285529	0.2234526481	-1.954155961	1.592718879	6.114641533e-07	-1.085700975e-07	1.826966002e-07	-1.849946771e-08	1.954155921	-1.592718775	-2.187212854e-06	2.059422316e-07	-2.474681359	2.861600373	2024-11-25@19:34	2.1394	-0.5832579343	1	-3.105862002e-17	-0.1810247193	0.2577	-2.892797879e-16	0.07705460736	v2.7.1	
1	Broyden	-270.20614	-126.4048	3.370148535	YY	10.5	0.2357068195	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.26002838	-6.152060412	1.967320393	-0.9110917643	1.99239885	-5.482059278	1.800800533	47.16883801	8.469779597e-12	87.65687497	1.370392067e-11	-5.48206941	1.800802289	-88.25412595	2.0	-4.731072171	1.521693409	a248bdd	2x2_2C_8b_C2v_L	9.91	1.229246132	2.0	1.667492186	1.2292461315930665	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.37074457	0.4616923482	-0.3028772581	0.2225210124	-1.954164868	1.593011701	7.150728014e-05	-1.268154375e-05	0.00015998291	-1.618283098e-05	1.954164791	-1.593001093	-6.942443435e-05	6.54218902e-06	-2.474497085	2.862081793	2024-11-25@19:35	2.1394	-0.5832157402	1	-5.101439162e-16	-0.1810208785	0.2577	-2.3690693309999996e-16	0.07705255323	v2.7.1	
1	Broyden	-270.4226445	-126.7248	3.370473898	YY	10.5	0.235795256	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260034105	-6.162352777	1.967285088	-0.9288681585	1.99244173	-5.499155644	1.800703601	47.21323176	3.336212294e-10	87.68495391	1.17308114e-11	-5.499209843	1.800706232	-88.2414901	2.0	-4.748861033	1.521530859	a248bdd	2x2_2C_8b_C2v_L	9.93	1.229333123	2.0	1.667528019	1.2293331225417523	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.370372613	0.4618680771	-0.3019398885	0.2218570236	-1.954163741	1.593300548	-0.0004493043916	7.95948367e-05	-0.0001480860166	1.497317902e-05	1.954170101	-1.593286725	-1.352965508e-05	1.275383064e-06	-2.474294584	2.862529537	2024-11-25@19:36	2.1394	-0.5831723981	1	3.7011269409999995e-16	-0.1810160107	0.2577	3.9525500449999994e-16	0.0770500486	v2.7.1	
1	Broyden	-270.4621963	-127.0448	3.370762723	YY	10.5	0.235884421	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260039075	-6.167544224	1.9672223	-0.9439756121	1.992515338	-5.51626828	1.800607664	47.26637713	1.234928182e-12	87.81214083	1.456792993e-11	-5.516287331	1.800608327	-88.14816083	2.0	-4.766727755	1.521365177	a248bdd	2x2_2C_8b_C2v_L	9.95	1.229420298	2.0	1.667562184	1.2294202982918685	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.369868586	0.4622307117	-0.300207489	0.2207355473	-1.954158522	1.593583209	2.737188672e-05	-4.842859049e-06	-0.0001652738946	1.668660894e-05	1.954161022	-1.593580006	8.547039926e-05	-8.066844405e-06	-2.474097943	2.863001688	2024-11-25@19:36	2.1394	-0.5831331632	1	4.22414728e-16	-0.1810132329	0.2577	-1.656579718e-16	0.07704838289	v2.7.1	
1	Broyden	-270.8199615	-127.3648	3.37105767	YY	10.5	0.2359719055	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260044206	-6.174381259	1.967166956	-0.959850159	1.992580148	-5.533343506	1.800509343	47.33484415	2.580112275e-11	87.71788158	5.584252281e-11	-5.533336373	1.800512764	-88.21161476	2.0	-4.784595034	1.521206277	a248bdd	2x2_2C_8b_C2v_L	9.97	1.229506128	2.0	1.667596108	1.2295061276605477	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.369416736	0.4625457008	-0.2986933119	0.2197419886	-1.954146645	1.593880691	0.0001253137506	-2.213723718e-05	0.0003233123051	-3.267146569e-05	1.954142043	-1.593858636	0.0003256461353	-3.071968828e-05	-2.473883957	2.863448355	2024-11-25@19:37	2.1394	-0.5830933646	1	7.124782938e-16	-0.1810098687	0.2577	-1.258537556e-16	0.0770464175	v2.7.1	
1	Broyden	-270.3996841	-127.6848	3.371343727	YY	10.5	0.2360573529	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260049175	-6.18151892	1.967113348	-0.9763527778	1.992643376	-5.550397326	1.800414081	47.44878895	5.914329623e-12	88.06402011	2.112668374e-11	-5.550412067	1.800415883	-87.88513051	2.0	-4.80248971	1.521053088	a248bdd	2x2_2C_8b_C2v_L	9.99	1.229590056	2.0	1.667628999	1.2295900562730764	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.368952354	0.4628511626	-0.2972447675	0.2187695909	-1.954121263	1.594160336	-6.014442824e-05	1.059947537e-05	-0.0001996257396	2.009665359e-05	1.954121914	-1.594149697	-1.658433916e-05	1.570434082e-06	-2.473653178	2.863878378	2024-11-25@19:38	2.1394	-0.583054756	1	-3.0017291709999996e-16	-0.1810066131	0.2577	6.994294144e-18	0.07704452187	v2.7.1	
1	Broyden	-271.6289238	-128.0048	3.371623291	YY	10.5	0.2361398969	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260054051	-6.189290698	1.967061841	-0.9932881297	1.992704173	-5.567487189	1.800320379	47.4803752	3.296332061e-11	87.45580906	1.771838109e-10	-5.567521388	1.800321127	-88.38224543	2.0	-4.820443639	1.520907426	a248bdd	2x2_2C_8b_C2v_L	10.01	1.229671263	2.0	1.667660823	1.2296712633027989	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.368513577	0.4631456886	-0.2958657066	0.2178317751	-1.954090449	1.594436283	0.0001421185369	-2.502464603e-05	-0.0005744915052	5.820069068e-05	1.954095392	-1.594433351	0.0001701508495	-1.602739509e-05	-2.473416438	2.864285574	2024-11-25@19:39	2.1394	-0.5830171152	1	-3.533507393e-17	-0.1810032539	0.2577	-1.2127800619999998e-16	0.07704258315	v2.7.1	
1	Broyden	-269.3695241	-128.3248	3.371889983	YY	10.5	0.2362194793	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.2600587	-6.196450399	1.967005551	-1.009802944	1.992769538	-5.584676786	1.800229712	47.71098538	1.957958793e-11	88.95399292	1.674361397e-13	-5.584648869	1.800227672	-87.13592391	2.0	-4.838473773	1.520769181	a248bdd	2x2_2C_8b_C2v_L	10.03	1.229749586	2.0	1.667691293	1.2297495863093222	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.368068777	0.4634765689	-0.2943572834	0.2168234154	-1.954063461	1.594702328	-0.0001100378939	1.928809676e-05	-1.794439327e-05	1.789280638e-06	1.954060854	-1.59471377	-6.831841432e-05	6.525988157e-06	-2.473173589	2.864672808	2024-11-25@19:40	2.1394	-0.5829811153	1	3.749593645e-16	-0.1810002424	0.2577	-2.139592298e-16	0.07704074238	v2.7.1	
1	Broyden	-274.5486923	-128.6448	3.372131333	YY	10.5	0.2362964963	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.260062875	-6.202136979	1.966940681	-1.025452368	1.992843471	-5.601872619	1.800139131	47.53555345	2.493705685e-11	85.91239886	3.320810033e-11	-5.601875004	1.800139503	-89.61114506	2.0	-4.856546595	1.520635868	a248bdd	2x2_2C_8b_C2v_L	10.05	1.229825336	2.0	1.667719669	1.229825336417322	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-1.367576622	0.4638687246	-0.2926080856	0.2156825347	-1.954020965	1.594974202	0.0001238169323	-2.176778504e-05	-0.0002447103043	2.519696322e-05	1.954020991	-1.594971973	-2.484598444e-05	2.310100314e-06	-2.472915215	2.865048124	2024-11-25@19:40	2.1394	-0.5829482719	1	4.726848149e-16	-0.1809980648	0.2577	-2.442167641e-16	0.07703925428	v2.7.1	
