CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
1	Broyden	-76.19389841	-123.5248	3.474720382	YY	11	0.2320753617	self-energy	sharp_wc_2_b_50	2.0097	2	1.26395183	1.319233806	1.5321525810000003e-14	-2.971419131	1.95763544	-3.996963458	1.797764489	2.198775382	5.052168407e-15	-3.99695766	1.797764699	2.972797669	2.509741286e-15	2.435627844	4.570682302e-15	-3.892581589	1.5407128	a248bdd	2x2_2C_8b_C2v_L	9.73	1.226530643	2	1.662251509	1.2265306430111425	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-1.483844434e-07	5.289101755e-07	1.079566803	-0.5400510291	-1.714604372	1.601045621	1.498261826e-07	-2.53063268e-07	1.714603186	-1.601044004	1.31573233e-07	-1.85520376e-07	3.243505093e-07	-2.309200658e-07	-2.292464027	2.796035821	2024-08-08@10:45	2.1394	-0.5751752978	1	4.539041111e-16	-0.17012015	0.2577	2.651453128e-16	0.07266711738	v2.7.1	
1	Broyden	-76.03408967	-123.3648	3.47362373	YY	11	0.2320746716	self-energy	sharp_wc_2_b_50	2.0097	2	1.263932021	0.5007067115	9.114628364e-14	-2.953355855	1.957679833	-3.982925852	1.797760784	1.880225658	4.543858474999999e-16	-3.98292555	1.797760776	1.089476966	4.07255495e-16	2.507701947	2.594765164e-15	-3.881386617	1.540685701	a248bdd	2x2_2C_8b_C2v_L	9.72	1.226528227	2	1.66217678	1.22652822654485	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	2.26656638e-07	-1.223285889e-06	1.077649887	-0.5397284033	-1.713234919	1.601046643	4.005290131e-08	-7.428883557e-08	1.713234874	-1.601046673	-2.626783733e-08	6.562438909e-08	2.468391545e-07	-1.7440474e-07	-2.291656884	2.796214507	2024-08-08@10:45	2.1394	-0.5753104561	1	1.1812630469999998e-16	-0.1701612289	0.2577	-1.592195937e-17	0.07268456376	v2.7.1	
1	Broyden	-75.55233956	-122.8848	3.470228777	YY	11	0.2320692006	self-energy	sharp_wc_2_b_50	2.0097	2	1.263870715	0.9232900419	4.454989026e-15	-2.898745729	1.957818863	-3.940628704	1.79775344	1.117769729	8.825718148e-15	-3.94062849	1.797753461	1.866518754	3.404321945e-15	2.40244587	1.759653598e-16	-3.847695062	1.540604236	a248bdd	2x2_2C_8b_C2v_L	9.69	1.2265175	2	1.661944912	1.2265174999191242	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	6.453220286e-08	-2.782539713e-07	1.07174903	-0.538721611	-1.709023876	1.601039383	-1.222574451e-07	3.054974272e-07	1.70902382	-1.601039242	1.079092473e-07	-2.027590726e-07	6.287863272e-08	-4.515757105e-08	-2.289153088	2.796759785	2024-08-08@10:45	2.1394	-0.5757289939	1	2.1026742139999999e-16	-0.1702881478	0.2577	-1.366368415e-16	0.07273848122	v2.7.1	
1	Broyden	-74.09874909	-121.4448	3.459106982	YY	11	0.2319865124	self-energy	sharp_wc_2_b_50	2.0097	2	1.263670164	0.4426885351	1.522173633e-15	-2.733000367	1.958294073	-3.813686548	1.797809575	1.741176098	2.262327053e-15	-3.813707953	1.797809665	2.157335648	1.083102795e-14	1.633469224	8.232165565e-15	-3.746671538	1.540413525	a248bdd	2x2_2C_8b_C2v_L	9.6	1.226418291	2	1.661176577	1.226418290621769	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	2.551909747e-08	-1.554477427e-07	1.052882386	-0.5353388915	-1.695667188	1.600781227	8.086330226e-08	-1.62720267e-07	1.695670777	-1.600781884	2.076243752e-07	-3.669209758e-07	-3.646771098e-07	2.944215451e-07	-2.281069566	2.798339902	2024-08-08@10:45	2.1394	-0.5771021503	1	7.206229401e-16	-0.170699761	0.2577	3.2909932919999997e-16	0.07291359537	v2.7.1	
1	Broyden	-75.39127893	-122.7248	3.469066676	YY	11	0.2320659929	self-energy	sharp_wc_2_b_50	2.0097	2	1.263849734	0.6656382274	1.874602221e-17	-2.880455069	1.957867164	-3.92649016	1.79775302	6.122472848	1.337081785e-15	-3.926507734	1.797752446	2.278186261	1.7484232110000002e-14	2.06101692	5.036336192999999e-16	-3.836444735	1.540577339	a248bdd	2x2_2C_8b_C2v_L	9.68	1.226512508	2	1.661865389	1.2265125075946244	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-3.553398271e-09	1.77136574e-08	1.069741186	-0.5383730937	-1.707591907	1.601029308	-1.645712798e-07	1.467793543e-07	1.707595445	-1.601033828	-2.816556216e-07	4.717610132e-07	-1.000129668e-07	7.514799195e-08	-2.288297283	2.796943864	2024-08-08@10:45	2.1394	-0.5758722919	1	2.1531265249999998e-16	-0.1703315261	0.2577	3.4064609639999996e-16	0.0727569085	v2.7.1	
1	Broyden	-74.90637871	-122.2448	3.465468644	YY	11	0.2320506532	self-energy	sharp_wc_2_b_50	2.0097	2	1.263784784	1.57751814	5.345963951e-15	-2.825235357	1.958018594	-3.884009551	1.79775737	1.552896913	1.992240549e-15	-3.884009065	1.797757351	1.998461304	6.223124519e-16	3.111359655	7.762091522999999e-16	-3.80264529	1.540499801	a248bdd	2x2_2C_8b_C2v_L	9.65	1.226491721	2	1.661618468	1.2264917208152182	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	9.469096608e-08	-3.151797186e-07	1.063568035	-0.5372854296	-1.703206671	1.600987587	7.127488721e-08	-1.508711429e-07	1.703206605	-1.600987678	4.780470376e-08	-8.728312054e-08	1.462019804e-07	-9.711039486e-08	-2.285653884	2.797497739	2024-08-08@10:45	2.1394	-0.5763160957	1	6.823339005999999e-17	-0.1704655366	0.2577	3.4485780989999995e-16	0.07281383454	v2.7.1	
1	Broyden	-73.78219854	-121.1248	3.456379509	YY	11	0.2319246043	self-energy	sharp_wc_2_b_50	2.0097	2	1.263620851	0.548828017	5.960334149000001e-14	-2.69697675	1.958412816	-3.786618616	1.797871162	1.566702377	1.339622958e-14	-3.786613966	1.797870949	1.188188456	2.3181560129999997e-16	1.674786896	2.0168350049999998e-16	-3.7249732	1.540433811	a248bdd	2x2_2C_8b_C2v_L	9.58	1.226352815	2	1.660983151	1.2263528153634549	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	1.717683654e-07	-9.80470484e-07	1.048563086	-0.5345301785	-1.692655211	1.600579478	1.805737157e-07	-3.895680882e-07	1.692654608	-1.600580521	-1.945259613e-08	4.934347125e-08	-5.73648406e-08	4.61463424e-08	-2.279234997	2.798539555	2024-08-08@10:45	2.1394	-0.5774392835	1	3.76986957e-16	-0.1707993766	0.2577	2.661496637e-16	0.07295560331	v2.7.1	
1	Broyden	-73.93939778	-121.2848	3.457748401	YY	11	0.2319600735	self-energy	sharp_wc_2_b_50	2.0097	2	1.263645515	0.9185878968	1.1482353520000001e-14	-2.714830614	1.95835286	-3.800002261	1.797835308	1.435105285	1.708609793e-15	-3.800001074	1.797835347	1.224227142	6.9380813899999996e-18	1.396440311	2.006955234e-15	-3.735721704	1.540416332	a248bdd	2x2_2C_8b_C2v_L	9.59	1.226390038	2	1.661081056	1.2263900379123198	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-9.7894718e-08	4.435746597e-07	1.050714439	-0.5349347889	-1.694152792	1.600695584	-6.07565726e-08	1.375596401e-07	1.694152553	-1.600695279	-3.461198487e-09	8.580502852e-09	1.698864864e-07	-1.426353875e-07	-2.280145261	2.798459011	2024-08-08@10:45	2.1394	-0.5772697347	1	-2.7229628199999998e-17	-0.1707499747	0.2577	1.8391007169999999e-16	0.0729346295	v2.7.1	
1	Broyden	-74.25929782	-121.6048	3.460430283	YY	11	0.232006317	self-energy	sharp_wc_2_b_50	2.0097	2	1.263694	1.129454452	1.481521728e-17	-2.751326189	1.958236591	-3.827585243	1.797791238	0.7016852568	8.963293864e-15	-3.827583938	1.797791298	1.426485347	6.555323802e-15	1.83087787	1.258762749e-18	-3.757751068	1.540421091	a248bdd	2x2_2C_8b_C2v_L	9.61	1.226439946	2	1.661269172	1.226439945687686	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	3.99355495e-09	-1.617275961e-08	1.055044157	-0.5357394014	-1.69718655	1.600846302	-8.716160776e-08	2.890447085e-07	1.697186272	-1.60084586	1.195533702e-07	-2.696693347e-07	4.707071142e-09	-3.688224396e-09	-2.281994549	2.798194314	2024-08-08@10:45	2.1394	-0.5769385237	1	5.4454797549999996e-17	-0.1706512699	0.2577	-1.216737813e-16	0.07289280744	v2.7.1	
1	Broyden	-75.06825514	-122.4048	3.466687008	YY	11	0.2320568476	self-energy	sharp_wc_2_b_50	2.0097	2	1.263806775	1.807268941	1.9814844210000003e-14	-2.843693156	1.957967009	-3.898181901	1.797754483	1.118714672	4.183919784e-14	-3.898185121	1.797754594	1.336422147	7.413097248000001e-14	1.637806494	3.762988475e-15	-3.813916413	1.540524929	a248bdd	2x2_2C_8b_C2v_L	9.66	1.226499747	2	1.661702234	1.226499746552352	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-1.998002535e-07	6.130284283e-07	1.065650026	-0.5376550562	-1.704684171	1.601006413	2.619516853e-07	-6.631809689e-07	1.704684622	-1.601005917	3.932107791e-07	-9.029666624e-07	2.500976828e-07	-2.000806595e-07	-2.286547126	2.797313331	2024-08-08@10:45	2.1394	-0.5761657935	1	-1.2817085949999998e-16	-0.1704202033	0.2577	8.92108667e-19	0.07279457483	v2.7.1	
