CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
4	Broyden	-86.60492739	-134.2448	2.649644967	YY	9.5	0.3838070667	self-energy	sharp_wc_2_b_50	2.0097	2	1.240682493	-0.05161211681	1.985791058	-3.714377679	1.963876743	-4.718631085	1.78878481	0.1941538173	0.7986896567	-4.721683268	1.789135441	0.1947309485	0.7969371132	0.2299283383	0.01369215201	-4.604833677	1.374342342	a248bdd	2x2_2C_8b_C2v_L	10.4	1.372187671	2	1.671281493	1.372187671178666	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1325692057	-0.1649990888	1.092253759	-0.3687576574	-1.72255948	1.411143591	-0.2104352688	2.434855926	1.723081575	-1.409483867	0.2106431675	-2.433992374	0.274232235	-0.2639261115	-2.2908565	3.240889649	2024-08-05@08:44	2.1394	-0.6527674428	1	2.265027257e-16	-0.2389364814	0.2577	2.361854761e-17	0.09810838451	v2.7.1	
1	Broyden	-86.53123801	-134.1648	2.643208295	YY	9.5	0.3833411678	self-energy	sharp_wc_2_b_50	2.0097	2	1.240552879	-0.04760936009	1.98582406	-3.697578787	1.963734332	-4.721598226	1.789078791	0.195952704	0.7972020085	-4.717081445	1.788450635	0.1947761404	0.8007000893	0.2310266597	0.01377201527	-4.602690134	1.374472814	a248bdd	2x2_2C_8b_C2v_L	10.395	1.371691314	2	1.670734072	1.3716913135516262	1.0000000000000002	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1312262019	-0.1641251152	1.090832456	-0.3697294995	-1.723533054	1.410364843	-0.2109260473	2.432780464	1.722677495	-1.41345287	0.2105875887	-2.434626594	0.2745431222	-0.2642927171	-2.291117458	3.240423215	2024-08-05@08:46	2.1394	-0.6535953642	1	2.2684614439999997e-16	-0.2390777715	0.2577	5.4734478209999996e-17	0.09821499248	v2.7.1	
11	Broyden	-86.44708571	-133.9248	2.627558915	YY	9.5	0.3814430842	self-energy	sharp_wc_2_b_50	2.0097	2	1.240232089	-0.04677996944	1.985931753	-3.697114703	1.963519706	-4.717014693	1.787765285	0.1964452387	0.8037021314	-4.719953664	1.787867731	0.1965619918	0.8035051644	0.2326888026	0.01377026048	-4.598701366	1.375115191	a248bdd	2x2_2C_8b_C2v_L	10.38	1.369705694	2	1.669282805	1.3697056942887356	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1309157758	-0.1641466063	1.091915935	-0.372169265	-1.724379016	1.418950617	-0.210761175	2.427998489	1.724902865	-1.418647228	0.2108587002	-2.428087517	0.2748836959	-0.2647964066	-2.292968155	3.238158161	2024-08-05@08:59	2.1394	-0.6556328071	1	-6.605746422e-17	-0.2393596421	0.2577	2.722218048e-16	0.09848277547	v2.7.1	
5	Broyden	-86.33465919	-133.7648	2.622233345	YY	9.5	0.3798778894	self-energy	sharp_wc_2_b_50	2.0097	2	1.240109973	-0.05241644691	1.98583255	-3.698824933	1.963364639	-4.706292719	1.786624045	0.1948795604	0.8064309921	-4.702131949	1.785901884	0.1934812084	0.8106634021	0.2299898364	0.0137855969	-4.587406719	1.375057948	a248bdd	2x2_2C_8b_C2v_L	10.37	1.368084736	2	1.668662396	1.3680847354778929	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1327331997	-0.1660512577	1.091975569	-0.3741799465	-1.723862381	1.425467365	-0.2102605151	2.418678164	1.723048155	-1.429085187	0.2098245317	-2.420836514	0.2736959085	-0.2647434467	-2.292233304	3.236862768	2024-08-05@09:06	2.1394	-0.6563263769	1	-4.38097307e-17	-0.2394302165	0.2577	1.190131822e-16	0.09857832942	v2.7.1	
6	Broyden	-86.25444486	-133.6848	2.612633917	YY	9.5	0.379542508	self-energy	sharp_wc_2_b_50	2.0097	2	1.2399286	-0.04602800545	1.985821534	-3.692910527	1.963253587	-4.702492745	1.786238065	0.1962790926	0.8086015674	-4.702239034	1.786041708	0.1956244003	0.8103033403	0.2303143437	0.01390452501	-4.577947493	1.37486492	a248bdd	2x2_2C_8b_C2v_L	10.365	1.367742689	2	1.667829843	1.3677426885618174	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1307772725	-0.1648823968	1.092212256	-0.3750303643	-1.723510621	1.427921883	-0.2101094151	2.418372481	1.723266692	-1.429034382	0.210007244	-2.419362814	0.2733500046	-0.2647505883	-2.290489712	3.236744742	2024-08-05@09:10	2.1394	-0.6575996146	1	-4.165184341e-16	-0.2395836852	0.2577	1.6246521e-16	0.09874181586	v2.7.1	
21	Broyden	-86.23570099	-133.5248	2.605091328	YY	9.5	0.3780854207	self-energy	sharp_wc_2_b_50	2.0097	2	1.239762661	-0.04634628703	1.98600757	-3.688974658	1.963066889	-4.709565315	1.785777447	0.196251408	0.8117390791	-4.70485204	1.785325739	0.1956127186	0.813754597	0.2322850146	0.01383169711	-4.58300285	1.375668714	a248bdd	2x2_2C_8b_C2v_L	10.355	1.366207067	2	1.66709098	1.3662070668876265	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1304780056	-0.1645694637	1.092789466	-0.3769329335	-1.726011414	1.432171448	-0.2103778105	2.414398014	1.72525364	-1.434204702	0.2100484781	-2.415176789	0.274116791	-0.2651926551	-2.293961896	3.234732126	2024-08-05@09:28	2.1394	-0.6585696338	1	1.4497630459999998e-16	-0.2397257285	0.2577	1.173816149e-16	0.09888381698	v2.7.1	
4	Broyden	-86.60492739	-134.2448	2.649644967	YY	9.5	0.3838070667	self-energy	sharp_wc_2_b_50	2.0097	2	1.240682493	-0.05161211681	1.985791058	-3.714377679	1.963876743	-4.718631085	1.78878481	0.1941538173	0.7986896567	-4.721683268	1.789135441	0.1947309485	0.7969371132	0.2299283383	0.01369215201	-4.604833677	1.374342342	a248bdd	2x2_2C_8b_C2v_L	10.4	1.372187671	2	1.671281493	1.3721876711698489	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1325692057	-0.1649990888	1.092253759	-0.3687576574	-1.72255948	1.411143591	-0.2104352688	2.434855926	1.723081575	-1.409483867	0.2106431675	-2.433992374	0.274232235	-0.2639261115	-2.2908565	3.240889649	2024-08-05@08:51	2.1394	-0.6527674428	1	2.265027257e-16	-0.2389364814	0.2577	2.361854761e-17	0.09810838451	v2.7.1	
1	Broyden	-86.6267463	-134.3248	2.654954141	YY	9.5	0.3844472358	self-energy	sharp_wc_2_b_50	2.0097	2	1.240790859	-0.0515562247	1.985688914	-3.714362436	1.963931411	-4.717748145	1.789098345	0.193553242	0.7971088498	-4.720505773	1.789423717	0.194075153	0.7954066334	0.2295804767	0.01375283904	-4.606253765	1.374159399	a248bdd	2x2_2C_8b_C2v_L	10.405	1.372857473	2	1.671772281	1.3728574729742684	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1326954945	-0.1652317959	1.091938319	-0.3680530063	-1.721690428	1.408814471	-0.2104743079	2.436704191	1.72217876	-1.407240852	0.2105910465	-2.435792496	0.2743052719	-0.2640327471	-2.290190964	3.241538691	2024-08-05@08:52	2.1394	-0.6520755165	1	-2.1844925309999998e-16	-0.2388414976	0.2577	-6.512871005e-17	0.09801777924	v2.7.1	
1	Broyden	-86.65065298	-134.4048	2.661058273	YY	9.5	0.3850241608	self-energy	sharp_wc_2_b_50	2.0097	2	1.240913239	-0.05211031319	1.985706111	-3.712240394	1.963986451	-4.718188008	1.789433748	0.1929137436	0.795200992	-4.720422865	1.789575955	0.1930651569	0.7946235268	0.2286765934	0.01371689817	-4.607431351	1.373911993	a248bdd	2x2_2C_8b_C2v_L	10.41	1.373461081	2	1.672318063	1.373461081282474	1.0000000000000004	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1326436624	-0.1649828305	1.091303279	-0.3673444945	-1.721255215	1.406409967	-0.2104259081	2.437789258	1.721641304	-1.405799795	0.2104380535	-2.437529406	0.2740843168	-0.2637290065	-2.289601593	3.242331865	2024-08-05@08:54	2.1394	-0.6512814391	1	1.9336816349999998e-16	-0.2387262418	0.2577	-2.106179907e-16	0.0979194444	v2.7.1	
1	Broyden	-86.91315069	-134.4848	2.664889306	YY	9.5	0.3857682157	self-energy	sharp_wc_2_b_50	2.0097	2	1.240994249	-0.07036821037	1.985263341	-3.784807155	1.964594149	-4.728989008	1.790248979	0.1940477594	0.7932690829	-4.729994889	1.7905575	0.1946254825	0.7915080867	0.2297015667	0.01360780317	-4.613223794	1.374039793	a248bdd	2x2_2C_8b_C2v_L	10.415	1.374227816	2	1.672725942	1.374227816421571	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.1410771783	-0.1712262063	1.097327761	-0.3639652107	-1.722703768	1.402270295	-0.2113117504	2.443325657	1.722852959	-1.400674927	0.2115105161	-2.442313633	0.2748724092	-0.2644045897	-2.29009891	3.242525889	2024-08-05@08:55	2.1394	-0.6507788203	1	1.0381902929999999e-16	-0.2386708405	0.2577	1.231671099e-16	0.09785541959	v2.7.1	
