CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
6	Broyden	-91.84710812	-122.5648	3.06340044	YY	10	0.2514564029	self-energy	sharp_wc_5_b_50	2.0097	2	1.251280836	-0.7097896708	1.990833006	-5.772165593	1.966348297	-5.446474076	1.779684702	0.8049795847	0.0195511642	-5.435634144	1.779182111	0.7894428948	0.01941364661	1.104809481	0.004877811759	-4.657285578	1.47606777	a248bdd	2x2_2C_8b_C2v_L	9.67	1.241010373	2	1.662946919	1.241010372438588	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2884373213	-0.2218318097	1.361161546	-0.4451650183	-1.975700166	1.664226348	-0.194428065	0.4666723423	1.973864297	-1.666606859	-0.1925055382	0.4642169636	-0.2810849726	0.2196186749	-2.499967756	2.979435512	2024-11-25@09:53	2.1394	-0.6134928978	1	9.73242166e-17	-0.2031961553	0.2577	4.46103437e-16	0.08590316312	v2.7.1	
1	Broyden	-91.84672926	-122.5648	3.063470673	YY	10	0.2514558864	self-energy	sharp_wc_5_b_50	2.0097	2	1.251282654	-0.7098617273	1.990830824	-5.772222164	1.966346729	-5.446290241	1.779744842	0.8050529601	0.01955310381	-5.435556132	1.779126013	0.7895207371	0.01938627994	1.104853945	0.004879963526	-4.657300463	1.476084626	a248bdd	2x2_2C_8b_C2v_L	9.67	1.241011904	2	1.662949443	1.241011904379106	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2884557215	-0.2218607644	1.361151653	-0.4451836637	-1.975644565	1.663858018	-0.1944005238	0.4667379742	1.9738987	-1.666948453	-0.1924119151	0.4638542919	-0.28114111	0.2196662275	-2.49993187	2.979385618	2024-11-25@10:03	2.1394	-0.6134854877	1	1.8683497449999998e-16	-0.2031917537	0.2577	-1.297049187e-16	0.08590122947	v2.7.1	
1	Broyden	-92.17170707	-123.3648	3.071026791	YY	10	0.2521664276	self-energy	sharp_wc_5_b_50	2.0097	2	1.251478138	-0.7148980977	1.990971013	-5.774721194	1.96615542	-5.450441644	1.779184873	0.8073504276	0.01819098251	-5.443492841	1.778732685	0.791930591	0.01809881449	1.104091438	0.004856985782	-4.701177607	1.476211127	a248bdd	2x2_2C_8b_C2v_L	9.72	1.241899525	2	1.663363096	1.241899524673214	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2832083941	-0.220100739	1.358649483	-0.4462015014	-1.969799163	1.664671233	-0.1913153295	0.4519865195	1.968679049	-1.66699771	-0.1896270514	0.4500506939	-0.2828734229	0.2197630903	-2.499451214	2.979519302	2024-11-25@10:10	2.1394	-0.6126726731	1	1.1812630469999998e-16	-0.202760219	0.2577	-1.592195937e-17	0.08572805043	v2.7.1	
3	Broyden	-92.82743629	-124.1648	3.072338309	YY	10	0.2520727486	self-energy	sharp_wc_5_b_50	2.0097	2	1.251507909	-0.7331625351	1.991443818	-5.785492121	1.965848446	-5.517598477	1.779236641	0.8101642132	0.01793772036	-5.519410931	1.779469669	0.795944357	0.0180876747	1.11095918	0.004774903379	-4.751786423	1.476035519	a248bdd	2x2_2C_8b_C2v_L	9.77	1.241791402	2	1.663438118	1.2417914023340506	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2739320674	-0.2143703595	1.359528163	-0.4480895593	-1.973550606	1.665336362	-0.1954221956	0.4507525172	1.973717645	-1.66410911	-0.1947167087	0.4522025954	-0.2855807077	0.2196323855	-2.50044295	2.980069857	2024-11-25@10:20	2.1394	-0.6125272839	1	2.417804169e-19	-0.2026872577	0.2577	-2.773954564e-18	0.08570218412	v2.7.1	
3	Broyden	-93.38033049	-124.9648	3.075165175	YY	10	0.2521784725	self-energy	sharp_wc_5_b_50	2.0097	2	1.251577562	-0.748462742	1.9917643	-5.785961638	1.965551607	-5.571240738	1.779498092	0.8108824909	0.01753506906	-5.570134773	1.779466035	0.7979469024	0.01758170345	1.115018915	0.004761110505	-4.804588229	1.476122932	a248bdd	2x2_2C_8b_C2v_L	9.82	1.241929788	2	1.663594105	1.2419297874357584	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2664888725	-0.2103226218	1.358288468	-0.4498824225	-1.975085688	1.664012027	-0.197727659	0.4476061482	1.97485103	-1.664185997	-0.1967889155	0.447717266	-0.2891669482	0.2205255531	-2.501947231	2.980091928	2024-11-25@10:29	2.1394	-0.6122190466	1	1.562997755e-16	-0.2025283387	0.2577	-8.274523291e-17	0.08563988581	v2.7.1	
3	Broyden	-94.0990293	-125.7648	3.075006277	YY	10	0.2519240924	self-energy	sharp_wc_5_b_50	2.0097	2	1.251567971	-0.7673335638	1.991911324	-5.807395492	1.965312891	-5.642164457	1.779554476	0.8179020444	0.01752838134	-5.650240565	1.780165748	0.8075775186	0.01778175853	1.121630141	0.004853554791	-4.865972693	1.476444786	a248bdd	2x2_2C_8b_C2v_L	9.87	1.24161177	2	1.663582599	1.2416117700235851	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2614473146	-0.2083732954	1.358047205	-0.4514415257	-1.979206295	1.664726191	-0.2037463355	0.4495890144	1.980337614	-1.661599444	-0.2038284834	0.4527032041	-0.2958801011	0.2236802099	-2.505092656	2.979237924	2024-11-25@10:39	2.1394	-0.612232618	1	5.059864971999999e-16	-0.2025339966	0.2577	3.7073255609999997e-16	0.08564377091	v2.7.1	
11	Broyden	-99.56742414	-122.8848	3.094693645	YY	10	0.2515704829	self-energy	sharp_wc_5_b_50	2.0097	2	1.252108733	-2.012481887	1.979211872	-8.241638532	1.979151235	-5.454773885	1.781406692	1.371811769	0.01383974375	-5.447751552	1.781417527	1.330322376	0.01392884074	1.388734893	0.004281751354	-4.675431519	1.479300316	a248bdd	2x2_2C_8b_C2v_L	9.69	1.241865506	2	1.664246328	1.2418655054326195	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.6078037742	-0.3466661916	1.361140584	-0.3523796723	-1.977001926	1.65672934	-0.2111089354	0.4107172899	1.975582649	-1.656364468	-0.208386144	0.4109844763	-0.2900177998	0.2159570099	-2.501410396	2.971602177	2024-11-25@10:43	2.1394	-0.6102776584	1	2.086160724e-16	-0.2010955752	0.2577	-8.127697480999999e-17	0.08508042231	v2.7.1	
4	Broyden	-94.53024206	-126.5648	3.07918198	YY	10	0.2522935129	self-energy	sharp_wc_5_b_50	2.0097	2	1.251673749	-0.7766263879	1.992321139	-5.794358286	1.964990815	-5.679517564	1.779497217	0.8201658922	0.01685057135	-5.686093675	1.780025551	0.8084574595	0.01708162493	1.123925114	0.004768873119	-4.910596044	1.476212378	a248bdd	2x2_2C_8b_C2v_L	9.92	1.242062958	2	1.663825346	1.2420629577225677	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.252529744	-0.203039542	1.355803017	-0.4532511135	-1.978376136	1.664347376	-0.2039090378	0.4425339487	1.979292348	-1.661631493	-0.2038707045	0.4453633353	-0.2970998381	0.2229202449	-2.504908357	2.980144464	2024-11-25@10:50	2.1394	-0.6117766944	1	3.4212144809999997e-16	-0.2023069425	0.2577	3.3620866499999995e-17	0.08555398429	v2.7.1	
2	Broyden	-95.25282818	-127.3648	3.080008632	YY	10	0.252191016	self-energy	sharp_wc_5_b_50	2.0097	2	1.251690265	-0.7945106366	1.992305252	-5.851808408	1.964901861	-5.735125933	1.779338902	0.8345086169	0.01673716819	-5.751324478	1.780425297	0.8304544535	0.01709464223	1.128326715	0.004876932479	-4.969940885	1.476605224	a248bdd	2x2_2C_8b_C2v_L	9.97	1.24192868	2	1.663867991	1.2419286800639269	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.250043401	-0.2032024254	1.357927796	-0.4539061497	-1.980235885	1.665390486	-0.2094600507	0.4431710329	1.982601737	-1.659882456	-0.2105768797	0.4481379595	-0.3036194867	0.2261085052	-2.507474139	2.979064604	2024-11-25@10:57	2.1394	-0.6116855879	1	7.314976134999999e-16	-0.202254208	0.2577	9.359212914e-17	0.08553345859	v2.7.1	
4	Broyden	-95.53913981	-128.1648	3.082085961	YY	10	0.2525060994	self-energy	sharp_wc_5_b_50	2.0097	2	1.251743805	-0.7829723851	1.993014512	-5.774417998	1.964277253	-5.787289108	1.779885348	0.8244004419	0.01649326355	-5.78619157	1.779803051	0.8108077447	0.01651530221	1.124526466	0.004784051371	-5.013985744	1.476100115	a248bdd	2x2_2C_8b_C2v_L	10.02	1.242281776	2	1.6640096	1.2422817757194715	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2344241287	-0.1933433974	1.351633845	-0.4574611467	-1.981216039	1.662230349	-0.2107091516	0.4413854038	1.980999921	-1.662711083	-0.2096808972	0.4412020032	-0.3044604594	0.2251706323	-2.507183818	2.98069238	2024-11-25@11:07	2.1394	-0.6114555218	1	6.043505266e-16	-0.2021514687	0.2577	3.7132408329999996e-16	0.0854942756	v2.7.1	
