GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	9.5	2.0097	-0.32535623	-3.6477421	-3.7597608	0.0090317251	-3.7599059	0.0089988775	0.017209327	-3.617748	a248bdd	2x2_2C_8b_C2v_L	9.57	validité_data_2022.py	-0.1971926	1.1285098	-1.6557474	0.13440555	1.6557579	0.13442098	0.16527679	-2.209424	2024-08-02@15:04	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.32632475	-3.640874	-3.7661177	0.0098238415	-3.7672157	0.0098027018	0.018061184	-3.6258121	a248bdd	2x2_2C_8b_C2v_L	9.58	validité_data_2022.py	-0.19547726	1.1276456	-1.6559232	0.13354089	1.6561493	0.13355512	0.16446411	-2.2097559	2024-08-02@15:05	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33135889	-3.6643858	-3.7750093	0.0092021349	-3.7759311	0.0092140687	0.017418391	-3.6335462	a248bdd	2x2_2C_8b_C2v_L	9.59	validité_data_2022.py	-0.19618393	1.1300197	-1.6566837	0.13284952	1.6569005	0.13284302	0.16356433	-2.210099	2024-08-02@15:05	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33094328	-3.6720134	-3.7822082	0.008227773	-3.7825804	0.0082259408	0.016533703	-3.6393688	a248bdd	2x2_2C_8b_C2v_L	9.6	validité_data_2022.py	-0.19518579	1.1310239	-1.6571659	0.13176933	1.657225	0.13177121	0.16213037	-2.210007	2024-08-02@15:06	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33429898	-3.6737114	-3.789466	0.0090827089	-3.789547	0.0090812176	0.017467784	-3.6469442	a248bdd	2x2_2C_8b_C2v_L	9.61	validité_data_2022.py	-0.19444722	1.1309573	-1.657639	0.1305225	1.657613	0.13054413	0.16081194	-2.210278	2024-08-02@15:06	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33638107	-3.6781455	-3.7970211	0.0092806946	-3.7975545	0.0092865995	0.017638291	-3.6555348	a248bdd	2x2_2C_8b_C2v_L	9.62	validité_data_2022.py	-0.19342106	1.1313735	-1.6580503	0.12990914	1.6581605	0.1299107	0.16018724	-2.2107629	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33838041	-3.6921317	-3.8049833	0.0087876504	-3.8048104	0.008827122	0.0172699	-3.6629108	a248bdd	2x2_2C_8b_C2v_L	9.63	validité_data_2022.py	-0.19300433	1.132897	-1.6585824	0.12896294	1.6585818	0.12894794	0.15902467	-2.2110446	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.33751572	-3.6925538	-3.8129248	0.0082542462	-3.8126647	0.0082740073	0.016752643	-3.6690708	a248bdd	2x2_2C_8b_C2v_L	9.64	validité_data_2022.py	-0.19158922	1.1328997	-1.6590806	0.12843088	1.6590463	0.12841503	0.15834888	-2.2108664	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.34020887	-3.7060068	-3.8198536	0.0082122016	-3.8211178	0.0081923404	0.016807348	-3.6760538	a248bdd	2x2_2C_8b_C2v_L	9.65	validité_data_2022.py	-0.19124714	1.1342802	-1.6594239	0.12741864	1.6596622	0.12741806	0.1571693	-2.2109796	2024-08-02@15:08	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.34459105	-3.7059035	-3.8269712	0.0094024169	-3.8276599	0.0093905188	0.018073726	-3.6842228	a248bdd	2x2_2C_8b_C2v_L	9.66	validité_data_2022.py	-0.19045664	1.1339376	-1.6598365	0.12618432	1.6599892	0.12619064	0.15591495	-2.2114147	2024-08-02@15:08	2.1394	1	0.2577	v2.7.1	
NY	9.5	2.0097	-0.34676321	-3.7213723	-3.8349109	0.0091577889	-3.83468	0.0092173832	0.018088469	-3.6914191	a248bdd	2x2_2C_8b_C2v_L	9.67	validité_data_2022.py	-0.19015333	1.1355214	-1.6603034	0.12513447	1.6602877	0.12511979	0.15469363	-2.2115893	2024-08-02@15:09	2.1394	1	0.2577	v2.7.1	
