CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	Broyden	-81.39798259	-127.8448	2.354787141	YY	9	0.4058566617	self-energy	sharp_wc_2_b_50	2.0097	2	1.231535549	-2.937980122	1.96537899	6.727679041	1.90410086e-11	0.1935143215	0.8098775576	-4.308861731	1.765403621	0.1930070237	0.8109483154	-4.304703391	1.765074343	0.2330134806	0.00677034237	-4.213558525	1.308874299	a248bdd	2x2_2C_8b_C2v_L	10	1.391918133	2	1.668026528	1.3919181329557175	0.9999999999999997	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.027213435	-0.3265583047	-1.541695949e-05	2.238242644e-05	-0.2207359769	2.533156442	1.690306302	-1.466443273	0.2204659254	-2.533342109	1.689501034	-1.467691347	-0.2895836202	0.2646416406	2.263324868	-3.386386214	2024-07-18@11:33	2.1394	-0.6794628437	1	6.950409828e-16	-0.2639250819	0.2577	3.934332304e-16	0.1066354023	v2.7.1	
2	Broyden	-81.44699855	-128.0048	2.363607692	YY	9	0.4072921258	self-energy	sharp_wc_2_b_50	2.0097	2	1.23173763	-2.937332698	1.965541132	6.727679041	1.913208521e-11	0.1940479139	0.8060558925	-4.309333024	1.766360078	0.1935339493	0.8071214067	-4.305216227	1.766032725	0.2329153543	0.006742526444	-4.214904308	1.308391997	a248bdd	2x2_2C_8b_C2v_L	10.01	1.393438561	2	1.668789695	1.3934385606865214	0.9999999999999999	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.026499599	-0.3248512844	-1.54475115e-05	2.244373159e-05	-0.2208983429	2.536698905	1.689299242	-1.460384864	0.2206272902	-2.536895832	1.688500654	-1.461628102	-0.2894586349	0.2643339603	2.261648867	-3.387891509	2024-07-18@11:34	2.1394	-0.6783694702	1	-1.444963123e-16	-0.2636925527	0.2577	7.019584308e-17	0.106489375	v2.7.1	
2	Broyden	-81.49730029	-128.1648	2.373286454	YY	9	0.408680756	self-energy	sharp_wc_2_b_50	2.0097	2	1.231954688	-2.936837112	1.965696112	6.727679041	1.920526158e-11	0.1941155838	0.8024362049	-4.309767526	1.767245267	0.1935959007	0.8035011154	-4.305682517	1.766918438	0.2321431787	0.006711440274	-4.216196507	1.307861791	a248bdd	2x2_2C_8b_C2v_L	10.02	1.394907408	2	1.669616448	1.394907407737453	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.025889331	-0.3232019551	-1.547152498e-05	2.24942981e-05	-0.2210107553	2.53993247	1.688299028	-1.454670252	0.2207400069	-2.540142703	1.68750643	-1.455915026	-0.2892038586	0.2639391466	2.260152161	-3.389466177	2024-07-18@11:36	2.1394	-0.6771624356	1	1.770468846e-16	-0.263444586	0.2577	-4.423815846e-16	0.1063331319	v2.7.1	
1	Broyden	-81.54587465	-128.3248	2.382052316	YY	9	0.4101186458	self-energy	sharp_wc_2_b_50	2.0097	2	1.232155764	-2.936089765	1.965852043	6.727679041	1.930698067e-11	0.1946806878	0.7985528352	-4.310298979	1.76821993	0.194156438	0.7996077321	-4.306260458	1.767896473	0.2322215214	0.00668584836	-4.217717972	1.307453092	a248bdd	2x2_2C_8b_C2v_L	10.03	1.396433012	2	1.670369101	1.3964330115519776	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.025102416	-0.3215464936	-1.550644217e-05	2.256153233e-05	-0.2211449513	2.543216109	1.687317034	-1.448523022	0.2208753498	-2.54343652	1.686531408	-1.449756679	-0.2890754424	0.2636494552	2.258268136	-3.390801919	2024-07-18@11:38	2.1394	-0.6760785337	1	-1.424277733e-16	-0.2632080458	0.2577	1.404990903e-17	0.1061872782	v2.7.1	
1	Broyden	-81.59641986	-128.4848	2.393158261	YY	9	0.4113566123	self-energy	sharp_wc_2_b_50	2.0097	2	1.23239936	-2.935983768	1.965968934	6.727679041	1.933357237e-11	0.1937939667	0.7954134519	-4.31065611	1.768931072	0.1932677755	0.796465658	-4.306627515	1.768607694	0.2303486664	0.006646907737	-4.218921472	1.306959336	a248bdd	2x2_2C_8b_C2v_L	10.04	1.397751737	2	1.671276204	1.397751736574353	0.9999999999999999	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.024575124	-0.3202143032	-1.551437962e-05	2.258379073e-05	-0.2209353244	2.545118074	1.686310591	-1.443681877	0.2206664335	-2.545347404	1.685528041	-1.444916538	-0.2884388243	0.2630223542	2.256763493	-3.392152045	2024-07-18@11:39	2.1394	-0.6746939848	1	7.302125117e-17	-0.2629127826	0.2577	3.999434966e-17	0.1060128811	v2.7.1	
1	Broyden	-81.64635182	-128.6448	2.400298898	YY	9	0.4130584451	self-energy	sharp_wc_2_b_50	2.0097	2	1.232568803	-2.934753782	1.966190538	6.727679041	1.949317714e-11	0.1955471473	0.7907939472	-4.311316296	1.770169197	0.1950183319	0.7918332172	-4.307357791	1.76984963	0.2323578079	0.006639466578	-4.22035148	1.30638182	a248bdd	2x2_2C_8b_C2v_L	10.05	1.399535546	2	1.67194927	1.3995355458617893	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.023810312	-0.3179972046	-1.556767437e-05	2.268641943e-05	-0.2214857585	2.549981313	1.685342835	-1.436161583	0.2212194313	-2.550223269	1.684574171	-1.437385733	-0.2890408029	0.2632016568	2.255264092	-3.394069391	2024-07-18@11:41	2.1394	-0.6738098727	1	-3.186006313e-16	-0.2627343377	0.2577	-4.584849599e-17	0.1058955686	v2.7.1	
1	Broyden	-81.69795468	-128.8048	2.41625392	YY	9	0.4137778812	self-energy	sharp_wc_2_b_50	2.0097	2	1.232901606	-2.936359644	1.966189616	6.727679041	1.932466254e-11	0.1914565166	0.7894269087	-4.311155299	1.770240891	0.1909305238	0.7904614721	-4.307115438	1.769919218	0.2264879262	0.006572483487	-4.220684995	1.30587094	a248bdd	2x2_2C_8b_C2v_L	10.06	1.400329617	2	1.673147338	1.4003296174158408	0.9999999999999993	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.023719131	-0.3176483336	-1.550628527e-05	2.259173213e-05	-0.2203950479	2.548365869	1.684320417	-1.434518172	0.220127278	-2.54860162	1.683537727	-1.435743089	-0.2871974637	0.2618321786	2.253866438	-3.394942851	2024-07-18@11:43	2.1394	-0.6718121687	1	3.156175443e-16	-0.2622972684	0.2577	1.718402721e-16	0.1056571153	v2.7.1	
2	Broyden	-81.77481023	-128.9648	2.425477053	YY	9	0.415231833	self-energy	sharp_wc_2_b_50	2.0097	2	1.233106668	-2.925778781	1.96633518	6.727679041	2.036932436e-11	0.192756999	0.784843884	-4.316556392	1.771558426	0.1922599346	0.785819189	-4.313057901	1.771264592	0.2262424886	0.006580182357	-4.233651925	1.306201175	a248bdd	2x2_2C_8b_C2v_L	10.07	1.401849343	2	1.673959626	1.4018493427530805	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.021557834	-0.3158732526	-1.591482153e-05	2.320377039e-05	-0.220914829	2.552534324	1.684443476	-1.426948452	0.2206736561	-2.552799106	1.683763644	-1.428090571	-0.287759265	0.2618296473	2.255039657	-3.39569272	2024-07-18@11:44	2.1394	-0.6706564354	1	2.555293701e-16	-0.2620711333	0.2577	1.641359355e-16	0.1055156858	v2.7.1	
2	Broyden	-81.81008037	-129.1248	2.442752089	YY	9	0.4157840758	self-energy	sharp_wc_2_b_50	2.0097	2	1.233465404	-2.93620405	1.966294996	6.727679041	1.924814776e-11	0.1869578397	0.7845063599	-4.312288386	1.771167849	0.1864211553	0.7855634546	-4.308396093	1.770845772	0.2237867409	0.006525086795	-4.226252617	1.305153619	a248bdd	2x2_2C_8b_C2v_L	10.08	1.402485716	2	1.675210009	1.4024857156439121	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.022786677	-0.3159585967	-1.547871551e-05	2.255761165e-05	-0.219230769	2.548882252	1.682536593	-1.427334743	0.218965441	-2.549159194	1.681780953	-1.428576727	-0.2863936895	0.261030139	2.251854652	-3.396769801	2024-07-18@11:46	2.1394	-0.6685044156	1	-2.245593752e-16	-0.2615715951	0.2577	1.312038995e-16	0.1052588867	v2.7.1	
1	Broyden	-81.93022652	-129.2848	2.43871239	YY	9	0.4189068505	self-energy	sharp_wc_2_b_50	2.0097	2	1.233418548	-2.903005758	1.966839564	6.727679041	2.275367237e-11	0.1989160295	0.7733901716	-4.327943747	1.775028555	0.1984854003	0.774209756	-4.32561826	1.774800955	0.2315977748	0.006617007235	-4.259567206	1.306506229	a248bdd	2x2_2C_8b_C2v_L	10.09	1.40565194	2	1.675308344	1.4056519402009262	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.016882686	-0.3106180482	-1.679585104e-05	2.455005154e-05	-0.2230434343	2.564945711	1.684545387	-1.40753943	0.2228590162	-2.565252465	1.68408352	-1.408469984	-0.2904002321	0.2625999641	2.258103605	-3.398701112	2024-07-18@11:48	2.1394	-0.6689910919	1	7.527830571e-17	-0.2617957976	0.2577	2.650093766e-16	0.1053093291	v2.7.1	
