GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	2.0097	0.71038342	-2.3680785	-3.5977988	0.99666755	-3.5977926	1.062821	1.0796662	-3.6145068	a248bdd	2x2_2C_8b_C2v_L	9.57	validité_data_2022.py	-8.3607908e-06	1.011267	-1.6671105	-1.6001372e-05	1.6671095	1.3173508e-05	2.3385665e-05	-2.2591181	2024-08-02@15:06	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	0.73799843	-2.3857703	-3.6068613	1.0015281	-3.6071087	1.1514487	1.1657212	-3.6221578	a248bdd	2x2_2C_8b_C2v_L	9.58	validité_data_2022.py	-8.2251159e-06	1.0137881	-1.6684701	6.7722242e-06	1.6685237	1.7629056e-05	-1.4310342e-05	-2.2599878	2024-08-02@15:06	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	0.81533408	-2.4047617	-3.6177383	1.0213219	-3.6178251	1.2560221	1.2915665	-3.6304875	a248bdd	2x2_2C_8b_C2v_L	9.59	validité_data_2022.py	4.4519266e-06	1.0163997	-1.6700811	3.1336457e-06	1.6700927	-5.6693748e-06	3.4682508e-06	-2.2609239	2024-08-02@15:06	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	0.97910349	-2.4255711	-3.6298564	0.99754198	-3.6298641	1.5198154	1.5226328	-3.6398626	a248bdd	2x2_2C_8b_C2v_L	9.6	validité_data_2022.py	-3.4675641e-08	1.019223	-1.6718222	5.2722451e-08	1.6718237	-3.7952896e-08	-4.0439539e-07	-2.262034	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	1.2004885	-2.4478867	-3.6434712	0.9878117	-3.6434505	2.0098586	1.9045141	-3.6503054	a248bdd	2x2_2C_8b_C2v_L	9.61	validité_data_2022.py	-6.9772907e-08	1.0221918	-1.6737213	-4.2317286e-07	1.6737173	-4.7763289e-07	4.4969115e-07	-2.2632788	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	1.504585	-2.471724	-3.6586029	0.98449361	-3.6586114	2.77028	2.4683455	-3.6618105	a248bdd	2x2_2C_8b_C2v_L	9.62	validité_data_2022.py	-2.2321217e-07	1.0253203	-1.6757763	4.8166428e-07	1.675778	-4.118453e-07	-1.4887995e-07	-2.2646517	2024-08-02@15:07	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	1.9336623	-2.496871	-3.6751841	1.0597727	-3.6751808	3.8195898	3.1560565	-3.6742846	a248bdd	2x2_2C_8b_C2v_L	9.63	validité_data_2022.py	-3.0242877e-08	1.0285795	-1.6779737	2.0259478e-07	1.6779731	-1.5525122e-07	-1.4327121e-07	-2.2661307	2024-08-02@15:08	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	2.5151361	-2.5230061	-3.6929359	1.2684068	-3.692946	5.2037873	3.9642846	-3.6875449	a248bdd	2x2_2C_8b_C2v_L	9.64	validité_data_2022.py	-1.717664e-06	1.031926	-1.6802726	7.5236464e-07	1.6802742	-1.0290987e-06	-2.1357997e-06	-2.2676856	2024-08-02@15:08	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	3.2697967	-2.5497688	-3.7115382	1.6223546	-3.711518	6.9256374	4.9207263	-3.7013662	a248bdd	2x2_2C_8b_C2v_L	9.65	validité_data_2022.py	-4.4954531e-07	1.0353127	-1.6826328	2.4088634e-06	1.6826284	-5.3767948e-06	3.0274282e-06	-2.2692844	2024-08-02@15:08	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	4.2405267	-2.5767859	-3.7306307	2.1538071	-3.730579	9.0067456	6.0633049	-3.7155374	a248bdd	2x2_2C_8b_C2v_L	9.66	validité_data_2022.py	-6.0430564e-07	1.0386903	-1.6850084	4.6557849e-06	1.6849983	-6.9762838e-06	-6.380414e-06	-2.2708987	2024-08-02@15:09	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	5.439559	-2.6038881	-3.7499762	2.9041122	-3.7499333	11.474495	7.4164547	-3.7298741	a248bdd	2x2_2C_8b_C2v_L	9.67	validité_data_2022.py	4.1139301e-06	1.0420406	-1.6873783	5.3937157e-07	1.6873689	-1.3762554e-06	3.7131815e-06	-2.2725036	2024-08-02@15:09	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	6.8995494	-2.6307631	-3.7693968	3.9257289	-3.7693962	14.372361	8.9770941	-3.7442766	a248bdd	2x2_2C_8b_C2v_L	9.68	validité_data_2022.py	6.2716319e-07	1.0453191	-1.6897211	1.4180775e-06	1.6897212	-3.9788927e-06	-3.3974382e-06	-2.2740889	2024-08-02@15:09	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	8.6388184	-2.6574961	-3.7888484	5.2792022	-3.7888245	17.739738	10.756565	-3.7586878	a248bdd	2x2_2C_8b_C2v_L	9.69	validité_data_2022.py	-2.3470589e-06	1.0485464	-1.6920413	1.6870903e-07	1.6920361	-1.9518487e-06	2.6300692e-06	-2.2756506	2024-08-02@15:10	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	10.686459	-2.6839562	-3.8081792	7.037974	-3.8081856	21.591759	12.759606	-3.7730552	a248bdd	2x2_2C_8b_C2v_L	9.7	validité_data_2022.py	-2.3650229e-07	1.0517047	-1.6943146	3.3255045e-07	1.6943156	2.1254774e-06	8.2383507e-07	-2.2771815	2024-08-02@15:10	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	13.114723	-2.7101389	-3.8274315	9.1831634	-3.8274313	25.93484	15.012085	-3.7873678	a248bdd	2x2_2C_8b_C2v_L	9.71	validité_data_2022.py	1.3079267e-06	1.054795	-1.6965543	2.741974e-07	1.6965545	-6.8899108e-07	2.1660002e-07	-2.2786831	2024-08-02@15:10	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	16.000955	-2.7360454	-3.8465621	11.692433	-3.8465544	30.820483	17.512835	-3.8016138	a248bdd	2x2_2C_8b_C2v_L	9.72	validité_data_2022.py	3.0090553e-07	1.0578194	-1.6987546	3.0462436e-07	1.6987536	1.1492001e-07	1.4005797e-06	-2.2801545	2024-08-02@15:11	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	19.415813	-2.7616464	-3.8655387	14.604609	-3.8655418	36.301325	20.316859	-3.8157736	a248bdd	2x2_2C_8b_C2v_L	9.73	validité_data_2022.py	4.1928025e-07	1.0607752	-1.7009116	1.8237737e-09	1.7009121	4.6763242e-07	6.6917924e-07	-2.2815923	2024-08-02@15:11	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	23.352809	-2.7869647	-3.8843798	18.030679	-3.8843813	42.293096	23.451581	-3.8298508	a248bdd	2x2_2C_8b_C2v_L	9.74	validité_data_2022.py	-1.3260263e-06	1.0636668	-1.7030291	2.1050009e-07	1.7030294	7.0696889e-07	-6.5306501e-07	-2.2829986	2024-08-02@15:11	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	27.731321	-2.8120116	-3.9030841	22.088523	-3.9030825	48.851305	27.028498	-3.843847	a248bdd	2x2_2C_8b_C2v_L	9.75	validité_data_2022.py	7.567997e-07	1.0664971	-1.705108	-3.9767298e-07	1.7051078	2.2215797e-06	5.1779364e-07	-2.2843743	2024-08-02@15:12	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	32.577885	-2.8367916	-3.9216463	26.784301	-3.921644	56.062547	31.047861	-3.8577605	a248bdd	2x2_2C_8b_C2v_L	9.76	validité_data_2022.py	-7.9705088e-08	1.0692675	-1.707148	3.0836945e-07	1.7071475	-1.4661565e-06	3.4475694e-07	-2.2857195	2024-08-02@15:12	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	37.91016	-2.8613133	-3.9400664	32.099128	-3.9400646	63.911661	35.546015	-3.871591	a248bdd	2x2_2C_8b_C2v_L	9.77	validité_data_2022.py	1.5395211e-07	1.0719803	-1.7091493	-9.6319907e-07	1.7091489	-2.3771388e-07	-2.0410286e-07	-2.2870346	2024-08-02@15:12	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	43.730521	-2.8855874	-3.9583489	38.018418	-3.9583453	72.47653	40.562805	-3.8853397	a248bdd	2x2_2C_8b_C2v_L	9.78	validité_data_2022.py	-1.5054488e-06	1.0746378	-1.7111133	1.1332603e-07	1.7111127	-1.5457567e-06	-3.7282936e-07	-2.2883202	2024-08-02@15:13	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	50.112682	-2.9096176	-3.9764931	44.518288	-3.9764934	81.803829	46.147023	-3.8990059	a248bdd	2x2_2C_8b_C2v_L	9.79	validité_data_2022.py	-2.0837146e-08	1.0772413	-1.7130404	1.7682226e-08	1.7130404	-9.1537475e-07	6.0773962e-07	-2.2895764	2024-08-02@15:13	2.1394	1	0.2577	v2.7.1	
YY	11	2.0097	57.041601	-2.9334121	-3.9945017	51.598701	-3.9945011	91.951974	52.342463	-3.9125926	a248bdd	2x2_2C_8b_C2v_L	9.8	validité_data_2022.py	-2.9367015e-07	1.0797926	-1.7149312	8.5979238e-07	1.714931	1.1079042e-06	1.6589716e-06	-2.2908042	2024-08-02@15:14	2.1394	1	0.2577	v2.7.1	
