CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
3	Broyden	-139.6393917	-110.4048	2.624904049	YY	11	0.2113808066	self-energy	sharp_wc_5_b_50	2.0097	2	1.243519918	21.40612712	0.001324084466	-4.392530664	1.963837546	-4.95595347	1.818203012	7.687127968	0.007663809003	-4.973569784	1.822973706	5.707943488	0.009714917581	-29.70908451	1.999999142	-3.871669153	1.563082433	a248bdd	2x2_2C_8b_C2v_L	8.91	1.203300338	2	1.618518559	1.2033003375380256	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.3578911893	0.1790156603	1.319653415	-0.5054788374	-2.01124564	1.547241766	-0.4584655911	0.3499790887	2.010233815	-1.51921199	-0.3986067635	0.3841162249	-0.01497551024	0.003856480214	-2.477745392	2.749642814	2024-11-25@17:49	2.1394	-0.667847051	1	-5.849056396e-18	-0.2180412477	0.2577	-6.406793721e-18	0.08808407043	v2.7.1	
4	Broyden	-104.0201085	-135.3648	3.55915908	YY	11	0.2183802192	self-energy	sharp_wc_5_b_50	2.0097	2	1.265418908	19.1593393	0.0001491338088	-5.654387116	1.959567013	-6.136434339	1.820843707	-3.319546508	1.992300605	-6.169474183	1.816397585	37.15654254	0.0009459031871	21.18957909	0.003351494916	-5.559702885	1.558698275	a248bdd	2x2_2C_8b_C2v_L	10.47	1.211936571	2	1.667240788	1.211936570778306	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1161180361	-0.06001487176	1.348268061	-0.5353235602	-1.950857764	1.528381045	-0.26641894	0.3159252634	1.998859247	-1.538731259	0.6236847041	-0.1330826237	-0.9564191261	0.2206080551	-2.576657606	2.747129238	2024-11-25@17:53	2.1394	-0.5647723504	1	4.01778094e-16	-0.1668150796	0.2577	-5.485554478e-17	0.07125737948	v2.7.1	
5	Broyden	-236.734318	-136.0048	3.558632276	YY	11	0.2174946725	self-energy	sharp_wc_5_b_50	2.0097	2	1.265388852	17.91588863	0.0007984594578	-5.806585662	1.95947223	-6.051083413	1.814836366	-69.64759512	1.999961787	-6.083492904	1.814565688	34.41668123	0.0002178164472	7.262798997	0.003414063636	-5.590195991	1.562592473	a248bdd	2x2_2C_8b_C2v_L	10.51	1.211035279	2	1.66723716	1.2110352789499843	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.2547538364	0.1386214862	1.364529342	-0.5357662295	-1.960560065	1.549403541	-0.246096382	0.02233001794	1.970405903	-1.550349025	0.2810371251	-0.06371690084	-0.5184674182	0.2166336058	-2.560849492	2.740475555	2024-11-25@17:57	2.1394	-0.5647898467	1	-3.5284027629999996e-16	-0.1668989109	0.2577	-2.474594509e-16	0.07128091111	v2.7.1	
2	Broyden	-174.9586124	-136.0048	3.546545847	YY	11	0.2163852702	self-energy	sharp_wc_5_b_50	2.0097	2	1.265084048	37.49141787	1.820509686e-11	-5.697406475	1.959172954	-6.084893659	1.808147976	-38.84895188	2.0	-6.238558969	1.821943161	1.236525524	0.006248502709	1.522385905	0.002436183096	-5.473729015	1.562955201	a248bdd	2x2_2C_8b_C2v_L	10.51	1.209774005	2	1.666507621	1.2097740054474142	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-7.288233404e-05	2.115276672e-05	1.346948591	-0.5378924037	-1.965880859	1.591709291	-2.933325941e-06	4.758588595e-07	1.992411574	-1.50859806	0.1658920545	-0.2819668406	-0.2551673155	0.1702687234	-2.518073928	2.739599907	2024-11-25@19:43	2.1394	-0.566111664	1	4.0419791419999996e-16	-0.1675542218	0.2577	3.020928383e-16	0.07154076088	v2.7.1	
1	Broyden	-175.0232755	-136.3248	3.546715866	YY	11	0.2163981059	self-energy	sharp_wc_5_b_50	2.0097	2	1.265086266	37.57273409	8.696306149e-12	-5.717356524	1.959151288	-6.103057556	1.808051748	-38.75788903	2.0	-6.261000923	1.821969409	1.242913085	0.006284445185	1.521786687	0.002457399514	-5.495308559	1.562967235	a248bdd	2x2_2C_8b_C2v_L	10.53	1.209779619	2	1.66652403	1.2097796187175245	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-5.049429556e-05	1.462001057e-05	1.347230246	-0.5380313017	-1.965832799	1.592145442	-0.0001445332532	2.351184092e-05	1.993120315	-1.508401243	0.1677233836	-0.2831702294	-0.256963688	0.1710977126	-2.518633584	2.73952848	2024-11-25@19:45	2.1394	-0.5660889614	1	-1.010173796e-15	-0.1675500599	0.2577	1.4435328969999999e-16	0.07153875944	v2.7.1	
2	Broyden	-175.3034307	-136.6448	3.5468415	YY	11	0.2164043113	self-energy	sharp_wc_5_b_50	2.0097	2	1.265087387	37.7141937	2.714226109e-12	-5.737793171	1.959130912	-6.12117504	1.807913639	-38.77281039	2.0	-6.284414424	1.822044346	1.249963415	0.006336297522	1.520827396	0.002480148392	-5.51718343	1.562986768	a248bdd	2x2_2C_8b_C2v_L	10.55	1.209776972	2	1.666537762	1.2097769719753084	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-2.831821998e-05	8.168044995e-06	1.347543768	-0.5381646175	-1.96579648	1.592848746	-4.703933989e-05	7.654445285e-06	1.993941832	-1.50792063	0.169787933	-0.284752242	-0.2588351085	0.1719752368	-2.519243684	2.739437064	2024-11-25@19:48	2.1394	-0.566071174	1	1.2500489089999999e-16	-0.1675482127	0.2577	-2.72929933e-16	0.07153768362	v2.7.1	
2	Broyden	-175.1078107	-136.9648	3.54696055	YY	11	0.2164106493	self-energy	sharp_wc_5_b_50	2.0097	2	1.265088336	37.88040816	6.084843792e-11	-5.758019888	1.959109912	-6.139203602	1.807766978	-38.55007473	2.0	-6.307892866	1.822126131	1.256029408	0.006390926946	1.519568786	0.002502787354	-5.539066053	1.563006181	a248bdd	2x2_2C_8b_C2v_L	10.57	1.209774271	2	1.666551205	1.2097742708692882	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.0001346737382	-3.867560377e-05	1.347836305	-0.5383017309	-1.965751969	1.593601534	4.914089851e-05	-8.045777787e-06	1.994766032	-1.507396758	0.1718385021	-0.2863791041	-0.2606877124	0.1728432438	-2.519852968	2.739345851	2024-11-25@19:52	2.1394	-0.5660540717	1	2.9398001379999997e-16	-0.1675467938	0.2577	-7.509947972e-17	0.07153678617	v2.7.1	
2	Broyden	-175.7255847	-137.2848	3.547071864	YY	11	0.2164174739	self-energy	sharp_wc_5_b_50	2.0097	2	1.26508911	38.0445175	6.04394553e-11	-5.77815363	1.959089075	-6.157157809	1.807618571	-38.73423293	2.0	-6.331416447	1.822208208	1.261544402	0.006447620033	1.516880431	0.002525092903	-5.560888246	1.563023622	a248bdd	2x2_2C_8b_C2v_L	10.59	1.209771953	2	1.666564322	1.209771952900735	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.0001348042075	-3.854692188e-05	1.348113308	-0.5384366922	-1.965693951	1.594360543	0.0001686536794	-2.750804069e-05	1.995598427	-1.506871905	0.1738920805	-0.2880381474	-0.2624695298	0.1736890162	-2.520445363	2.739260923	2024-11-25@19:55	2.1394	-0.5660378202	1	3.8713655839999996e-16	-0.1675458297	0.2577	1.345974786e-16	0.07153607257	v2.7.1	
3	Broyden	-173.9689282	-137.6048	3.547177791	YY	11	0.2164233828	self-energy	sharp_wc_5_b_50	2.0097	2	1.26508973	38.53485436	4.11827487e-12	-5.798298912	1.959068151	-6.175021048	1.807456601	-37.73101818	2.0	-6.355083167	1.822302871	1.266167049	0.006507336634	1.514304443	0.002547464433	-5.582797285	1.563043698	a248bdd	2x2_2C_8b_C2v_L	10.61	1.209768469	2	1.666577137	1.20976846946535	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	3.561057104e-05	-1.006319595e-05	1.348391449	-0.5385730855	-1.96563364	1.595201408	-1.128629571e-05	1.888593683e-06	1.996440167	-1.506268992	0.1759371511	-0.2897503847	-0.2642588706	0.1745338946	-2.521053052	2.739169378	2024-11-25@19:59	2.1394	-0.5660221099	1	1.0946801159999999e-16	-0.16754523	0.2577	3.5907832159999995e-16	0.07153550244	v2.7.1	
2	Broyden	-177.2268604	-137.9248	3.547271365	YY	11	0.2164273139	self-energy	sharp_wc_5_b_50	2.0097	2	1.265090052	38.37557526	2.077239974e-12	-5.81845486	1.959046788	-6.1928937	1.807291239	-39.23481665	2.0	-6.378927661	1.822402472	1.270148125	0.006570748958	1.510829798	0.002570475679	-5.604790239	1.563067611	a248bdd	2x2_2C_8b_C2v_L	10.63	1.209762666	2	1.666589084	1.2097626661460743	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-2.520935318e-05	7.146702335e-06	1.34866688	-0.5387137258	-1.965570693	1.596063821	-2.511590115e-05	4.052783153e-06	1.997305462	-1.505640813	0.1780027715	-0.2915307595	-0.2660478652	0.1753923225	-2.521669403	2.739066399	2024-11-25@20:01	2.1394	-0.5660077947	1	-3.499993852e-16	-0.1675452246	0.2577	4.0536243819999996e-16	0.07153516268	v2.7.1	
