CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
18	Broyden	-109.1469269	-110.4048	2.453455648	YY	11	0.2025548999	self-energy	sharp_wc_5_b_50	2.0097	2	1.236400922	-0.1483524398	1.995118816	-4.820213245	1.966519824	-4.868409772	1.753138772	0.3098348408	0.1895050161	-4.861966713	1.750702792	0.3102895879	0.1820452075	-14.0942604	1.999999994	-3.836991435	1.464976098	a248bdd	2x2_2C_8b_C2v_L	8.91	1.17449837	2	1.617542711	1.1744983698819669	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2307381554	0.1671239609	1.335236201	-0.479568138	-1.971790196	1.812219153	-0.2525719563	1.144893797	1.971031623	-1.826615877	-0.2519501157	1.115576308	-0.0006690513017	0.0003269925952	-2.460630006	2.950930762	2024-11-25@20:01	2.1394	-0.6800986115	1	4.0104550479999995e-16	-0.2368095452	0.2577	2.500842881e-16	0.09637613746	v2.7.1	
32	Broyden	-108.5157255	-110.0848	2.382893775	YY	11	0.2016239851	self-energy	sharp_wc_5_b_50	2.0097	2	1.234446643	-0.1715017515	1.992438526	-4.826038866	1.966229559	-4.86074969	1.737195384	0.3212025305	0.1627044291	-4.868584425	1.757272044	0.3018195117	0.2396673218	-13.80092415	2.0	-3.816262292	1.457208293	a248bdd	2x2_2C_8b_C2v_L	8.89	1.171821111	2	1.614467521	1.1718211108115348	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2373927096	0.1782559231	1.335309534	-0.4813609879	-1.972255131	1.901402469	-0.2646873167	1.029144541	1.972706955	-1.776757431	-0.2657729767	1.306907962	4.197127062e-05	-2.08751159e-05	-2.456939778	2.966567816	2024-11-25@20:37	2.1394	-0.6873456688	1	-4.487512813999999e-16	-0.2413799829	0.2577	-1.2520086109999998e-16	0.0982452985	v2.7.1	
1	Broyden	-108.3157079	-109.7648	2.37873155	YY	11	0.2018988495	self-energy	sharp_wc_5_b_50	2.0097	2	1.234423631	-0.12463122	1.995439889	-4.725258639	1.966379743	-4.836093482	1.745572909	0.3317412779	0.1877089701	-4.842191672	1.750559901	0.329392381	0.2049560969	-13.96158554	1.999999997	-3.798958055	1.459250748	a248bdd	2x2_2C_8b_C2v_L	8.87	1.172532936	2	1.613903142	1.172532936197552	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.2204559687	0.1594933326	1.330631457	-0.4797150818	-1.971355073	1.851018774	-0.2605819051	1.124390271	1.972039928	-1.820775966	-0.2615586641	1.189183647	-0.0004263738919	0.0002098720088	-2.458338055	2.963359419	2024-11-25@20:40	2.1394	-0.6880323222	1	4.292823026e-16	-0.2411525265	0.2577	-6.441611214e-17	0.09785883217	v2.7.1	
5	Broyden	-139.2102256	-105.2848	1.615728695	YY	11	0.191363398	self-energy	sharp_wc_5_b_50	2.0097	2	1.21265193	21.39216171	0.001701374301	-4.066523223	1.954759074	-4.691273562	1.635807494	-1.502695442	1.953160449	-4.681774468	1.768417694	0.310176071	0.7597445205	-29.71466804	1.999980067	-3.583068702	1.35845099	a248bdd	2x2_2C_8b_C2v_L	8.59	1.141994584	2	1.579238885	1.1419945843234705	0.9999999999999994	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4127503626	-0.201671399	1.314057515	-0.5626939433	-1.928892009	2.430171725	-0.3024918455	0.8038686933	1.966820579	-1.615437569	-0.3240504961	2.581803675	-0.07127344257	0.01858175911	-2.443586304	3.176128206	2024-11-25@21:52	2.1394	-0.7661183813	1	-8.112314333999999e-16	-0.2894895001	0.2577	-2.0745406969999997e-16	0.11654177	v2.7.1	
2	Broyden	-139.0749015	-104.9648	1.579423935	YY	11	0.1910373882	self-energy	sharp_wc_5_b_50	2.0097	2	1.211669991	21.39213799	0.001690597594	-4.067966814	1.95497149	-4.685264515	1.636312186	-1.497603852	1.948699042	-4.680017966	1.766381837	0.316935865	0.7727794064	-29.71467026	1.999981862	-3.5625333	1.355261766	a248bdd	2x2_2C_8b_C2v_L	8.57	1.140980454	2	1.577245819	1.1409804533707792	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4110915195	-0.2010742508	1.315034481	-0.560892792	-1.926123318	2.428827334	-0.3165161452	0.8418967489	1.968458209	-1.626519448	-0.3267864311	2.594481628	-0.06800055416	0.01772607326	-2.441817337	3.182766297	2024-11-25@21:56	2.1394	-0.7701598044	1	1.6827228349999997e-16	-0.2911443501	0.2577	1.4295949769999998e-16	0.1172126491	v2.7.1	
2	Broyden	-138.9466551	-104.6448	1.546917287	YY	11	0.1907514	self-energy	sharp_wc_5_b_50	2.0097	2	1.210807651	21.39209135	0.001693296201	-4.067396876	1.955158567	-4.681251526	1.636787965	-1.492627137	1.945976879	-4.675501137	1.765347093	0.3273201311	0.780877367	-29.71467247	1.999983662	-3.547859802	1.353423747	a248bdd	2x2_2C_8b_C2v_L	8.55	1.140187856	2	1.575368969	1.140187855723095	1.0000000000000004	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4110932181	-0.2012637837	1.315847759	-0.5594013065	-1.925255855	2.428021389	-0.3252887777	0.8647711194	1.969831481	-1.63265697	-0.3301189731	2.603789302	-0.06454794078	0.01682625129	-2.441694679	3.187122219	2024-11-25@21:59	2.1394	-0.7738463845	1	3.172241017e-16	-0.2925048767	0.2577	-5.889723372e-17	0.1177756765	v2.7.1	
2	Broyden	-138.8142811	-104.3248	1.514490046	YY	11	0.1904337893	self-energy	sharp_wc_5_b_50	2.0097	2	1.209938798	21.39203055	0.001706937446	-4.065273925	1.955306932	-4.677603564	1.636947422	-1.487897245	1.943899722	-4.669913756	1.764128067	0.3366369805	0.7892264951	-29.71467448	1.999985289	-3.533041392	1.351437536	a248bdd	2x2_2C_8b_C2v_L	8.53	1.1393404	2	1.573502572	1.1393403996591276	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4124453661	-0.2020976363	1.31664575	-0.5581597135	-1.925061332	2.428311498	-0.3318766429	0.8820467071	1.971073188	-1.639473694	-0.3330930724	2.612722435	-0.06125897227	0.01596872607	-2.44157072	3.191700885	2024-11-25@22:04	2.1394	-0.7775096592	1	2.524098589e-16	-0.2938802887	0.2577	2.09686365e-16	0.118356485	v2.7.1	
2	Broyden	-138.6727187	-104.0048	1.481780174	YY	11	0.1901395046	self-energy	sharp_wc_5_b_50	2.0097	2	1.209069089	21.39195318	0.001731203612	-4.061688046	1.955452393	-4.6732154	1.637174375	-1.482902945	1.941828449	-4.662913846	1.762959539	0.3464528082	0.7971359065	-29.71467641	1.999986849	-3.517697903	1.349555029	a248bdd	2x2_2C_8b_C2v_L	8.51	1.138544064	2	1.571582812	1.138544063842568	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4150566327	-0.2035548875	1.317336837	-0.5569276224	-1.924723072	2.428331961	-0.3384121764	0.8989888465	1.972106989	-1.645999092	-0.3359590795	2.620965984	-0.05793033134	0.0151004609	-2.441332528	3.196046535	2024-11-25@22:08	2.1394	-0.7812370799	1	2.299034583e-16	-0.2952110429	0.2577	-9.567985812e-17	0.1189376298	v2.7.1	
2	Broyden	-138.5225954	-103.6848	1.448833438	YY	11	0.1898726052	self-energy	sharp_wc_5_b_50	2.0097	2	1.208201994	21.3918564	0.001766818925	-4.056652128	1.955600179	-4.668097054	1.637466281	-1.47752638	1.939832504	-4.654507853	1.761910236	0.357045691	0.8043069844	-29.7146783	1.999988367	-3.50225623	1.347870131	a248bdd	2x2_2C_8b_C2v_L	8.49	1.137814625	2	1.569602599	1.137814624518865	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4189817135	-0.2056650518	1.317881644	-0.5556762556	-1.924318916	2.428120034	-0.3447220384	0.9150953822	1.972950025	-1.651901386	-0.3387458943	2.628400652	-0.05449412185	0.01420403262	-2.441085858	3.200005737	2024-11-25@22:11	2.1394	-0.7850318528	1	3.8604996769999994e-16	-0.2964812396	0.2577	1.118421817e-16	0.119516172	v2.7.1	
2	Broyden	-138.2946758	-103.3648	1.417138034	YY	11	0.1898780806	self-energy	sharp_wc_5_b_50	2.0097	2	1.207445838	21.39150699	0.001901543522	-4.03869714	1.955765622	-4.656343491	1.638314539	-1.46186542	1.938088479	-4.633009818	1.762324634	0.3767942192	0.8044672801	-29.71468326	1.999992208	-3.49145353	1.348337463	a248bdd	2x2_2C_8b_C2v_L	8.47	1.137702058	2	1.567434138	1.1377020576132777	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.4342353356	-0.2133997216	1.317248914	-0.5542663645	-1.923220063	2.426119989	-0.3500261903	0.9289487351	1.971784473	-1.650295899	-0.3425227259	2.631626946	-0.04460833794	0.01162910202	-2.442086719	3.200437647	2024-11-25@22:15	2.1394	-0.7889359065	1	-3.319840505e-16	-0.2972869735	0.2577	1.3578624419999998e-16	0.1199530328	v2.7.1	
