CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
3	Broyden	-88.17405125	-133.3648	2.8331815	YY	9.5	0.2980816539	self-energy	sharp_wc_2_b_50	2.0097	2	1.244234799	0.1448623901	0.01405156764	-4.182242695	1.95554037	-4.919447346	1.725373534	0.2491005781	0.02241628962	-4.927621108	1.725830024	0.2509053412	0.02257017322	0.310353483	0.004212146288	-4.657469841	1.383840068	a248bdd	2x2_2C_8b_C2v_L	10.345	1.286541457	2	1.666009682	1.286541456956518	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.1226132951	-0.5224060399	1.183404159	-0.4685535787	-1.775473434	1.794428888	-0.1969225079	0.5032997558	1.777033198	-1.792810677	0.1975531547	-0.5051730751	0.2638725013	-0.220677927	-2.326678559	3.187063482	2024-08-05@09:40	2.1394	-0.6341865997	1	-4.558784161999999e-16	-0.2235709379	0.2577	-3.034062631e-16	0.09392668581	v2.7.1	
3	Broyden	-88.17405125	-133.3648	2.8331815	YY	9.5	0.2980816539	self-energy	sharp_wc_2_b_50	2.0097	2	1.244234799	0.1448623901	0.01405156764	-4.182242695	1.95554037	-4.919447346	1.725373534	0.2491005781	0.02241628962	-4.927621108	1.725830024	0.2509053412	0.02257017322	0.310353483	0.004212146288	-4.657469841	1.383840068	a248bdd	2x2_2C_8b_C2v_L	10.345	1.286541457	2	1.666009682	1.286541456956518	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.1226132951	-0.5224060399	1.183404159	-0.4685535787	-1.775473434	1.794428888	-0.1969225079	0.5032997558	1.777033198	-1.792810677	0.1975531547	-0.5051730751	0.2638725013	-0.220677927	-2.326678559	3.187063482	2024-08-05@09:40	2.1394	-0.6341865997	1	-4.558784161999999e-16	-0.2235709379	0.2577	-3.034062631e-16	0.09392668581	v2.7.1	
3	Broyden	-70.7644743	-108.4848	1.679159792	YY	9.5	0.2674585958	self-energy	sharp_wc_2_b_50	2.0097	2	1.213286849	-0.009891063201	0.1367678264	-2.626827601	1.925479935	-3.614499766	1.637483499	0.22445328	0.2130972278	-3.617037728	1.636518451	0.2256790208	0.2111015523	0.2756169232	0.01020768576	-3.388734708	1.296269591	a248bdd	2x2_2C_8b_C2v_L	8.79	1.233268558	2	1.610399636	1.2332685577761575	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1429199076	1.406084709	1.04822867	-0.6034816146	-1.708098212	2.102105994	-0.2355296868	1.212597935	1.708893049	-2.107040047	0.2356929284	-1.205372241	0.308932498	-0.3046028669	-2.29901457	3.343086373	2024-08-05@13:46	2.1394	-0.7549876599	1	6.823823812e-17	-0.2941197145	0.2577	2.570430256e-16	0.1191993182	v2.7.1	
2	Broyden	-70.72093846	-108.4048	1.670274171	YY	9.5	0.2672185706	self-energy	sharp_wc_2_b_50	2.0097	2	1.213033446	-0.008917278045	0.1371665257	-2.622150122	1.925294124	-3.612348668	1.63582932	0.2239981068	0.2138534275	-3.614499832	1.636218189	0.2239595562	0.2145355681	0.275384439	0.01028701491	-3.386179613	1.29553889	a248bdd	2x2_2C_8b_C2v_L	8.785	1.232819235	2	1.609967046	1.2328192351627738	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1428815609	1.407388658	1.047776908	-0.6041674699	-1.708097838	2.108753998	-0.2360176442	1.211799191	1.708582879	-2.107349771	0.2361277373	-1.214230979	0.3098236835	-0.3055953331	-2.299126807	3.34424329	2024-08-05@13:48	2.1394	-0.7559142962	1	1.0964501559999999e-16	-0.2946402178	0.2577	3.419410673e-16	0.1193946599	v2.7.1	
2	Broyden	-70.69326242	-108.3248	1.663239216	YY	9.5	0.2669901829	self-energy	sharp_wc_2_b_50	2.0097	2	1.212830757	-0.008417134756	0.1377491467	-2.618017518	1.925094454	-3.612040341	1.635383222	0.2244152257	0.2154358924	-3.616684059	1.635690748	0.2256601225	0.2156405169	0.2758920594	0.01033128563	-3.383607383	1.294993462	a248bdd	2x2_2C_8b_C2v_L	8.78	1.232420318	2	1.609620626	1.232420318108385	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1428780834	1.409656275	1.047342994	-0.6049197038	-1.708534966	2.110420178	-0.2366075735	1.215435946	1.709695324	-2.10981703	0.2370916934	-1.216587964	0.3103725796	-0.3061709757	-2.299326634	3.345140328	2024-08-05@13:50	2.1394	-0.7566450027	1	1.67508348e-16	-0.2950526929	0.2577	6.197152146e-17	0.1195425373	v2.7.1	
1	Broyden	-70.6506521	-108.2448	1.654964561	YY	9.5	0.2667616071	self-energy	sharp_wc_2_b_50	2.0097	2	1.212595708	-0.007659590246	0.1382559184	-2.616414902	1.924913841	-3.610830176	1.634183985	0.2247166937	0.2164128814	-3.611677609	1.635153169	0.2242259469	0.2183378727	0.2757393696	0.01039173074	-3.380412232	1.294324131	a248bdd	2x2_2C_8b_C2v_L	8.775	1.232006618	2	1.609209226	1.2320066174640512	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1428498246	1.411652426	1.047440893	-0.6057567889	-1.708697836	2.115318321	-0.2371521944	1.215978508	1.70882885	-2.110994176	0.2372858566	-1.222892018	0.3110382983	-0.3069536163	-2.299219205	3.346131148	2024-08-05@13:52	2.1394	-0.7575111051	1	-1.005233893e-16	-0.2955310846	0.2577	-4.3499011759999997e-16	0.1197190592	v2.7.1	
1	Broyden	-70.62421429	-108.1648	1.649058765	YY	9.5	0.2665499904	self-energy	sharp_wc_2_b_50	2.0097	2	1.212423112	-0.00714693309	0.139096095	-2.61149488	1.924648759	-3.610599322	1.634712167	0.2251566846	0.2191717033	-3.615227081	1.634064926	0.227141572	0.2174779006	0.2774226357	0.01042738427	-3.377616953	1.293818096	a248bdd	2x2_2C_8b_C2v_L	8.77	1.231645742	2	1.608923046	1.2316457421310807	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1429663744	1.415099957	1.046869156	-0.6068053343	-1.709119857	2.112629236	-0.2375731799	1.224444246	1.71042629	-2.11644546	0.2380598651	-1.218796685	0.311622726	-0.3074792627	-2.299504908	3.346985787	2024-08-05@13:53	2.1394	-0.758116874	1	4.0296638309999994e-16	-0.2958885476	0.2577	2.5970137579999997e-16	0.1198421177	v2.7.1	
1	Broyden	-70.54518732	-108.0848	1.63868515	YY	9.5	0.2663491178	self-energy	sharp_wc_2_b_50	2.0097	2	1.212132693	-0.005939910747	0.1396542189	-2.605559519	1.924360909	-3.603476767	1.63166052	0.224864403	0.2183937201	-3.603141172	1.634082135	0.222708543	0.2234514822	0.2762460778	0.01053669308	-3.374834772	1.292974128	a248bdd	2x2_2C_8b_C2v_L	8.765	1.231221549	2	1.608413303	1.231221548510662	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1428943299	1.416851633	1.046356262	-0.6079505101	-1.707957425	2.124830364	-0.2378300251	1.217030038	1.7075801	-2.113604085	0.2378048204	-1.234778324	0.3126092714	-0.3087011832	-2.299418527	3.348344054	2024-08-05@13:55	2.1394	-0.7592098465	1	7.637956413999999e-16	-0.2964824226	0.2577	2.2147466609999997e-16	0.1200670486	v2.7.1	
3	Broyden	-70.7644743	-108.4848	1.679159792	YY	9.5	0.2674585958	self-energy	sharp_wc_2_b_50	2.0097	2	1.213286849	-0.009891063201	0.1367678264	-2.626827601	1.925479935	-3.614499766	1.637483499	0.22445328	0.2130972278	-3.617037728	1.636518451	0.2256790208	0.2111015523	0.2756169232	0.01020768576	-3.388734708	1.296269591	a248bdd	2x2_2C_8b_C2v_L	8.79	1.233268558	2	1.610399636	1.2332685577857885	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1429199076	1.406084709	1.04822867	-0.6034816146	-1.708098212	2.102105994	-0.2355296868	1.212597935	1.708893049	-2.107040047	0.2356929284	-1.205372241	0.308932498	-0.3046028669	-2.29901457	3.343086373	2024-08-05@13:46	2.1394	-0.7549876599	1	6.823823812e-17	-0.2941197145	0.2577	2.570430256e-16	0.1191993182	v2.7.1	
1	Broyden	-70.78377496	-108.5648	1.684916306	YY	9.5	0.267662772	self-energy	sharp_wc_2_b_50	2.0097	2	1.213454269	-0.01019439502	0.1358242791	-2.623418558	1.925661623	-3.61727028	1.637826221	0.2231474131	0.2120091968	-3.617277561	1.636936444	0.2232865305	0.210464989	0.2739075193	0.01018742119	-3.38993868	1.296634331	a248bdd	2x2_2C_8b_C2v_L	8.795	1.233613873	2	1.61067882	1.2336138733697006	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.1426584821	1.401375072	1.047404174	-0.6024294538	-1.708150887	2.101098052	-0.2351734771	1.210024409	1.708298557	-2.105253461	0.2350387802	-1.204060565	0.3083164727	-0.3041827322	-2.298200125	3.342373053	2024-08-05@13:48	2.1394	-0.7543972126	1	-1.566276244e-16	-0.2937703404	0.2577	-3.474957542e-16	0.1190821143	v2.7.1	
