CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
9	Broyden	-67.98332496	-86.4048	-0.2684925687	YY	10.5	0.1577896461	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.145763669	-0.1491900864	0.4837700615	-3.554878706	1.851051414	-3.826875062	1.262790939	0.6061346626	0.0107620504	-3.82675591	1.262775071	0.606083657	0.01076283672	0.6768413781	0.01632059912	-2.798162302	1.051993615	a248bdd	2x2_2C_8b_C2v_L	7.41	1.012443353	2.0	1.519175698	1.0124433530380763	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2416094971	-2.487394932	1.28503849	-1.032647279	-1.963116489	3.491794593	0.4233991957	-0.3462463861	1.963097752	-3.491811084	-0.4234075135	0.3462624483	0.5628942845	-0.4808803332	-2.471130184	3.708169641	2024-11-25@22:40	2.1394	-0.9407460978	1	-1.660573642e-17	-0.4235249244	0.2577	-2.763080642e-16	0.1708124056	v2.7.1	
2	Broyden	-67.29939923	-84.8048	-0.4314376194	YY	10.5	0.1547214975	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.139990714	-0.1842785897	0.6075501186	-3.510343885	1.81942198	-3.749670126	1.242134097	0.6343605594	0.0115606064	-3.749546975	1.242120907	0.6343476258	0.01156090401	0.7009933418	0.01922135661	-2.72046395	1.040848373	a248bdd	2x2_2C_8b_C2v_L	7.31	1.001395415	2.0	1.511254131	1.001395414358646	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2748166898	-2.686845137	1.285919687	-1.197511625	-1.958523909	3.532894799	0.4493258856	-0.3654942733	1.958492117	-3.532904796	-0.4493234247	0.3655023603	0.6049240129	-0.5236173617	-2.461104147	3.71288212	2024-11-25@22:47	2.1394	-0.9574147552	1	-6.906176984999999e-16	-0.4313995581	0.2577	-9.033998911999999e-17	0.1740039066	v2.7.1	
2	Broyden	-67.07997284	-84.4848	-0.469493216	YY	10.5	0.1545113158	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.138859815	-0.1801033087	0.6175040475	-3.495752922	1.816554502	-3.721345459	1.239863641	0.6435582897	0.01161244846	-3.721221547	1.239849608	0.6435422815	0.01161268505	0.7105969372	0.01937633749	-2.704396237	1.040590976	a248bdd	2x2_2C_8b_C2v_L	7.29	1.000758939	2.0	1.508643518	1.0007589385332192	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2735835858	-2.697631646	1.284927155	-1.211550267	-1.955903713	3.535989377	0.4498696237	-0.3668892534	1.955875044	-3.536001196	-0.4498665374	0.3668966537	0.6068055518	-0.5257332908	-2.460782944	3.712951875	2024-11-25@22:48	2.1394	-0.9618958246	1	9.857729731e-17	-0.4323380235	0.2577	-7.78885892e-17	0.1744417591	v2.7.1	
2	Broyden	-66.98452387	-84.1648	-0.5021023566	YY	10.5	0.1540558666	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.137790362	-0.1792899807	0.627181706	-3.492629057	1.813941594	-3.717623617	1.239452579	0.6441493005	0.01167526261	-3.717500443	1.239439429	0.64413308	0.01167555642	0.7145321721	0.01955835808	-2.686735595	1.039291488	a248bdd	2x2_2C_8b_C2v_L	7.27	0.9994460063	2.0	1.506620573	0.999446006158932	0.9999999999999996	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2739254718	-2.709545338	1.285802656	-1.22522883	-1.957979195	3.538078745	0.4514590212	-0.3678816485	1.957947195	-3.538088514	-0.4514559545	0.3678895875	0.6085162247	-0.5284058083	-2.460698983	3.713653739	2024-11-25@22:49	2.1394	-0.9654858398	1	9.388949332999999e-17	-0.4334967934	0.2577	-7.766046201e-18	0.1749028175	v2.7.1	
2	Broyden	-66.75097915	-83.8448	-0.5381742463	YY	10.5	0.1537915551	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.136679431	-0.178235107	0.6410129311	-3.471007673	1.809625867	-3.688544209	1.236581843	0.6525717329	0.01171559974	-3.688422442	1.236569481	0.6525543587	0.01171593617	0.7272251026	0.01974256322	-2.670444302	1.038756397	a248bdd	2x2_2C_8b_C2v_L	7.25	0.9985698454	2.0	1.504237305	0.9985698452123032	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2729013802	-2.723115386	1.283811985	-1.245354226	-1.955187578	3.542338825	0.4519365227	-0.3692490159	1.955152667	-3.542346694	-0.4519332077	0.3692572699	0.6110252092	-0.5309641388	-2.460410205	3.713955777	2024-11-25@22:50	2.1394	-0.9696403134	1	-1.04164838e-17	-0.4345055057	0.2577	-1.014141835e-17	0.1753120844	v2.7.1	
2	Broyden	-66.65538849	-83.5248	-0.5694484476	YY	10.5	0.1533092742	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.135628743	-0.1786080947	0.6518014615	-3.467266489	1.806615671	-3.685095034	1.236049891	0.6529651819	0.01177743861	-3.6849729	1.236036883	0.6529475818	0.01177773776	0.7310473338	0.01990677813	-2.652491663	1.037371623	a248bdd	2x2_2C_8b_C2v_L	7.23	0.9971656287	2.0	1.502332236	0.9971656285626612	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2732380364	-2.735268537	1.28455992	-1.260815763	-1.957242301	3.54468142	0.4535820485	-0.3702659534	1.95721031	-3.544690799	-0.4535787138	0.3702738728	0.6123789058	-0.5334021453	-2.460315064	3.714762384	2024-11-25@22:51	2.1394	-0.9730280373	1	-5.503951569999999e-17	-0.4356809199	0.2577	-3.669303293e-17	0.1757387266	v2.7.1	
2	Broyden	-66.42842374	-83.2048	-0.6039170365	YY	10.5	0.1529289576	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.134498373	-0.1829376372	0.6718150311	-3.443970926	1.800634056	-3.656497633	1.232183739	0.6603655641	0.01179757691	-3.656376638	1.232170825	0.6603474814	0.01179788275	0.7430178879	0.02013040437	-2.63585736	1.03631855	a248bdd	2x2_2C_8b_C2v_L	7.21	0.9957879835	2.0	1.500265607	0.9957879833875436	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2746771475	-2.755602026	1.281669632	-1.289238765	-1.954431632	3.551078379	0.4544434132	-0.3717408091	1.954399722	-3.551087418	-0.454439961	0.3717487469	0.6152857712	-0.5365788411	-2.459677848	3.715523539	2024-11-25@22:52	2.1394	-0.9768286542	1	4.467661454e-16	-0.4368813163	0.2577	-2.686532267e-16	0.1761795891	v2.7.1	
2	Broyden	-66.33458784	-82.8848	-0.6347798458	YY	10.5	0.1524575431	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.13345663	-0.1824118158	0.6819630508	-3.440542305	1.79787507	-3.653186488	1.231760457	0.6606045445	0.01185721639	-3.65306568	1.231747598	0.6605863569	0.01185752905	0.7461137704	0.02029513249	-2.618075427	1.034988777	a248bdd	2x2_2C_8b_C2v_L	7.19	0.9944137922	2.0	1.49836868	0.9944137920931424	1.0000000000000004	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.275363076	-2.766510163	1.282336569	-1.303686183	-1.956497435	3.553240668	0.4560404688	-0.3727184867	1.956465547	-3.553249602	-0.4560370431	0.3727265006	0.6165662218	-0.5389935396	-2.459577489	3.716277234	2024-11-25@22:53	2.1394	-0.9801698788	1	-2.9587342869999996e-16	-0.4380280677	0.2577	1.83098586e-16	0.1765713429	v2.7.1	
2	Broyden	-66.09438819	-82.5648	-0.6688391719	YY	10.5	0.1521881583	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.132385888	-0.1804779788	0.6962753105	-3.416686216	1.793233519	-3.623771841	1.228849346	0.6670895548	0.01191907104	-3.623652346	1.228836611	0.6670711341	0.01191938946	0.7546103231	0.02049573406	-2.601324854	1.03438326	a248bdd	2x2_2C_8b_C2v_L	7.17	0.9935219398	2.0	1.496108029	0.9935219396849878	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2747905828	-2.777964947	1.280140655	-1.325042215	-1.953519744	3.55739287	0.4566271789	-0.3743889496	1.953487937	-3.557401485	-0.4566237029	0.3743969812	0.6188316644	-0.5417246574	-2.458906009	3.716543058	2024-11-25@22:55	2.1394	-0.9840543553	1	1.7833846869999998e-16	-0.4390008678	0.2577	5.541988495e-16	0.176889581	v2.7.1	
2	Broyden	-66.00155326	-82.2448	-0.6990448804	YY	10.5	0.15173956	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.131365785	-0.1784800867	0.7050778369	-3.413088774	1.790855191	-3.620789941	1.228670205	0.6671550892	0.01197967717	-3.620670641	1.228657523	0.6671365996	0.0119800009	0.7573407249	0.02066725464	-2.584066933	1.033178045	a248bdd	2x2_2C_8b_C2v_L	7.15	0.9922335666	2.0	1.494211844	0.992233566424096	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	0.2753347264	-2.786871982	1.28081022	-1.3376459	-1.955669874	3.559112062	0.4581129797	-0.3753002263	1.955638117	-3.559120601	-0.4581095261	0.3753083148	0.6202134579	-0.5441826922	-2.458932157	3.717180347	2024-11-25@22:56	2.1394	-0.9873320004	1	-3.6959443079999996e-16	-0.4400948632	0.2577	-1.174286908e-16	0.1772299842	v2.7.1	
