GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	12	2.0097	0.023399045	-2.3231246	-3.3349614	0.27000413	-3.3323547	0.27066441	0.31138028	-2.9822578	a248bdd	2x2_2C_8b_C2v_L	8.09	validité_data_2022.py	0.14708874	1.019506	-1.7281635	-0.27178315	1.7271935	-0.27203538	0.3676328	-2.3273831	2024-08-02@17:08	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023411516	-2.3250529	-3.3398571	0.27015709	-3.3397813	0.26969466	0.30825888	-2.9870516	a248bdd	2x2_2C_8b_C2v_L	8.1	validité_data_2022.py	0.14677	1.01923	-1.7279059	-0.27190887	1.7281488	-0.27161242	0.36616067	-2.3266218	2024-08-02@17:09	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.02331512	-2.3325369	-3.3454698	0.26947668	-3.3483227	0.26943046	0.30730207	-2.9925758	a248bdd	2x2_2C_8b_C2v_L	8.11	validité_data_2022.py	0.14655143	1.0200615	-1.7280716	-0.27136501	1.7289729	-0.27146281	0.36507888	-2.3262041	2024-08-02@17:09	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.02327901	-2.336489	-3.3497392	0.26675566	-3.3517917	0.26803383	0.30679746	-3.0014639	a248bdd	2x2_2C_8b_C2v_L	8.12	validité_data_2022.py	0.14635232	1.0203031	-1.7280882	-0.27043415	1.7283383	-0.27100137	0.36502107	-2.3272006	2024-08-02@17:10	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023261297	-2.3403985	-3.3565952	0.2673206	-3.3567198	0.26685444	0.3044998	-3.0055365	a248bdd	2x2_2C_8b_C2v_L	8.13	validité_data_2022.py	0.14612237	1.0204524	-1.7283827	-0.2706243	1.7284891	-0.27041148	0.36358761	-2.326098	2024-08-02@17:11	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.02330049	-2.3453537	-3.3626668	0.26603132	-3.3605741	0.26616896	0.30310314	-3.0114403	a248bdd	2x2_2C_8b_C2v_L	8.14	validité_data_2022.py	0.14595101	1.0208702	-1.7287392	-0.2700704	1.7281031	-0.27013555	0.36267846	-2.3258071	2024-08-02@17:11	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023250181	-2.3502975	-3.3670653	0.26481529	-3.3653193	0.26482296	0.30189995	-3.017575	a248bdd	2x2_2C_8b_C2v_L	8.15	validité_data_2022.py	0.14573387	1.0212529	-1.7284785	-0.26957839	1.7280116	-0.26955178	0.36193088	-2.3256132	2024-08-02@17:12	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023121978	-2.3547028	-3.3711522	0.2640006	-3.3761385	0.26466216	0.3008941	-3.0250062	a248bdd	2x2_2C_8b_C2v_L	8.16	validité_data_2022.py	0.14551467	1.0215214	-1.7281976	-0.26929639	1.7295531	-0.2696088	0.36130644	-2.3259613	2024-08-02@17:13	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023363205	-2.3587755	-3.3754827	0.2633541	-3.3780158	0.26239029	0.29801887	-3.0286941	a248bdd	2x2_2C_8b_C2v_L	8.17	validité_data_2022.py	0.14537606	1.0217968	-1.7281269	-0.26899534	1.7288358	-0.26859538	0.35956188	-2.3248363	2024-08-02@17:13	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023220249	-2.3630784	-3.3841192	0.26209628	-3.3839265	0.2618291	0.2974614	-3.0357483	a248bdd	2x2_2C_8b_C2v_L	8.18	validité_data_2022.py	0.14516475	1.0219864	-1.7290237	-0.26852004	1.7289574	-0.26841888	0.35911917	-2.3250417	2024-08-02@17:14	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.02324383	-2.3669065	-3.3883143	0.26095142	-3.3886414	0.26027126	0.29564289	-3.0410991	a248bdd	2x2_2C_8b_C2v_L	8.19	validité_data_2022.py	0.14496938	1.0221867	-1.7288146	-0.26809208	1.7289313	-0.26785348	0.35802527	-2.3245821	2024-08-02@17:14	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023098763	-2.3741488	-3.3936222	0.25921321	-3.3958713	0.26078033	0.29504715	-3.0475424	a248bdd	2x2_2C_8b_C2v_L	8.2	validité_data_2022.py	0.14486131	1.0229908	-1.7287917	-0.26734235	1.7293735	-0.26799762	0.35746871	-2.3244211	2024-08-02@17:15	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023131495	-2.3765389	-3.3997997	0.25962105	-3.4007186	0.25735055	0.29370559	-3.0546265	a248bdd	2x2_2C_8b_C2v_L	8.21	validité_data_2022.py	0.14459553	1.0228248	-1.7290801	-0.26763017	1.729524	-0.26662478	0.35666326	-2.3248485	2024-08-02@17:16	2.1394	1	0.2577	v2.7.1	
YY	12	2.0097	0.023084179	-2.3811831	-3.4068726	0.25695851	-3.406633	0.25911773	0.2925174	-3.0599986	a248bdd	2x2_2C_8b_C2v_L	8.22	validité_data_2022.py	0.14448826	1.0232645	-1.7297181	-0.26643807	1.7294424	-0.26744982	0.35575376	-2.3241243	2024-08-02@17:16	2.1394	1	0.2577	v2.7.1	
