CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	Broyden	-81.39784108	-127.8448	2.354781716	YY	9	0.4058572923	self-energy	sharp_wc_2_b_50	2.0097	2	1.231535452	-2.937961252	1.965379021	6.727679049	1.912479775e-11	0.1935153679	0.8098775203	-4.308849257	1.765403376	0.1930083275	0.8109477316	-4.304691836	1.76507422	0.2330106808	0.006770291904	-4.213535541	1.308872657	a248bdd	2x2_2C_8b_C2v_L	10	1.391918796	2	1.668026163	1.3919187954272179	0.9999999999999997	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.027210349	-0.3265577048	-1.545083567e-05	2.243162336e-05	-0.2207360565	2.533158011	1.690303644	-1.466443439	0.2204660973	-2.533343469	1.689498588	-1.467690979	-0.2895817616	0.2646409012	2.263318462	-3.386388426	2024-07-18@11:33	2.1394	-0.6794635457	1	6.950409828e-16	-0.2639252126	0.2577	3.934332304e-16	0.1066354801	v2.7.1	
1	Broyden	-81.35081085	-127.6848	2.344140218	YY	9	0.4046194316	self-energy	sharp_wc_2_b_50	2.0097	2	1.231299071	-2.937139411	1.96525389	6.727679049	1.918082531e-11	0.194304304	0.8129866449	-4.308847582	1.764700111	0.1937915797	0.8140817217	-4.304729806	1.764368246	0.2335513958	0.006806744581	-4.213548192	1.309420119	a248bdd	2x2_2C_8b_C2v_L	9.99	1.390595631	2	1.667151548	1.3905956307346201	0.9999999999999999	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.027786446	-0.3279176885	-1.547638982e-05	2.245778338e-05	-0.2209169889	2.530967456	1.691456655	-1.471224492	0.2206452997	-2.531159527	1.69065739	-1.472489755	-0.2899926707	0.2651007793	2.265335303	-3.385030433	2024-07-18@11:35	2.1394	-0.6807888837	1	4.528412855e-16	-0.2642067125	0.2577	3.702561785e-16	0.1068093886	v2.7.1	
2	Broyden	-81.30101081	-127.5248	2.334369569	YY	9	0.4032571947	self-energy	sharp_wc_2_b_50	2.0097	2	1.231079992	-2.937042449	1.965095926	6.727679049	1.916673597e-11	0.1944747241	0.8164194255	-4.308625095	1.763875191	0.1939628079	0.8175257079	-4.304508247	1.763542133	0.2339323865	0.006839425745	-4.213056921	1.310082239	a248bdd	2x2_2C_8b_C2v_L	9.98	1.389154988	2	1.666314501	1.3891549878771854	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.028257563	-0.3295850692	-1.547623516e-05	2.244186306e-05	-0.2208593635	2.527692958	1.692558981	-1.476637407	0.2205869834	-2.527880298	1.691758712	-1.477908309	-0.2901689472	0.2654570086	2.266675558	-3.38323558	2024-07-18@11:36	2.1394	-0.6820100498	1	3.196904154e-16	-0.2644520125	0.2577	-2.461619581e-16	0.1069695103	v2.7.1	
1	Broyden	-81.25514546	-127.3648	2.322199941	YY	9	0.40222878	self-energy	sharp_wc_2_b_50	2.0097	2	1.230814066	-2.935538718	1.965039326	6.727679049	1.929981464e-11	0.1960360107	0.8188892331	-4.308877851	1.763415963	0.1955162737	0.8200261369	-4.304839092	1.763080302	0.2353624525	0.006875270386	-4.213393798	1.310520458	a248bdd	2x2_2C_8b_C2v_L	9.97	1.388038328	2	1.665357142	1.3880383277609085	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.028639036	-0.3304070879	-1.552920298e-05	2.251464116e-05	-0.2213041056	2.526848693	1.69357014	-1.480197398	0.2210318802	-2.527051088	1.692783115	-1.481490794	-0.2908296671	0.2659772156	2.269087925	-3.382388722	2024-07-18@11:38	2.1394	-0.6835263076	1	-3.327531647e-16	-0.264782201	0.2577	-2.070907805e-17	0.1071711341	v2.7.1	
1	Broyden	-81.20425882	-127.2048	2.313365017	YY	9	0.4008045929	self-energy	sharp_wc_2_b_50	2.0097	2	1.230611518	-2.936710111	1.964881957	6.727679049	1.916588918e-11	0.1954058821	0.8226852643	-4.308205715	1.762455984	0.1948953598	0.8238126107	-4.304098908	1.762120665	0.2357834432	0.006901215251	-4.211495334	1.311011829	a248bdd	2x2_2C_8b_C2v_L	9.96	1.386532619	2	1.664582656	1.386532618513077	0.9999999999999999	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.029295234	-0.3321101466	-1.548178297e-05	2.242852502e-05	-0.2210378938	2.522795406	1.694548192	-1.486240714	0.2207648353	-2.522974762	1.693748351	-1.487523731	-0.2908735752	0.2662426978	2.270415752	-3.380806317	2024-07-18@11:40	2.1394	-0.6846264831	1	4.190760738e-16	-0.2650049456	0.2577	-3.551674249e-16	0.107320715	v2.7.1	
2	Broyden	-81.16019654	-127.0448	2.297179052	YY	9	0.4001192784	self-energy	sharp_wc_2_b_50	2.0097	2	1.230270225	-2.931989941	1.964888516	6.727679049	1.962465677e-11	0.199727658	0.8238117103	-4.309520221	1.762463622	0.1991972174	0.8249963419	-4.305667117	1.762126551	0.2392028869	0.006958722385	-4.214551154	1.311706392	a248bdd	2x2_2C_8b_C2v_L	9.95	1.385762036	2	1.663357599	1.3857620359531406	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.029065342	-0.3323551903	-1.565979885e-05	2.269237522e-05	-0.2221706249	2.524636643	1.696001144	-1.487465106	0.2219008234	-2.524863935	1.695245562	-1.488787119	-0.2922186901	0.2671733118	2.272871779	-3.379887541	2024-07-18@11:42	2.1394	-0.6866625448	1	-4.19431945e-18	-0.2654271861	0.2577	3.222757543e-16	0.1075875575	v2.7.1	
2	Broyden	-81.09611167	-126.8848	2.277107841	YY	9	0.3997539336	self-energy	sharp_wc_2_b_50	2.0097	2	1.229859456	-2.932204814	1.964985622	6.727679049	1.969240714e-11	0.2054513632	0.8243181181	-4.308373184	1.762642948	0.2048869678	0.8255783589	-4.304516255	1.76229223	0.2453364899	0.007006078224	-4.20988777	1.311852514	a248bdd	2x2_2C_8b_C2v_L	9.94	1.385331032	2	1.66184728	1.385331032348295	0.9999999999999992	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.02931713	-0.331999091	-1.56743631e-05	2.272976197e-05	-0.2234458748	2.527703089	1.696793445	-1.487652278	0.2231670863	-2.527965122	1.69603378	-1.489046534	-0.2937489429	0.2682793755	2.273247826	-3.379777589	2024-07-18@11:44	2.1394	-0.6892152885	1	3.929859608e-16	-0.2659150976	0.2577	-3.518854048e-17	0.1079149549	v2.7.1	
1	Broyden	-81.07384724	-126.7248	2.262529947	YY	9	0.3988765091	self-energy	sharp_wc_2_b_50	2.0097	2	1.229544373	-2.921018154	1.964948978	6.727679049	2.072208315e-11	0.2091281087	0.8255718039	-4.312776573	1.762666162	0.2085605684	0.8268618844	-4.309510951	1.762329964	0.2463449224	0.007072413998	-4.222037918	1.313151216	a248bdd	2x2_2C_8b_C2v_L	9.93	1.384349395	2	1.660733605	1.3843493945733814	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.028134781	-0.3324786818	-1.607697896e-05	2.331337593e-05	-0.2245593388	2.529091793	1.698930934	-1.489004447	0.2243004978	-2.52941892	1.698278196	-1.490391383	-0.2949941367	0.2689869364	2.278138992	-3.378203442	2024-07-18@11:46	2.1394	-0.6910397895	1	3.578526941e-16	-0.2663034837	0.2577	3.020267124e-16	0.1081697037	v2.7.1	
2	Broyden	-80.96898962	-126.5648	2.243943336	YY	9	0.3984139927	self-energy	sharp_wc_2_b_50	2.0097	2	1.229165066	-2.936005579	1.965039619	6.727679049	1.94818473e-11	0.2125216022	0.8276117169	-4.304922643	1.762184544	0.2119181861	0.8289583572	-4.300844929	1.761811563	0.2528595864	0.00706973437	-4.19812373	1.311948443	a248bdd	2x2_2C_8b_C2v_L	9.92	1.383844006	2	1.659282214	1.383844005387894	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.030752241	-0.332452189	-1.557587442e-05	2.260064627e-05	-0.2251025564	2.529680306	1.698226819	-1.492066999	0.2248058807	-2.529951512	1.69742217	-1.493553945	-0.295475342	0.2697290273	2.273954573	-3.379246299	2024-07-18@11:48	2.1394	-0.6934230481	1	-1.442317612e-16	-0.2667177499	0.2577	-3.736592739e-17	0.1084792337	v2.7.1	
2	Broyden	-81.03078401	-126.4048	2.236057002	YY	9	0.39692272	self-energy	sharp_wc_2_b_50	2.0097	2	1.228962101	-2.896535292	1.964800548	6.727679049	2.306549859e-11	0.2137384112	0.829310114	-4.323964138	1.762455206	0.2134320604	0.8299847517	-4.321960543	1.76227076	0.2626959282	0.007302584428	-4.242254197	1.31517147	a248bdd	2x2_2C_8b_C2v_L	9.91	1.382176141	2	1.658689688	1.382176141258387	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	1.02537253	-0.3338742271	-1.696201553e-05	2.458933542e-05	-0.2262111156	2.530253404	1.703078836	-1.493341141	0.2260592504	-2.530389102	1.702681541	-1.494079947	-0.300795874	0.2728416028	2.28803279	-3.375463328	2024-07-18@11:50	2.1394	-0.6943408702	1	-1.266914851e-16	-0.2670184176	0.2577	1.334512168e-16	0.1086475554	v2.7.1	
