CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
3	Broyden	-104.2011429	-140.0048	3.010864891	YY	9.5	0.4335191915	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.247932739	-0.2508834922	1.986024205	-6.360881022	1.980328125	-6.592072619	1.870403939	0.3257066677	0.5876077265	-6.544124767	1.869268653	0.3220253914	0.5896925419	0.3711014709	0.009736038349	-5.756205375	1.414890359	a248bdd	2x2_2C_8b_C2v_L	10.76	1.423012103	2.0	1.705947029	1.42301210275209	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2196628522	-0.1719526935	1.355485598	-0.2414135979	-1.991098258	1.004647788	-0.2747103374	2.651337665	1.985069014	-1.009277524	0.2723401437	-2.651448859	0.3476730165	-0.259095355	-2.503762118	3.23597111	2024-11-25@21:01	2.1394	-0.6058613335	1	4.283477031e-16	-0.2321699084	0.2577	2.0030199569999997e-16	0.09313484377	v2.7.1	
2	Broyden	-104.8056879	-140.6448	3.069697951	YY	9.5	0.4376437086	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.2490674	-0.2560178249	1.985802072	-6.442947635	1.980844922	-6.595578233	1.871480682	0.3081282243	0.5810562423	-6.624474551	1.872945892	0.3153523328	0.5743358672	0.368345274	0.009620575936	-5.784820371	1.414519893	a248bdd	2x2_2C_8b_C2v_L	10.8	1.427348464	2.0	1.710564948	1.4273484633204043	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2220066812	-0.1719951961	1.359687613	-0.2359906097	-1.987866957	0.9941252423	-0.2705607641	2.649963519	1.991584343	-0.9862527479	0.2727650977	-2.642085119	0.345896274	-0.2569296491	-2.503103942	3.239188415	2024-11-25@21:05	2.1394	-0.5984160543	1	-5.169069538999999e-16	-0.2305780332	0.2577	4.976978899e-17	0.09239905747	v2.7.1	
2	Broyden	-105.4333139	-141.2848	3.110852418	YY	9.5	0.4451663134	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.249899034	-0.2847945601	1.986672315	-6.499048749	1.981803792	-6.652092158	1.877004905	0.321809597	0.5562123207	-6.664539521	1.876972103	0.3207499949	0.5580920372	0.3604885372	0.00894597192	-5.817909766	1.41377395	a248bdd	2x2_2C_8b_C2v_L	10.84	1.435130651	2.0	1.71421471	1.4351306510565616	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2272220409	-0.1654090697	1.360393121	-0.2255057889	-1.991143378	0.9571720982	-0.2730342676	2.638913022	1.992479296	-0.9581225598	0.2735361959	-2.642593255	0.3440437416	-0.2522322318	-2.503111791	3.247232028	2024-11-25@21:09	2.1394	-0.5932075659	1	-6.353578026e-16	-0.2295460477	0.2577	-3.492809007e-18	0.09190156211	v2.7.1	
2	Broyden	-105.9302699	-141.9248	3.157959987	YY	9.5	0.4516995819	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.25083084	-0.2657968365	1.986839631	-6.544070609	1.982483586	-6.712000376	1.879024656	0.3117574088	0.554046062	-6.688309126	1.882884891	0.3390132788	0.5244721469	0.3669175789	0.008886905923	-5.856751401	1.413720389	a248bdd	2x2_2C_8b_C2v_L	10.88	1.441910433	2.0	1.718134617	1.4419104326866592	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2239745631	-0.1606529156	1.363029696	-0.2175009601	-1.994576689	0.9432510847	-0.2725334367	2.655971271	1.992325529	-0.9166407683	0.2746579346	-2.607140789	0.3443422268	-0.250336674	-2.503936656	3.252384988	2024-11-25@21:13	2.1394	-0.5872740101	1	3.2133297309999996e-16	-0.2282650597	0.2577	7.274227684e-17	0.09133747216	v2.7.1	
2	Broyden	-116.0156705	-142.5648	3.22213178	YY	9.5	0.4567971625	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.252035162	-5.336702422	1.985165601	-6.562628409	1.995570225	-6.64815161	1.881631795	0.296645215	0.5253523328	-6.627527347	1.880555405	0.2902424656	0.5301358126	0.3501980596	0.005053642882	-5.853879709	1.407869242	a248bdd	2x2_2C_8b_C2v_L	10.92	1.447166486	2.0	1.723331941	1.4471664856115949	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	1.106622091	-0.1941461671	0.7083151543	-0.1063091519	-1.983261635	0.9181307259	-0.2619627884	2.617476162	1.980585064	-0.9239506116	0.2600646363	-2.624017323	0.3345986324	-0.2267462632	-2.498117144	3.275874051	2024-11-25@21:16	2.1394	-0.579034039	1	3.0339720659999995e-16	-0.2267518831	0.2577	-2.278628817e-16	0.09067197736	v2.7.1	
3	Broyden	-170.1958731	-143.2048	3.274894647	YY	9.5	0.4628445229	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.253060616	-33.13675476	1.999998409	-5.671521144	1.981511398	-6.651989754	1.884362765	0.2901874681	0.5104258959	-6.687447005	1.884428381	0.2892309707	0.5139882159	0.3409845225	0.004906807236	-5.870720663	1.406552849	a248bdd	2x2_2C_8b_C2v_L	10.96	1.45345632	2.0	1.7274799	1.4534563195479304	0.9999999999999998	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.05623769624	0.001993779729	-1.31245783	0.2133378521	-1.980138893	0.8964830938	-0.2586571182	2.604823332	1.984341742	-0.8979934436	0.2602823284	-2.613328733	0.3305007162	-0.2231831504	-2.495553794	3.282670117	2024-11-25@21:21	2.1394	-0.572433882	1	-2.149082087e-17	-0.2251881265	0.2577	2.8304565729999997e-16	0.09006132274	v2.7.1	
2	Broyden	-108.1690473	-146.4048	3.563059449	YY	9.5	0.4871637722	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.258573175	-0.2725286922	1.987733501	-6.705487217	1.985491493	-6.744996727	1.89640733	0.2492068483	0.4506566948	-6.744342637	1.89645716	0.249168251	0.4504005578	0.318757911	0.007646353926	-6.020931783	1.40919796	a248bdd	2x2_2C_8b_C2v_L	11.16	1.479002238	2.0	1.74833646	1.47900223739639	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.219986879	-0.1416285174	1.361528144	-0.1802645832	-1.974409061	0.8048174728	-0.2479489458	2.525283156	1.974145449	-0.8044781231	0.2478967212	-2.524721849	0.3221791105	-0.2301211656	-2.49362225	3.281946938	2024-11-25@21:37	2.1394	-0.5368667715	1	4.722912717e-16	-0.2154053276	0.2577	2.676281392e-16	0.0865738144	v2.7.1	
2	Broyden	-108.2788064	-146.7248	3.589302721	YY	9.5	0.4907878316	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.259073132	-0.2731305828	1.988088265	-6.705541484	1.98581598	-6.74569465	1.898186883	0.2500139501	0.4417377473	-6.745021049	1.89818282	0.2499605508	0.4417019664	0.3184992221	0.007449524927	-6.021997842	1.4078802	a248bdd	2x2_2C_8b_C2v_L	11.18	1.482739153	2.0	1.75035132	1.4827391530020506	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2195896585	-0.1382946817	1.360483815	-0.1763015736	-1.972489691	0.7913519526	-0.2475085829	2.514362946	1.972398442	-0.7913449612	0.2474633718	-2.514240675	0.3209872781	-0.2284157563	-2.491255394	3.287071839	2024-11-25@21:38	2.1394	-0.53360487	1	4.518658263e-17	-0.214563997	0.2577	2.3841078489999997e-16	0.08627560327	v2.7.1	
2	Broyden	-108.3901434	-147.0448	3.615906794	YY	9.5	0.494307669	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.259578625	-0.2737255115	1.988356344	-6.705622604	1.986125053	-6.746478538	1.899875659	0.2506260548	0.4331509035	-6.745806687	1.899870281	0.2505618842	0.4331250933	0.3174956433	0.007291347011	-6.023878032	1.406715517	a248bdd	2x2_2C_8b_C2v_L	11.2	1.48637245	2.0	1.75236683	1.4863724503062463	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2194691894	-0.1354271117	1.359290806	-0.1725238078	-1.970839335	0.778476284	-0.2469828748	2.503112359	1.970748366	-0.7784785344	0.2469375785	-2.503010257	0.319664845	-0.2268337181	-2.488786642	3.291674251	2024-11-25@21:39	2.1394	-0.53030425	1	4.1312409519999995e-16	-0.2136945495	0.2577	-3.20328559e-16	0.08597037229	v2.7.1	
2	Broyden	-108.5835761	-147.3648	3.642894138	YY	9.5	0.4976472265	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.26008999	-0.2805847986	1.988554357	-6.706159861	1.986422703	-6.755286122	1.901711359	0.2519821726	0.424163923	-6.754633984	1.901708584	0.2518236198	0.424153425	0.3034550121	0.007169256287	-6.044438329	1.406815265	a248bdd	2x2_2C_8b_C2v_L	11.22	1.489825282	2.0	1.754385334	1.4898252816431468	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	0.2201837719	-0.1327921819	1.35804604	-0.1689036194	-1.970410152	0.7649189754	-0.2464996595	2.490524814	1.970278409	-0.7649084082	0.2464386478	-2.490453268	0.3168616059	-0.2244302355	-2.48943964	3.294083488	2024-11-25@21:40	2.1394	-0.5269616374	1	4.804417373e-16	-0.2127968266	0.2577	1.365822231e-16	0.08565675517	v2.7.1	
