CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
1	Broyden	-91.24632249	-124.4848	3.346095415	YY	10.5	0.2358476681	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.259402508	1.701859117	0.0001043915694	-4.881820568	1.960241413	-5.834825175	1.805424226	-0.7391090333	1.973856134	-5.477715016	1.815538496	1.9137792	0.007329306864	4.049344734	0.002858053445	-4.782437469	1.521502084	a248bdd	2x2_2C_8b_C2v_L	9.79	1.228286474	2.0	1.666731165	1.22828647345017	1.0000000000000004	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.01591097922	-0.04580761895	1.32278249	-0.5063338791	-1.979894381	1.607452608	-0.2655481936	0.5806185546	1.972608896	-1.498236927	0.1682931367	-0.3077507375	-0.349777979	0.1930871507	-2.517558406	2.864562661	2024-11-25@17:02	2.1394	-0.5856903396	1	4.508413255e-16	-0.1826416797	0.2577	-1.5897154919999997e-16	0.07765429132	v2.7.1	
3	Broyden	-100.4725113	-125.1248	3.350664806	YY	10.5	0.2353389145	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.259583795	5.157694854	4.589983217e-08	-4.927358951	1.960471426	-5.419866105	1.811424897	-5.572784563	1.986852451	-5.515049864	1.80386107	5.142580791	0.002351141349	10.7074532	0.002455499278	-4.809386669	1.520048303	a248bdd	2x2_2C_8b_C2v_L	9.83	1.228133791	2.0	1.666607948	1.2281337913892671	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.000685562467	-0.001018727646	1.325461393	-0.5055997164	-1.888513394	1.555836511	-0.5084997954	0.4108597569	1.974843139	-1.575998532	0.200879991	-0.1924674613	-0.5190916422	0.1865709097	-2.522476275	2.866605018	2024-11-25@17:06	2.1394	-0.5853892367	1	-3.609736811e-17	-0.1820769019	0.2577	-1.5354588019999998e-16	0.07745964176	v2.7.1	
3	Broyden	-139.3144342	-125.7648	3.369457825	YY	10.5	0.2355692101	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.259995641	18.72739973	6.779637987e-07	-4.916187136	1.960861527	-4.475367199	1.80733365	-26.155465	1.987978492	-5.399921869	1.808620684	18.53903514	4.312462706e-07	36.99855941	3.242114375e-06	-4.687707547	1.519398616	a248bdd	2x2_2C_8b_C2v_L	9.87	1.22895067	2.0	1.667779881	1.228950669776354	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.007390053921	-0.004096534124	1.321341055	-0.5026493429	-1.651499113	1.589776038	-1.723970338	0.3986102994	1.948140354	-1.538887055	-0.007169328937	0.002839808201	0.04403815828	-0.006906929905	-2.471730044	2.872666729	2024-11-25@17:09	2.1394	-0.583148686	1	-8.783153454e-18	-0.1813560756	0.2577	-9.738102033999999e-17	0.07715848929	v2.7.1	
6	Broyden	-85.00354981	-114.8848	3.154169781	YY	10.5	0.2292384161	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.25441658	-0.2727600258	1.988709456	-5.493265772	1.9660094	-4.950475208	1.789421078	0.5460591907	0.03855731706	-4.950478843	1.789435123	0.5458213113	0.03857169802	0.7368238722	0.007085629732	-4.160620407	1.511832252	a248bdd	2x2_2C_8b_C2v_L	9.19	1.217594511	2.0	1.657574736	1.2175945111729498	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2995926214	-0.241549945	1.370134586	-0.4715541982	-1.962782571	1.645507396	-0.1637220041	0.5907893532	1.962773204	-1.645421632	0.1637049671	-0.5908946136	-0.2278682332	0.2161317537	-2.489758227	2.871817179	2024-11-25@17:41	2.1394	-0.6058777854	1	3.6156462779999996e-16	-0.194608564	0.2577	3.5622132489999995e-16	0.08231441442	v2.7.1	
6	Broyden	-92.49549548	-112.9648	2.842715475	YY	10.5	0.2274824011	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.246599307	-5.808826958	1.99999775	-4.198909675	1.960058909	-4.86606064	1.777176708	0.4563883717	0.06994464446	-4.864137209	1.77706115	0.4561361356	0.06979618317	0.6392131284	0.005680788584	-4.073195399	1.49309917	a248bdd	2x2_2C_8b_C2v_L	9.07	1.211796174	2.0	1.642694192	1.211796173930371	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.01172961129	-0.00379436608	1.301076685	-0.5031247754	-1.961530117	1.696058003	-0.1904541857	0.76869933	1.961180927	-1.696604798	0.1902886571	-0.7677083415	-0.2623497666	0.2330875553	-2.489883338	2.919623225	2024-11-25@18:07	2.1394	-0.6390991372	1	-1.92122465e-16	-0.2129691843	0.2577	5.956498481e-17	0.08746246164	v2.7.1	
13	Broyden	-81.73178115	-112.6448	2.65548764	YY	10.5	0.2315111334	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.243351038	18.25255977	7.985357474e-06	-4.34990611	1.964310291	-5.029897045	1.804818563	5.316009807	0.008635859284	-5.029742604	1.804946888	5.246594803	0.008692298155	-0.002795284334	1.98752367	-4.055990615	1.529495736	a248bdd	2x2_2C_8b_C2v_L	9.05	1.222892177	2.0	1.630371218	1.2228921771692425	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.02388891568	-0.01405983086	1.302367907	-0.4775838538	-1.99877693	1.584245721	-0.3617722903	0.3626966342	1.998558732	-1.583561877	0.3590076171	-0.3633967898	0.1854747193	-0.4631140824	-2.481290218	2.847996975	2024-11-25@18:14	2.1394	-0.6621044782	1	-7.482585237e-17	-0.220023275	0.2577	9.179361417999999e-17	0.08897773254	v2.7.1	
11	Broyden	-148.3647118	-112.3248	2.747795396	YY	10.5	0.2261512023	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.244097419	-33.8463281	1.999997641	-4.198864227	1.960171498	-4.862548207	1.772451985	0.4211429444	0.08337921271	-4.862153688	1.772365408	0.4208139199	0.08330337065	0.6359018726	0.006075185426	-4.048924152	1.486841112	a248bdd	2x2_2C_8b_C2v_L	9.03	1.208853647	2.0	1.638360471	1.208853646830695	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.04604470402	0.003913441889	1.302471214	-0.5018806182	-1.964446001	1.716213451	-0.197797712	0.8281311444	1.9644114	-1.716708765	0.1977093114	-0.8275573126	-0.2704984697	0.2406883266	-2.491080973	2.932003416	2024-11-25@18:19	2.1394	-0.648970746	1	1.978701181e-16	-0.2189871192	0.2577	-7.409560409e-17	0.08950077232	v2.7.1	
5	Broyden	-80.12492301	-112.0048	2.599043286	YY	10.5	0.2319441119	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.242154421	77.77142905	1.524764124e-07	-4.282447773	1.964319347	-4.765419548	1.806557737	15.01626532	0.0005023446372	-4.774132562	1.806709968	14.80718387	0.0005360591881	0.004651332364	1.988001786	-4.021337003	1.533484931	a248bdd	2x2_2C_8b_C2v_L	9.01	1.224971919	2.0	1.626921353	1.2249719183576837	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.01262256582	-0.001970584591	1.295835023	-0.4793101329	-1.9482812	1.575350535	0.201547695	-0.09489863341	1.949774784	-1.574723032	-0.2057688353	0.0979664158	0.1856874531	-0.4551770469	-2.481618249	2.83910536	2024-11-25@18:23	2.1394	-0.6686714328	1	-1.995314726e-18	-0.2227030919	0.2577	-9.654068985e-17	0.09021644448	v2.7.1	
2	Broyden	-84.34814427	-114.2448	3.091165196	YY	10.5	0.22853827	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.252814494	-0.2254333336	1.988720805	-5.368179472	1.965483673	-4.923826575	1.786608894	0.5232496012	0.04596878861	-4.923725519	1.78668556	0.5223372789	0.04609038352	0.7442499383	0.008005066199	-4.135028329	1.508663239	a248bdd	2x2_2C_8b_C2v_L	9.15	1.215943398	2.0	1.654586627	1.2159433975102107	1.0000000000000004	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2890924831	-0.2368900321	1.364952537	-0.4747317994	-1.962941657	1.657385292	0.1715154275	-0.6388244796	1.96292565	-1.656916629	-0.1715239081	0.6396738431	0.2402038094	-0.2284908103	-2.491023299	2.8779549	2024-11-25@19:49	2.1394	-0.6125551243	1	-3.43790892e-16	-0.1983871032	0.2577	-2.1130756539999998e-16	0.08340956746	v2.7.1	
2	Broyden	-84.06468254	-113.9248	3.029145052	YY	10.5	0.228093169	self-energy	sharp_wc_5_b_50	2.0097	2.0	1.251270868	-0.2077881904	1.988460158	-5.318778622	1.965261081	-4.913024598	1.784737052	0.5028664279	0.05104638302	-4.912599582	1.784788058	0.5016804858	0.05115150538	0.7155810566	0.008709168204	-4.120139371	1.506357303	a248bdd	2x2_2C_8b_C2v_L	9.13	1.214872323	2.0	1.651493508	1.214872322490378	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.2849202051	-0.2357905595	1.362987726	-0.4760037405	-1.96323686	1.665203437	0.1756350662	-0.6687326583	1.963154445	-1.664869149	-0.1755560152	0.6693666422	0.2442208247	-0.2348092713	-2.491061881	2.882459145	2024-11-25@19:50	2.1394	-0.6192174086	1	1.0115383139999999e-16	-0.2019138431	0.2577	2.1320223079999998e-16	0.08422010521	v2.7.1	
