w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.00025651	0.000211	0.000210998	0	0	0
-19.975	0.000259678	0.000211996	0.000211995	6.49195e-06	5.2999e-06	5.29987e-06
-19.95	0.000263266	0.000213012	0.000213011	1.30736e-05	1.06252e-05	1.06251e-05
-19.925	0.000267179	0.000214046	0.000214046	1.97531e-05	1.59763e-05	1.59763e-05
-19.9	0.000271139	0.000215097	0.000215097	2.65316e-05	2.13538e-05	2.13537e-05
-19.875	0.000274857	0.000216161	0.000216161	3.3403e-05	2.67578e-05	2.67577e-05
-19.85	0.000278447	0.000217243	0.000217244	4.03642e-05	3.21889e-05	3.21888e-05
-19.825	0.000282453	0.00021836	0.000218361	4.74255e-05	3.76479e-05	3.76478e-05
-19.8	0.000287421	0.000219526	0.000219528	5.4611e-05	4.3136e-05	4.3136e-05
-19.775	0.000293554	0.000220747	0.000220748	6.19499e-05	4.86547e-05	4.86547e-05
-19.75	0.000300419	0.000222001	0.000222003	6.94603e-05	5.42047e-05	5.42048e-05
-19.725	0.000306634	0.000223227	0.00022323	7.71262e-05	5.97854e-05	5.97856e-05
-19.7	0.000310351	0.000224343	0.000224347	8.4885e-05	6.5394e-05	6.53943e-05
-19.675	0.000311035	0.000225324	0.00022533	9.26608e-05	7.10271e-05	7.10275e-05
-19.65	0.000310139	0.000226238	0.000226245	0.000100414	7.6683e-05	7.66836e-05
-19.625	0.00030949	0.000227166	0.000227175	0.000108152	8.23622e-05	8.2363e-05
-19.6	0.000310081	0.000228153	0.000228166	0.000115904	8.8066e-05	8.80671e-05
-19.575	0.000312222	0.000229213	0.00022923	0.000123709	9.37963e-05	9.37979e-05
-19.55	0.000315994	0.000230348	0.000230371	0.000131609	9.9555e-05	9.95572e-05
-19.525	0.000321494	0.000231561	0.000231593	0.000139646	0.000105344	0.000105347
-19.5	0.000328873	0.000232857	0.000232899	0.000147868	0.000111165	0.000111169
-19.475	0.000338173	0.000234239	0.000234289	0.000156322	0.000117021	0.000117027
-19.45	0.000348828	0.000235688	0.000235736	0.000165043	0.000122914	0.00012292
-19.425	0.000358939	0.000237138	0.00023716	0.000174017	0.000128842	0.000128849
-19.4	0.000365458	0.000238469	0.000238441	0.000183153	0.000134804	0.00013481
-19.375	0.000366679	0.000239601	0.000239525	0.00019232	0.000140794	0.000140798
-19.35	0.000364245	0.000240585	0.000240492	0.000201426	0.000146808	0.000146811
-19.325	0.000361217	0.000241543	0.000241457	0.000210457	0.000152847	0.000152847
-19.3	0.000359537	0.000242558	0.000242491	0.000219445	0.000158911	0.000158909
-19.275	0.000359785	0.00024366	0.00024361	0.00022844	0.000165002	0.000164999
-19.25	0.000361896	0.000244847	0.00024481	0.000237487	0.000171124	0.00017112
-19.225	0.000365665	0.000246111	0.000246086	0.000246629	0.000177276	0.000177272
-19.2	0.000370939	0.000247448	0.00024743	0.000255902	0.000183463	0.000183458
-19.175	0.000377663	0.000248854	0.000248843	0.000265344	0.000189684	0.000189679
-19.15	0.000385888	0.000250333	0.000250328	0.000274991	0.000195942	0.000195937
-19.125	0.000395774	0.000251892	0.000251892	0.000284885	0.00020224	0.000202234
-19.1	0.000407601	0.000253543	0.000253548	0.000295075	0.000208578	0.000208573
-19.075	0.000421794	0.000255305	0.000255314	0.00030562	0.000214961	0.000214956
-19.05	0.000438967	0.000257203	0.000257218	0.000316594	0.000221391	0.000221386
-19.025	0.000460001	0.000259276	0.000259297	0.000328094	0.000227873	0.000227869
-19	0.000486145	0.000261577	0.000261606	0.000340248	0.000234412	0.000234409
-18.975	0.000519184	0.000264181	0.000264222	0.000353228	0.000241017	0.000241014
-18.95	0.000561639	0.000267197	0.000267252	0.000367269	0.000247697	0.000247696
-18.925	0.000616983	0.000270773	0.000270849	0.000382693	0.000254466	0.000254467
-18.9	0.000689642	0.000275103	0.000275207	0.000399934	0.000261344	0.000261347
-18.875	0.000784098	0.000280393	0.000280535	0.000419537	0.000268353	0.00026836
-18.85	0.000901638	0.000286737	0.000286928	0.000442078	0.000275522	0.000275534
-18.825	0.00103338	0.000293816	0.000294056	0.000467912	0.000282867	0.000282885
-18.8	0.00115357	0.000300545	0.000300805	0.000496751	0.000290381	0.000290405
-18.775	0.00122585	0.000305256	0.000305442	0.000527397	0.000298012	0.000298041
-18.75	0.0012248	0.000306708	0.000306684	0.000558017	0.00030568	0.000305708
