model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	7.9158467	0	14	2.7745	-0.28950799	-4.9295507	-5.0515703	-0.28364272	-5.0488632	-0.28260223	0.26642174	-4.2032189	10	1.854023e-05	-1.2063455e-05	1.8690187e-05	-3.1047157e-05	-9.1576934e-07	-9.7766096e-06	0.19639821	-2.3697961e-06	-0.17646563	-1.2088721	1.7709744	0.18179044	-1.7706627	-0.18147037	3.9972794e-06	-2.2386379	1.9139	1	0.273	4.0201573e-07	1.2923282	1.6658713	-0.44970678	-0.097755635	0.042126071	0.127709	1.9978032	1.9665986	1.8932178	1.995997	1.8932217	1.9960106	0.0054847403	1.7599133	1.1256806	-0.00010385163	1.2126969e-05	-7.7553392e-06	0.00012369308	8.4073959e-06	5.3929433e-05	-0.30422406	4.9967259e-06	0.15265425	0.59528725	-1.2309996	-0.23758676	1.2308882	0.23716423	1.1576394e-06	2.0129151	2	2	0	0	-85.555042	R0:S0:1	1.1256806	-115.608	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:47
2x2_2C_8b_C2v_L	7.9163346	0	14	2.7745	-0.30728678	-4.9733645	-5.0816156	-0.30173669	-5.0757312	-0.30034215	0.2829088	-4.2191871	10.01	4.5734058e-05	-7.6616769e-06	-1.4477532e-05	1.0787406e-05	9.339413e-06	-1.0140689e-05	0.19843616	-5.1451758e-06	-0.17862097	-1.2116494	1.7733916	0.18414097	-1.7726171	-0.18368613	2.66057e-05	-2.2395446	1.9139	1	0.273	4.617384e-07	1.2923362	1.6659042	-0.44964216	-0.097736577	0.042117892	0.12766116	1.9977552	1.9666542	1.8933473	1.995906	1.8933789	1.995927	0.0055837316	1.7600794	1.125634	-0.00024360908	2.7950402e-06	1.4832044e-05	-3.2010431e-05	-3.0619942e-06	3.4412505e-05	-0.30695315	1.9204928e-05	0.15432786	0.59483943	-1.2303729	-0.24029874	1.2299535	0.2396323	-1.7965858e-05	2.0121917	2	2	0	0	-85.939942	R0:S0:1	1.125634	-115.768	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:57
2x2_2C_8b_C2v_L	7.9168333	0	14	2.7745	-0.32680415	-5.0239239	-5.1044135	-0.31908664	-5.1082472	-0.32011316	0.30136911	-4.2384767	10.02	-1.6073237e-05	1.0492911e-06	3.6794363e-07	6.3396967e-06	9.6903636e-06	-2.5303069e-05	0.20110165	3.5061915e-06	-0.18119855	-1.2149091	1.7748121	0.18604016	-1.7753072	-0.18634345	3.9739716e-06	-2.2410657	1.9139	1	0.273	-9.25693e-07	1.2923443	1.6659399	-0.44957591	-0.097717455	0.042109921	0.12761043	1.9976977	1.9667285	1.8935118	1.9958366	1.8934941	1.9958227	0.0057144156	1.7602891	1.1255835	9.0004735e-05	7.1638904e-06	3.347293e-06	-1.1468145e-05	-8.8867073e-06	8.4225752e-05	-0.31052711	-1.2315802e-05	0.15629952	0.59421265	-1.2292743	-0.24229882	1.2295236	0.24273263	-1.1287276e-05	2.011329	2	2	0	0	-86.348438	R0:S0:1	1.1255835	-115.928	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:08
2x2_2C_8b_C2v_L	7.9172912	0	14	2.7745	-0.34495173	-5.0661695	-5.1358828	-0.33814092	-5.1352449	-0.33849697	0.31832003	-4.2553886	10.03	-2.9251268e-05	4.0224312e-06	2.0004028e-05	-3.8463104e-05	4.020921e-06	2.2377223e-06	0.2032141	-9.2802706e-06	-0.18330069	-1.2174398	1.777389	0.18849704	-1.7772365	-0.18863325	2.6468201e-05	-2.2421594	1.9139	1	0.273	4.0093471e-07	1.2923517	1.6659725	-0.44951481	-0.097700407	0.042102656	0.12756183	1.9976507	1.9667893	1.8936436	1.9957407	1.8936619	1.9957358	0.0058182734	1.7604552	1.1255353	0.00015216538	-2.7221214e-06	-2.0487016e-05	0.00012119726	-2.4156408e-06	7.4674624e-06	-0.31333688	-1.3827348e-06	0.15789797	0.59370269	-1.228659	-0.24510485	1.2285023	0.24523601	-3.4350281e-05	2.010636	2	2	0	0	-86.739291	R0:S0:1	1.1255353	-116.088	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:18
2x2_2C_8b_C2v_L	7.9177382	0	14	2.7745	-0.36271654	-5.1085316	-5.1644134	-0.35654811	-5.162495	-0.35605175	0.3361827	-4.2733907	10.04	-2.7327263e-05	2.5247149e-05	-1.0903441e-05	2.025927e-05	-3.4474506e-06	1.7692345e-06	0.20562211	-3.1994659e-06	-0.18526735	-1.220051	1.7795492	0.19077305	-1.7792908	-0.19064303	7.0662084e-06	-2.2434311	1.9139	1	0.273	-1.1328347e-08	1.2923589	1.6660051	-0.44945509	-0.097683837	0.042095681	0.1275148	1.9976066	1.9668474	1.8937842	1.9956523	1.8937958	1.9956585	0.0059377365	1.7606397	1.1254883	0.00013297057	-3.2120224e-05	1.1288066e-05	-6.3448595e-05	2.4534819e-06	-1.1911774e-05	-0.31654008	3.4530919e-06	0.15937911	0.59321118	-1.2279044	-0.24764995	1.2277574	0.24745709	-1.2051712e-05	2.0098788	2	2	0	0	-87.123517	R0:S0:1	1.1254883	-116.248	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:28
2x2_2C_8b_C2v_L	7.918035	0	14	2.7745	-0.37899921	-5.1420338	-5.1857718	-0.37208681	-5.1860221	-0.37273289	0.35221198	-4.2893595	10.05	-5.2350562e-05	2.7116633e-05	-9.6845139e-06	8.8576018e-06	3.4074209e-05	-6.6331544e-05	0.2074464	-3.77782e-06	-0.1868699	-1.2218261	1.7808631	0.19219626	-1.7808368	-0.19237818	1.6038807e-05	-2.2443742	1.9139	1	0.273	-9.8862254e-07	1.2923637	1.6660273	-0.44941534	-0.097673042	0.042091172	0.12748214	1.9975705	1.9668967	1.8938831	1.9955978	1.8938944	1.9955906	0.0060288053	1.7607738	1.1254555	0.00025608709	-2.5125354e-05	1.6949139e-05	-5.8410319e-06	-2.3889505e-05	0.00020675631	-0.31896181	-8.3957311e-06	0.16058203	0.59278594	-1.2273279	-0.2491975	1.2272515	0.24939699	-3.0186915e-05	2.0093376	2	2	0	0	-87.452361	R0:S0:1	1.1254555	-116.408	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:36
2x2_2C_8b_C2v_L	7.9184123	0	14	2.7745	-0.39535001	-5.174492	-5.2151408	-0.39117408	-5.2127691	-0.39030811	0.36885327	-4.3049271	10.06	-3.2324327e-06	-4.9203537e-06	1.7929147e-05	-1.7569195e-06	9.1515321e-06	3.3248869e-06	0.2093106	-8.5432441e-06	-0.1883362	-1.2235728	1.7831008	0.1946169	-1.782804	-0.19436769	2.8827583e-05	-2.2451983	1.9139	1	0.273	4.4737428e-08	1.2923698	1.6660548	-0.44936466	-0.097659591	0.04208536	0.12744068	1.9975376	1.9669394	1.8940233	1.9955024	1.8940346	1.9955138	0.0061213341	1.7609137	1.1254141	1.9960678e-05	7.7357969e-06	-3.4238577e-05	-7.7125698e-06	-2.8263584e-05	-2.0294418e-05	-0.32140136	2.2266049e-06	0.16167048	0.59242645	-1.2266022	-0.25190136	1.226441	0.25156133	-3.1977173e-05	2.0087571	2	2	0	0	-87.810424	R0:S0:1	1.1254141	-116.568	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:45
2x2_2C_8b_C2v_L	7.9186605	0	14	2.7745	-0.41004977	-5.2019294	-5.2388677	-0.40761688	-5.2334915	-0.40628561	0.38444221	-4.3207073	10.07	-2.3671936e-05	3.0276529e-05	1.0133939e-05	-2.1775979e-05	-1.6560933e-06	6.161003e-06	0.21102734	1.0908187e-06	-0.18947303	-1.2249235	1.7846477	0.19630426	-1.783947	-0.19591367	-1.8608772e-06	-2.246114	1.9139	1	0.273	5.4803456e-07	1.2923738	1.6660742	-0.44933113	-0.09765102	0.042081809	0.12741054	1.9975121	1.9669753	1.8941175	1.9954352	1.8941441	1.995454	0.0062082796	1.7610363	1.1253834	0.00010351562	-4.1815727e-05	-9.1994433e-06	6.2799197e-05	2.590408e-06	-1.3245001e-05	-0.32368099	6.7001857e-06	0.16250653	0.59211059	-1.2261433	-0.2537973	1.2257799	0.25322828	1.9696805e-06	2.0082735	2	2	0	0	-88.122841	R0:S0:1	1.1253834	-116.728	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:53
2x2_2C_8b_C2v_L	7.9189828	0	14	2.7745	-0.42640635	-5.2394605	-5.2568367	-0.42222636	-5.2577216	-0.42299077	0.39923262	-4.3348597	10.08	-1.99186e-05	9.8584986e-06	4.1752122e-05	-7.6972895e-05	1.2090268e-05	-2.7546182e-05	0.21236986	-4.3648989e-06	-0.19108687	-1.2271265	1.7855212	0.19745671	-1.7855908	-0.19761538	2.4552385e-05	-2.246736	1.9139	1	0.273	3.5003842e-07	1.2923791	1.6660948	-0.44928885	-0.097637762	0.042076166	0.12737727	1.9974749	1.967021	1.8942172	1.995392	1.8942242	1.9953857	0.0062748433	1.761155	1.1253512	9.1555832e-05	-1.1745179e-05	-3.2868802e-05	0.00022689261	-6.4123379e-06	9.8067486e-05	-0.32540805	1.5901005e-06	0.16372938	0.59173931	-1.2254839	-0.25497999	1.2254543	0.25515591	-2.6970912e-05	2.0077525	2	2	0	0	-88.448664	R0:S0:1	1.1253512	-116.888	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:01
2x2_2C_8b_C2v_L	7.919219	0	14	2.7745	-0.44177823	-5.2685898	-5.2818478	-0.43926948	-5.2752842	-0.43793652	0.41614095	-4.3516796	10.09	-3.3782552e-05	2.2898925e-05	1.0320236e-05	-8.3955053e-06	4.1048916e-06	-1.6261961e-05	0.21449517	3.6071715e-06	-0.19237338	-1.228549	1.7872127	0.19926769	-1.7863636	-0.19881913	5.1372398e-06	-2.2477609	1.9139	1	0.273	-3.8432461e-07	1.2923829	1.6661137	-0.44925692	-0.097629672	0.042072867	0.12734663	1.9974458	1.9670635	1.8943004	1.9953183	1.8943299	1.9953406	0.0063837339	1.761306	1.1253198	0.00014953139	-2.420153e-05	-7.44975e-06	2.7433177e-05	-5.8782306e-06	4.5879271e-05	-0.32822663	-5.7348156e-06	0.16466943	0.59136239	-1.2251574	-0.25704561	1.2247402	0.25637952	-1.018634e-05	2.0071619	2	2	0	0	-88.763268	R0:S0:1	1.1253198	-117.048	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:09
