CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	min_dist	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	opt_method	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1_ave	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
6	Broyden	0	-0.01581337085	-97.95964659	-101.76	33.25537128	YY	20	0.177956378	self-energy	sharp_wc_5_b_50	10	2	1.253482798	4.612634607	0.04243593454	0.2002068734	0.01185939856	-0.178572204	1.734606082	-4.415662193	1.804969362	1.734504146	1.804973043	0.2491789412	0.01473401737	-3.276718598	1.556977319	26f4f61	65.85449105	2x2_2C_8b_C2v_L	16.36	1.169135718	2	1.640724991	1.169135718	2	PRAXIS	-1.388917474	0.626128931	-0.2356618291	0.2138091676	-0.166261949	0.7680489893	0.02021694683	0.1213108602	-0.7681740133	-0.1212851248	9.893258e-05	-0.0001199200859	2.250071395e-05	-0.0001249925721	run_cdmft.py	R0:S0:1	uncorrelated	7.078313959e-05	9.682080114e-07	-0.000208410415	0.001583284202	-0.1890243998	0.7265317354	-2.023285663	1.56720559	0.7266282653	1.567151533	0.2757495131	-0.246627547	2.533803115	-2.515279881	2025-02-03@21:23	2.1719	-0.5825085461	1	-2.138422975e-16	-0.1978315944	0.1609	-8.366922906e-17	0.08252138323	v2.9.1	
6	Broyden	0	-0.01540653677	-98.46417233	-102.56	33.39605923	YY	20	0.1782829903	self-energy	sharp_wc_5_b_50	10	2	1.255998393	4.699012215	0.04203346966	0.2227998583	0.01127248215	-0.1809152717	1.751705943	-4.47278923	1.810830668	1.75144236	1.810871228	0.2370008919	0.0130541496	-3.31351939	1.567047808	26f4f61	61.82062347	2x2_2C_8b_C2v_L	16.41	1.170250226	2	1.643917923	1.170250226	2	PRAXIS	-1.3938756	0.6245003201	-0.242952609	0.2160791346	-0.1520851571	0.7220315871	0.01893371159	0.1203399198	-0.7225974821	-0.1202915367	-0.001238013465	0.003021843205	-0.0002427444037	-0.0001499358273	run_cdmft.py	R0:S0:1	uncorrelated	0.0001019224704	7.958485124e-05	-0.0002492100715	0.002259770203	-0.1979450024	0.7088901175	-2.025884024	1.548454557	0.7091559195	1.548066303	0.2573529892	-0.2301365495	2.534495027	-2.500751057	2025-02-03@21:29	2.1719	-0.5752765522	1	-9.024637843e-17	-0.1914144628	0.1609	4.160105342e-17	0.08013315074	v2.9.1	
20	Broyden	0	-0.01470316253	-99.40845459	-103.36	33.50908029	YY	20	0.1783478764	self-energy	sharp_wc_5_b_50	10	2	1.258028419	4.695597029	0.04248793751	0.1965334901	0.02201307618	-0.1756153323	1.781307562	-4.510563947	1.813300725	1.759719516	1.816683852	-0.2327711141	1.96870736	-3.392278038	1.581496552	26f4f61	59.94823937	2x2_2C_8b_C2v_L	16.46	1.170957575	2	1.646266649	1.170957575	2	PRAXIS	-1.395291065	0.6298709227	-0.2282904766	0.2171061783	-0.1455500981	0.665871255	0.01753094341	0.1163053273	-0.7104363159	-0.1121232747	0.2212538187	-0.2138963584	-0.02139378984	-0.01136401973	run_cdmft.py	R0:S0:1	uncorrelated	0.006482159859	0.01019498671	-0.02338638943	0.2096444481	-0.1932214243	0.6574681517	-2.026696126	1.550912408	0.6801326711	1.519002885	0.1304046995	-0.2991391024	2.535487818	-2.47293622	2025-02-03@21:44	2.1719	-0.5696260726	1	-2.362310844e-16	-0.1859920492	0.1609	-1.991838097e-16	0.07813647384	v2.9.1	
11	Broyden	0	-0.01431684104	-99.82053358	-104.16	33.57131619	YY	20	0.1780478088	self-energy	sharp_wc_5_b_50	10	2	1.259172806	4.658580902	0.04138887987	0.1560348764	0.003620546759	-0.1604163904	1.763738863	-4.550902925	1.816395668	1.764177697	1.816337609	-0.1678979681	1.949076605	-3.525728697	1.599130765	26f4f61	57.40375641	2x2_2C_8b_C2v_L	16.51	1.171178763	2	1.64732766	1.171178763	2	PRAXIS	-1.393394566	0.626929685	-0.2101612423	0.1680978782	-0.1365283108	0.6697218112	0.01555204177	0.1119362943	-0.6689618067	-0.1120277509	-0.002212309298	0.002568617254	0.0004241391255	9.197094451e-05	run_cdmft.py	R0:S0:1	uncorrelated	-8.140208439e-05	-0.0002161431212	0.000347966262	-0.003847186285	-0.1868821519	0.6656707089	-2.028694856	1.532200084	0.6652004322	1.532741619	0.2452034297	-0.531874401	2.534295326	-2.43241054	2025-02-03@21:53	2.1719	-0.5666714856	1	1.922905882e-16	-0.1829219435	0.1609	-2.144819843e-16	0.07698203696	v2.9.1	
6	Broyden	0	-0.01374785317	-100.3806778	-104.96	33.70301498	YY	20	0.1783673511	self-energy	sharp_wc_5_b_50	10	2	1.261507435	4.748660922	0.04121588	0.1768457155	0.003695645875	-0.1639704724	1.785082736	-4.611858763	1.821666275	1.785048182	1.821671822	-0.1667539471	1.952367258	-3.575817945	1.607650559	26f4f61	54.25883239	2x2_2C_8b_C2v_L	16.56	1.172199055	2	1.650314795	1.172199055	2	PRAXIS	-1.398591383	0.6258191535	-0.2173698039	0.1734251263	-0.1226760688	0.6209827737	0.0140872208	0.109829737	-0.6210458938	-0.1098234046	0.0002264003114	-0.0002538133788	-4.585704618e-05	1.33623476e-06	run_cdmft.py	R0:S0:1	uncorrelated	1.10588859e-05	9.379500781e-06	-2.768867193e-05	0.000288851954	-0.1946630664	0.6369872379	-2.031836064	1.51505005	0.6370249217	1.514999679	0.2456244985	-0.5188211043	2.538530733	-2.420119844	2025-02-03@21:59	2.1719	-0.5598629167	1	-4.878264907e-18	-0.1767898593	0.1609	-1.690380547e-16	0.07470544766	v2.9.1	
5	Broyden	0	-0.01299190779	-100.9773643	-105.76	33.84172436	YY	20	0.1786965751	self-energy	sharp_wc_5_b_50	10	2	1.263969636	4.826443021	0.04104081303	0.1941537159	0.00370821723	-0.1708698634	1.813722401	-4.67667083	1.82738948	1.81370781	1.827394448	-0.1677171878	1.956912377	-3.627598752	1.616790157	26f4f61	51.07109479	2x2_2C_8b_C2v_L	16.61	1.173302201	2	1.653393334	1.173302201	2	PRAXIS	-1.40306511	0.6244567316	-0.2224256245	0.1769336888	-0.1063953571	0.5633756254	0.01223531018	0.1071391049	-0.5634232239	-0.1071366465	0.000264194631	-0.000264284408	-5.026856522e-05	2.925220672e-06	run_cdmft.py	R0:S0:1	uncorrelated	-9.5146232e-05	0.0001322652889	6.26845835e-05	-0.0003167957782	-0.2037040795	0.5964409869	-2.035375878	1.495953358	0.5964597424	1.495910605	0.2473710257	-0.5033700591	2.543166848	-2.407439884	2025-02-03@22:04	2.1719	-0.5527560467	1	4.435900974e-17	-0.1702144575	0.1609	-2.317649386e-17	0.07224203115	v2.9.1	
12	Broyden	0	-0.01190024741	-101.5999406	-106.56	33.99124842	YY	20	0.1790314957	self-energy	sharp_wc_5_b_50	10	2	1.266625376	4.900378538	0.0408279826	0.2093789785	0.003676307052	-0.1805427822	1.851736023	-4.743874504	1.833538291	1.85174124	1.833538153	-0.1698678469	1.963372968	-3.680169095	1.62654353	26f4f61	48.02786347	2x2_2C_8b_C2v_L	16.66	1.174498618	2	1.656629768	1.174498618	2	PRAXIS	-1.40746328	0.6225817542	-0.226304329	0.1792957644	-0.08853572557	0.4933342013	0.01003882535	0.1012881231	-0.4933321267	-0.1012882066	3.481065754e-05	-2.240257319e-05	-1.53407157e-05	9.436876974e-06	run_cdmft.py	R0:S0:1	uncorrelated	-5.608254592e-05	6.265840545e-05	4.75976303e-05	-0.0002855891256	-0.2130030596	0.5395785262	-2.039282232	1.475153845	0.5395733756	1.475155884	0.2494731297	-0.482892053	2.548043759	-2.394564682	2025-02-03@22:14	2.1719	-0.5451631871	1	2.480234109e-16	-0.162985115	0.1609	1.755168302e-16	0.06953030193	v2.9.1	
19	Broyden	0	0.01009923718	-101.5692462	-107.36	34.16029733	YY	20	0.1793466681	self-energy	sharp_wc_5_b_50	10	2	1.269624569	4.961070222	0.04061052273	-0.2195257167	1.996444373	0.1942506794	0.09812769108	-4.813671884	1.840307866	0.09803139724	1.840304748	0.1735487927	0.0274211839	-3.733396844	1.637180633	26f4f61	45.2846319	2x2_2C_8b_C2v_L	16.71	1.175799843	2	1.660196614	1.175799843	2	PRAXIS	-1.411276052	0.6204452035	-0.0005636254199	0.003419616134	-0.2221595305	0.4616992169	-0.007627514262	-0.08746325417	-0.4615614181	0.08746836412	0.2510428314	-0.4540496604	0.0002523710604	-0.0003866494206	run_cdmft.py	R0:S0:1	uncorrelated	0.0002055282143	-2.404558631e-05	0.2275007943	-0.1793636835	-0.06871327277	0.3979608997	-2.043554233	1.451963727	0.3978374338	1.452018769	0.0003307348397	-0.0001005611124	2.553106952	-2.381317444	2025-02-03@22:29	2.1719	-0.5366280127	1	2.273651645e-16	-0.15466196	0.1609	-4.666491464e-17	0.06640416644	v2.9.1	
15	Broyden	0	0.006309388266	-102.2896253	-108.16	34.36297267	YY	20	0.1796468499	self-energy	sharp_wc_5_b_50	10	2	1.273195408	5.049562858	0.0402228075	-0.2374098012	1.996414035	0.2126609796	0.03608453621	-4.899560706	1.848158797	0.03609747294	1.848157625	0.1829877418	0.01600982049	-3.796487644	1.649650915	26f4f61	42.37851638	2x2_2C_8b_C2v_L	16.76	1.177265477	2	1.66445066	1.177265477	2	PRAXIS	-1.416725116	0.6168677659	0.0001642036381	-0.0009091110568	-0.2354079536	0.3662495813	-0.003553603143	-0.05455551594	-0.3662717099	0.05455071802	0.2579972405	-0.4246448231	2.810801579e-05	2.75131094e-05	run_cdmft.py	R0:S0:1	uncorrelated	-4.997091161e-05	3.68067736e-05	0.2337871581	-0.1829930912	-0.03581078802	0.2245724654	-2.050228852	1.424464319	0.2245941103	1.424468736	-5.211413482e-05	-8.104279063e-06	2.560477332	-2.365314721	2025-02-03@22:40	2.1719	-0.5262990717	1	-2.605518794e-16	-0.1446340077	0.1609	2.82833152e-16	0.06260473529	v2.9.1	
4	Broyden	0	0.0006682270641	-103.2789607	-108.96	34.46867671	YY	20	0.1796420726	self-energy	sharp_wc_5_b_50	10	2	1.275019962	5.20815547	0.03961572062	-0.3140182211	1.996002103	0.2931584427	0.008991547962	-5.014596646	1.852594854	0.00899052428	1.852594741	0.2498529154	0.01176093559	-3.875838287	1.656445535	26f4f61	40.83492841	2x2_2C_8b_C2v_L	16.81	1.177774486	2	1.666755096	1.177774486	2	PRAXIS	-1.423284386	0.612001494	-0.0002203403264	0.001070362047	-0.2579385347	0.3417824212	-0.0003631769803	-0.005767298458	-0.3417808425	0.005766659217	0.2782396279	-0.4347415695	7.329826947e-05	-0.0001147606458	run_cdmft.py	R0:S0:1	uncorrelated	9.09021445e-05	-4.401877189e-05	0.2507720873	-0.1943745365	-0.004733783847	0.02281083345	-2.056405705	1.407524143	0.02278765681	1.407525516	8.875242914e-05	-1.134546782e-05	2.565476432	-2.353639233	2025-02-03@22:43	2.1719	-0.5206985924	1	1.056135029e-15	-0.1394938088	0.1609	1.097158864e-16	0.06064863557	v2.9.1	
5	Broyden	0	1.638422956e-05	-104.0382824	-109.76	34.47053447	YY	20	0.179599741	self-energy	sharp_wc_5_b_50	10	2	1.275048246	5.312249771	0.03938978248	-0.3863977063	1.995782593	0.3660421056	0.009263448723	-5.089048408	1.853169501	0.009263454258	1.8531695	0.3169202262	0.01233769952	-3.932111025	1.657173835	26f4f61	40.03362193	2x2_2C_8b_C2v_L	16.86	1.177739629	2	1.666806636	1.177739629	2	PRAXIS	-1.426102042	0.6103256204	-4.29324009e-05	0.000182174786	-0.2664490945	0.350902884	-2.663268841e-05	-0.0001322013828	-0.3509028931	0.000127190327	0.2865544907	-0.4459626159	0.0001967157205	-0.0001579549756	run_cdmft.py	R0:S0:1	uncorrelated	1.817668435e-05	3.376446356e-05	0.2585125424	-0.1996707692	-0.0001775461044	0.0006453337606	-2.057992349	1.404877642	0.0006502056302	1.404877646	0.0002940735216	-0.0002219433454	2.565156607	-2.351161674	2025-02-03@22:47	2.1719	-0.5205758189	1	4.725134457e-16	-0.1394191546	0.1609	-1.774972551e-16	0.06061823852	v2.9.1	
5	Broyden	0	-8.656049596e-07	-104.9093487	-110.56	34.47163421	YY	20	0.1795122515	self-energy	sharp_wc_5_b_50	10	2	1.275062563	5.451850016	0.03895005036	-0.4847715284	1.99537592	0.456506335	0.009999550926	-5.172092014	1.853972565	0.009999551042	1.853972565	0.4042393046	0.01344842472	-4.000008629	1.658464463	26f4f61	39.39643281	2x2_2C_8b_C2v_L	16.91	1.177653013	2	1.666845302	1.177653013	2	PRAXIS	-1.429636099	0.6069926351	4.940443651e-07	4.163783762e-06	-0.2791581845	0.3646372815	2.278416109e-05	-9.630231555e-06	-0.3646372817	8.949198542e-06	0.3014251426	-0.4656183845	1.446855005e-05	-1.269442966e-05	run_cdmft.py	R0:S0:1	uncorrelated	-1.736441591e-07	6.691067934e-06	0.272864547	-0.2091051216	4.408034203e-05	-0.0001179737791	-2.059509049	1.401111324	-0.0001194351713	1.401111323	-3.328864993e-06	3.733874406e-06	2.565974473	-2.346795373	2025-02-03@22:50	2.1719	-0.5204876037	1	2.329061203e-16	-0.1393850291	0.1609	1.29698015e-16	0.0606038378	v2.9.1	
8	Broyden	0	-1.027747894e-06	-105.6611864	-111.36	34.47214205	YY	20	0.1794695966	self-energy	sharp_wc_5_b_50	10	2	1.275069	5.532012079	0.0387781523	-0.5567621311	1.995217	0.5339617162	0.0104650089	-5.244181447	1.85448849	0.01046500872	1.85448849	0.4734137972	0.01395926403	-4.05803324	1.659033362	26f4f61	38.90164362	2x2_2C_8b_C2v_L	16.96	1.177610021	2	1.666865769	1.177610021	2	PRAXIS	-1.430395709	0.6056695638	-4.297261184e-05	0.0001498540231	-0.2871903399	0.3730654612	-2.652560427e-05	2.893563092e-05	-0.3730654611	-2.883399854e-05	0.3082570713	-0.4743883331	-7.00646862e-06	-2.61276305e-06	run_cdmft.py	R0:S0:1	uncorrelated	2.085629466e-05	-1.805300494e-05	0.2785288386	-0.2126743585	-3.230596963e-05	6.974782472e-05	-2.060635233	1.398690633	6.767585865e-05	1.398690634	-3.418353496e-05	3.156691078e-05	2.566308427	-2.344883063	2025-02-03@22:56	2.1719	-0.5204449652	1	-1.157040133e-16	-0.1393717914	0.1609	-4.233796524e-17	0.06059807463	v2.9.1	
5	Broyden	0	1.355535051e-07	-106.3325214	-112.16	34.47235656	YY	20	0.1794651012	self-energy	sharp_wc_5_b_50	10	2	1.275071855	5.598403651	0.03867655639	-0.6223846305	1.995116459	0.6020380872	0.01072083779	-5.303366081	1.854752285	0.0107208377	1.854752285	0.5346825349	0.0141925049	-4.109309265	1.659264989	26f4f61	38.51972877	2x2_2C_8b_C2v_L	17.01	1.177606179	2	1.666873621	1.177606179	2	PRAXIS	-1.430581489	0.6048885638	-3.471769819e-05	0.0001108915415	-0.2917409168	0.3776184841	-1.260977607e-05	8.220491378e-06	-0.3776184841	-7.865864521e-06	0.311500928	-0.4783293701	-1.617402432e-05	6.39607413e-06	run_cdmft.py	R0:S0:1	uncorrelated	1.630763743e-05	-1.719480986e-05	0.2821433251	-0.2149027205	-2.434082783e-05	5.237608843e-05	-2.060754913	1.397436331	5.128771045e-05	1.397436332	-3.838358317e-05	3.164991352e-05	2.565871489	-2.344056942	2025-02-03@22:59	2.1719	-0.5204279725	1	-1.445620469e-16	-0.139365268	0.1609	-2.91979707e-16	0.06059513413	v2.9.1	
3	Broyden	0	-7.488918163e-07	-106.9295382	-112.96	34.47241233	YY	20	0.1794837974	self-energy	sharp_wc_5_b_50	10	2	1.275072743	5.657865124	0.03862539132	-0.6829477085	1.995059704	0.6561115636	0.01072335861	-5.349907214	1.854725709	0.01072335836	1.854725709	0.5745975555	0.01389368935	-4.154495712	1.658950543	26f4f61	38.22631783	2x2_2C_8b_C2v_L	17.06	1.177626006	2	1.666874537	1.177626006	2	PRAXIS	-1.430768236	0.6045023509	-0.0002556644529	0.0007661362203	-0.2920109984	0.3776619314	-1.877965748e-05	2.088997052e-05	-0.3776619316	-1.947420299e-05	0.3076161546	-0.4732555267	-2.802878436e-05	-1.471065326e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.0001146840741	-0.0001060542266	0.2842375405	-0.2161518065	-2.503327967e-05	4.712038909e-05	-2.060236561	1.397539835	4.423324232e-05	1.397539837	-9.550781911e-05	9.343474159e-05	2.565700665	-2.345082376	2025-02-03@23:02	2.1719	-0.5204249147	1	1.783460157e-16	-0.1393619677	0.1609	3.432804305e-16	0.06059365499	v2.9.1	
3	Broyden	0	7.013292568e-07	-107.5565751	-113.76	34.4726264	YY	20	0.1794860322	self-energy	sharp_wc_5_b_50	10	2	1.275075695	5.718831372	0.03857901044	-0.74005813	1.99500727	0.7141582707	0.01084511855	-5.404631448	1.854852607	0.01084511851	1.854852607	0.6231081894	0.01380456603	-4.201324286	1.658843177	26f4f61	38.03575273	2x2_2C_8b_C2v_L	17.11	1.177629533	2	1.666880703	1.177629533	2	PRAXIS	-1.431221985	0.6041597926	8.870135675e-05	-0.0002475317892	-0.2941485563	0.3798107874	4.499096617e-05	-3.882514568e-05	-0.3798107878	3.7951841e-05	0.3065509028	-0.4717205502	2.468204452e-06	7.059310382e-06	run_cdmft.py	R0:S0:1	uncorrelated	-3.848473893e-05	3.780107538e-05	0.2860464148	-0.217304357	7.882775772e-05	-0.000141890008	-2.060381695	1.396938893	-0.0001427928654	1.396938895	-1.511165808e-05	3.636169921e-06	2.5652641	-2.345377927	2025-02-03@23:04	2.1719	-0.5204089573	1	3.031308641e-17	-0.139354224	0.1609	7.02448229e-16	0.0605901528	v2.9.1	
3	Broyden	0	-1.953512698e-07	-108.172469	-114.56	34.472679	YY	20	0.1794995911	self-energy	sharp_wc_5_b_50	10	2	1.275076488	5.780285034	0.03850393261	-0.8019777156	1.994930215	0.7676363962	0.01087429763	-5.453228297	1.854861453	0.01087429768	1.854861453	0.675223356	0.01385079257	-4.250310834	1.65887489	26f4f61	37.93016646	2x2_2C_8b_C2v_L	17.16	1.177643825	2	1.666882447	1.177643825	2	PRAXIS	-1.431249059	0.6035791543	2.025288978e-05	-4.916198184e-05	-0.2947483067	0.3803213249	-3.444160358e-05	2.56348147e-05	-0.3803213245	-2.674056228e-05	0.3071923863	-0.4725025284	4.783085234e-05	-3.370918003e-05	run_cdmft.py	R0:S0:1	uncorrelated	-9.911211763e-06	2.086163819e-05	0.2887853914	-0.2189777385	-6.832585638e-05	0.000118721226	-2.060043522	1.39688	0.0001185621273	1.396879999	6.763481276e-05	-4.612828553e-05	2.56488874	-2.345232968	2025-02-03@23:06	2.1719	-0.5204055923	1	-2.853435006e-17	-0.1393517529	0.1609	1.245413961e-16	0.06058906502	v2.9.1	
3	Broyden	0	4.957847861e-07	-108.7873924	-115.36	34.47280771	YY	20	0.1795025804	self-energy	sharp_wc_5_b_50	10	2	1.275078235	5.833863313	0.03848670603	-0.8574655209	1.994906296	0.8226329618	0.01093706219	-5.505949736	1.854928151	0.01093706232	1.854928151	0.7182329147	0.01363566987	-4.296766788	1.658643704	26f4f61	37.89372834	2x2_2C_8b_C2v_L	17.21	1.177647545	2	1.666886385	1.177647545	2	PRAXIS	-1.431333755	0.603454026	9.986082295e-05	-0.0002541278634	-0.2959009271	0.3814240627	4.045596587e-05	-3.303849543e-05	-0.3814240631	3.237879265e-05	0.3043947977	-0.4688090922	-3.46626746e-05	3.128060553e-05	run_cdmft.py	R0:S0:1	uncorrelated	-4.459812962e-05	3.779947629e-05	0.2897055026	-0.2194972573	7.856126808e-05	-0.0001277113894	-2.060179129	1.396565209	-0.0001298404826	1.396565209	-9.643023034e-05	5.869748616e-05	2.564767692	-2.34597927	2025-02-03@23:08	2.1719	-0.5203957612	1	9.991684869e-16	-0.13934735	0.1609	1.959293069e-16	0.06058703252	v2.9.1	
3	Broyden	0	2.290090551e-07	-109.3657704	-116.16	34.47277542	YY	20	0.1795245376	self-energy	sharp_wc_5_b_50	10	2	1.275077884	5.884573422	0.03846969096	-0.9104300146	1.994883024	0.8698318949	0.01087152008	-5.551234498	1.854837573	0.01087152003	1.854837573	0.7568841688	0.01340460897	-4.342784708	1.658378976	26f4f61	37.9328454	2x2_2C_8b_C2v_L	17.26	1.177670034	2	1.666885687	1.177670034	2	PRAXIS	-1.431077846	0.6033176601	0.0002425014857	-0.0005938711416	-0.2948488108	0.3802718459	-8.090229117e-06	2.855191246e-06	-0.3802718455	-4.624685779e-06	0.3011466502	-0.4648119174	-4.190031181e-05	4.697611234e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001074489593	9.566934103e-05	0.2904917438	-0.2199965699	-2.216519647e-05	3.802765862e-05	-2.05984229	1.396978218	3.440197578e-05	1.396978217	-0.0001244589668	6.887603484e-05	2.564603174	-2.346848902	2025-02-03@23:10	2.1719	-0.5203988665	1	1.804977082e-16	-0.1393478864	0.1609	3.190026334e-16	0.06058720674	v2.9.1	
3	Broyden	0	4.393305148e-08	-109.9458715	-116.96	34.47280875	YY	20	0.1795399536	self-energy	sharp_wc_5_b_50	10	2	1.275078422	5.93268826	0.03847690553	-0.962420092	1.994880537	0.9169509358	0.01079915082	-5.598412598	1.854757819	0.01079915076	1.854757819	0.7895231162	0.01302873619	-4.386765338	1.657962609	26f4f61	38.03338783	2x2_2C_8b_C2v_L	17.31	1.177686288	2	1.666886192	1.177686288	2	PRAXIS	-1.43091055	0.603377797	-2.128174977e-05	5.339901745e-05	-0.2937045876	0.3790005746	-2.846798636e-05	1.923035969e-05	-0.3790005746	-1.94758272e-05	0.2959043165	-0.4582356411	-7.924109987e-06	1.384697077e-06	run_cdmft.py	R0:S0:1	uncorrelated	1.075330177e-05	-8.051110572e-06	0.2906348791	-0.2200519408	-6.64470441e-05	0.0001024987444	-2.059837795	1.397355071	0.0001016379855	1.397355072	-5.442043143e-05	3.765184169e-05	2.564426931	-2.348212852	2025-02-03@23:13	2.1719	-0.5203969713	1	2.799991701e-16	-0.1393461282	0.1609	1.095316332e-17	0.06058630407	v2.9.1	
3	Broyden	0	1.966896491e-07	-110.5322407	-117.76	34.47284327	YY	20	0.179558882	self-energy	sharp_wc_5_b_50	10	2	1.275078993	5.981029708	0.03848666351	-1.012977559	1.994880251	0.9664429136	0.01081138106	-5.647527993	1.854756425	0.010811381	1.854756425	0.8301448573	0.01276471995	-4.431467878	1.657656456	26f4f61	38.20335076	2x2_2C_8b_C2v_L	17.36	1.17770614	2	1.666887109	1.17770614	2	PRAXIS	-1.430819354	0.6034570588	-0.0001712076251	0.0003943581335	-0.2938466646	0.379212782	-2.088051311e-05	1.310277454e-05	-0.3792127826	-1.233427461e-05	0.2923606898	-0.4535558402	-2.641232472e-05	1.32851373e-06	run_cdmft.py	R0:S0:1	uncorrelated	7.564563912e-05	-6.914438275e-05	0.2906474427	-0.2200588689	-5.326763224e-05	7.948910423e-05	-2.059685003	1.397351523	7.934023853e-05	1.397351525	-0.0001124589655	8.203384685e-05	2.564048877	-2.349196332	2025-02-04@09:50	2.1719	-0.5203950746	1	-1.486691794e-17	-0.1393443027	0.1609	2.419460447e-16	0.06058537856	v2.9.1	
2	Broyden	0	2.80970667e-07	-110.9932253	-118.56	34.4725577	YY	20	0.1796225945	self-energy	sharp_wc_5_b_50	10	2	1.275075341	6.011142371	0.03858876546	-1.047974054	1.994965417	0.9842340315	0.0103773074	-5.676097725	1.854242653	0.01037730752	1.854242653	0.837951705	0.01201862175	-4.471083279	1.656829623	26f4f61	38.45289373	2x2_2C_8b_C2v_L	17.41	1.177770402	2	1.666878933	1.177770402	2	PRAXIS	-1.430149972	0.604232939	0.0001931921181	-0.0004283574082	-0.2860407844	0.3714743073	5.78125169e-05	-4.240447252e-05	-0.3714743091	4.099535123e-05	0.2813647037	-0.440088816	-1.53485981e-06	1.415724723e-05	run_cdmft.py	R0:S0:1	uncorrelated	-8.404674504e-05	7.707469742e-05	0.2875090545	-0.2182120278	0.0001367072949	-0.0001953150125	-2.058797099	1.39974143	-0.0001971113152	1.399741433	-5.328993634e-06	-4.870334892e-06	2.564043471	-2.351970566	2025-02-04@09:52	2.1719	-0.5204186192	1	3.909155175e-16	-0.1393523874	0.1609	-6.42308022e-17	0.06058883764	v2.9.1	
3	Broyden	0	6.909719952e-08	-111.583962	-119.36	34.47260178	YY	20	0.1796394327	self-energy	sharp_wc_5_b_50	10	2	1.275076013	6.058772986	0.0386011159	-1.100359566	1.994968364	1.036953266	0.01038441642	-5.725338113	1.854240136	0.01038441642	1.854240136	0.8771855326	0.01173882144	-4.515818689	1.656507904	26f4f61	38.72810721	2x2_2C_8b_C2v_L	17.46	1.177788054	2	1.666880315	1.177788054	2	PRAXIS	-1.430023592	0.6043313685	0.0001103157647	-0.0002388117823	-0.2862989593	0.3716031256	-2.577452532e-05	1.661745408e-05	-0.3716031251	-1.709065991e-05	0.2774875303	-0.4349239627	2.919569547e-06	7.14518082e-06	run_cdmft.py	R0:S0:1	uncorrelated	-4.808620644e-05	4.19615224e-05	0.2875170021	-0.2181490354	-6.649249977e-05	9.306223262e-05	-2.058680484	1.399746312	9.266956253e-05	1.399746311	3.652113268e-05	-2.816212996e-05	2.56372853	-2.353009178	2025-02-04@09:54	2.1719	-0.5204157662	1	3.252361348e-16	-0.1393504566	0.1609	-7.172624387e-17	0.06058787081	v2.9.1	
2	Broyden	0	-8.613072355e-07	-112.0111857	-120.16	34.47234433	YY	20	0.1797004093	self-energy	sharp_wc_5_b_50	10	2	1.275072756	6.087328594	0.03874592205	-1.125860045	1.995094634	1.038592138	0.009797786886	-5.749609408	1.853573003	0.009797786808	1.853573005	0.8888226249	0.01110564001	-4.556637327	1.655807276	26f4f61	39.08836421	2x2_2C_8b_C2v_L	17.51	1.177849774	2	1.666872044	1.177849774	2	PRAXIS	-1.429917949	0.6054485039	0.0002992491772	-0.0006286798246	-0.2754082193	0.3608919564	-0.0001051128192	7.653171967e-05	-0.3608919516	-7.845995535e-05	0.267873527	-0.4230189203	3.867169099e-05	-5.512589237e-06	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001290617102	0.0001204223532	0.2827495199	-0.2153881922	-0.0002579285933	0.0003512517373	-2.057934431	1.402862934	0.0003498494272	1.402862921	0.0001393287646	-9.883102304e-05	2.563622625	-2.355341368	2025-02-04@09:56	2.1719	-0.5204375519	1	2.556076122e-16	-0.1393568381	0.1609	1.938027112e-16	0.06059066915	v2.9.1	
