w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-30	0.000121491	0.000165002	0.00016501	4.22692e-05	2.94784e-05	2.94783e-05	0	0	0	0	0	0
-29.9625	0.000121608	0.000165737	0.000165745	4.23686e-05	2.9536e-05	2.95359e-05	4.5603e-06	6.21513e-06	6.21543e-06	1.58882e-06	1.1076e-06	1.1076e-06
-29.925	0.000121869	0.000166487	0.000166495	4.24683e-05	2.95937e-05	2.95936e-05	9.13039e-06	1.24584e-05	1.2459e-05	3.18138e-06	2.21736e-06	2.21736e-06
-29.8875	0.000122249	0.000167251	0.000167258	4.25684e-05	2.96517e-05	2.96516e-05	1.37147e-05	1.87303e-05	1.87312e-05	4.77769e-06	3.3293e-06	3.32929e-06
-29.85	0.000122728	0.000168028	0.000168034	4.26688e-05	2.97098e-05	2.97097e-05	1.8317e-05	2.50314e-05	2.50325e-05	6.37777e-06	4.44342e-06	4.4434e-06
-29.8125	0.000123294	0.000168815	0.000168821	4.27696e-05	2.97681e-05	2.9768e-05	2.29405e-05	3.1362e-05	3.13632e-05	7.98164e-06	5.55972e-06	5.5597e-06
-29.775	0.000123947	0.000169614	0.000169619	4.28708e-05	2.98265e-05	2.98264e-05	2.75885e-05	3.77225e-05	3.77239e-05	9.58929e-06	6.67822e-06	6.67819e-06
-29.7375	0.000124691	0.000170425	0.000170427	4.29724e-05	2.98852e-05	2.98851e-05	3.22645e-05	4.41134e-05	4.4115e-05	1.12008e-05	7.79891e-06	7.79889e-06
-29.7	0.000125541	0.000171248	0.000171248	4.30743e-05	2.9944e-05	2.99439e-05	3.69722e-05	5.05352e-05	5.05367e-05	1.2816e-05	8.92181e-06	8.92178e-06
-29.6625	0.000126513	0.000172084	0.000172081	4.31766e-05	3.0003e-05	3.00029e-05	4.17165e-05	5.69884e-05	5.69898e-05	1.44352e-05	1.00469e-05	1.00469e-05
-29.625	0.000127606	0.000172933	0.000172928	4.32793e-05	3.00622e-05	3.00621e-05	4.65017e-05	6.34734e-05	6.34746e-05	1.60581e-05	1.11743e-05	1.11742e-05
-29.5875	0.000128777	0.00017379	0.000173789	4.33823e-05	3.01216e-05	3.01215e-05	5.13309e-05	6.99905e-05	6.99917e-05	1.7685e-05	1.23038e-05	1.23038e-05
-29.55	0.000129905	0.000174645	0.000174658	4.34858e-05	3.01811e-05	3.0181e-05	5.62023e-05	7.65397e-05	7.65413e-05	1.93157e-05	1.34356e-05	1.34356e-05
-29.5125	0.000130832	0.000175488	0.000175526	4.35896e-05	3.02409e-05	3.02408e-05	6.11085e-05	8.31205e-05	8.31235e-05	2.09503e-05	1.45696e-05	1.45696e-05
-29.475	0.000131453	0.000176321	0.00017638	4.36938e-05	3.03008e-05	3.03007e-05	6.6038e-05	8.97325e-05	8.97378e-05	2.25888e-05	1.57059e-05	1.57059e-05
-29.4375	0.000131776	0.00017715	0.000177215	4.37984e-05	3.03609e-05	3.03608e-05	7.09796e-05	9.63757e-05	9.63833e-05	2.42313e-05	1.68445e-05	1.68444e-05
-29.4	0.000131936	0.000177982	0.000178038	4.39033e-05	3.04212e-05	3.04211e-05	7.59272e-05	0.00010305	0.00010306	2.58776e-05	1.79853e-05	1.79852e-05
-29.3625	0.000132081	0.000178823	0.000178864	4.40087e-05	3.04817e-05	3.04816e-05	8.08802e-05	0.000109756	0.000109767	2.7528e-05	1.91283e-05	1.91283e-05
-29.325	0.000132288	0.000179672	0.0001797	4.41144e-05	3.05424e-05	3.05423e-05	8.5841e-05	0.000116494	0.000116506	2.91822e-05	2.02737e-05	2.02736e-05
-29.2875	0.000132577	0.00018053	0.000180551	4.42205e-05	3.06032e-05	3.06031e-05	9.08127e-05	0.000123263	0.000123277	3.08405e-05	2.14213e-05	2.14212e-05
-29.25	0.000132959	0.000181397	0.000181415	4.4327e-05	3.06643e-05	3.06642e-05	9.57986e-05	0.000130066	0.00013008	3.25028e-05	2.25712e-05	2.25711e-05
-29.2125	0.000133431	0.000182276	0.000182292	4.4434e-05	3.07255e-05	3.07254e-05	0.000100802	0.000136901	0.000136916	3.4169e-05	2.37234e-05	2.37233e-05
-29.175	0.00013398	0.000183166	0.000183181	4.45413e-05	3.07869e-05	3.07868e-05	0.000105827	0.00014377	0.000143785	3.58393e-05	2.48779e-05	2.48778e-05
-29.1375	0.000134586	0.000184066	0.000184081	4.4649e-05	3.08486e-05	3.08485e-05	0.000110873	0.000150672	0.000150688	3.75137e-05	2.60347e-05	2.60346e-05
-29.1	0.000135238	0.000184977	0.000184991	4.47571e-05	3.09104e-05	3.09103e-05	0.000115945	0.000157609	0.000157625	3.91921e-05	2.71939e-05	2.71938e-05
-29.0625	0.000135939	0.000185897	0.000185911	4.48657e-05	3.09724e-05	3.09723e-05	0.000121043	0.00016458	0.000164597	4.08745e-05	2.83553e-05	2.83552e-05
-29.025	0.0001367	0.000186829	0.000186842	4.49746e-05	3.10346e-05	3.10345e-05	0.000126169	0.000171586	0.000171603	4.25611e-05	2.95191e-05	2.9519e-05
-28.9875	0.000137534	0.000187773	0.000187786	4.5084e-05	3.1097e-05	3.10969e-05	0.000131326	0.000178628	0.000178645	4.42517e-05	3.06853e-05	3.06852e-05
-28.95	0.000138453	0.00018873	0.000188743	4.51937e-05	3.11596e-05	3.11595e-05	0.000136518	0.000185705	0.000185723	4.59465e-05	3.18537e-05	3.18536e-05
-28.9125	0.000139464	0.000189701	0.000189714	4.53039e-05	3.12224e-05	3.12223e-05	0.000141748	0.000192819	0.000192837	4.76454e-05	3.30246e-05	3.30245e-05
-28.875	0.000140553	0.000190685	0.000190697	4.54145e-05	3.12854e-05	3.12853e-05	0.000147019	0.00019997	0.000199989	4.93484e-05	3.41978e-05	3.41977e-05
-28.8375	0.00014166	0.000191677	0.000191689	4.55255e-05	3.13486e-05	3.13485e-05	0.000152331	0.000207157	0.000207177	5.10557e-05	3.53734e-05	3.53732e-05
-28.8	0.000142692	0.000192669	0.000192682	4.5637e-05	3.1412e-05	3.14118e-05	0.000157682	0.000214383	0.000214402	5.2767e-05	3.65513e-05	3.65512e-05
-28.7625	0.00014361	0.00019366	0.000193673	4.57488e-05	3.14755e-05	3.14754e-05	0.000163068	0.000221645	0.000221665	5.44826e-05	3.77316e-05	3.77315e-05
-28.725	0.000144476	0.000194653	0.000194666	4.58611e-05	3.15393e-05	3.15392e-05	0.000168485	0.000228944	0.000228965	5.62024e-05	3.89144e-05	3.89142e-05
-28.6875	0.000145338	0.000195654	0.000195666	4.59738e-05	3.16033e-05	3.16032e-05	0.000173936	0.000236281	0.000236303	5.79264e-05	4.00995e-05	4.00994e-05
-28.65	0.000146129	0.000196655	0.000196668	4.60869e-05	3.16675e-05	3.16674e-05	0.000179415	0.000243656	0.000243678	5.96547e-05	4.1287e-05	4.12869e-05
-28.6125	0.000146733	0.000197649	0.000197662	4.62005e-05	3.17319e-05	3.17318e-05	0.000184918	0.000251068	0.00025109	6.13872e-05	4.2477e-05	4.24768e-05
-28.575	0.000147152	0.000198634	0.000198647	4.63145e-05	3.17965e-05	3.17964e-05	0.000190436	0.000258516	0.000258539	6.3124e-05	4.36693e-05	4.36692e-05
-28.5375	0.000147509	0.000199622	0.000199635	4.64289e-05	3.18614e-05	3.18612e-05	0.000195968	0.000266002	0.000266026	6.48651e-05	4.48641e-05	4.4864e-05
-28.5	0.000147917	0.000200621	0.000200634	4.65438e-05	3.19264e-05	3.19263e-05	0.000201515	0.000273526	0.000273549	6.66105e-05	4.60614e-05	4.60612e-05
-28.4625	0.000148418	0.000201636	0.000201649	4.66591e-05	3.19916e-05	3.19915e-05	0.00020708	0.000281087	0.000281111	6.83602e-05	4.72611e-05	4.72609e-05
-28.425	0.000149011	0.000202666	0.000202679	4.67749e-05	3.2057e-05	3.20569e-05	0.000212668	0.000288687	0.000288712	7.01143e-05	4.84632e-05	4.8463e-05
-28.3875	0.00014968	0.00020371	0.000203724	4.68911e-05	3.21227e-05	3.21226e-05	0.000218281	0.000296326	0.000296351	7.18727e-05	4.96678e-05	4.96676e-05
-28.35	0.000150408	0.000204768	0.000204781	4.70077e-05	3.21885e-05	3.21884e-05	0.000223922	0.000304005	0.000304031	7.36355e-05	5.08749e-05	5.08747e-05
-28.3125	0.000151183	0.000205837	0.00020585	4.71248e-05	3.22546e-05	3.22545e-05	0.000229591	0.000311724	0.00031175	7.54026e-05	5.20844e-05	5.20842e-05
-28.275	0.000151997	0.000206917	0.00020693	4.72424e-05	3.23209e-05	3.23208e-05	0.000235291	0.000319483	0.00031951	7.71742e-05	5.32965e-05	5.32963e-05
-28.2375	0.000152842	0.000208008	0.000208022	4.73604e-05	3.23874e-05	3.23873e-05	0.000241022	0.000327283	0.000327311	7.89503e-05	5.4511e-05	5.45108e-05
-28.2	0.000153716	0.00020911	0.000209124	4.74789e-05	3.24541e-05	3.2454e-05	0.000246787	0.000335125	0.000335153	8.07307e-05	5.5728e-05	5.57278e-05
-28.1625	0.000154614	0.000210222	0.000210236	4.75978e-05	3.2521e-05	3.25209e-05	0.000252585	0.000343008	0.000343037	8.25156e-05	5.69476e-05	5.69474e-05
-28.125	0.000155535	0.000211345	0.000211359	4.77172e-05	3.25882e-05	3.25881e-05	0.000258417	0.000350934	0.000350963	8.4305e-05	5.81696e-05	5.81694e-05
-28.0875	0.000156478	0.000212478	0.000212492	4.7837e-05	3.26555e-05	3.26554e-05	0.000264285	0.000358902	0.000358931	8.60989e-05	5.93942e-05	5.9394e-05
-28.05	0.000157442	0.000213622	0.000213636	4.79573e-05	3.27231e-05	3.2723e-05	0.000270189	0.000366913	0.000366942	8.78973e-05	6.06213e-05	6.06211e-05
-28.0125	0.000158427	0.000214776	0.00021479	4.80781e-05	3.27909e-05	3.27908e-05	0.00027613	0.000374967	0.000374997	8.97002e-05	6.1851e-05	6.18508e-05
-27.975	0.000159434	0.000215941	0.000215955	4.81994e-05	3.28589e-05	3.28588e-05	0.000282109	0.000383064	0.000383095	9.15077e-05	6.30832e-05	6.3083e-05
-27.9375	0.000160463	0.000217117	0.000217131	4.83211e-05	3.29272e-05	3.2927e-05	0.000288126	0.000391206	0.000391238	9.33198e-05	6.43179e-05	6.43177e-05
-27.9	0.000161514	0.000218304	0.000218317	4.84433e-05	3.29956e-05	3.29955e-05	0.000294183	0.000399393	0.000399425	9.51364e-05	6.55553e-05	6.55551e-05
-27.8625	0.000162589	0.000219502	0.000219515	4.8566e-05	3.30643e-05	3.30642e-05	0.00030028	0.000407624	0.000407656	9.69576e-05	6.67952e-05	6.6795e-05
