w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000284423	0.000171856	0.000171797	0	0	0
-24.975	0.000307938	0.000173446	0.000173367	7.69845e-06	4.33614e-06	4.33419e-06
-24.95	0.000338313	0.000175325	0.00017522	1.61563e-05	8.71926e-06	8.71468e-06
-24.925	0.000378168	0.000177603	0.000177461	2.56105e-05	1.31593e-05	1.31512e-05
-24.9	0.000431039	0.000180428	0.000180234	3.63865e-05	1.767e-05	1.76571e-05
-24.875	0.000501172	0.000183974	0.000183712	4.89158e-05	2.22694e-05	2.22499e-05
-24.85	0.000591967	0.000188368	0.00018803	6.37149e-05	2.69786e-05	2.69506e-05
-24.825	0.000701101	0.000193478	0.000193085	8.12424e-05	3.18156e-05	3.17777e-05
-24.8	0.000811346	0.00019851	0.000198165	0.000101526	3.67783e-05	3.67319e-05
-24.775	0.000886254	0.000201876	0.000201769	0.000123682	4.18252e-05	4.17761e-05
-24.75	0.000891806	0.00020222	0.000202488	0.000145978	4.68807e-05	4.68383e-05
-24.725	0.000831767	0.00019989	0.000200439	0.000166772	5.1878e-05	5.18493e-05
-24.7	0.000741785	0.000196489	0.000197104	0.000185316	5.67902e-05	5.67769e-05
-24.675	0.000651273	0.000193273	0.000193813	0.000201598	6.1622e-05	6.16222e-05
-24.65	0.000569697	0.000190664	0.00019109	0.000215841	6.63886e-05	6.63995e-05
-24.625	0.000498459	0.000188678	0.000189	0.000228302	7.11056e-05	7.11245e-05
-24.6	0.000439157	0.000187259	0.000187501	0.000239281	7.5787e-05	7.5812e-05
-24.575	0.000392375	0.000186336	0.000186519	0.00024909	8.04454e-05	8.0475e-05
-24.55	0.000356701	0.000185812	0.000185952	0.000258008	8.50907e-05	8.51238e-05
-24.525	0.000329846	0.000185595	0.000185703	0.000266254	8.97306e-05	8.97664e-05
-24.5	0.000309634	0.000185606	0.000185692	0.000273995	9.43708e-05	9.44086e-05
-24.475	0.000294349	0.00018579	0.000185858	0.000281354	9.90155e-05	9.90551e-05
-24.45	0.000282723	0.000186102	0.000186157	0.000288422	0.000103668	0.000103709
-24.425	0.000273848	0.000186514	0.000186558	0.000295268	0.000108331	0.000108373
-24.4	0.000267072	0.000187003	0.00018704	0.000301945	0.000113006	0.000113049
-24.375	0.000261924	0.000187555	0.000187585	0.000308493	0.000117695	0.000117739
-24.35	0.000258062	0.000188157	0.000188182	0.000314944	0.000122399	0.000122443
-24.325	0.000255233	0.000188801	0.000188822	0.000321325	0.000127119	0.000127164
-24.3	0.000253252	0.000189481	0.000189498	0.000327657	0.000131856	0.000131901
-24.275	0.000251977	0.000190192	0.000190207	0.000333956	0.000136611	0.000136656
-24.25	0.000251305	0.000190931	0.000190943	0.000340239	0.000141384	0.00014143
-24.225	0.000251158	0.000191696	0.000191705	0.000346518	0.000146176	0.000146223
-24.2	0.000251478	0.000192484	0.000192491	0.000352804	0.000150988	0.000151035
-24.175	0.000252225	0.000193294	0.0001933	0.00035911	0.000155821	0.000155867
-24.15	0.000253372	0.000194127	0.000194131	0.000365444	0.000160674	0.000160721
-24.125	0.000254906	0.000194981	0.000194983	0.000371817	0.000165548	0.000165595
-24.1	0.000256823	0.000195857	0.000195858	0.000378238	0.000170445	0.000170492
-24.075	0.000259133	0.000196756	0.000196756	0.000384716	0.000175364	0.00017541
