w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	9.85672e-05	0.00011328	0.00011328	0	0	0
-24.975	9.91265e-05	0.000113642	0.000113641	2.47816e-06	2.84105e-06	2.84104e-06
-24.95	9.97623e-05	0.000114007	0.000114007	4.97222e-06	5.69122e-06	5.6912e-06
-24.925	0.00010047	0.000114376	0.000114376	7.48398e-06	8.55063e-06	8.55059e-06
-24.9	0.000101199	0.000114747	0.000114747	1.0014e-05	1.14193e-05	1.14193e-05
-24.875	0.000101823	0.000115117	0.000115117	1.25595e-05	1.42972e-05	1.42972e-05
-24.85	0.000102205	0.000115482	0.000115482	1.51147e-05	1.71843e-05	1.71843e-05
-24.825	0.00010233	0.000115841	0.000115841	1.76729e-05	2.00803e-05	2.00803e-05
-24.8	0.000102324	0.000116197	0.000116198	2.0231e-05	2.29853e-05	2.29852e-05
-24.775	0.00010232	0.000116556	0.000116556	2.2789e-05	2.58991e-05	2.58992e-05
-24.75	0.000102381	0.000116918	0.000116918	2.53486e-05	2.88221e-05	2.88221e-05
-24.725	0.000102518	0.000117284	0.000117284	2.79115e-05	3.17542e-05	3.17542e-05
-24.7	0.000102718	0.000117654	0.000117654	3.04794e-05	3.46955e-05	3.46956e-05
-24.675	0.000102966	0.000118026	0.000118027	3.30536e-05	3.76462e-05	3.76462e-05
-24.65	0.000103252	0.000118402	0.000118402	3.56349e-05	4.06063e-05	4.06063e-05
-24.625	0.000103565	0.000118781	0.000118781	3.8224e-05	4.35758e-05	4.35758e-05
-24.6	0.0001039	0.000119161	0.000119161	4.08215e-05	4.65548e-05	4.65549e-05
-24.575	0.000104253	0.000119545	0.000119545	4.34279e-05	4.95434e-05	4.95435e-05
-24.55	0.000104621	0.00011993	0.00011993	4.60434e-05	5.25417e-05	5.25417e-05
-24.525	0.000105002	0.000120318	0.000120318	4.86685e-05	5.55496e-05	5.55497e-05
-24.5	0.000105397	0.000120708	0.000120708	5.13034e-05	5.85673e-05	5.85674e-05
-24.475	0.000105806	0.0001211	0.0001211	5.39485e-05	6.15948e-05	6.15949e-05
-24.45	0.000106229	0.000121494	0.000121494	5.66042e-05	6.46321e-05	6.46322e-05
-24.425	0.000106667	0.000121891	0.000121891	5.92709e-05	6.76794e-05	6.76795e-05
-24.4	0.000107119	0.00012229	0.00012229	6.19489e-05	7.07367e-05	7.07367e-05
-24.375	0.000107577	0.000122691	0.000122691	6.46383e-05	7.38039e-05	7.3804e-05
