w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000162927	0.000156647	0.00015659	0	0	0
-24.975	0.000164234	0.000157263	0.000157198	4.10586e-06	3.93157e-06	3.92996e-06
-24.95	0.0001656	0.000157885	0.000157812	8.24586e-06	7.87869e-06	7.87526e-06
-24.925	0.00016703	0.000158514	0.000158431	1.24216e-05	1.18415e-05	1.1836e-05
-24.9	0.000168531	0.000159149	0.000159056	1.66349e-05	1.58203e-05	1.58124e-05
-24.875	0.000170115	0.000159792	0.000159686	2.08878e-05	1.98151e-05	1.98046e-05
-24.85	0.000171791	0.000160444	0.000160323	2.51825e-05	2.38262e-05	2.38126e-05
-24.825	0.000173575	0.000161104	0.000160966	2.95219e-05	2.78538e-05	2.78368e-05
-24.8	0.000175484	0.000161774	0.000161616	3.3909e-05	3.18981e-05	3.18772e-05
-24.775	0.000177539	0.000162456	0.000162274	3.83475e-05	3.59595e-05	3.59341e-05
-24.75	0.00017977	0.00016315	0.000162941	4.28417e-05	4.00383e-05	4.00076e-05
-24.725	0.000182211	0.00016386	0.000163616	4.7397e-05	4.41348e-05	4.4098e-05
-24.7	0.000184909	0.000164587	0.000164301	5.20197e-05	4.82495e-05	4.82055e-05
-24.675	0.000187924	0.000165335	0.000164999	5.67178e-05	5.23828e-05	5.23305e-05
-24.65	0.000191338	0.000166109	0.000165709	6.15013e-05	5.65356e-05	5.64732e-05
-24.625	0.00019526	0.000166915	0.000166435	6.63828e-05	6.07084e-05	6.06341e-05
-24.6	0.000199841	0.000167762	0.00016718	7.13788e-05	6.49025e-05	6.48136e-05
-24.575	0.000205289	0.000168663	0.000167947	7.6511e-05	6.91191e-05	6.90122e-05
-24.55	0.000211897	0.000169634	0.000168743	8.18085e-05	7.33599e-05	7.32308e-05
-24.525	0.000220076	0.000170699	0.000169575	8.73104e-05	7.76274e-05	7.74702e-05
-24.5	0.000230379	0.000171891	0.000170453	9.30698e-05	8.19247e-05	8.17315e-05
-24.475	0.000243493	0.000173252	0.00017139	9.91572e-05	8.6256e-05	8.60162e-05
-24.45	0.000260056	0.000174816	0.000172401	0.000105659	9.06264e-05	9.03263e-05
-24.425	0.000280017	0.00017658	0.000173489	0.000112659	9.50409e-05	9.46635e-05
-24.4	0.000301304	0.000178414	0.000174633	0.000120192	9.95012e-05	9.90293e-05
-24.375	0.000318877	0.000180009	0.000175771	0.000128164	0.000104001	0.000103424
-24.35	0.000327669	0.000181053	0.000176844	0.000136355	0.000108528	0.000107845
-24.325	0.000328592	0.000181591	0.000177889	0.00014457	0.000113068	0.000112292
-24.3	0.000328285	0.000182014	0.000179032	0.000152777	0.000117618	0.000116768
-24.275	0.0003331	0.000182692	0.000180403	0.000161105	0.000122185	0.000121278
-24.25	0.000346268	0.000183805	0.000182087	0.000169761	0.00012678	0.00012583
-24.225	0.000367947	0.000185363	0.000184086	0.00017896	0.000131414	0.000130432
-24.2	0.000394104	0.000187165	0.000186225	0.000188813	0.000136094	0.000135088
-24.175	0.000414633	0.000188721	0.000188041	0.000199178	0.000140812	0.000139789
-24.15	0.000417316	0.000189441	0.000188967	0.000209611	0.000145548	0.000144513
-24.125	0.00039961	0.000189198	0.000188893	0.000219602	0.000150278	0.000149235
-24.1	0.000371392	0.00018846	0.000188298	0.000228886	0.000154989	0.000153943
-24.075	0.000343696	0.000187751	0.000187715	0.000237479	0.000159683	0.000158636
-24.05	0.000321729	0.000187314	0.000187394	0.000245522	0.000164366	0.00016332
