GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	9.5	2.5348	-0.29729524	-3.3903615	-3.4697343	0.018635297	-3.4689245	0.018643379	0.027584686	-3.2631796	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.1991577	1.0821738	-1.5940422	-0.14370518	1.5938888	0.14369863	-0.18090159	-2.1282873	2024-08-13@13:32	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.29608058	-3.3844867	-3.4744255	0.018254208	-3.4757107	0.018238976	0.027227607	-3.2693188	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.19714664	1.0816769	-1.5938841	-0.14297179	1.5941564	0.14298885	-0.18006872	-2.1280863	2024-08-13@13:32	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.30205206	-3.4092771	-3.4830493	0.016918074	-3.4828999	0.016927768	0.025928229	-3.2755076	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.19827382	1.0840999	-1.5947048	-0.1422194	1.594692	0.14221576	-0.17900304	-2.1281396	2024-08-13@13:33	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.30363119	-3.4093468	-3.4903937	0.017019704	-3.4893655	0.016998739	0.026016992	-3.2834881	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.19721102	1.0841427	-1.59526	-0.14129718	1.5950166	0.14129579	-0.1779892	-2.1286021	2024-08-13@13:33	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.30574206	-3.4238427	-3.4969179	0.015825382	-3.4964093	0.015842772	0.024855911	-3.2893246	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.19707232	1.0856422	-1.5955086	-0.1407116	1.5954177	0.14070365	-0.17714471	-2.1284185	2024-08-13@13:34	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.30419828	-3.4189462	-3.5041131	0.015404954	-3.5026094	0.015433394	0.024407026	-3.2963702	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.19505819	1.0852862	-1.5958862	-0.14023056	1.5955949	0.14020633	-0.17654589	-2.1284904	2024-08-13@13:34	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.30964757	-3.4369643	-3.5113811	0.015346809	-3.5108119	0.015366197	0.024391976	-3.3039138	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.1959076	1.0868882	-1.5963885	-0.13922595	1.5962831	0.13923247	-0.17541093	-2.1288105	2024-08-13@13:34	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.31055135	-3.4428006	-3.5175989	0.014922321	-3.517617	0.014940847	0.024037451	-3.3102077	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.19480011	1.0877065	-1.5966958	-0.13825098	1.5966962	0.13824791	-0.17423256	-2.1288584	2024-08-13@13:35	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.31443599	-3.4497486	-3.5256385	0.01555289	-3.5245521	0.015573149	0.024689628	-3.3180732	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.19467646	1.0882274	-1.5973359	-0.1372482	1.5971195	0.13720981	-0.17317795	-2.1292268	2024-08-13@13:35	2.0711	1	0.2056	v2.7.1	
NY	9.5	2.5348	-0.31270704	-3.4482932	-3.5326712	0.014690389	-3.5316424	0.014702977	0.023833663	-3.3244781	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.19291495	1.0881857	-1.5976788	-0.13673094	1.5974734	0.13670775	-0.17245561	-2.1291467	2024-08-13@13:36	2.0711	1	0.2056	v2.7.1	
