GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	2.5348	-0.00011685653	-2.4288278	-3.3470255	0.21983499	-3.3443594	0.2204929	0.27429186	-3.0746848	a248bdd	2x2_2C_8b_C2v_L	9.01	validity_data_2022.py	-0.13785798	0.99802628	-1.6483894	0.23316622	1.6479394	0.23313799	-0.31499067	-2.220094	2024-08-13@14:36	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.00077471919	-2.4227556	-3.3410967	0.2209991	-3.3435983	0.22038639	0.27514757	-3.0694326	a248bdd	2x2_2C_8b_C2v_L	9.0	validity_data_2022.py	-0.13801846	0.99746149	-1.6480859	0.23400363	1.6485145	0.23404135	-0.31628099	-2.220411	2024-08-13@14:36	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0016054748	-2.4184065	-3.3384165	0.22153682	-3.3410544	0.22094229	0.27576985	-3.0637246	a248bdd	2x2_2C_8b_C2v_L	8.99	validity_data_2022.py	-0.13819147	0.99723876	-1.6483885	0.23490524	1.6488442	0.23494735	-0.31746666	-2.2205438	2024-08-13@14:37	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.002463186	-2.4131553	-3.3378561	0.22154234	-3.3363703	0.22180917	0.27616005	-3.0583523	a248bdd	2x2_2C_8b_C2v_L	8.98	validity_data_2022.py	-0.13836385	0.99685128	-1.6490486	0.23588645	1.6488144	0.23585848	-0.31869486	-2.2207769	2024-08-13@14:37	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0032510976	-2.4076809	-3.3350966	0.22202559	-3.3324828	0.22276904	0.27706955	-3.0524514	a248bdd	2x2_2C_8b_C2v_L	8.97	validity_data_2022.py	-0.13855386	0.99639565	-1.6493287	0.23670269	1.648909	0.23670373	-0.31985228	-2.2208804	2024-08-13@14:38	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0039977256	-2.4055073	-3.327931	0.22293014	-3.3298387	0.22268932	0.27779434	-3.0461438	a248bdd	2x2_2C_8b_C2v_L	8.96	validity_data_2022.py	-0.13877373	0.99650668	-1.6487167	0.23735833	1.6490651	0.23741216	-0.32087929	-2.220856	2024-08-13@14:38	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0047886998	-2.3976181	-3.3253667	0.22385938	-3.3285741	0.2231025	0.27837032	-3.0411149	a248bdd	2x2_2C_8b_C2v_L	8.95	validity_data_2022.py	-0.13894175	0.9956593	-1.649116	0.2383863	1.6496643	0.23840159	-0.32221241	-2.2211849	2024-08-13@14:39	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0055604663	-2.3930574	-3.3235554	0.2241863	-3.3243264	0.22417208	0.27899764	-3.0354377	a248bdd	2x2_2C_8b_C2v_L	8.94	validity_data_2022.py	-0.13915696	0.99537311	-1.6495621	0.23926446	1.6496909	0.23929669	-0.32336869	-2.2213388	2024-08-13@14:39	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.006286504	-2.3887777	-3.3220948	0.22435405	-3.320159	0.22557912	0.27956551	-3.0293499	a248bdd	2x2_2C_8b_C2v_L	8.93	validity_data_2022.py	-0.13937037	0.99515387	-1.6500623	0.24003516	1.6498661	0.24027499	-0.324454	-2.2213863	2024-08-13@14:40	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0070284509	-2.3835952	-3.3170217	0.22654849	-3.3180891	0.22433102	0.28054307	-3.023727	a248bdd	2x2_2C_8b_C2v_L	8.92	validity_data_2022.py	-0.13959492	0.99475508	-1.6501276	0.2410626	1.6500143	0.24067562	-0.32565884	-2.2215901	2024-08-13@14:40	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0076802825	-2.3782636	-3.3148471	0.2253844	-3.3122923	0.22644096	0.28113251	-3.0182542	a248bdd	2x2_2C_8b_C2v_L	8.91	validity_data_2022.py	-0.13978308	0.99433646	-1.6502743	0.24164174	1.6498851	0.24172874	-0.32684053	-2.2218112	2024-08-13@14:41	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0083800734	-2.3741102	-3.309245	0.22718349	-3.3120078	0.22605034	0.28178864	-3.0128491	a248bdd	2x2_2C_8b_C2v_L	8.9	validity_data_2022.py	-0.14000166	0.99412486	-1.6501434	0.24258992	1.6505578	0.24248343	-0.32800853	-2.2220612	2024-08-13@14:41	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0090505559	-2.3683049	-3.308188	0.22695092	-3.3055255	0.22781239	0.2826031	-3.0069441	a248bdd	2x2_2C_8b_C2v_L	8.89	validity_data_2022.py	-0.14021575	0.99362182	-1.6506755	0.24331481	1.6502361	0.24339365	-0.32914571	-2.2221747	2024-08-13@14:42	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.0097156165	-2.363786	-3.301486	0.22827813	-3.3036226	0.22748159	0.28331349	-3.0013331	a248bdd	2x2_2C_8b_C2v_L	8.88	validity_data_2022.py	-0.14044196	0.99332518	-1.6502305	0.24407973	1.6505671	0.24400769	-0.3302572	-2.2223695	2024-08-13@14:42	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.010333635	-2.360025	-3.2981377	0.22905603	-3.3008538	0.22807992	0.28402	-2.9952321	a248bdd	2x2_2C_8b_C2v_L	8.87	validity_data_2022.py	-0.14068619	0.99318286	-1.6504388	0.24486527	1.6508869	0.24478992	-0.33133155	-2.2224031	2024-08-13@14:43	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.010918509	-2.3548583	-3.2952574	0.22949046	-3.2963906	0.22935696	0.28471036	-2.9892832	a248bdd	2x2_2C_8b_C2v_L	8.86	validity_data_2022.py	-0.1409082	0.99279736	-1.6507351	0.24566374	1.6509441	0.24569685	-0.33239575	-2.2224876	2024-08-13@14:43	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.01155132	-2.3504673	-3.2912048	0.2303699	-3.2937511	0.22927339	0.28598384	-2.9840662	a248bdd	2x2_2C_8b_C2v_L	8.85	validity_data_2022.py	-0.14112844	0.99254348	-1.6506986	0.24632257	1.651121	0.24619611	-0.33373132	-2.2228666	2024-08-13@14:44	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.012172917	-2.346319	-3.2896867	0.23046632	-3.2876354	0.23121658	0.28627129	-2.9778264	a248bdd	2x2_2C_8b_C2v_L	8.84	validity_data_2022.py	-0.14136016	0.99233415	-1.6512523	0.24712415	1.6509418	0.24721485	-0.33463883	-2.2228117	2024-08-13@14:44	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.012791745	-2.3396762	-3.2841215	0.23207688	-3.2859946	0.23080845	0.28702306	-2.9719534	a248bdd	2x2_2C_8b_C2v_L	8.83	validity_data_2022.py	-0.14158903	0.99168458	-1.6511386	0.24799872	1.6513374	0.24777435	-0.33572056	-2.2229566	2024-08-13@14:45	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.013348742	-2.3360462	-3.2825243	0.23147692	-3.2790306	0.23248871	0.28770337	-2.9660522	a248bdd	2x2_2C_8b_C2v_L	8.82	validity_data_2022.py	-0.1418112	0.99155687	-1.6515237	0.2484827	1.6509018	0.2485386	-0.33673799	-2.2230611	2024-08-13@14:45	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.013927923	-2.3317556	-3.2759758	0.23336301	-3.2794241	0.23229031	0.28863121	-2.9607115	a248bdd	2x2_2C_8b_C2v_L	8.81	validity_data_2022.py	-0.1420568	0.99133079	-1.6512125	0.24935326	1.6518187	0.24926333	-0.33789724	-2.2233921	2024-08-13@14:46	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.014492059	-2.3266825	-3.2726424	0.2338243	-3.2743671	0.23324265	0.28949074	-2.9546327	a248bdd	2x2_2C_8b_C2v_L	8.8	validity_data_2022.py	-0.14228017	0.99094074	-1.6513676	0.25001525	1.6516725	0.24996066	-0.33896586	-2.2234411	2024-08-13@14:46	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.015033313	-2.3227803	-3.271361	0.23403392	-3.269194	0.23460002	0.29013533	-2.9486699	a248bdd	2x2_2C_8b_C2v_L	8.79	validity_data_2022.py	-0.14251077	0.99078445	-1.6519759	0.25072108	1.6515774	0.25075614	-0.33998166	-2.2235278	2024-08-13@14:47	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.01554434	-2.3194263	-3.2663378	0.23637172	-3.2665187	0.23423972	0.29105742	-2.943268	a248bdd	2x2_2C_8b_C2v_L	8.78	validity_data_2022.py	-0.14275678	0.9907643	-1.652093	0.25174962	1.6517548	0.25117267	-0.34106099	-2.2238422	2024-08-13@14:47	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.016123345	-2.3137362	-3.2635774	0.23553993	-3.2607649	0.23618988	0.2918105	-2.9368564	a248bdd	2x2_2C_8b_C2v_L	8.77	validity_data_2022.py	-0.14298711	0.99025981	-1.6521801	0.25211433	1.6516462	0.25214772	-0.34207976	-2.2237915	2024-08-13@14:48	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.016609079	-2.3095601	-3.2577873	0.23697546	-3.2598957	0.23621232	0.29237853	-2.9307644	a248bdd	2x2_2C_8b_C2v_L	8.76	validity_data_2022.py	-0.14320749	0.99003711	-1.6519814	0.25287554	1.6523254	0.25276558	-0.34304653	-2.2238317	2024-08-13@14:48	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.017118123	-2.3049798	-3.2555518	0.23713097	-3.2537963	0.23790287	0.29356997	-2.9251131	a248bdd	2x2_2C_8b_C2v_L	8.75	validity_data_2022.py	-0.14343729	0.98975435	-1.6523653	0.25346753	1.6520627	0.25358158	-0.34419627	-2.2240873	2024-08-13@14:49	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.017684857	-2.2995898	-3.2524433	0.23760162	-3.2499258	0.23896188	0.29430148	-2.9191717	a248bdd	2x2_2C_8b_C2v_L	8.74	validity_data_2022.py	-0.14369885	0.98934359	-1.6526061	0.25410291	1.652229	0.25431108	-0.34518054	-2.2242003	2024-08-13@14:49	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.01809625	-2.2970322	-3.2460163	0.23898726	-3.2482288	0.23901764	0.29515244	-2.9135125	a248bdd	2x2_2C_8b_C2v_L	8.73	validity_data_2022.py	-0.14392292	0.98944836	-1.652243	0.25483225	1.6527287	0.2549394	-0.34628536	-2.2243999	2024-08-13@14:50	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.018658	-2.2916857	-3.2415694	0.24006396	-3.2441955	0.23945179	0.29604999	-2.9073139	a248bdd	2x2_2C_8b_C2v_L	8.72	validity_data_2022.py	-0.14414285	0.98902664	-1.6522599	0.25551456	1.6527827	0.25546827	-0.34726502	-2.2244593	2024-08-13@14:50	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.019209763	-2.2863103	-3.2387767	0.24055403	-3.2385231	0.24035641	0.29709177	-2.9010193	a248bdd	2x2_2C_8b_C2v_L	8.71	validity_data_2022.py	-0.14440545	0.98867961	-1.6526203	0.25611284	1.6525164	0.25606289	-0.34823034	-2.2244725	2024-08-13@14:51	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.019616765	-2.2831919	-3.2348937	0.24186401	-3.2350422	0.24073103	0.29713674	-2.8947027	a248bdd	2x2_2C_8b_C2v_L	8.7	validity_data_2022.py	-0.14459867	0.98858427	-1.6528063	0.2570092	1.6526454	0.25663043	-0.34915863	-2.2243842	2024-08-13@14:51	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.020041846	-2.2763207	-3.232423	0.24164219	-3.2315393	0.24339565	0.29886764	-2.889955	a248bdd	2x2_2C_8b_C2v_L	8.69	validity_data_2022.py	-0.14483305	0.98788891	-1.6531102	0.257311	1.6531557	0.25779356	-0.35035801	-2.2250431	2024-08-13@14:52	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.020640345	-2.2728383	-3.2282482	0.24287585	-3.2259095	0.2435547	0.29976811	-2.8837484	a248bdd	2x2_2C_8b_C2v_L	8.68	validity_data_2022.py	-0.14510821	0.98787685	-1.653236	0.25801588	1.6528263	0.25818268	-0.35131376	-2.2251085	2024-08-13@14:52	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.02105369	-2.2689675	-3.2220014	0.24370487	-3.2238014	0.24367335	0.30015265	-2.8779553	a248bdd	2x2_2C_8b_C2v_L	8.67	validity_data_2022.py	-0.14529665	0.98772339	-1.6528254	0.25875224	1.6532441	0.25871881	-0.35236367	-2.2252133	2024-08-13@14:53	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.021499818	-2.2647042	-3.2166608	0.24432243	-3.2191602	0.24448364	0.3013387	-2.8719994	a248bdd	2x2_2C_8b_C2v_L	8.66	validity_data_2022.py	-0.14554775	0.98755041	-1.6526287	0.25912485	1.6532306	0.25932952	-0.35337446	-2.2254135	2024-08-13@14:53	2.0711	1	0.2056	v2.7.1	
YY	10	2.5348	0.022059937	-2.2598757	-3.2173063	0.24587868	-3.211736	0.24479129	0.30235325	-2.8662474	a248bdd	2x2_2C_8b_C2v_L	8.65	validity_data_2022.py	-0.14580809	0.98721459	-1.6538706	0.26009379	1.6525006	0.25972739	-0.35444168	-2.2256137	2024-08-13@14:54	2.0711	1	0.2056	v2.7.1	
