w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000374417	0.000251672	0.000251689	0	0	0
-19.975	0.000378986	0.000253088	0.000253107	9.47465e-06	6.3272e-06	6.32768e-06
-19.95	0.000384135	0.000254539	0.000254561	1.9078e-05	1.26907e-05	1.26917e-05
-19.925	0.000389864	0.000256028	0.000256054	2.88246e-05	1.90914e-05	1.90931e-05
-19.9	0.000396206	0.000257557	0.000257588	3.87298e-05	2.55303e-05	2.55327e-05
-19.875	0.000403227	0.000259133	0.000259169	4.88104e-05	3.20086e-05	3.2012e-05
-19.85	0.000411034	0.000260762	0.000260805	5.90863e-05	3.85277e-05	3.85321e-05
-19.825	0.000419782	0.000262455	0.000262505	6.95808e-05	4.5089e-05	4.50947e-05
-19.8	0.000429693	0.000264225	0.000264285	8.03232e-05	5.16947e-05	5.17018e-05
-19.775	0.000441084	0.000266092	0.000266165	9.13503e-05	5.8347e-05	5.8356e-05
-19.75	0.000454393	0.000268083	0.000268172	0.00010271	6.50491e-05	6.50603e-05
-19.725	0.000470209	0.000270235	0.000270344	0.000114465	7.18049e-05	7.18189e-05
-19.7	0.000489241	0.00027259	0.000272726	0.000126696	7.86197e-05	7.8637e-05
-19.675	0.000512099	0.000275184	0.000275355	0.000139499	8.54993e-05	8.55209e-05
-19.65	0.000538599	0.000278002	0.00027822	0.000152964	9.24493e-05	9.24764e-05
-19.625	0.000566504	0.000280894	0.000281177	0.000167126	9.94717e-05	9.95058e-05
-19.6	0.00059123	0.000283561	0.000283932	0.000181907	0.000106561	0.000106604
-19.575	0.000609581	0.000285786	0.00028628	0.000197147	0.000113705	0.000113761
-19.55	0.000624553	0.000287743	0.000288408	0.00021276	0.000120899	0.000120971
-19.525	0.000643305	0.000289863	0.000290766	0.000228843	0.000128145	0.00012824
-19.5	0.000672042	0.000292516	0.000293738	0.000245644	0.000135458	0.000135584
-19.475	0.00071439	0.000295921	0.000297526	0.000263504	0.000142856	0.000143022
-19.45	0.000770944	0.000300167	0.000302106	0.000282777	0.000150361	0.000150575
-19.425	0.000836266	0.000305111	0.000307014	0.000303684	0.000157988	0.00015825
-19.4	0.000894628	0.000310114	0.000311147	0.00032605	0.000165741	0.000166029
-19.375	0.000923679	0.000313949	0.000313261	0.000349142	0.00017359	0.00017386
-19.35	0.000911532	0.000315499	0.000313155	0.00037193	0.000181477	0.000181689
-19.325	0.000868671	0.000314894	0.000311852	0.000393647	0.00018935	0.000189485
-19.3	0.000817038	0.000313381	0.000310519	0.000414073	0.000197184	0.000197248
-19.275	0.000772442	0.000312093	0.000309768	0.000433384	0.000204987	0.000204993
-19.25	0.000740271	0.000311499	0.000309722	0.000451891	0.000212774	0.000212736
