model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	28	12	7	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	11.6	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.6667616	0.00038285705	5.2151343e-07	1.9996558	1.9997263	2.5265314e-06	1.9997263	2.5265575e-06	4.9106967e-06	1.9993591	1.0003802	0.0028761527	-0.074178183	0.066128388	-0.0063154472	-0.066128497	0.0063154796	-0.008832089	0.10122762	9.5679226e-05	5.2151336e-07	0.00034442154	0.00027394439	2.5265298e-06	0.0002739453	2.526556e-06	4.9106906e-06	0.00064099256	9.6440864e-05	4.000572	3.9994268	3.9976413	4.0023594	3.9976413	4.0023594	4.0007921	3.9992051	-67.304466	R0:N12:S0:1	-36.8	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.41e-05	 1.94e+00	2022-06-28@10:07
2x2_2C_8b_C2v_L	25.555556	11.388889	6.3888889	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	11.407778	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9973832	0.00051664653	5.4108399e-07	1.9995108	1.9996358	2.6255741e-06	1.9996358	2.6256012e-06	5.088949e-06	1.9991501	1.0005139	0.0029264856	-0.088440397	0.076288498	-0.0064280852	-0.076288766	0.0064281181	-0.0089836287	0.11657577	0.00012909867	5.4108392e-07	0.00048930599	0.00036439659	2.6255724e-06	0.00036439916	2.6255995e-06	5.0889425e-06	0.00084986469	0.00012985611	4.000807	3.9991916	3.9968378	4.0031642	3.9968378	4.0031643	4.0010871	3.9989089	-66.536324	R0:N12:S0:1	-40.151111	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:07
2x2_2C_8b_C2v_L	23.111111	10.777778	5.7777778	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	11.215556	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9996702	0.00073660089	5.6299013e-07	1.9992502	1.9994915	2.7394095e-06	1.9994914	2.7394378e-06	5.2853947e-06	1.9988192	1.0007337	0.0029799805	-0.10948828	0.090128493	-0.0065498206	-0.09012904	0.0065498541	-0.0091439377	0.13740457	0.00018402463	5.6299005e-07	0.00074985976	0.00050872139	2.7394076e-06	0.00050872756	2.7394359e-06	5.2853877e-06	0.0011806957	0.00018483276	4.0012133	3.9987838	3.9955149	4.0044896	3.9955148	4.0044896	4.0015473	3.9984452	-65.768471	R0:N12:S0:1	-43.502222	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:08
2x2_2C_8b_C2v_L	20.666667	10.166667	5.1666667	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	11.023333	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9998822	0.0011394907	5.8900449e-07	1.9987092	1.9992413	2.8806617e-06	1.9992413	2.8806919e-06	5.5102133e-06	1.9982498	1.0011366	0.0030385165	-0.14367057	0.11007825	-0.0066872827	-0.11007932	0.006687317	-0.0093169596	0.16728455	0.00028458067	5.890044e-07	0.0012903855	0.00075853135	2.8806597e-06	0.00075854611	2.8806898e-06	5.5102056e-06	0.0017493761	0.00028528588	4.0020108	3.9979827	3.9930714	4.0069411	3.9930714	4.0069411	4.0022938	3.9976917	-65.001119	R0:N12:S0:1	-46.853333	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:08
2x2_2C_8b_C2v_L	18.222222	9.5555556	4.5555556	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	10.831111	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9999431	0.0020222254	6.2478066e-07	1.9972716	1.9987486	3.0894858e-06	1.9987485	3.0895193e-06	5.788535e-06	1.9971417	1.0020193	0.0031079787	-0.20882668	0.14127702	-0.006861246	-0.1412792	0.0068612817	-0.0095120523	0.21375112	0.00050467983	6.2478056e-07	0.002726555	0.0012510494	3.0894834e-06	0.0012510881	3.0895169e-06	5.7885263e-06	0.0028562701	0.00050541572	4.0039413	3.9960254	3.9875827	4.0124548	3.9875826	4.0124549	4.0034579	3.9964999	-64.234771	R0:N12:S0:1	-50.204444	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:09
2x2_2C_8b_C2v_L	15.777778	8.9444444	3.9444444	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	10.638889	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9999682	0.0048681091	7.0163237e-07	1.9908752	1.9975671	3.5850514e-06	1.997567	3.5850924e-06	6.1986131e-06	1.9945165	1.004865	0.0032203228	-0.3815395	0.19651125	-0.007182889	-0.19651629	0.0071829277	-0.0097544927	0.29606031	0.001212322	7.0163222e-07	0.0091035568	0.0024314278	3.5850482e-06	0.0024315528	3.5850891e-06	6.1986029e-06	0.0054758504	0.0012130813	4.0113639	3.9882038	3.968688	4.0315081	3.9686878	4.0315083	4.0034615	3.9963284	-63.471096	R0:N12:S0:1	-53.555556	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:09
2x2_2C_8b_C2v_L	13.333333	8.3333333	3.3333333	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	10.446667	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9999816	0.070001527	2.4528438e-06	1.746724	1.9942937	1.4194316e-05	1.9942931	1.4194152e-05	7.148898e-06	1.984662	1.0699973	0.005025062	-1.938597	0.28188045	-0.012513244	-0.28189614	0.012513142	-0.0097835094	0.50791134	0.015905245	2.4528416e-06	0.22923929	0.0057009703	1.419422e-05	0.005701568	1.4194056e-05	7.1489046e-06	0.015271756	0.015905898	4.2887695	3.4616652	3.4907437	4.5182468	3.4907664	4.5182247	3.7947184	4.1948326	-62.730058	R0:N12:S0:1	-56.906667	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:10
2x2_2C_8b_C2v_L	10.888889	7.7222222	2.7222222	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	10.254444	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9999931	0.53053395	1.5321982e-05	0.028731193	1.988214	5.8765983e-05	1.9882056	5.8762494e-05	1.7007938e-05	1.8725899	1.5305274	0.020405234	-0.83491284	0.21270431	-0.0377088	-0.21282019	0.037706541	-0.01111291	1.6563352	0.010494109	1.5321835e-05	0.02819465	0.012239538	5.8764015e-05	0.012248279	5.8760526e-05	1.7008091e-05	0.121916	0.010495777	7.8114584	7.4851034	1.1500488	7.0324098	1.1505258	7.0320425	2.6114515	5.0012659	-62.642671	R0:N12:S0:1	-60.257778	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:10
2x2_2C_8b_C2v_L	8.4444444	7.1111111	2.1111111	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	10.062222	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	1.9999997	0.97288481	1.4882027e-05	0.0078579393	1.1849658	6.5133777e-05	0.91536986	6.460118e-05	0.00012863413	1.999996	1.9728843	0.021710834	-0.4978352	0.75152914	-0.045010551	-0.99396667	0.0446699	-0.063938969	4.4888568e-05	0.0064489372	1.4881894e-05	0.0078194865	0.92475634	6.5131257e-05	0.93856178	6.4598708e-05	0.00012862422	6.5317568e-06	0.0064493036	7.968486	7.8628516	3.5351578	7.8255104	4.4339655	7.7710503	7.9976256	0.00075222469	-63.116215	R0:N12:S0:1	-63.608889	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:11
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118366	-2.1957601	-2.7381035	0.24894057	-2.7380656	0.24893754	0.29628042	-2.7779187	9.87	-0.004192142	0.024074722	-0.025964787	0.0093093301	0.025964517	-0.009309375	0.01309957	-0.040230492	1.3333333	2	0.99581985	1.1669155e-05	0.0033321978	1.9561272	5.2842938e-05	0.057043242	5.2354391e-05	0.00010206896	1.9999996	1.9958197	0.019300318	-0.32606651	0.01453411	-0.041096385	-0.63215744	0.040783167	-0.057108562	1.3293508e-05	0.0010374748	1.1669074e-05	0.0033253595	0.085526538	5.2841289e-05	0.098029	5.2352777e-05	0.00010206281	5.6040952e-07	0.0010375855	7.9864721	7.9419123	0.18411687	7.997884	7.6102185	7.9476817	7.9982536	0.00043489922	-64.005241	R0:N12:S0:1	-66.96	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-06-28@10:11
