w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.00125043	0.000277128	0.000277206	0	0	0
-19.975	0.00141379	0.000285851	0.000285892	3.53447e-05	7.14626e-06	7.14729e-06
-19.95	0.00151095	0.000291679	0.000291653	7.31185e-05	1.44382e-05	1.44386e-05
-19.925	0.00150052	0.000292573	0.000292488	0.000110632	2.17526e-05	2.17508e-05
-19.9	0.00139524	0.000288891	0.000288787	0.000145513	2.89748e-05	2.89705e-05
-19.875	0.00124713	0.000282961	0.000282866	0.000176691	3.60489e-05	3.60421e-05
-19.85	0.00110546	0.000277152	0.000277076	0.000204327	4.29777e-05	4.29691e-05
-19.825	0.000994601	0.00027268	0.000272623	0.000229192	4.97947e-05	4.97846e-05
-19.8	0.000919115	0.000269781	0.000269739	0.00025217	5.65392e-05	5.65281e-05
-19.775	0.000875362	0.000268271	0.000268239	0.000274054	6.3246e-05	6.32341e-05
-19.75	0.000857327	0.000267865	0.000267842	0.000295487	6.99426e-05	6.99301e-05
-19.725	0.000856494	0.000268243	0.000268226	0.0003169	7.66487e-05	7.66358e-05
-19.7	0.000859595	0.000269001	0.000268988	0.00033839	8.33737e-05	8.33605e-05
-19.675	0.000851985	0.000269731	0.000269721	0.000359689	9.0117e-05	9.01035e-05
-19.65	0.000829329	0.000270294	0.000270287	0.000380422	9.68743e-05	9.68607e-05
-19.625	0.000800722	0.000270886	0.000270881	0.000400441	0.000103646	0.000103633
-19.6	0.000777235	0.000271763	0.00027176	0.000419871	0.000110441	0.000110427
-19.575	0.000764444	0.000273063	0.000273062	0.000438982	0.000117267	0.000117253
-19.55	0.000763726	0.000274841	0.000274841	0.000458076	0.000124138	0.000124124
-19.525	0.000775204	0.000277136	0.000277137	0.000477456	0.000131067	0.000131053
-19.5	0.00079937	0.000280017	0.00028002	0.00049744	0.000138067	0.000138053
-19.475	0.000837653	0.0002836	0.000283605	0.000518381	0.000145157	0.000145143
-19.45	0.000892319	0.000288038	0.000288044	0.000540689	0.000152358	0.000152344
-19.425	0.000965263	0.000293453	0.000293461	0.000564821	0.000159694	0.000159681
-19.4	0.00105433	0.000299731	0.000299741	0.000591179	0.000167188	0.000167174
-19.375	0.00114639	0.000306123	0.000306136	0.000619839	0.000174841	0.000174828
-19.35	0.00121447	0.000311085	0.000311102	0.000650201	0.000182618	0.000182605
-19.325	0.00123575	0.000313307	0.000313328	0.000681094	0.00019045	0.000190439
-19.3	0.00121853	0.000313247	0.000313274	0.000711558	0.000198282	0.00019827
-19.275	0.0011939	0.000312656	0.000312691	0.000741405	0.000206098	0.000206088
-19.25	0.00118755	0.000312963	0.000313008	0.000771094	0.000213922	0.000213913
-19.225	0.00121188	0.000314821	0.00031488	0.000801391	0.000221793	0.000221785
-19.2	0.00127277	0.00031849	0.000318569	0.000833211	0.000229755	0.000229749
-19.175	0.00137579	0.000324189	0.000324297	0.000867605	0.00023786	0.000237857
-19.15	0.00152829	0.000332235	0.00033238	0.000905813	0.000246166	0.000246166
-19.125	0.00173708	0.000342979	0.000343171	0.00094924	0.00025474	0.000254745
-19.1	0.00199949	0.000356463	0.000356701	0.000999227	0.000263652	0.000263663
-19.075	0.0022867	0.000371645	0.000371895	0.00105639	0.000272943	0.00027296
-19.05	0.00252942	0.00038545	0.000385622	0.00111963	0.000282579	0.000282601
-19.025	0.00263274	0.000393072	0.000393053	0.00118545	0.000292406	0.000292427
-19	0.00254562	0.000391492	0.000391266	0.00124909	0.000302193	0.000302209
-18.975	0.00232338	0.000383087	0.000382761	0.00130717	0.00031177	0.000311778
-18.95	0.00207271	0.000373088	0.000372771	0.00135899	0.000321097	0.000321097
-18.925	0.00186425	0.000365081	0.000364822	0.0014056	0.000330224	0.000330218
-18.9	0.00172017	0.000360266	0.000360069	0.0014486	0.000339231	0.000339219
-18.875	0.00163922	0.000358668	0.000358522	0.00148958	0.000348198	0.000348182
-18.85	0.00161529	0.00036007	0.000359961	0.00152996	0.0003572	0.000357181
-18.825	0.00164445	0.000364369	0.000364289	0.00157108	0.000366309	0.000366289
-18.8	0.00172557	0.000371599	0.00037154	0.00161421	0.000375599	0.000375577
-18.775	0.00185553	0.000381638	0.000381594	0.0016606	0.00038514	0.000385117
-18.75	0.00201725	0.000393459	0.000393427	0.00171103	0.000394976	0.000394953
-18.725	0.00216387	0.000404154	0.000404131	0.00176513	0.00040508	0.000405056
-18.7	0.00222863	0.000409556	0.000409541	0.00182085	0.000415319	0.000415294
-18.675	0.0021843	0.000407959	0.00040795	0.00187545	0.000425518	0.000425493
-18.65	0.00207629	0.000402178	0.000402176	0.00192736	0.000435572	0.000435548
-18.625	0.00197049	0.000396284	0.000396287	0.00197662	0.00044548	0.000445455
-18.6	0.00190504	0.000392579	0.000392588	0.00202425	0.000455294	0.00045527
-18.575	0.00189191	0.000391698	0.000391713	0.00207155	0.000465086	0.000465062
-18.55	0.00193286	0.000393596	0.000393617	0.00211987	0.000474926	0.000474903
-18.525	0.00202826	0.000398123	0.000398152	0.00217058	0.000484879	0.000484857
-18.5	0.00217743	0.000405145	0.000405184	0.00222501	0.000495008	0.000494986
-18.475	0.00237116	0.000414344	0.000414394	0.00228429	0.000505367	0.000505346
-18.45	0.00257878	0.000424845	0.00042491	0.00234876	0.000515988	0.000515969
-18.425	0.00275038	0.00043529	0.000435374	0.00241752	0.00052687	0.000526853
-18.4	0.00286077	0.000445152	0.000445261	0.00248904	0.000537999	0.000537985
-18.375	0.00294834	0.000455899	0.000456043	0.00256275	0.000549396	0.000549386
-18.35	0.00308276	0.000470078	0.00047027	0.00263982	0.000561148	0.000561142
-18.325	0.0033207	0.000490073	0.000490331	0.00272283	0.0005734	0.000573401
-18.3	0.00370314	0.000518081	0.00051843	0.00281541	0.000586352	0.000586361
-18.275	0.00426766	0.000556468	0.000556936	0.0029221	0.000600264	0.000600285
-18.25	0.00504709	0.000607407	0.000608009	0.00304828	0.000615449	0.000615485
-18.225	0.00603518	0.000670675	0.000671373	0.00319916	0.000632216	0.000632269
-18.2	0.00710146	0.000738444	0.000739068	0.0033767	0.000650677	0.000650746
-18.175	0.00790683	0.000790095	0.000790339	0.00357437	0.000670429	0.000670505
-18.15	0.00804368	0.000800714	0.00080038	0.00377546	0.000690447	0.000690514
-18.125	0.00744581	0.000766154	0.000765403	0.00396161	0.000709601	0.000709649
-18.1	0.00647029	0.000708186	0.000707341	0.00412336	0.000727306	0.000727333
-18.075	0.00550346	0.00065043	0.000649693	0.00426095	0.000743566	0.000743575
-18.05	0.00472672	0.00060396	0.000603384	0.00437912	0.000758665	0.00075866
-18.025	0.00416879	0.000570453	0.000570021	0.00448334	0.000772927	0.00077291
-18	0.00380271	0.000548115	0.000547795	0.0045784	0.00078663	0.000786605
-17.975	0.00359518	0.000534703	0.000534466	0.00466828	0.000799997	0.000799967
-17.95	0.00352091	0.00052844	0.000528263	0.00475631	0.000813208	0.000813173
-17.925	0.00356001	0.000527976	0.000527844	0.00484531	0.000826408	0.000826369
-17.9	0.00368324	0.00053187	0.000531771	0.00493739	0.000839704	0.000839664
-17.875	0.00382901	0.000537774	0.000537701	0.00503311	0.000853149	0.000853106
-17.85	0.00390333	0.000542405	0.000542352	0.0051307	0.000866709	0.000866665
-17.825	0.00384729	0.000543738	0.000543701	0.00522688	0.000880302	0.000880258
-17.8	0.0037007	0.000543057	0.000543035	0.0053194	0.000893879	0.000893833
-17.775	0.00355066	0.000543234	0.000543224	0.00540816	0.00090746	0.000907414
-17.75	0.00345515	0.000546239	0.000546239	0.00549454	0.000921116	0.00092107
-17.725	0.00343384	0.000552863	0.000552875	0.00558039	0.000934937	0.000934892
-17.7	0.00348921	0.000563435	0.000563459	0.00566762	0.000949023	0.000948978
-17.675	0.0036219	0.000578347	0.000578382	0.00575817	0.000963482	0.000963438
-17.65	0.00383709	0.000598294	0.000598343	0.00585409	0.000978439	0.000978396
-17.625	0.00414606	0.00062434	0.000624406	0.00595774	0.000994047	0.000994007
-17.6	0.00456387	0.000657742	0.000657826	0.00607184	0.00101049	0.00101045
-17.575	0.00509864	0.000699146	0.000699255	0.00619931	0.00102797	0.00102793
-17.55	0.00572398	0.000746528	0.000746667	0.00634241	0.00104663	0.0010466
-17.525	0.00634172	0.000792383	0.00079256	0.00650095	0.00106644	0.00106641
-17.5	0.00680384	0.00082539	0.000825619	0.00667105	0.00108708	0.00108705
-17.475	0.00705726	0.000841297	0.000841595	0.00684748	0.00110811	0.00110809
-17.45	0.00723402	0.000849613	0.000850005	0.00702833	0.00112935	0.00112934
-17.425	0.00753136	0.000864509	0.00086503	0.00721661	0.00115096	0.00115097
-17.4	0.00809305	0.000895872	0.000896575	0.00741894	0.00117336	0.00117338
-17.375	0.00901132	0.000949524	0.000950477	0.00764422	0.0011971	0.00119715
-17.35	0.0103572	0.00102986	0.00103115	0.00790315	0.00122284	0.00122293
-17.325	0.0121664	0.00113994	0.00114165	0.00820731	0.00125134	0.00125147
-17.3	0.0143568	0.00127748	0.00127959	0.00856623	0.00128328	0.00128346
-17.275	0.0166164	0.00142748	0.00142965	0.00898164	0.00131897	0.0013192
-17.25	0.0183832	0.00155608	0.00155745	0.00944122	0.00135787	0.00135813
-17.225	0.0190063	0.001616	0.00161552	0.00991638	0.00139827	0.00139852
-17.2	0.018178	0.00157942	0.001577	0.0103708	0.00143775	0.00143795
-17.175	0.0163431	0.00147246	0.00146912	0.0107794	0.00147457	0.00147468
-17.15	0.0143137	0.00134951	0.00134632	0.0111372	0.0015083	0.00150833
-17.125	0.0126248	0.00124747	0.00124488	0.0114529	0.00153949	0.00153946
-17.1	0.0114359	0.00117794	0.00117597	0.0117388	0.00156894	0.00156885
-17.075	0.0107211	0.00113984	0.00113839	0.0120068	0.00159744	0.00159731
-17.05	0.0104124	0.00112914	0.00112808	0.0122671	0.00162566	0.00162552
-17.025	0.0104561	0.00114275	0.00114198	0.0125285	0.00165423	0.00165407
-17	0.0108285	0.00117963	0.00117908	0.0127992	0.00168372	0.00168354
-16.975	0.0115378	0.00124104	0.00124065	0.0130877	0.00171475	0.00171456
-16.95	0.0126237	0.00133046	0.0013302	0.0134033	0.00174801	0.00174781
-16.925	0.0141506	0.0014531	0.00145295	0.013757	0.00178434	0.00178414
-16.9	0.0161807	0.00161353	0.00161348	0.0141615	0.00182468	0.00182447
-16.875	0.0186941	0.00180881	0.00180885	0.0146289	0.0018699	0.0018697
-16.85	0.0214443	0.00201605	0.00201618	0.015165	0.0019203	0.0019201
-16.825	0.0239139	0.0021889	0.00218914	0.0157628	0.00197502	0.00197483
-16.8	0.02572	0.00229227	0.00229263	0.0164058	0.00203233	0.00203214
-16.775	0.0271448	0.00234759	0.00234809	0.0170845	0.00209102	0.00209085
-16.75	0.0288476	0.00241048	0.00241116	0.0178057	0.00215128	0.00215113
-16.725	0.0311004	0.00251312	0.00251403	0.0185832	0.00221411	0.00221398
-16.7	0.0334754	0.00264527	0.00264646	0.01942	0.00228024	0.00228014
-16.675	0.0352793	0.00278142	0.00278299	0.020302	0.00234977	0.00234971
-16.65	0.0364889	0.00292783	0.0029299	0.0212143	0.00242297	0.00242296
-16.625	0.0379845	0.00313204	0.00313481	0.0221639	0.00250127	0.00250133
-16.6	0.0408257	0.00345123	0.00345496	0.0231845	0.00258755	0.0025877
-16.575	0.0457956	0.00393487	0.00393991	0.0243294	0.00268592	0.0026862
-16.55	0.0534611	0.00462689	0.00463352	0.0256659	0.0028016	0.00280204
-16.525	0.0641771	0.00555692	0.00556502	0.0272704	0.00294052	0.00294117
-16.5	0.0776354	0.00669602	0.00670422	0.0292112	0.00310792	0.00310877
-16.475	0.091977	0.00788027	0.00788522	0.0315107	0.00330493	0.0033059
-16.45	0.103603	0.00880444	0.00880222	0.0341007	0.00352504	0.00352596
-16.425	0.109424	0.00922774	0.00921759	0.0368363	0.00375573	0.0037564
-16.4	0.10973	0.00919978	0.00918509	0.0395796	0.00398573	0.00398602
-16.375	0.107193	0.00893454	0.00891957	0.0422594	0.00420909	0.00420901
-16.35	0.103469	0.00852766	0.00851496	0.0448461	0.00442228	0.00442189
-16.325	0.0986686	0.00795854	0.00794896	0.0473128	0.00462124	0.00462061
-16.3	0.093181	0.00727302	0.00726655	0.0496424	0.00480307	0.00480228
-16.275	0.0877108	0.00658181	0.0065781	0.0518351	0.00496761	0.00496673
-16.25	0.0819498	0.00593794	0.00593658	0.0538839	0.00511606	0.00511514
-16.225	0.0750585	0.00534287	0.0053435	0.0557603	0.00524964	0.00524873
-16.2	0.0673216	0.00482827	0.00483075	0.0574434	0.00537034	0.0053695
-16.175	0.0602403	0.00445709	0.00446154	0.0589494	0.00548177	0.00548104
-16.15	0.0552944	0.00427794	0.00428468	0.0603318	0.00558872	0.00558815
