model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-6.2575344	0	12.519705	0.38589542	0.13967868	-3.5027971	-5.2662091	-0.21453455	-5.2667981	-0.21455266	0.32023992	-5.06651	14.316074	-4.54846e-05	-1.9029953e-05	0.031789127	-0.21188964	0.031799678	-0.21190565	-1.0963799e-05	5.8829107e-06	-0.15583112	-1.3388255	2.2965241	0.17441234	-2.2966504	-0.17442199	0.36333516	-2.9867445	3.3408533	1	-1.4774388	0.045550959	1.241082	1.6839091	-0.6460156	-0.2299375	0.11952564	0.41529625	0.046765773	1.9549783	1.6956624	1.4784536	1.6956792	1.4784383	0.0060560901	1.2185762	1.401409	6.565741e-05	3.6306779e-05	0.26892717	1.6045745	0.26889129	1.6046315	8.0601074e-05	6.2376329e-06	0.82244703	0.36936479	-1.6809422	-1.3317377	1.6809262	1.3317642	-0.26095647	3.4952771	2	2	0	0	-110.9667	R0:S0:1	1.401409	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:15
2x2_2C_8b_C2v_L	-6.257546	0	12.520705	0.38589542	0.13978167	-3.5036727	-5.2670103	-0.214589	-5.2673861	-0.21461706	0.32042608	-5.0674696	14.316074	-4.2294616e-05	-1.8124464e-05	0.031781735	-0.21189692	0.0317904	-0.21191159	-1.227978e-05	4.2617082e-06	-0.15584789	-1.3389639	2.2966806	0.17441961	-2.2967551	-0.17443719	0.36336089	-2.9870255	3.3408533	1	-1.4774388	0.04555185	1.241085	1.6838816	-0.64602577	-0.22991908	0.11951852	0.41519116	0.046755542	1.9549756	1.6956727	1.4787385	1.6956867	1.4787277	0.0060556299	1.218725	1.4013026	6.1664582e-05	3.3320596e-05	0.26894851	1.6039627	0.26892185	1.6039874	9.0880988e-05	1.0437549e-05	0.82236062	0.36946771	-1.6811104	-1.3314998	1.6810883	1.3315398	-0.26093425	3.4950555	2	2	0	0	-110.97199	R0:S0:1	1.4013026	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:38
2x2_2C_8b_C2v_L	-6.2544162	0	12.519705	0.38689542	0.13969154	-3.5026684	-5.2658113	-0.21452657	-5.2657714	-0.21453287	0.32027984	-5.0661474	14.316074	-2.596991e-06	-3.2093088e-06	0.031793652	-0.21190369	0.031793655	-0.21190477	-7.5225974e-07	9.4733355e-07	-0.155855	-1.338866	2.2965385	0.17442642	-2.2965289	-0.17442651	0.36337801	-2.9867905	3.3408533	1	-1.4774388	0.045548441	1.2410694	1.6838964	-0.64605894	-0.22996543	0.11954191	0.415306	0.046780329	1.954976	1.6956159	1.4783813	1.6956178	1.478386	0.0060574755	1.21852	1.401416	3.0130549e-06	7.755871e-06	0.26891697	1.604648	0.2689195	1.6046505	2.6642333e-06	-3.1500748e-06	0.82259002	0.36935961	-1.6810837	-1.3318338	1.6810711	1.3318176	-0.26099119	3.4953598	2	2	0	0	-110.96362	R0:S0:1	1.401416	-222.86686	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@10:01
2x2_2C_8b_C2v_L	-6.2618621	0	12.519705	0.38589542	0.13983363	-3.5024594	-5.2658743	-0.21453835	-5.2654404	-0.21450061	0.32042711	-5.066219	14.316074	-0.00010697744	-5.3451156e-05	0.031775704	-0.21195602	0.031802866	-0.21191849	1.0670336e-05	3.6277133e-06	-0.15599674	-1.3391976	2.2971052	0.17448864	-2.2969973	-0.17450644	0.36343302	-2.9874753	3.3418533	1	-1.4774388	0.045541785	1.2410393	1.6838347	-0.6462017	-0.23002	0.11957684	0.41527674	0.046843417	1.9549576	1.6954668	1.478303	1.6954428	1.4782645	0.0060581627	1.2183961	1.4013727	0.00014219317	0.00012202441	0.26896339	1.6045821	0.26892348	1.6044333	-7.4265923e-05	-2.3424391e-05	0.82318712	0.36942108	-1.6816141	-1.331995	1.6816851	1.3322089	-0.26100387	3.4955685	2	2	0	0	-110.96749	R0:S0:1	1.4013727	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@10:24
2x2_2C_8b_C2v_L	-6.2563831	0	12.519705	0.38589542	0.13976709	-3.5038799	-5.2671128	-0.21456111	-5.2673434	-0.21456772	0.32028752	-5.0678548	14.316074	-3.4731077e-05	-1.6260134e-05	0.031779065	-0.21188533	0.031781147	-0.21188202	-5.0620636e-06	1.288212e-06	-0.15584458	-1.3390003	2.296601	0.17437232	-2.2966453	-0.17438921	0.36329167	-2.9869577	3.3408533	1	-1.4764388	0.045556638	1.2410985	1.6839235	-0.64596108	-0.22990602	0.11949567	0.4152714	0.046762617	1.9549769	1.6957349	1.478618	1.6957334	1.4786016	0.0060538233	1.21871	1.4013875	4.9871127e-05	3.0796827e-05	0.26896088	1.6044622	0.26895185	1.6044205	3.9380011e-05	4.5542725e-06	0.8224191	0.36941589	-1.6807378	-1.3314506	1.6807701	1.3315638	-0.26089059	3.4951155	2	2	0	0	-110.97376	R0:S0:1	1.4013875	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@10:50
2x2_2C_8b_C2v_L	-6.2567923	0	12.519705	0.38589542	0.13957377	-3.50259	-5.2660148	-0.21445463	-5.2662977	-0.21446614	0.32010838	-5.0666449	14.317074	-2.7321153e-05	-9.8455668e-06	0.031793122	-0.21186058	0.031796898	-0.21186782	-1.2656981e-05	7.7416469e-06	-0.15578598	-1.3387457	2.2963976	0.17438094	-2.2964594	-0.17438175	0.36332087	-2.9866489	3.3408533	1	-1.4774388	0.045549731	1.2410932	1.6839527	-0.64595176	-0.22992445	0.11951433	0.41538813	0.046752516	1.9549852	1.6957045	1.4782594	1.695714	1.4782576	0.0060560904	1.218536	1.4015069	4.073003e-05	1.664958e-05	0.26887319	1.6050401	0.26886129	1.6050755	8.70028e-05	2.037127e-06	0.82231188	0.36927352	-1.6806246	-1.3318242	1.6806089	1.3318138	-0.26095481	3.4953544	2	2	0	0	-110.9695	R0:S0:1	1.4015069	-222.89886	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@11:19
2x2_2C_8b_C2v_L	-6.2512243	0	12.520105	0.38629542	0.13970813	-3.5041352	-5.2673633	-0.21452829	-5.2678862	-0.21451659	0.32011183	-5.0673968	14.316474	-6.9719523e-06	2.2630849e-07	0.031771627	-0.21181722	0.031786568	-0.21181476	1.1076934e-05	-2.8109343e-06	-0.15573231	-1.3386186	2.296048	0.17431855	-2.2961545	-0.17432965	0.36320116	-2.9860929	3.3398533	1	-1.4770388	0.045560436	1.2411318	1.6839894	-0.64580516	-0.22984097	0.11946167	0.41530434	0.04670637	1.9549958	1.6959155	1.478686	1.695926	1.4786603	0.006052003	1.2188214	1.4014367	7.9283197e-06	2.5467878e-06	0.26891334	1.604533	0.26887162	1.6045349	-7.3252519e-05	-3.9275844e-06	0.82189915	0.36936296	-1.6801066	-1.3313004	1.6801118	1.3314015	-0.2608644	3.4948936	2	2	0	0	-110.97111	R0:S0:1	1.4014367	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@11:32
2x2_2C_8b_C2v_L	-6.2459193	0	12.520305	0.38649542	0.13970844	-3.5056571	-5.2682655	-0.21444843	-5.2688541	-0.21449914	0.31994852	-5.0678442	14.316674	-3.3911796e-05	-1.1789377e-05	0.031748127	-0.21172833	0.031766695	-0.21175589	-9.4410715e-06	3.2221292e-06	-0.15563926	-1.3384421	2.2955511	0.17420469	-2.2956758	-0.17422614	0.36306516	-2.9853429	3.3388533	1	-1.4768388	0.045568456	1.241178	1.6840659	-0.64560805	-0.22975137	0.1194042	0.41531784	0.046653511	1.9550144	1.6961413	1.4788479	1.6961616	1.4788349	0.0060480445	1.2190293	1.4014687	5.0594443e-05	1.9323798e-05	0.26889823	1.6045573	0.26885654	1.6046179	7.2252867e-05	1.1004699e-05	0.82141732	0.36935159	-1.6793554	-1.3309283	1.6793276	1.3309566	-0.26078335	3.4945499	2	2	0	0	-110.97349	R0:S0:1	1.4014687	-222.88286	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@11:39
2x2_2C_8b_C2v_L	-6.2552418	0	12.520345	0.38513542	0.13973447	-3.5049136	-5.2682814	-0.21452924	-5.2689403	-0.21455351	0.32013341	-5.0683799	14.316714	-2.6948885e-05	-7.3595486e-06	0.031768884	-0.21181028	0.031782633	-0.21182838	3.7325188e-06	-2.9885277e-06	-0.15572953	-1.3387557	2.2962161	0.17430027	-2.2963563	-0.17431726	0.36317843	-2.9863022	3.3400533	1	-1.4767988	0.045563095	1.2411455	1.6839972	-0.64576487	-0.2298098	0.11944132	0.41527855	0.046696573	1.9549964	1.6959588	1.4787784	1.6959754	1.4787591	0.0060504367	1.2189099	1.4014124	3.9004004e-05	1.2008316e-05	0.26891448	1.6044118	0.26887486	1.6044566	-1.6418441e-05	7.4219079e-06	0.82180698	0.36939115	-1.6800123	-1.3311722	1.680006	1.3312333	-0.26082016	3.4947801	2	2	0	0	-110.97954	R0:S0:1	1.4014124	-222.90526	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@11:45
2x2_2C_8b_C2v_L	-6.2522685	0	12.520601	0.38583142	0.13989615	-3.5056678	-5.2686616	-0.21460868	-5.2693741	-0.2146404	0.320313	-5.0686006	14.31557	-4.1464914e-05	-1.6848526e-05	0.031757264	-0.21182737	0.031773277	-0.21184561	-3.2968013e-06	3.9764945e-06	-0.15577014	-1.3388226	2.2962169	0.17430612	-2.2963616	-0.1743244	0.36317103	-2.9863081	3.3397333	1	-1.4765428	0.045565936	1.2411422	1.683958	-0.64579925	-0.22980549	0.11944008	0.41515552	0.046700502	1.954992	1.6959563	1.4790911	1.6959841	1.4790789	0.00604952	1.219044	1.4012867	5.8266128e-05	3.4171098e-05	0.26897027	1.603761	0.26892567	1.603817	2.435023e-05	-1.68772e-06	0.82186293	0.36951757	-1.6802656	-1.3309269	1.6802129	1.3309627	-0.26079785	3.4945612	2	2	0	0	-110.97623	R0:S0:1	1.4012867	-222.87582	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@11:48
