model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.83727973	0	11.5	0.16704479	0.14158108	0.24713999	0.59378896	0.5939161	0.247156	-0.30460855	0.56091669	2.1	0.16362072	0.0021904917	0.19277989	0.10360197	0.10364571	0.19277342	2.5105636e-05	2.3109562e-05	1	0.0021654136	-0.14986744	-0.16007716	0.27271794	-0.27271188	0.16011302	-0.2600006	-0.40825007	-0.4	0.002803237	0.91154075	-0.78200072	0.13819753	0.017682997	0.055238945	0.22882888	0.30514316	0.074931305	0.074911795	0.30517428	1.9041253	0.04022275	0.90717942	-0.35785654	-0.005196698	-0.9560746	-0.10325038	-0.10337423	-0.95605818	-3.0484727e-05	-7.7103696e-05	-0.4522616	-0.019737933	1.4468709	1.0131417	-0.85334929	0.8532497	-1.0133031	0.86719945	0.46972344	-0.0015352543	-10.762029	R0:S0:1	0.90717942	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:16
2x2_2C_8b_C2v_L	-0.83724681	0	11.501	0.16704349	0.14159366	0.24715684	0.59378207	0.59386512	0.24716542	-0.3045865	0.56085365	2.1	0.16361691	0.0021704325	0.19277847	0.10360719	0.10363605	0.19277823	2.6367743e-05	2.5517441e-05	1	0.0021498837	-0.14986766	-0.1600857	0.27271553	-0.27271502	0.16010417	-0.25999773	-0.40823632	-0.4	0.0028039239	0.91153485	-0.78196924	0.13819393	0.017680008	0.055231986	0.22882156	0.30512884	0.074932587	0.074918347	0.3051488	1.9041215	0.04022486	0.90717664	-0.35783508	-0.0051391915	-0.95600692	-0.10325672	-0.10334095	-0.95602065	-3.0295362e-05	-8.5813707e-05	-0.45223977	-0.019606276	1.4468513	1.0131542	-0.85334911	0.85327527	-1.0132226	0.86718207	0.46974053	-0.0015355084	-10.761905	R0:S0:1	0.90717664	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:20
2x2_2C_8b_C2v_L	-0.83869045	0	11.5	0.16736774	0.14192951	0.24726007	0.59453885	0.5945957	0.24726234	-0.30449088	0.56180779	2.1	0.16384872	0.0020095396	0.19293642	0.10346023	0.10348861	0.19292893	6.4875004e-06	5.6248959e-06	1.001	0.0019877113	-0.1501925	-0.16011791	0.27326305	-0.27325006	0.16014139	-0.26000855	-0.40882807	-0.4	0.0027635624	0.91140917	-0.78268486	0.13805727	0.017707695	0.055239826	0.2290332	0.30545157	0.075135612	0.075118514	0.30547132	1.9041227	0.040256094	0.90703496	-0.35816073	-0.0047651526	-0.95733409	-0.10251215	-0.1026032	-0.95732613	-7.9728851e-06	-2.5253337e-05	-0.45259075	-0.018098344	1.4482987	1.0135992	-0.85470048	0.85460008	-1.01369	0.86754288	0.46967662	-0.0015720667	-10.765394	R0:S0:1	0.90703496	817c5bc	v2.2.6	Y	15	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:44
2x2_2C_8b_C2v_L	-0.83712338	0	11.5	0.16712173	0.1413952	0.24720776	0.59374504	0.59392241	0.24720663	-0.30467763	0.56081158	2.101	0.16369911	0.002042871	0.19282398	0.10366215	0.10369391	0.19282488	4.3868097e-05	3.8087824e-05	1	0.0020236765	-0.14974469	-0.16009076	0.27255556	-0.272571	0.16010726	-0.26006129	-0.40808813	-0.4	0.0028317579	0.91164206	-0.78184881	0.13818642	0.017688426	0.055275112	0.22866578	0.3049381	0.074816865	0.074801377	0.30496609	1.9041657	0.040184094	0.90728355	-0.35781245	-0.0048344074	-0.95562088	-0.10341494	-0.1035041	-0.95564784	-5.2873141e-05	-0.00012076922	-0.45225332	-0.018452387	1.4459743	1.0129012	-0.85268994	0.8526276	-1.012981	0.86693763	0.46953904	-0.0015445659	-10.765474	R0:S0:1	0.90728355	817c5bc	v2.2.6	Y	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:01
2x2_2C_8b_C2v_L	-0.83713048	0	11.5	0.16763379	0.1413237	0.24724112	0.59363296	0.59376286	0.24722987	-0.30454827	0.56079144	2.1	0.16402227	0.002096421	0.19283261	0.10369338	0.10371673	0.19281969	1.5579559e-06	4.2749534e-06	1	0.0020701535	-0.14983074	-0.16010615	0.2724659	-0.27246844	0.16011708	-0.25988114	-0.40793034	-0.399	0.0028266358	0.91153337	-0.78214876	0.1377988	0.017685303	0.05539457	0.22883706	0.30522858	0.074828624	0.074810187	0.30523999	1.9041827	0.040169997	0.90718173	-0.35829744	-0.00498578	-0.95639215	-0.10351336	-0.10358777	-0.9563918	-1.6839419e-06	-2.1906741e-05	-0.45234424	-0.018830484	1.4465181	1.0136205	-0.85273328	0.85263472	-1.01366	0.86700334	0.46933988	-0.0016168458	-10.761479	R0:S0:1	0.90718173	817c5bc	v2.2.6	Y	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:18
2x2_2C_8b_C2v_L	-0.83570057	0	11.5005	0.16701742	0.14101951	0.24709889	0.59295375	0.5929987	0.24708525	-0.30471215	0.5598557	2.1005	0.16362117	0.002176142	0.19267089	0.10382413	0.10383877	0.19265479	3.3463198e-06	3.928878e-06	0.999	0.0021455134	-0.14946908	-0.16005722	0.27197952	-0.27196677	0.16007361	-0.25996161	-0.40742569	-0.3995	0.0028675897	0.91171538	-0.78129859	0.13813086	0.017660522	0.055332294	0.22855768	0.30478245	0.074625686	0.074613251	0.30479613	1.9041708	0.04014624	0.90737436	-0.35775026	-0.0051817593	-0.95474154	-0.10421372	-0.10426581	-0.95471226	-5.8178584e-06	-1.9301541e-05	-0.45195689	-0.019544928	1.4448387	1.0127978	-0.85139847	0.8513259	-1.0128833	0.8666332	0.46950009	-0.0015428785	-10.760042	R0:S0:1	0.90737436	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:23
2x2_2C_8b_C2v_L	-0.83420498	0	11.50075	0.16682965	0.14061973	0.24698779	0.59208141	0.59221823	0.24700038	-0.3048383	0.55887793	2.10075	0.16350384	0.0022000003	0.19252254	0.10400259	0.10404926	0.19251579	-3.0923191e-05	-2.3358041e-05	0.998	0.0021742866	-0.14911635	-0.1600262	0.2713182	-0.27130355	0.16006478	-0.25994057	-0.40672229	-0.39925	0.0029187644	0.91186817	-0.78060385	0.13816489	0.017637047	0.0553584	0.22827544	0.30445896	0.074372756	0.074343602	0.30449094	1.9042024	0.040090148	0.90754489	-0.35748718	-0.0052231828	-0.95343056	-0.10507087	-0.10521955	-0.95343032	4.5291257e-05	5.025449e-05	-0.45164315	-0.019837941	1.4430627	1.0124255	-0.84973465	0.84957034	-1.0125659	0.86616123	0.46940517	-0.0015316038	-10.757391	R0:S0:1	0.90754489	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:28
2x2_2C_8b_C2v_L	-0.83557647	0	11.500875	0.16726341	0.14087472	0.24712958	0.5928917	0.59290761	0.24712527	-0.30471645	0.55974414	2.100875	0.16379787	0.0020226947	0.19270155	0.10386563	0.10390405	0.19268555	3.8305935e-06	3.2235401e-06	0.999	0.0019973798	-0.14942113	-0.16005577	0.27184052	-0.27180803	0.160089	-0.25993412	-0.40724063	-0.399125	0.0028858813	0.91174759	-0.78128751	0.13797746	0.017662222	0.055395377	0.22849837	0.30474534	0.074552989	0.074529251	0.30477165	1.9042094	0.040112535	0.90741127	-0.35788413	-0.0048115871	-0.95470578	-0.10433407	-0.10446516	-0.95468126	-5.714083e-06	-1.752663e-05	-0.45197633	-0.018188018	1.4444015	1.0128366	-0.85097413	0.85081721	-1.0129645	0.86644923	0.46929134	-0.0015755629	-10.761111	R0:S0:1	0.90741127	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:33
2x2_2C_8b_C2v_L	-0.83476478	0	11.499812	0.1673196	0.14053718	0.24713731	0.59247928	0.59251434	0.24715508	-0.30475637	0.5592611	2.1013125	0.16389627	0.00061078107	0.19265261	0.10404365	0.10403265	0.19265611	7.2091316e-05	6.2631764e-05	0.9985	0.00060276776	-0.1492003	-0.16008784	0.27135125	-0.27137187	0.16008021	-0.25989818	-0.40675128	-0.3986875	0.0029289567	0.91186196	-0.7809711	0.1378652	0.017656634	0.055460602	0.22831879	0.30455446	0.074325218	0.074335204	0.3045426	1.9042618	0.040053102	0.90753688	-0.35791952	-0.0014576677	-0.95401908	-0.10503998	-0.10498517	-0.95401025	-9.373726e-05	-0.00017939514	-0.45187192	-0.0054839196	1.4431821	1.0128274	-0.84954674	0.84962488	-1.012812	0.86605987	0.46904192	-0.0016016406	-10.76072	R0:S0:1	0.90753688	817c5bc	v2.2.6	Y	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:39
2x2_2C_8b_C2v_L	-0.83352123	0	11.499219	0.16754321	0.13998895	0.24714658	0.5918379	0.59184179	0.24713792	-0.30484738	0.55846769	2.1019688	0.16404673	0.00043648298	0.19258624	0.10426675	0.10425612	0.19258182	2.632366e-05	2.3292043e-05	0.99775	0.00043018492	-0.14885428	-0.16009412	0.27067593	-0.27067844	0.16008575	-0.25984831	-0.4060093	-0.39803125	0.0029919581	0.91202848	-0.78046881	0.13769893	0.01764492	0.055579704	0.22805022	0.30425077	0.074028797	0.074028784	0.30424121	1.9043334	0.039967616	0.90771832	-0.35793671	-0.0010437614	-0.9529677	-0.10593646	-0.10590918	-0.95296655	-3.5546113e-05	-6.6304845e-05	-0.45168663	-0.0039104865	1.4412815	1.0126787	-0.84768714	0.84768672	-1.0126378	0.86548805	0.46869426	-0.0016342351	-10.760137	R0:S0:1	0.90771832	817c5bc	v2.2.6	Y	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@23:45
