model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.2245297	0	6	0.10760076	0.41163619	0.16074628	1.0188417	1.0187255	0.16069427	0.13951703	0.90575009	2	-0.11485859	2.510796e-05	-0.15062683	-0.030689131	0.030696692	-0.15060878	0.19695745	1.4576923e-06	1	3.8566265e-06	0.21191128	-0.14373368	0.46530549	0.46529692	0.14371531	1.8320814e-05	-0.61706465	-0.5	1e-09	0.023173493	0.96155285	-1.1021934	0.24467261	-0.30348614	0.075861167	0.015435133	0.19239032	0.52253617	0.20192509	0.20195384	0.52253484	0.10640524	0.063924522	0.95172388	0.23859191	-6.1287159e-05	1.4510761	-0.22747741	0.22745199	1.4510171	-1.0635018	-7.5334408e-06	-0.63850425	-2.5727377e-05	-1.7732919	1.5701499	-1.5473252	-1.5474203	-1.5701225	-3.0392413e-05	0.44897086	0.026883654	-10.872038	R0:S0:1	0.95172388	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@15:29
2x2_2C_8b_C2v_L	-1.2242883	0	6.001	0.1075746	0.41140785	0.16095237	1.0190763	1.0191039	0.16098135	0.13982598	0.90594674	2	-0.11486587	2.5685214e-05	-0.15068433	-0.030740844	0.030742294	-0.15069293	0.19705264	-2.2778253e-06	1	3.031766e-05	0.21184063	-0.14380233	0.46522655	0.46522589	0.1438132	8.2602992e-07	-0.61701971	-0.5	1e-09	0.023190856	0.96151453	-1.1019986	0.24457932	-0.30328601	0.075807597	0.015440632	0.19230439	0.52207839	0.20164515	0.20163431	0.52207557	0.10633249	0.063866101	0.95168381	0.23858704	-2.3381475e-05	1.4508046	-0.22735708	0.22735954	1.4508138	-1.0633581	1.3581625e-05	-0.63846231	-0.000448798	-1.7727358	1.5694496	-1.5462384	-1.5462013	-1.5694719	-6.3069175e-06	0.44889192	0.02682052	-10.871522	R0:S0:1	0.95168381	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@15:40
2x2_2C_8b_C2v_L	-1.2245933	0	6	0.10764335	0.41162749	0.16073995	1.018852	1.0188588	0.16073217	0.13949107	0.90578877	2.001	-0.11487838	6.8730142e-06	-0.15062359	-0.030684409	0.030703436	-0.15062643	0.19695797	-1.1364788e-05	1	-5.7813506e-07	0.21189675	-0.14374442	0.46530093	0.46530789	0.14374177	-7.3135887e-06	-0.61707704	-0.5	1e-09	0.023166629	0.96164006	-1.1022237	0.24473925	-0.30346298	0.075900187	0.01543475	0.19232194	0.52253984	0.20194022	0.20193846	0.52256314	0.10642048	0.063925207	0.95181251	0.23856328	-1.5045892e-05	1.4510033	-0.22751948	0.2274532	1.451039	-1.0635978	4.0760857e-05	-0.63853083	1.5724e-05	-1.7729659	1.5703372	-1.5474259	-1.5474247	-1.5703342	1.0994717e-05	0.44896284	0.026914397	-10.875874	R0:S0:1	0.95181251	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@15:44
2x2_2C_8b_C2v_L	-1.2239134	0	6	0.10881721	0.41072391	0.16139586	1.0191939	1.0193285	0.16145479	0.14047263	0.90602131	2	-0.11544797	8.2868327e-06	-0.15084718	-0.030796752	0.030823809	-0.15085667	0.19722453	-1.9565886e-06	1	3.5516915e-06	0.21182984	-0.14389018	0.46493479	0.46493286	0.14393226	-8.8516012e-07	-0.61663076	-0.499	1e-09	0.023203106	0.96149602	-1.1022203	0.24387388	-0.30265018	0.075780869	0.015556187	0.19220557	0.52131283	0.20119841	0.20115295	0.521326	0.10624865	0.063745674	0.95165933	0.23937726	-2.3481501e-05	1.4510322	-0.2274218	0.22732048	1.4509972	-1.0636525	6.3620214e-06	-0.63860871	-3.7175626e-05	-1.7720162	1.5684423	-1.5445891	-1.5444429	-1.5686219	1.6024286e-06	0.44850781	0.026650759	-10.871202	R0:S0:1	0.95165933	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@15:55
2x2_2C_8b_C2v_L	-1.225916	0	6	0.10672404	0.41137152	0.1591073	1.0154847	1.0155031	0.15910777	0.13727748	0.90331542	2	-0.11471697	-1.871226e-06	-0.1503037	-0.030527107	0.030524547	-0.15030462	0.19620817	-1.646473e-06	1	3.9021759e-06	0.21241086	-0.14332027	0.46566395	0.46566808	0.14331757	-5.5015044e-06	-0.61669895	-0.5	0.001000001	0.023015411	0.96151048	-1.1028496	0.24552121	-0.30582328	0.076036017	0.015514317	0.19381715	0.52616383	0.20397018	0.2039699	0.5261652	0.10679519	0.064240815	0.95171481	0.23948919	1.3834525e-05	1.4526483	-0.22731905	0.22732703	1.4526605	-1.0635478	6.9004764e-06	-0.63832595	-6.8682494e-05	-1.779296	1.5746996	-1.5547426	-1.5547466	-1.5746889	8.5745695e-06	0.44929007	0.027364979	-10.874437	R0:S0:1	0.95171481	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:14
2x2_2C_8b_C2v_L	-1.2227416	0	6.0005	0.1090468	0.41134546	0.16279679	1.0224659	1.0225246	0.16281385	0.14231858	0.90841254	2.0005	-0.11528905	-1.4061261e-05	-0.15108201	-0.030933561	0.030959315	-0.15108137	0.19785901	-3.8475689e-06	1	-2.2133215e-05	0.21132474	-0.14425902	0.46472116	0.46471323	0.14428191	-2.6110093e-06	-0.61719597	-0.4995	-0.000999999	0.023347013	0.96158702	-1.1014614	0.2434051	-0.30062437	0.075639313	0.015414243	0.19078056	0.51809845	0.19942167	0.19939235	0.51812359	0.10590742	0.063497006	0.9517268	0.23803112	1.3097242e-06	1.4492388	-0.22748397	0.22738111	1.4492298	-1.0634307	1.0259683e-05	-0.63873154	0.00033588825	-1.7661508	1.5644408	-1.5381449	-1.5380375	-1.5645601	7.0458229e-06	0.44837867	0.026270557	-10.870865	R0:S0:1	0.9517268	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:18
2x2_2C_8b_C2v_L	-1.221145	0	6.00075	0.11025672	0.41146302	0.16463907	1.0259068	1.0259239	0.16465457	0.14482037	0.91093792	2.00075	-0.11559645	3.4938273e-05	-0.15147278	-0.03115461	0.031168403	-0.15146795	0.19866076	-1.7524575e-06	1	2.9072354e-05	0.21079574	-0.14471255	0.46424245	0.46423609	0.14473001	-8.4021092e-07	-0.6174331	-0.49925	-0.001999999	0.023505426	0.96162172	-1.1007545	0.24233653	-0.29801634	0.075440639	0.015360874	0.18923282	0.51408422	0.19718231	0.1971756	0.51407892	0.10545198	0.063128408	0.9517348	0.23728363	-5.1614659e-05	1.4475006	-0.22740736	0.22735838	1.4474089	-1.0632656	3.8365544e-06	-0.63894448	-0.00040711737	-1.7594772	1.5591155	-1.5298946	-1.5298856	-1.5592214	1.4216425e-06	0.44790769	0.025720776	-10.869062	R0:S0:1	0.9517348	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:22
2x2_2C_8b_C2v_L	-1.2223336	0	6.000875	0.10957597	0.41097287	0.16315822	1.0227437	1.0227122	0.16317123	0.1428637	0.90860985	1.999375	-0.11553356	3.8588185e-05	-0.15119141	-0.031002196	0.031016121	-0.15119495	0.19799923	6.4353204e-06	1	3.645214e-05	0.21128346	-0.14434087	0.4645527	0.46454357	0.14434918	1.2446099e-05	-0.61700682	-0.499125	-0.000999999	0.023373251	0.9614518	-1.1013528	0.24298738	-0.30024668	0.075543186	0.015464917	0.1907356	0.51739454	0.19899917	0.19899484	0.51740531	0.10578711	0.063398702	0.95158855	0.23838358	-4.8906913e-05	1.4491261	-0.22735461	0.22731174	1.4491265	-1.0632801	-2.2534851e-05	-0.63872962	-0.00052275553	-1.7657468	1.5632612	-1.5364933	-1.5364694	-1.5632929	-2.2342164e-05	0.44816422	0.026119808	-10.866016	R0:S0:1	0.95158855	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:26
2x2_2C_8b_C2v_L	-1.2213074	0	6.0013125	0.11058961	0.41068909	0.16435429	1.0246521	1.0246746	0.16441618	0.14449848	0.91005313	2.0000625	-0.11588894	-5.6308874e-06	-0.15148652	-0.031159022	0.031157636	-0.15149714	0.1985197	1.5658186e-06	1	3.7353543e-06	0.21096879	-0.14464001	0.46417127	0.46416778	0.1446579	-6.0657684e-06	-0.61698771	-0.4986875	-0.001499999	0.023460759	0.96149187	-1.1009664	0.24221346	-0.29859975	0.075424167	0.015476668	0.18983769	0.51487043	0.19757245	0.19756688	0.51483737	0.10550315	0.063143574	0.95160983	0.23823282	1.3150601e-05	1.448191	-0.22728315	0.22731625	1.4481297	-1.0632846	-3.6990973e-06	-0.63887004	-5.93882e-05	-1.761664	1.5598826	-1.5312156	-1.5312067	-1.5599276	9.398271e-06	0.4477631	0.025768945	-10.866862	R0:S0:1	0.95160983	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:29
2x2_2C_8b_C2v_L	-1.2200458	0	6.0004688	0.11199289	0.41047082	0.1658987	1.0272588	1.027201	0.16587005	0.14649763	0.91196076	2.0000938	-0.11635279	-2.3968732e-05	-0.15183777	-0.031348213	0.031328657	-0.15183193	0.19913787	4.1565312e-06	1	-2.7992343e-05	0.21057886	-0.14500961	0.46370672	0.46370852	0.14498993	7.9981361e-06	-0.61701346	-0.49803125	-0.002249999	0.023572554	0.96151751	-1.1006276	0.24111972	-0.29644213	0.075283382	0.015485539	0.18867548	0.5117035	0.19580062	0.19582201	0.51168486	0.10514996	0.062836736	0.95161368	0.2380112	2.0112999e-05	1.4470358	-0.22720461	0.22727719	1.4470379	-1.0633058	-1.4605568e-05	-0.63912046	0.00040602944	-1.7565823	1.5557876	-1.5247163	-1.5247852	-1.5556984	-1.1682982e-05	0.44725498	0.025303825	-10.864994	R0:S0:1	0.95161368	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@16:35
