model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.0411132	0	14	3.4473	-0.0011937877	-3.0779728	-3.6480826	-0.10574187	-3.6482836	-0.10574364	0.14462999	-3.1872398	10	0.0017688153	-1.9566068e-05	0.010515231	-0.16887821	0.010506813	-0.16886557	-2.4359335e-06	2.3468722e-06	-0.11172472	-1.0421063	1.6243611	0.050034285	-1.6244017	-0.050023026	0.23785806	-2.1378597	1.9316	1	0.2377	0.014017682	1.2557617	1.6209238	-0.58930082	-0.19598517	0.079914478	0.13902185	0.2423757	1.9407212	1.8045014	1.5774426	1.8044871	1.5775516	0.016940504	1.5486993	1.1156152	-0.018544224	-1.090283e-05	0.10403853	1.1248197	0.10407263	1.1244454	8.2802076e-05	3.3272651e-05	1.1375137	0.73178162	-1.5523966	-0.58116218	1.5525346	0.58117287	-0.29356076	2.5285234	2	2	0	0	-73.091218	R0:S0:1	1.1156152	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@16:04
2x2_2C_8b_C2v_L	9.0413357	0	14.001	3.4473	-0.0011663445	-3.0781571	-3.6481059	-0.10571126	-3.6478522	-0.10569617	0.14460843	-3.1873217	10	0.00071408357	-7.7893146e-06	0.010495431	-0.16887833	0.01049591	-0.1688684	-1.082431e-05	2.647293e-06	-0.11173301	-1.0421301	1.6243724	0.049959081	-1.6243129	-0.049967704	0.23787491	-2.1378882	1.9316	1	0.2377	0.014010797	1.2557669	1.6209178	-0.58927802	-0.19597165	0.079909484	0.1389961	0.24210205	1.9407241	1.8045149	1.5773706	1.8045075	1.5773927	0.016950838	1.5487423	1.1155886	-0.0074805959	1.5124131e-06	0.10402736	1.1247706	0.10402995	1.1246518	8.5210732e-05	1.5685304e-05	1.1375808	0.73179608	-1.5523651	-0.58086125	1.5523906	0.58090294	-0.29361307	2.5283575	2	2	0	0	-73.090181	R0:S0:1	1.1155886	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@16:25
2x2_2C_8b_C2v_L	9.0431266	0	14	3.4483	-0.0011166329	-3.0770614	-3.6471543	-0.10583634	-3.6475245	-0.10588251	0.14478673	-3.1866782	10	0.0029990073	-2.5984053e-05	0.010507758	-0.16898736	0.010507603	-0.16900123	-1.4963046e-05	4.8488514e-06	-0.11173002	-1.0420251	1.6242709	0.049972557	-1.624345	-0.04998049	0.23802883	-2.1378765	1.9316	1	0.2377	0.014019394	1.2557153	1.6208676	-0.58946695	-0.19609905	0.079957302	0.13903514	0.24334799	1.9406892	1.8043779	1.5771268	1.8043741	1.5772943	0.016959567	1.5484588	1.1156051	-0.03138449	-2.3865059e-05	0.10414632	1.1254939	0.10418116	1.1251195	0.00018201521	5.3512888e-05	1.1377654	0.73190163	-1.5528017	-0.58119999	1.552915	0.58123119	-0.29372618	2.5290882	2	2	0	0	-73.085939	R0:S0:1	1.1156051	-104.8272	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@17:09
2x2_2C_8b_C2v_L	9.0330983	0	14	3.4473	-0.00098379061	-3.0760054	-3.6477461	-0.10623623	-3.6478649	-0.10624971	0.14523197	-3.1876299	10	0.0016933265	-1.3757208e-05	0.010522379	-0.16931941	0.010520365	-0.16931086	-9.887116e-06	9.0688857e-07	-0.11185654	-1.0422587	1.6249637	0.049936467	-1.6249864	-0.049947292	0.23841241	-2.1388594	1.9326	1	0.2377	0.014035351	1.2556042	1.6207339	-0.5899205	-0.19636174	0.080060605	0.13909567	0.24283754	1.9406092	1.8040563	1.5767755	1.8040419	1.5768869	0.016986401	1.5478686	1.1155939	-0.017667321	-1.4491209e-05	0.1044737	1.1270342	0.10449741	1.1266582	0.00010850579	3.1431556e-05	1.1394389	0.73213458	-1.5539889	-0.5816667	1.5541149	0.58176311	-0.29398946	2.5307409	2	2	0	0	-73.093849	R0:S0:1	1.1155939	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@17:51
2x2_2C_8b_C2v_L	9.0428873	0	14	3.4473	0.0012491102	-3.0781739	-3.6489858	-0.10564077	-3.6487439	-0.10561968	0.14445501	-3.188356	10	0.11169694	2.9346187e-05	0.010509643	-0.16876543	0.010520248	-0.16877114	1.1331038e-05	3.5991889e-07	-0.0030205056	-1.0421719	1.6244755	0.050097053	-1.6244264	-0.050106111	0.23764097	-2.1379703	1.9316	1	0.2387	0.014020781	1.2558022	1.6209741	-0.58915441	-0.19588357	0.079861479	0.13901101	1.7569698	1.9407343	1.8045859	1.5777395	1.8046025	1.5775581	0.016918149	1.5489378	1.115623	-1.1369292	3.1571413e-05	0.10400816	1.123865	0.10395522	1.1243873	-0.00018462604	-6.939239e-05	0.03170283	0.73174939	-1.552211	-0.58129577	1.5520323	0.58128882	-0.29335228	2.5280122	2	2	0	0	-73.093291	R0:S0:1	1.115623	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@18:58
2x2_2C_8b_C2v_L	9.0429333	0	14	3.4473	-0.0012886015	-3.0788548	-3.6490724	-0.1056347	-3.6486923	-0.10559003	0.14448444	-3.1880508	10.001	0.0011700776	-5.7369903e-06	0.010530308	-0.16875563	0.010511911	-0.16871682	-7.7997931e-06	2.9164933e-06	-0.11170447	-1.0421916	1.6244666	0.050152704	-1.6243741	-0.050131909	0.23769065	-2.137927	1.9316	1	0.2377	0.014023046	1.2558098	1.6209968	-0.58912808	-0.1958674	0.079870673	0.13903661	0.24183435	1.9407551	1.8046185	1.5777853	1.8045973	1.5778422	0.016914403	1.54895	1.1156616	-0.01229351	-2.6037325e-05	0.10394009	1.1240029	0.10398044	1.1236817	9.7860972e-05	3.1177533e-05	1.1369876	0.73163485	-1.5520418	-0.58136697	1.5521424	0.58135155	-0.29336453	2.5280068	2	2	0	0	-73.100883	R0:S0:1	1.1156616	-104.8592	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:42
2x2_2C_8b_C2v_L	9.0399504	0	13.999	3.4477	0.0011299604	-3.0768542	-3.648568	-0.10591159	-3.6486305	-0.10593016	0.14482916	-3.1879625	10.0004	0.1117776	-1.0343306e-05	0.010525453	-0.16901738	0.010532764	-0.16902613	-2.052543e-05	3.7703761e-06	0.0015149574	-1.0421201	1.6246851	0.050079907	-1.6246923	-0.050100059	0.23801258	-2.13833	1.932	1	0.2381	0.014035358	1.2557114	1.6208785	-0.58951087	-0.19610171	0.079954514	0.13908376	1.7577909	1.9406862	1.8043467	1.5773716	1.8043458	1.5774435	0.016939149	1.5484505	1.1156523	-1.1380712	-1.6308799e-05	0.10421356	1.1253056	0.1042161	1.1251321	0.00016605962	3.5734478e-05	-0.015856805	0.73183446	-1.5530183	-0.58166381	1.5530577	0.58172704	-0.29361908	2.529341	2	2	0	0	-73.094952	R0:S0:1	1.1156523	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:10
2x2_2C_8b_C2v_L	9.0392026	0	13.998	3.4479	-0.0011330409	-3.0768383	-3.6483707	-0.10594536	-3.6481781	-0.10594704	0.14490287	-3.1882274	10.0006	0.0020103405	1.8272196e-05	0.010528407	-0.16903088	0.010532965	-0.16904655	1.455903e-05	-2.3147824e-06	0.11178926	-1.0422245	1.624756	0.050096035	-1.6247242	-0.05009245	0.23805335	-2.1385452	1.9322	1	0.2383	0.014041162	1.2556821	1.6208563	-0.58963114	-0.1961725	0.079978956	0.13912589	0.2425312	1.9406597	1.8042413	1.5772763	1.8042573	1.5771577	0.01694244	1.5482829	1.1156823	-0.021047242	1.9330444e-05	0.10430414	1.1253497	0.1042776	1.1257983	-0.00015966058	-4.6619073e-05	-1.1383677	0.73194004	-1.5534582	-0.58196601	1.553305	0.58188994	-0.29363898	2.5298589	2	2	0	0	-73.098806	R0:S0:1	1.1156823	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	16	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:07
2x2_2C_8b_C2v_L	9.0395024	0	13.9992	3.44794	0.001104845	-3.0763664	-3.6481698	-0.10595198	-3.6491356	-0.10604433	0.14492654	-3.1881675	10.00064	0.11144168	-7.3438713e-05	0.010536086	-0.16906956	0.010532248	-0.16907719	-2.8530879e-05	3.5964992e-06	0.0090263046	-1.0421838	1.6247585	0.050090913	-1.624953	-0.05009486	0.23806417	-2.1385588	1.93224	1	0.23834	0.014038872	1.255687	1.6208514	-0.58960969	-0.19615935	0.079973439	0.13910079	1.7474217	1.940666	1.804283	1.5771402	1.8042518	1.5776386	0.016939213	1.5483219	1.115655	-1.1345111	-8.5467148e-05	0.10423047	1.1261251	0.10434117	1.1247948	0.00046880312	0.00017434633	-0.094404773	0.73188995	-1.5531059	-0.58178782	1.5535448	0.5818871	-0.29363126	2.5297055	2	2	0	0	-73.097072	R0:S0:1	1.115655	-104.8432	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:42
2x2_2C_8b_C2v_L	9.0412861	0	13.99972	3.447924	0.0011148686	-3.0771234	-3.6476193	-0.10583849	-3.6481065	-0.10586854	0.14476565	-3.1872517	10.000224	0.11159599	-4.6117213e-05	0.010514352	-0.16899535	0.010507867	-0.16897907	-2.1322538e-05	4.0954741e-07	0.0063999344	-1.0421167	1.6244351	0.050015837	-1.62453	-0.050005496	0.23798851	-2.138078	1.931824	1	0.237924	0.014025019	1.2557153	1.6208723	-0.58948235	-0.19609563	0.079953789	0.13905377	1.752557	1.9406858	1.8043795	1.5770559	1.8043464	1.5773968	0.016949911	1.5484569	1.1156233	-1.1362277	-7.835353e-05	0.10413811	1.1258138	0.1042218	1.124771	0.0003522648	0.00013735488	-0.066962477	0.73189835	-1.5527529	-0.58135971	1.5531085	0.58141589	-0.29365635	2.5291804	2	2	0	0	-73.088888	R0:S0:1	1.1156233	-104.8368	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@01:30
