model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.83728086	0	11.5	0.16703729	0.14158951	0.24716355	0.59377455	0.59391087	0.24715267	-0.30459034	0.56091295	2.1	0.1636191	0.0022017285	0.19278757	0.1036039	0.10363856	0.19277943	-1.5957709e-06	-9.1639501e-07	1	0.0021819048	-0.14986592	-0.16008095	0.27271525	-0.27270903	0.16010261	-0.26000018	-0.40824181	-0.4	0.0028041793	0.91154124	-0.78200171	0.13819787	0.017683099	0.055237361	0.22882006	0.30514128	0.074934282	0.074908235	0.3051678	1.9041238	0.040221708	0.90718004	-0.35784584	-0.0052106624	-0.9560699	-0.10323863	-0.10335738	-0.95608912	5.3224012e-06	-1.0672865e-05	-0.45226319	-0.019901266	1.4468531	1.0131764	-0.85336959	0.85322413	-1.0132485	0.86720278	0.46971569	-0.0015365329	-10.761983	R0:S0:1	0.90718004	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:32
2x2_2C_8b_C2v_L	-0.83700172	0	11.51	0.16701429	0.1416032	0.24713007	0.59338647	0.5934697	0.24709572	-0.3046966	0.56048559	2.1	0.1635751	0.0021018776	0.19273589	0.10367608	0.10371442	0.192715	3.1193245e-05	2.9901445e-05	1	0.0020841552	-0.14990026	-0.16013175	0.27263764	-0.27261677	0.16015743	-0.26001912	-0.40818184	-0.4	0.0027960067	0.91147847	-0.7817206	0.13820279	0.017651855	0.055218937	0.22893686	0.30523898	0.074941655	0.07491765	0.30527727	1.9040798	0.040243195	0.90712748	-0.3578255	-0.0049721008	-0.95582942	-0.10351316	-0.10364688	-0.95581994	-3.828922e-05	-9.5712153e-05	-0.45202276	-0.019012077	1.4470423	1.0132619	-0.85323248	0.85308815	-1.0133947	0.86720605	0.46992093	-0.0015144576	-10.76147	R0:S0:1	0.90712748	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:38
2x2_2C_8b_C2v_L	-0.83568918	0	11.5	0.16742983	0.13985279	0.2477201	0.59357361	0.5936582	0.24775447	-0.3052214	0.55997515	2.11	0.16425576	0.0020309778	0.1931945	0.10428506	0.1043652	0.19317871	4.4527841e-05	3.7740411e-05	1	0.0019938034	-0.14866206	-0.16022723	0.27113497	-0.27108581	0.16029535	-0.26056529	-0.40667685	-0.4	0.0030850729	0.91255173	-0.78046539	0.13805947	0.017737388	0.055590871	0.22706386	0.30310394	0.07378194	0.073736715	0.30314228	1.9045577	0.039834826	0.90822346	-0.35716732	-0.0048386319	-0.95151066	-0.10524023	-0.10549302	-0.95147385	-6.1047404e-05	-0.00011193452	-0.45219257	-0.018102174	1.4375933	1.0106436	-0.8466939	0.84640148	-1.0108678	0.86444073	0.46788024	-0.0016400285	-10.796365	R0:S0:1	0.90822346	b8cfe21	v2.4.3	Y	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:57
2x2_2C_8b_C2v_L	-0.83582431	0	11.5	0.17286563	0.13910912	0.24801325	0.59240362	0.5924339	0.24802595	-0.30399432	0.55959444	2.1	0.16763132	0.0013583174	0.19318684	0.10460523	0.10461114	0.1931944	3.1475519e-05	2.6604978e-05	1	0.0013433865	-0.14956566	-0.16040675	0.27019824	-0.27019662	0.16041407	-0.25873946	-0.40509174	-0.39	0.0030273651	0.91146641	-0.78348655	0.13419937	0.01770596	0.05679009	0.22891988	0.30600302	0.073866095	0.073856268	0.30600576	1.9047274	0.039706574	0.90718849	-0.36222042	-0.0032631011	-0.95914887	-0.10631464	-0.10634047	-0.95917665	-3.8793368e-05	-8.5454699e-05	-0.4530894	-0.012035266	1.4435099	1.017875	-0.84684751	0.84679256	-1.0178643	0.86511355	0.46592451	-0.0023437978	-10.756691	R0:S0:1	0.90718849	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:09
2x2_2C_8b_C2v_L	-0.83552057	0	11.49	0.17122007	0.13876466	0.24813138	0.59320455	0.59325035	0.24819145	-0.30448234	0.55980852	2.1066667	0.16675756	0.0016064734	0.19337932	0.10466069	0.1047012	0.19337858	2.5772818e-05	2.7744075e-05	1	0.0015776145	-0.14883416	-0.16035209	0.27007411	-0.27005131	0.16040186	-0.25950629	-0.40515841	-0.39333333	0.0031480461	0.91223191	-0.7822458	0.13544434	0.017765881	0.056517345	0.22760558	0.30426919	0.073436665	0.073418815	0.30428788	1.904857	0.039601706	0.90793393	-0.36030857	-0.0038586595	-0.955356	-0.10636728	-0.1064768	-0.95531184	-3.0183072e-05	-9.0778136e-05	-0.45300509	-0.014172332	1.4382939	1.0145171	-0.84464942	0.84454616	-1.014704	0.86396029	0.46576796	-0.0021616128	-10.781868	R0:S0:1	0.90793393	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:11
2x2_2C_8b_C2v_L	-0.83477028	0	11.48	0.17334002	0.13747071	0.24862895	0.59308812	0.59322324	0.24871133	-0.30432412	0.55950644	2.11	0.16835123	0.0011962292	0.19369485	0.10513024	0.1052384	0.19368542	1.5221432e-05	1.2178352e-05	1	0.0011722479	-0.14831011	-0.16043784	0.26877642	-0.26872641	0.16053032	-0.25923604	-0.40364588	-0.39	0.0033284486	0.91261517	-0.78248503	0.13406474	0.017823094	0.057106351	0.22681798	0.30373694	0.072688716	0.072638758	0.30378512	1.9052606	0.039282288	0.90834671	-0.36134378	-0.002886321	-0.95501899	-0.10772821	-0.1080452	-0.95496766	-1.850003e-05	-4.3000135e-05	-0.45349932	-0.010458773	1.4337474	1.0150596	-0.84035643	0.84003911	-1.0153761	0.86224931	0.46369461	-0.0024878021	-10.791895	R0:S0:1	0.90834671	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:19
2x2_2C_8b_C2v_L	-0.83356775	0	11.486667	0.17535227	0.13614776	0.24913123	0.59244659	0.59245138	0.24915464	-0.30436847	0.55852396	2.1133333	0.16986586	0.00066582048	0.1939143	0.10584167	0.10583739	0.19392825	7.2740219e-05	6.5854532e-05	1	0.00065481139	-0.14781095	-0.16069376	0.26729887	-0.26730885	0.16068934	-0.25900691	-0.40202703	-0.38666667	0.0034951291	0.9128861	-0.78225538	0.13270441	0.017828117	0.057701963	0.22626603	0.30345736	0.071912366	0.071912796	0.30344747	1.9055857	0.038997176	0.90866711	-0.36239512	-0.001605294	-0.95429795	-0.10988611	-0.10986827	-0.95433079	-9.1876895e-05	-0.00019218749	-0.45359041	-0.0058132707	1.4294719	1.0161268	-0.83551752	0.83552626	-1.0160671	0.86057724	0.46194787	-0.002776975	-10.801152	R0:S0:1	0.90866711	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:25
2x2_2C_8b_C2v_L	-0.83173331	0	11.48	0.17950977	0.13370514	0.2502304	0.5919244	0.59186066	0.25022844	-0.30426696	0.55734881	2.12	0.17298856	9.3439022e-05	0.19447255	0.10709269	0.10705511	0.19448538	-2.5113004e-05	-2.0040809e-05	1	9.629006e-05	-0.14678921	-0.16107609	0.26452199	-0.26454686	0.16104002	-0.25850642	-0.39892213	-0.38	0.0038476659	0.91354725	-0.78234352	0.12997312	0.017901813	0.058813383	0.22474915	0.30263865	0.070369601	0.070388487	0.30261204	1.9063479	0.038393494	0.90941236	-0.3641779	-0.00021693762	-0.9533492	-0.11358492	-0.11346578	-0.95338773	3.6820104e-05	5.0705985e-05	-0.45426385	-0.00085402618	1.4204247	1.0178687	-0.82615445	0.82627838	-1.0177078	0.85714723	0.45806733	-0.0034013366	-10.820834	R0:S0:1	0.90941236	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:33
2x2_2C_8b_C2v_L	-0.83225166	0	11.473333	0.17394913	0.13477674	0.2496921	0.5933742	0.59337597	0.24962842	-0.30526127	0.55847037	2.1266667	0.16943394	0.00075650274	0.19440505	0.10634609	0.10633605	0.19439903	-5.7180656e-06	-3.0030674e-06	1	0.00074225354	-0.14623987	-0.16068355	0.26610136	-0.26610841	0.16067031	-0.26016498	-0.40104754	-0.39	0.0038167722	0.9143585	-0.78005273	0.1338434	0.017935512	0.057605738	0.22357786	0.3002513	0.070706748	0.070714891	0.30027993	1.9060588	0.038617462	0.91013884	-0.35976881	-0.0017968653	-0.947361	-0.1111488	-0.11112909	-0.94738367	1.3667113e-05	-3.1092942e-06	-0.45355439	-0.0066217493	1.4176108	1.0109023	-0.82873718	0.82880089	-1.010935	0.85743534	0.46042222	-0.0026773862	-10.84937	R0:S0:1	0.91013884	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:38
2x2_2C_8b_C2v_L	-0.83021976	0	11.455556	0.18377759	0.13132294	0.25148041	0.59219204	0.59209224	0.2515022	-0.30407458	0.55690335	2.1277778	0.17626791	-0.00066309888	0.19520655	0.10822746	0.10826463	0.19519498	-3.1773603e-05	-2.3955612e-05	1	-0.00065023729	-0.14556655	-0.16128434	0.26176034	-0.26171482	0.16131204	-0.25802675	-0.39573436	-0.37333333	0.0042598725	0.91444359	-0.78272352	0.12722207	0.018038947	0.05984489	0.22254549	0.3013234	0.068727395	0.068708752	0.3013208	1.9072907	0.037710399	0.91038035	-0.36539889	0.001601901	-0.95230072	-0.11675836	-0.1168835	-0.95226107	3.3064537e-05	8.1560065e-05	-0.45537598	0.0056473349	1.4095299	1.0188001	-0.81643033	0.81626315	-1.0188481	0.85319219	0.45359835	-0.0040820143	-10.845277	R0:S0:1	0.91038035	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:46
