model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.0632586	0	13.999718	3.5486544	-0.0056290076	-3.0844527	-3.8350814	-0.12231058	-3.8352426	-0.12230825	0.16696436	-3.3857161	10.399814	0.00016197462	-5.7127718e-06	0.015184233	-0.17448918	0.01518367	-0.17450216	-7.7960334e-06	3.5858777e-07	-0.1160009	-1.0745717	1.7058881	0.074292904	-1.7059226	-0.074292277	0.24676359	-2.2461565	2.0397544	1	0.211004	0.017251099	1.2524152	1.6223175	-0.60688737	-0.20302679	0.083530812	0.15459696	0.19550329	1.9396038	1.7897451	1.6088009	1.7897528	1.6087954	0.013729363	1.5277101	1.1313088	-0.0018494714	-8.1717114e-06	0.11982643	1.1114682	0.11982212	1.1115237	6.8541272e-05	2.2685597e-05	1.1345394	0.71729292	-1.6154802	-0.68318608	1.6154649	0.68314066	-0.27842367	2.6239165	2	2	0	0	-76.541947	R0:S0:1	1.1313088	-109.61856	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:24
2x2_2C_8b_C2v_L	9.0565651	0	13.999606	3.5477562	-0.00550544	-3.0838313	-3.8351206	-0.12247041	-3.8352163	-0.12247566	0.16724738	-3.386172	10.39974	1.7398875e-05	5.7273496e-07	0.015193806	-0.17466851	0.015191841	-0.17465661	6.212787e-07	9.4157607e-07	-0.11604074	-1.074636	1.7061705	0.074256187	-1.7061884	-0.074271744	0.24701727	-2.2466609	2.0402562	1	0.2106456	0.017264836	1.2523601	1.6222495	-0.60711226	-0.20315609	0.083587813	0.15462764	0.19558233	1.9395724	1.7895821	1.6084639	1.7895704	1.6085149	0.013745369	1.5274243	1.1313043	-0.00020104115	-7.6708833e-06	0.11998176	1.1124713	0.11998796	1.1122488	3.1896561e-06	2.6213805e-06	1.1351004	0.71734611	-1.6160462	-0.68341784	1.6161297	0.68351463	-0.27861219	2.6247023	2	2	0	0	-76.544394	R0:S0:1	1.1313043	-109.63174	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@01:18
2x2_2C_8b_C2v_L	9.0474861	0	13.999409	3.5474342	-0.0051964837	-3.0817481	-3.8348035	-0.12291709	-3.8346266	-0.12292117	0.16787609	-3.3858632	10.39961	-0.00043269269	1.9201602e-05	0.015216753	-0.17510061	0.01522156	-0.17511138	9.9138832e-06	8.9893363e-08	-0.11613924	-1.0746776	1.7067048	0.074178725	-1.7066743	-0.074180576	0.24761857	-2.2474338	2.0411342	1	0.2100184	0.017295854	1.2522108	1.6220682	-0.60769246	-0.20351092	0.083736075	0.15469701	0.19594734	1.9394812	1.7891413	1.6077187	1.7891518	1.6076317	0.013785533	1.5266429	1.1312866	0.0048803858	1.663423e-05	0.12039635	1.1144569	0.12037673	1.1147388	-0.00012096712	-4.7797299e-05	1.1366675	0.71757206	-1.6176593	-0.68419213	1.6175515	0.68418626	-0.27908423	2.626681	2	2	0	0	-76.544014	R0:S0:1	1.1312866	-109.63482	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@02:25
2x2_2C_8b_C2v_L	9.0533071	0	13.998809	3.5482099	-0.0052917406	-3.0818255	-3.8347998	-0.12276623	-3.8348663	-0.12275521	0.16761703	-3.386213	10.399024	-0.00037174244	1.9141796e-05	0.015201775	-0.17495727	0.015210769	-0.17496688	6.2733905e-06	-7.4865304e-07	-0.11611962	-1.074644	1.7065043	0.074189059	-1.7065218	-0.074195109	0.24734117	-2.2471677	2.0407499	1	0.21129296	0.017285074	1.2522563	1.6221237	-0.60751026	-0.20340243	0.083673921	0.15467148	0.19590884	1.9394927	1.7892776	1.6079309	1.7892894	1.6078402	0.013770116	1.5269077	1.1312863	0.0042042408	9.344377e-06	0.12027856	1.1138367	0.12024388	1.1140755	-8.5943717e-05	-3.2108396e-05	1.136334	0.71759497	-1.6171567	-0.68393617	1.6170765	0.6839487	-0.27887851	2.6260311	2	2	0	0	-76.540658	R0:S0:1	1.1312863	-109.61303	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@03:45
2x2_2C_8b_C2v_L	9.0467036	0	13.999909	3.5481498	-0.0049699549	-3.0797476	-3.8336301	-0.12312853	-3.8335596	-0.12313339	0.16816662	-3.3852101	10.39825	-0.00031583235	1.4832442e-05	0.015213941	-0.17536014	0.01522384	-0.17537277	1.3223061e-05	-1.3834319e-06	-0.11619207	-1.0745726	1.706732	0.074048641	-1.706719	-0.074043407	0.24791314	-2.2476047	2.0412658	1	0.21061014	0.017303651	1.2521253	1.6219424	-0.60800198	-0.20371679	0.083805171	0.15467392	0.19631403	1.9394137	1.7889122	1.6070631	1.7889265	1.6069865	0.013818447	1.5262401	1.1312054	0.0035398486	9.7857592e-06	0.12060386	1.1159419	0.12058289	1.1162234	-0.00011628131	-3.3920381e-05	1.1377721	0.71783812	-1.6184153	-0.68437988	1.6183051	0.68433822	-0.27938676	2.6275526	2	2	0	0	-76.530327	R0:S0:1	1.1312054	-109.6016	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@04:32
2x2_2C_8b_C2v_L	9.0352589	0	14.000283	3.5482447	-0.0044672694	-3.0758594	-3.8320558	-0.12377231	-3.8319736	-0.12376763	0.16913577	-3.3843897	10.397095	-0.0004102308	1.5705888e-05	0.015245398	-0.17604901	0.015248968	-0.17605464	5.6892664e-06	1.6841551e-06	-0.11633562	-1.0745235	1.7073059	0.073845875	-1.707291	-0.073842006	0.24885192	-2.2486587	2.0423687	1	0.21016522	0.0173432	1.2518864	1.6216327	-0.60891063	-0.20428682	0.084031914	0.15473124	0.19704896	1.9392558	1.7882393	1.6055261	1.7882488	1.605451	0.01389463	1.5250239	1.1311164	0.004529684	1.168302e-05	0.1212172	1.1197155	0.12120017	1.1199451	-8.2582347e-05	-3.6578086e-05	1.1404409	0.71831309	-1.620737	-0.68538539	1.6206525	0.68536603	-0.28018939	2.6305056	2	2	0	0	-76.518632	R0:S0:1	1.1311164	-109.5816	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@05:13
2x2_2C_8b_C2v_L	9.0396376	0	13.999182	3.5490477	-0.0045221679	-3.076013	-3.831613	-0.1236937	-3.831333	-0.12368802	0.16908541	-3.3834607	10.397648	-0.00013867742	4.3081164e-06	0.015236434	-0.17597384	0.015241485	-0.175964	5.6115955e-06	-4.9983189e-06	-0.11630566	-1.0743645	1.7070109	0.073857177	-1.7069497	-0.073867723	0.24881841	-2.2482186	2.0419733	1	0.20951623	0.017340937	1.2519049	1.6216746	-0.60883087	-0.20424598	0.084025425	0.15476159	0.19686391	1.9392814	1.7883057	1.6057195	1.7883003	1.6057125	0.013886649	1.5250919	1.1311726	0.0015342065	6.6192385e-06	0.12115343	1.1193566	0.12114623	1.119337	-4.6606428e-05	-8.7812805e-06	1.1400144	0.71819092	-1.6204941	-0.68519351	1.6204861	0.68525231	-0.28015481	2.6303393	2	2	0	0	-76.516011	R0:S0:1	1.1311726	-109.5776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@06:18
2x2_2C_8b_C2v_L	9.0316915	0	13.999249	3.5479506	-0.0043950682	-3.0752365	-3.8318912	-0.1239734	-3.8317191	-0.12392755	0.169374	-3.3842865	10.396967	-0.00081891247	2.9548704e-05	0.015256276	-0.1761863	0.015263649	-0.17617861	1.6997061e-05	-4.9079224e-06	-0.11636075	-1.0745109	1.707428	0.073853066	-1.7073955	-0.073851268	0.24903879	-2.2488791	2.0426064	1	0.20981712	0.017356345	1.2518395	1.6215852	-0.60909644	-0.20439819	0.084080831	0.15477612	0.19713921	1.9392338	1.7881002	1.6054842	1.7881075	1.6053396	0.013900731	1.5247737	1.1311383	0.0090233804	2.4726162e-05	0.12138269	1.1201958	0.12133694	1.1205067	-0.00017865543	-5.6566274e-05	1.1408255	0.71832077	-1.6212527	-0.6856377	1.6211527	0.68566118	-0.28030637	2.6312046	2	2	0	0	-76.518463	R0:S0:1	1.1311383	-109.58426	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@07:07
2x2_2C_8b_C2v_L	9.0159062	0	13.999015	3.5475987	-0.0037580796	-3.0706923	-3.829965	-0.12471145	-3.829917	-0.12471319	0.17050566	-3.3834316	10.395543	-0.00080871139	1.956414e-05	0.015281594	-0.1770113	0.015283666	-0.17702023	3.770337e-06	2.5952299e-06	-0.11654093	-1.0744905	1.7081189	0.073576646	-1.708116	-0.073586344	0.2501652	-2.2501812	2.0440324	1	0.20922368	0.017404547	1.2515519	1.621217	-0.61020097	-0.20508059	0.084355845	0.15486339	0.19792856	1.9390448	1.7872726	1.603676	1.7872818	1.6035778	0.013989595	1.5233063	1.1310514	0.0087538498	3.0212153e-05	0.12212283	1.1246959	0.122096	1.1249561	-0.00010442229	-5.8010933e-05	1.1439729	0.71886811	-1.6241154	-0.68670277	1.6240258	0.68674118	-0.28125603	2.6348211	2	2	0	0	-76.50541	R0:S0:1	1.1310514	-109.56711	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@07:45
2x2_2C_8b_C2v_L	9.0150095	0	13.998943	3.5476381	-0.0037958049	-3.0708908	-3.8304757	-0.12472001	-3.8308585	-0.12475269	0.17056062	-3.3842154	10.396992	0.00069141998	-1.6114077e-05	0.01529477	-0.17699946	0.015294276	-0.17700929	-4.4452368e-06	1.8156705e-06	-0.11655357	-1.0746105	1.7083565	0.073673759	-1.7084365	-0.073662224	0.25016586	-2.2505547	2.0444274	1	0.2090266	0.017414881	1.2515476	1.6212317	-0.61023504	-0.2050878	0.084363761	0.15491935	0.19777317	1.9390448	1.7872439	1.6036566	1.7872432	1.6037528	0.013978905	1.5232589	1.1311117	-0.0074925733	-3.1704865e-05	0.12213753	1.1248138	0.12216505	1.1246226	9.4014862e-05	4.4668496e-05	1.1439125	0.71880699	-1.6241802	-0.68708791	1.6242577	0.68702591	-0.28118628	2.635087	2	2	0	0	-76.518349	R0:S0:1	1.1311117	-109.58967	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@08:13
2x2_2C_8b_C2v_L	8.9917336	0	13.998547	3.5471691	-0.0029902446	-3.0644907	-3.8289017	-0.12590504	-3.8294013	-0.12594117	0.17222959	-3.3837018	10.3962	0.0025226185	-5.8925954e-05	0.015361785	-0.17819041	0.015359109	-0.1781757	-2.3110263e-05	9.6522641e-07	-0.11679613	-1.074667	1.7097165	0.07343766	-1.7098135	-0.073446253	0.2517361	-2.2527651	2.0468031	1	0.20800989	0.017496735	1.2511337	1.6207247	-0.61183293	-0.20606859	0.084763755	0.15509289	0.19966394	1.9387728	1.7860543	1.6011544	1.786022	1.6014558	0.014089487	1.5211079	1.1310377	-0.026756539	-5.0303647e-05	0.12325027	1.1313208	0.123313	1.1304402	0.00031811748	0.00013214736	1.1481436	0.71952927	-1.628282	-0.68915063	1.6286081	0.68920542	-0.28241709	2.6405203	2	2	0	0	-76.513431	R0:S0:1	1.1310377	-109.5845	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@08:41
2x2_2C_8b_C2v_L	8.9987623	0	13.999765	3.5475879	-0.003140294	-3.0660649	-3.8280558	-0.12565589	-3.8280721	-0.12565972	0.17185612	-3.3820474	10.395414	0.00057270216	-2.0533404e-05	0.015329027	-0.17795521	0.015330034	-0.17794589	-8.8485939e-06	-1.1537281e-06	-0.11675758	-1.0744961	1.709038	0.073357979	-1.7090365	-0.073378866	0.25147861	-2.2517148	2.0457749	1	0.20748041	0.017465156	1.25122	1.6208081	-0.61146746	-0.20587248	0.084691669	0.15498626	0.19880098	1.9388367	1.7863228	1.6016547	1.7863098	1.601736	0.014083963	1.5215487	1.1309783	-0.006098928	5.4509746e-06	0.12300745	1.1298827	0.12301406	1.129593	9.2307711e-05	3.2177423e-05	1.1476756	0.71943349	-1.6273608	-0.68823588	1.6274579	0.68832806	-0.28230044	2.6391327	2	2	0	0	-76.498923	R0:S0:1	1.1309783	-109.56522	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@09:20
2x2_2C_8b_C2v_L	8.9850497	0	13.999308	3.548425	-0.0024182148	-3.059954	-3.8250619	-0.12656936	-3.8257266	-0.12662929	0.17317029	-3.3808622	10.39315	0.0017750661	-3.4210818e-05	0.015359372	-0.17893414	0.015364123	-0.17894908	-2.9950288e-06	-2.0538623e-06	-0.11700227	-1.074397	1.7096897	0.073055553	-1.7098283	-0.073061962	0.25275301	-2.2531481	2.0472467	1	0.20773977	0.017519549	1.2508682	1.620359	-0.61279698	-0.20670915	0.085012563	0.15507478	0.20036928	1.9385803	1.7853187	1.5994025	1.7853133	1.5995752	0.01418961	1.5197672	1.1308513	-0.018561083	-2.7120567e-05	0.12392203	1.1353222	0.12395226	1.1349104	0.00012495448	6.9139089e-05	1.1518035	0.72025709	-1.6307669	-0.68966824	1.6309226	0.68967566	-0.2833861	2.6434748	2	2	0	0	-76.477162	R0:S0:1	1.1308513	-109.5156	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@09:58
2x2_2C_8b_C2v_L	8.971067	0	13.999585	3.5465625	0.0022307946	-3.0587174	-3.8261159	-0.12691167	-3.8265961	-0.12697875	0.17364661	-3.3823284	10.393313	0.11706847	-4.0490326e-05	0.015384172	-0.17926915	0.015384765	-0.17927663	-2.5842004e-05	2.1178776e-06	0.0026025538	-1.0746367	1.710564	0.073018871	-1.7106594	-0.073041282	0.25316792	-2.2543695	2.048517	1	0.20753136	0.017546752	1.2507598	1.6202237	-0.6132478	-0.20695788	0.085116909	0.15513601	1.7989292	1.9385051	1.7849807	1.5987618	1.784964	1.5990037	0.014214939	1.5192072	1.1308387	-1.1528199	-4.9575564e-05	0.12423959	1.1371008	0.12428892	1.1364719	0.00027500467	9.8746078e-05	-0.02708676	0.72041967	-1.6319818	-0.69033116	1.6321976	0.69039965	-0.28366272	2.6450412	2	2	0	0	-76.484698	R0:S0:1	1.1308387	-109.54801	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	24	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@17:40
