model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0790243	0	7	0.28737266	0.2037355	0.23355768	0.92413642	0.92409982	0.23355046	0.24677639	0.86682857	1.7	8.3242849e-06	-0.16696026	0.18299961	0.052074613	-0.052070847	-0.18300318	-0.22568678	5.8759345e-06	1	0.19850987	8.4018377e-06	-0.14517282	0.39508688	0.39508713	-0.14516746	6.5972223e-06	0.53535906	-0.4	-0.014321158	0.91306792	-1.0240906	0.13733444	0.042955919	0.21214635	0.033841322	0.36876822	0.12693899	0.12694428	0.36876831	0.0871002	0.046535078	0.90333867	-1.5964577e-05	0.34002549	-1.322718	0.11809705	-0.11811045	1.322732	0.98745596	-1.9088849e-05	-0.59709537	-1.7435765	-8.257185e-05	1.2046168	-1.1991302	-1.199151	1.2045883	-7.5906317e-06	-0.42218606	-0.0073476944	-9.4008579	R0:S0:1	0.90333867	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:54
2x2_2C_8b_C2v_L	-1.0789503	0	7.001	0.28723751	0.2036764	0.23355193	0.9240692	0.92394026	0.2335174	0.24677871	0.86680385	1.7	8.5040257e-06	-0.16694578	0.18300243	0.052083216	-0.052058211	-0.18300106	-0.22569192	-1.5219216e-06	1	0.1984803	1.0877216e-05	-0.14516811	0.39506072	0.39506201	-0.14513798	-7.0613075e-07	0.53533219	-0.4	-0.014313442	0.91305475	-1.024018	0.13733073	0.042942284	0.21218321	0.033856437	0.36874948	0.12692335	0.12694889	0.3687314	0.087102755	0.046533285	0.90332571	-1.167571e-05	0.34007949	-1.3226114	0.11803283	-0.11813081	1.3226184	0.98741549	4.090291e-06	-0.5970481	-1.7435509	-0.00011197223	1.2045165	-1.1990382	-1.1991388	1.2043951	1.5879598e-06	-0.42220811	-0.0073476219	-9.4005968	R0:S0:1	0.90332571	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:58
2x2_2C_8b_C2v_L	-1.0806879	0	7	0.28790949	0.20425316	0.23353481	0.92477687	0.92474866	0.23352808	0.24656082	0.86750421	1.7	-0.0003101493	-0.16723138	0.1830679	0.05203404	-0.052032176	-0.18305934	-0.22567233	2.3927275e-06	1.001	0.19888582	-0.00031186081	-0.14526662	0.39560106	0.3955982	-0.14526552	1.7124329e-06	0.53596409	-0.4	-0.014401873	0.91298798	-1.0248235	0.13709896	0.043020696	0.21236542	0.033863131	0.36940967	0.12722579	0.12723611	0.36940565	0.087127266	0.046575536	0.90324554	0.00054218218	0.34030637	-1.3242185	0.1186677	-0.11868517	1.3241653	0.98772331	-1.0989369e-05	-0.59739665	-1.7450303	0.0031164751	1.2058857	-1.2004306	-1.2004841	1.205924	-3.3557248e-06	-0.42203706	-0.0073661441	-9.4055806	R0:S0:1	0.90324554	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:08
2x2_2C_8b_C2v_L	-1.0789466	0	7	0.28721737	0.20374781	0.23368001	0.92424812	0.92416516	0.23365132	0.24689532	0.86695157	1.701	-3.3877371e-05	-0.16700075	0.18305792	0.052101612	-0.052067963	-0.18305361	-0.22574388	-3.4451475e-06	1	0.1984246	-3.457794e-05	-0.14520106	0.39501249	0.39501812	-0.14516663	-7.7822717e-06	0.53530393	-0.4	-0.01429616	0.91316679	-1.0239983	0.13737063	0.042968964	0.2119771	0.033849409	0.36852409	0.12682405	0.1268455	0.36849617	0.087077181	0.046507036	0.90344083	6.2581362e-05	0.33994884	-1.3223482	0.1179474	-0.11807288	1.3223597	0.98740384	9.3174998e-06	-0.59711973	-1.7427333	0.00034255883	1.2042852	-1.1986619	-1.1987409	1.2041333	1.0498062e-05	-0.42211086	-0.0073494257	-9.4042834	R0:S0:1	0.90344083	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:15
2x2_2C_8b_C2v_L	-1.078895	0	7	0.28704783	0.20455107	0.23378503	0.92357074	0.92364899	0.2337844	0.24682889	0.86661815	1.7	0.00011949501	-0.16742533	0.18313168	0.052141376	-0.05215964	-0.18313564	-0.22563313	4.5592824e-06	1	0.19854304	0.00011950076	-0.14517061	0.39478806	0.39479538	-0.14517853	8.1437099e-06	0.53497984	-0.399	-0.014294742	0.9130217	-1.0243315	0.13675076	0.042952749	0.21217525	0.03396821	0.36871329	0.12684417	0.1268301	0.36873378	0.087065913	0.046479446	0.90330582	-0.00021482495	0.34059869	-1.3231242	0.11790901	-0.1178351	1.3231645	0.98744735	-1.2288376e-05	-0.59719704	-1.7434388	-0.0011874104	1.2045997	-1.1986404	-1.1985863	1.2046302	-1.0336614e-05	-0.4218573	-0.0074504047	-9.4005302	R0:S0:1	0.90330582	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:25
2x2_2C_8b_C2v_L	-1.0799038	0	7.0005	0.28785913	0.20313602	0.23339367	0.92506694	0.92491908	0.23336687	0.24667239	0.86738	1.7005	-0.00024176951	-0.16663992	0.18292845	0.052009692	-0.051991559	-0.18292355	-0.22575144	-7.4767478e-06	1.0005	0.19861278	-0.00023880441	-0.14524448	0.39559273	0.39558403	-0.1452194	-1.0430309e-05	0.53599518	-0.401	-0.014371685	0.91311644	-1.0241295	0.13781094	0.042991072	0.21214104	0.033732242	0.36898962	0.12710847	0.12712924	0.36897042	0.08712871	0.046595893	0.90337115	0.00043223796	0.3395549	-1.3227523	0.11843949	-0.1185179	1.3227469	0.98749371	1.7940217e-05	-0.59713739	-1.7439679	0.0023831014	1.2050665	-1.1999843	-1.2000538	1.2049617	1.4157983e-05	-0.42240972	-0.0072566107	-9.4051228	R0:S0:1	0.90337115	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:29
2x2_2C_8b_C2v_L	-1.0803393	0	7.00075	0.28797058	0.20364379	0.23330602	0.92464817	0.92470631	0.23332334	0.2464724	0.86723798	1.69925	-0.0001987796	-0.16688638	0.18292884	0.051991452	-0.052002151	-0.18293317	-0.22564983	1.959123e-06	1.00075	0.19882518	-0.00020123321	-0.14522008	0.39564346	0.39564706	-0.14523553	5.3853055e-06	0.53600922	-0.4005	-0.014410607	0.91294617	-1.0245353	0.13741723	0.042985951	0.2124532	0.033798303	0.36945052	0.12728936	0.12728289	0.36946095	0.087155775	0.046615357	0.90319798	0.00034133268	0.34004476	-1.323798	0.11870526	-0.11866587	1.3237861	0.9876411	-5.4162655e-06	-0.59721748	-1.7453689	0.0020206084	1.2057795	-1.2006807	-1.2006695	1.2058528	-9.803513e-06	-0.42231276	-0.0073073988	-9.4017877	R0:S0:1	0.90319798	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:32
2x2_2C_8b_C2v_L	-1.0810316	0	7.001125	0.28839217	0.20358817	0.23312982	0.92486583	0.92488171	0.23313443	0.24626969	0.86737969	1.698375	-0.00024627551	-0.16682842	0.18286603	0.051937014	-0.051948343	-0.18286892	-0.22560462	9.621247e-06	1.001125	0.19903561	-0.00024849361	-0.14523291	0.39596547	0.3959619	-0.14524152	1.3988708e-05	0.53636632	-0.40075	-0.014467443	0.91283516	-1.0248007	0.13743723	0.042994412	0.21267836	0.033767356	0.36989946	0.12752665	0.12751804	0.36991091	0.087192949	0.046669725	0.90307737	0.00042618219	0.34006965	-1.3244743	0.1190839	-0.11903911	1.3244896	0.98775313	-3.2305414e-05	-0.59726767	-1.7466773	0.0024928562	1.2065367	-1.2017223	-1.2016842	1.2065655	-1.8878709e-05	-0.42241493	-0.0072876431	-9.4005453	R0:S0:1	0.90307737	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:36
2x2_2C_8b_C2v_L	-1.0813737	0	6.9998125	0.28846206	0.20362009	0.23324422	0.92535029	0.9253125	0.23325782	0.2463857	0.86780263	1.6994375	-0.00034338505	-0.16687523	0.18292712	0.051939051	-0.051941715	-0.1829267	-0.22567311	-8.3625676e-06	1.0013125	0.19902333	-0.00034332917	-0.14528726	0.39606049	0.39605382	-0.14528609	-1.2310151e-05	0.53652154	-0.400875	-0.014466976	0.91295013	-1.0249027	0.13751368	0.043038512	0.2124975	0.033755733	0.36979107	0.12747938	0.12747981	0.36978274	0.087173085	0.046653362	0.9031912	0.00060771292	0.33993294	-1.3244692	0.11912956	-0.11913404	1.3244626	0.9878144	2.1143322e-05	-0.59739755	-1.7460581	0.003429163	1.2065518	-1.2016103	-1.201601	1.2065327	1.4855588e-05	-0.42231683	-0.0072807895	-9.4054334	R0:S0:1	0.9031912	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:40
2x2_2C_8b_C2v_L	-1.0824754	0	7.0007188	0.28897844	0.203617	0.23307645	0.92583268	0.92582707	0.23308848	0.24617548	0.8681749	1.6991562	-0.0005603722	-0.16684015	0.182888	0.051875037	-0.051878956	-0.18289069	-0.22566434	4.0645995e-06	1.0019687	0.1992769	-0.00056242947	-0.14533058	0.39651414	0.39651912	-0.14533184	7.006377e-06	0.53705771	-0.4013125	-0.014532223	0.91287818	-1.0252379	0.13759623	0.043066566	0.21268513	0.033714813	0.37026703	0.12773769	0.12774542	0.37026528	0.087208727	0.046712242	0.90310435	0.0009786002	0.33989458	-1.3252287	0.11960046	-0.11960411	1.3252044	0.98792835	-1.7308454e-05	-0.59750498	-1.7472882	0.0056312987	1.2073598	-1.2027545	-1.2028026	1.2073826	-1.2298665e-05	-0.42240082	-0.0072479338	-9.4074835	R0:S0:1	0.90310435	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:44
