model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-4.0664442	0	11.147554	0.87993364	0.15319676	-3.3551733	-5.2849562	-0.23512382	-5.2849658	-0.2350911	0.34483744	-5.2150753	12.504962	-1.157022e-05	-2.5648797e-06	0.029794488	-0.2236421	0.029793234	-0.22363573	3.6407452e-06	4.0001312e-07	-0.16375099	-1.3514239	2.2884814	0.16070409	-2.2884856	-0.16069461	0.33918455	-3.0213056	3.1480096	1	-0.43892658	0.046605955	1.2341622	1.6647616	-0.68056389	-0.24792995	0.11644462	0.37724233	0.062800724	1.9473531	1.6839694	1.526561	1.6839659	1.526553	0.0061099747	1.255346	1.3580969	1.743926e-05	6.1688815e-06	0.28493051	1.5449761	0.28492376	1.544986	-1.7861335e-05	-8.3833827e-07	0.94587542	0.42022419	-1.7917058	-1.2606257	1.7917216	1.2606197	-0.24666212	3.4694334	2	2	0	0	-103.26491	R0:S0:1	1.3580969	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:09
2x2_2C_8b_C2v_L	-4.0663495	0	11.148554	0.87993364	0.15327016	-3.3552573	-5.2853758	-0.23514338	-5.2851951	-0.23514622	0.34480504	-5.2152182	12.504962	7.9362425e-06	6.3374323e-06	0.02979798	-0.2236215	0.029798682	-0.2236189	-3.9232862e-06	3.230831e-07	-0.16374584	-1.3514401	2.288564	0.16071666	-2.2885331	-0.16072004	0.33910847	-3.0213387	3.1480096	1	-0.43892658	0.046598951	1.2341673	1.6647403	-0.68056355	-0.2479076	0.11643624	0.3771605	0.062779343	1.9473514	1.6839808	1.5268332	1.683963	1.5268311	0.006108267	1.255441	1.358015	-9.689604e-06	-1.7822556e-05	0.28486315	1.5443216	0.28487263	1.5442719	2.3048734e-05	4.8512026e-06	0.94571526	0.4203046	-1.7918242	-1.2603859	1.7918906	1.2604307	-0.2466102	3.4692452	2	2	0	0	-103.26527	R0:S0:1	1.358015	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:14
2x2_2C_8b_C2v_L	-4.0634506	0	11.147554	0.88093364	0.15318282	-3.3546477	-5.2842254	-0.23509491	-5.2840252	-0.23508314	0.34484813	-5.2145652	12.504962	7.9494329e-06	3.0930016e-06	0.029795689	-0.22366148	0.029793532	-0.22365478	6.5024088e-06	-2.9908818e-06	-0.16377803	-1.3513954	2.2884319	0.1607041	-2.2883877	-0.16070425	0.33923089	-3.0213253	3.1480096	1	-0.43892658	0.046605788	1.2341459	1.6647464	-0.68061961	-0.24796843	0.11646282	0.37726148	0.062837378	1.9473441	1.6839101	1.5264047	1.6839032	1.5264057	0.0061118907	1.25527	1.3581108	-1.3878607e-05	-4.6112496e-06	0.28495284	1.5452682	0.28495881	1.5452399	-3.5505816e-05	-3.6802693e-07	0.94614176	0.4202335	-1.7918574	-1.2607627	1.7918694	1.2607754	-0.24670208	3.4695613	2	2	0	0	-103.26028	R0:S0:1	1.3581108	-185.98445	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:22
2x2_2C_8b_C2v_L	-4.0711633	0	11.147554	0.87993364	0.15306478	-3.3530345	-5.2840908	-0.23507079	-5.2827472	-0.23499379	0.34486146	-5.2148139	12.504962	1.6909629e-05	5.3998205e-06	0.029831439	-0.22375417	0.029805796	-0.22371592	-2.7567402e-06	2.9143799e-06	-0.16386202	-1.3514915	2.2889927	0.16076991	-2.2887124	-0.16073289	0.33937542	-3.0221375	3.1490096	1	-0.43892658	0.046601032	1.2341081	1.6646859	-0.6807864	-0.248048	0.11650407	0.37727358	0.062950523	1.9473085	1.6837358	1.5259095	1.6836942	1.5259318	0.0061177145	1.2551004	1.3580974	-2.9400962e-05	-6.8048767e-06	0.28490289	1.5460541	0.28497163	1.5459706	8.9603852e-06	-8.2672222e-06	0.94692519	0.42029302	-1.7924213	-1.2613347	1.7924681	1.2612341	-0.24678173	3.4699198	2	2	0	0	-103.25981	R0:S0:1	1.3580974	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:29
2x2_2C_8b_C2v_L	-4.0653008	0	11.147554	0.87993364	0.15327236	-3.3560914	-5.286126	-0.23515266	-5.2862573	-0.23516999	0.34482221	-5.2160325	12.504962	6.5849012e-06	2.8626764e-06	0.029781959	-0.22362483	0.029784154	-0.22363338	1.2632649e-05	-6.7787431e-06	-0.16373374	-1.3515907	2.288624	0.16067734	-2.2886566	-0.16068123	0.33908491	-3.0213838	3.1480096	1	-0.43792658	0.046607654	1.2341805	1.6647757	-0.68050225	-0.24788979	0.11641177	0.37720919	0.062765754	1.9473569	1.6840461	1.5268112	1.6840471	1.5268103	0.006106357	1.255465	1.3580702	-1.0838108e-05	-6.4894626e-06	0.28494022	1.5445829	0.28493777	1.5445919	-6.6859857e-05	2.0065094e-06	0.94561712	0.42026051	-1.7915226	-1.2603226	1.7915329	1.2603287	-0.24657895	3.469238	2	2	0	0	-103.27299	R0:S0:1	1.3580702	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:38
2x2_2C_8b_C2v_L	-4.0657346	0	11.147554	0.87993364	0.15315904	-3.3555908	-5.2852058	-0.23508952	-5.2851434	-0.23507419	0.34477408	-5.2153022	12.505962	-0.00010518869	-3.9789294e-05	0.029779133	-0.22363105	0.029789649	-0.2236224	-1.3276703e-05	1.0034628e-05	-0.16372671	-1.3514276	2.288431	0.1606595	-2.2884102	-0.16066876	0.33916044	-3.0211928	3.1480096	1	-0.43892658	0.046610332	1.234175	1.6647992	-0.68050067	-0.24790885	0.11643276	0.37730849	0.062774832	1.9473641	1.684025	1.5265142	1.6840196	1.5265032	0.0061082055	1.2553337	1.3581733	0.00016690574	7.9833747e-05	0.2849651	1.5452429	0.28494327	1.5452028	7.9336024e-05	-2.2554489e-06	0.94568017	0.42014585	-1.7913968	-1.2605308	1.7914193	1.2606024	-0.24664235	3.4694512	2	2	0	0	-103.27132	R0:S0:1	1.3581733	-186.01645	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:44
2x2_2C_8b_C2v_L	-4.0665304	0	11.146554	0.88033364	0.15306859	-3.3544716	-5.2838757	-0.23499119	-5.2833117	-0.23497442	0.34469223	-5.2148414	12.505362	-6.2462099e-05	-2.5266098e-05	0.029800444	-0.22368181	0.02979282	-0.22366844	4.8996289e-06	2.6845016e-06	-0.1638126	-1.3514947	2.288485	0.16068303	-2.2883781	-0.16065819	0.33925408	-3.0215088	3.1484096	1	-0.43852658	0.046608325	1.2341407	1.6647663	-0.68062916	-0.24799247	0.11646692	0.37736656	0.062894367	1.9473318	1.6838782	1.5259608	1.6838552	1.5259767	0.0061127676	1.2551504	1.3582136	9.7625064e-05	5.1021047e-05	0.28494701	1.5462065	0.28498538	1.5461815	-2.6915078e-05	-1.2583098e-05	0.94653367	0.4201933	-1.7917465	-1.2610919	1.7917904	1.2610179	-0.24671629	3.4698113	2	2	0	0	-103.26262	R0:S0:1	1.3582136	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:48
2x2_2C_8b_C2v_L	-4.0598108	0	11.147154	0.88049364	0.15325977	-3.3571788	-5.2856843	-0.23511113	-5.2867717	-0.23517014	0.34481163	-5.2158283	12.505522	-5.7591696e-05	-2.0944289e-05	0.029754816	-0.22354458	0.029774847	-0.22357909	-2.4222652e-07	-1.4113506e-06	-0.1636421	-1.3514093	2.2879973	0.16060368	-2.2882288	-0.16062515	0.33903365	-3.0206547	3.1471696	1	-0.43836658	0.046614245	1.2342137	1.6648546	-0.68033867	-0.24782776	0.11638348	0.37728008	0.062670328	1.9473926	1.6841923	1.5269855	1.684226	1.5269677	0.0061032545	1.2555407	1.3581664	9.3821631e-05	3.6852256e-05	0.28498149	1.544449	0.28492581	1.5445461	1.10538e-05	9.0583964e-06	0.9449377	0.42011724	-1.7908863	-1.2600211	1.7908468	1.2600616	-0.24655936	3.4690708	2	2	0	0	-103.27361	R0:S0:1	1.3581664	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:52
2x2_2C_8b_C2v_L	-4.0541103	0	11.146954	0.88077364	0.15332014	-3.3588268	-5.2871566	-0.23517995	-5.2886407	-0.23525666	0.34488277	-5.2167946	12.505802	-6.5995957e-05	-2.531146e-05	0.029730231	-0.22345423	0.029761034	-0.22349716	4.6221036e-06	-2.4721652e-06	-0.16350882	-1.3512779	2.2876333	0.16055237	-2.2879439	-0.16058719	0.33890661	-3.0200568	3.1462496	1	-0.43808658	0.046622031	1.2342668	1.6649402	-0.68011231	-0.24771723	0.11632291	0.3772794	0.062515973	1.947437	1.6844456	1.5275353	1.684493	1.5275083	0.0060972151	1.255784	1.3581963	0.00010581869	4.8019472e-05	0.28499205	1.5436339	0.2849086	1.5437496	-1.4705023e-05	7.8325646e-06	0.94381777	0.42000586	-1.7900751	-1.2594419	1.7900152	1.2595269	-0.24646411	3.4686352	2	2	0	0	-103.2819	R0:S0:1	1.3581963	-186.00045	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:56
2x2_2C_8b_C2v_L	-4.0637915	0	11.146914	0.87942964	0.15323884	-3.3573451	-5.2866979	-0.2351392	-5.2872345	-0.23516215	0.34477038	-5.2166589	12.505858	-6.0499388e-05	-2.3193305e-05	0.029765806	-0.22355701	0.029777488	-0.22356913	-2.4776358e-06	7.6226814e-07	-0.16363015	-1.3514826	2.2882333	0.16061264	-2.2883458	-0.16062653	0.33900259	-3.0208559	3.1474656	1	-0.43803058	0.04661654	1.2342243	1.6648713	-0.68030312	-0.24780687	0.1163687	0.37730144	0.062658117	1.947394	1.6842345	1.5269602	1.6842471	1.5269477	0.0061017876	1.2555616	1.3581898	9.7172748e-05	4.3742046e-05	0.28495549	1.5445794	0.28492405	1.5446036	2.1207222e-05	4.9846951e-06	0.94483301	0.42009201	-1.7907263	-1.2600477	1.7907264	1.260104	-0.2465208	3.4690684	2	2	0	0	-103.28103	R0:S0:1	1.3581898	-186.02285	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:59
