model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.528433	0	14	4.0781	0.021067169	-2.6898727	-3.5959251	-0.19023773	-3.5957828	-0.19021817	0.24613439	-3.1996353	10.7	-1.3513703e-05	7.5944287e-07	0.016594389	-0.23671385	0.016595349	-0.23669986	3.4217237e-06	-1.2213327e-06	-0.1372717	-1.0789815	1.7714789	0.059710809	-1.7714438	-0.059716039	0.33172398	-2.3603548	2.1719	1	0.1609	0.018589987	1.222058	1.5902974	-0.71574571	-0.27100645	0.11189581	0.17596406	0.27678994	1.9150343	1.6942614	1.4776056	1.6942462	1.4776383	0.017931965	1.3734794	1.1394399	0.00011127121	-4.8272195e-06	0.20099248	1.3980932	0.20099232	1.3979636	-1.1197448e-05	3.9836736e-06	1.4419034	0.7837259	-1.9278837	-0.79113281	1.9279363	0.79117588	-0.3322893	2.9898744	2	2	0	0	-76.987423	R0:S0:1	1.1394399	-105.9504	uncorrelated	2	b8cfe21	v2.4.3	YY	fixed_point	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@13:51
2x2_2C_8b_C2v_L	9.5287055	0	14.001	4.0781	0.021058496	-2.6899794	-3.5960339	-0.19026683	-3.5957779	-0.19023503	0.24610401	-3.1995801	10.7	-4.1748944e-06	2.9348247e-07	0.016593017	-0.23673239	0.016591039	-0.23670909	-3.3145293e-06	2.9820871e-06	-0.13727075	-1.0789968	1.7715184	0.059693904	-1.7714522	-0.059691897	0.33170703	-2.3603435	2.1719	1	0.1609	0.018582724	1.2220643	1.5902937	-0.71572192	-0.27099189	0.11188999	0.17593375	0.27682455	1.9150375	1.6942866	1.4776738	1.6942674	1.4776971	0.017933463	1.3735146	1.1394074	3.4403676e-05	2.2386634e-07	0.20096824	1.3980125	0.20097253	1.3978876	1.7153163e-05	1.1622135e-07	1.4418928	0.78374114	-1.9278101	-0.79097695	1.9278618	0.79099983	-0.33228043	2.9897432	2	2	0	0	-76.987166	R0:S0:1	1.1394074	-105.9504	uncorrelated	2	b8cfe21	v2.4.3	YY	fixed_point	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@14:16
2x2_2C_8b_C2v_L	9.5304147	0	14	4.0791	0.021074399	-2.6892601	-3.5951854	-0.19031005	-3.5952532	-0.19031335	0.24616026	-3.1988842	10.7	-8.3349914e-06	-4.3316967e-06	0.016584736	-0.23678039	0.016585764	-0.23677992	-4.5258207e-06	1.1613906e-06	-0.1372954	-1.0789341	1.7714287	0.059656525	-1.7714475	-0.059651074	0.33179876	-2.3603059	2.1719	1	0.1609	0.018576181	1.2220147	1.5902472	-0.71588298	-0.27109886	0.11193318	0.17597587	0.27696645	1.9149889	1.6941185	1.4774962	1.6941162	1.4775093	0.017937806	1.373276	1.1394345	7.0559119e-05	6.5276871e-06	0.2010868	1.3982794	0.20108857	1.3982332	2.2847333e-05	1.5968093e-06	1.4423419	0.78387661	-1.9283099	-0.7910509	1.928334	0.79104601	-0.332352	2.9902558	2	2	0	0	-76.983213	R0:S0:1	1.1394345	-105.9344	uncorrelated	2	b8cfe21	v2.4.3	YY	fixed_point	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@14:52
2x2_2C_8b_C2v_L	9.5205319	0	14	4.0781	0.021098507	-2.6884183	-3.5955163	-0.19055796	-3.5953748	-0.19051482	0.24638383	-3.199741	10.7	2.3176156e-06	-1.269292e-06	0.01659037	-0.23697021	0.01658689	-0.23695124	-6.0248747e-06	1.197162e-06	-0.13737543	-1.0791333	1.7720647	0.059602947	-1.7720255	-0.059610331	0.33201547	-2.3612579	2.1729	1	0.1609	0.01856362	1.2219203	1.5901269	-0.71625065	-0.27128511	0.11201814	0.1760196	0.27726097	1.9148801	1.6937433	1.4771468	1.6937335	1.4771316	0.017944152	1.3728386	1.1394142	-2.2572573e-05	1.1263495e-05	0.20138673	1.398935	0.20137045	1.39889	3.2859776e-05	6.3831211e-06	1.4434167	0.78415301	-1.9295492	-0.79138565	1.929574	0.79141542	-0.33241351	2.9913921	2	2	0	0	-76.990159	R0:S0:1	1.1394142	-105.9504	uncorrelated	2	b8cfe21	v2.4.3	YY	fixed_point	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:28
2x2_2C_8b_C2v_L	9.5302371	0	14	4.0781	0.02105756	-2.69029	-3.5965255	-0.19016231	-3.5965042	-0.19016282	0.2460533	-3.2007364	10.7	7.5343629e-06	3.8649042e-07	0.016603806	-0.23665204	0.016601812	-0.23666108	4.8296098e-06	5.9661576e-07	-0.13725963	-1.0790941	1.7715304	0.059767369	-1.7715262	-0.05975593	0.33156988	-2.3604953	2.1719	1	0.1619	0.018604189	1.2220955	1.5903415	-0.71562259	-0.27092779	0.11183867	0.17595332	0.27671167	1.9150507	1.6943773	1.4777576	1.694393	1.4776853	0.017922653	1.3736959	1.1394437	-6.8071766e-05	7.8979175e-06	0.20090634	1.3977638	0.20090224	1.3979889	-2.7740303e-05	-7.4626517e-06	1.4416463	0.78370272	-1.9275422	-0.79124606	1.9274568	0.79115718	-0.33215831	2.9895083	2	2	0	0	-76.992415	R0:S0:1	1.1394437	-105.9504	uncorrelated	2	b8cfe21	v2.4.3	YY	fixed_point	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:54
