model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.93736108	0	9	0.18271316	-0.17742221	0.25555971	0.75315535	0.25558334	0.75306814	0.28536501	0.71922369	2	0.17088843	0.15721213	-0.19993068	-0.075660729	0.19993973	-0.075652346	-0.25019778	2.1662572e-05	1	0.013768899	0.014756405	-0.14722572	0.31887829	-0.14722023	-0.3188748	-2.5981769e-05	-0.45233482	-0.4	-0.00095691788	0.92082389	-0.88227797	0.13770778	0.028141757	0.048672057	1.8012934	0.29212058	0.085181977	0.29210254	0.085190946	0.08486299	0.038376505	0.91379492	-0.34587119	-1.4756561	1.0668284	0.0013378774	-1.0668169	0.0012995841	0.89467731	-7.7160471e-05	-0.52518483	-0.12793392	-0.030270691	1.0160473	-0.95925288	1.0159964	0.95929022	2.9946002e-05	0.43091893	-0.0069005284	-10.418015	R0:S0:1	0.91379492	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:52
2x2_2C_8b_C2v_L	-0.93731446	0	9.001	0.18271287	-0.17736728	0.25551407	0.75297265	0.25554403	0.75294726	0.28537296	0.71914322	2	0.17087806	0.157201	-0.19992285	-0.075646644	0.19992228	-0.075637785	-0.25020091	2.6644443e-05	1	0.013756359	0.014737367	-0.14720743	0.31886478	-0.14721493	-0.3188544	-2.7206757e-05	-0.45232	-0.4	-0.00095585167	0.92081398	-0.88223168	0.13770695	0.028135099	0.04867715	1.8012648	0.29213677	0.085196159	0.2921165	0.085196259	0.084871394	0.038379085	0.913787	-0.34589102	-1.4756655	1.0668104	0.0012973436	-1.0667656	0.0012685825	0.89467218	-9.4740556e-05	-0.52514743	-0.1278263	-0.030227807	1.0159847	-0.95930236	1.0159856	0.95929277	2.8144617e-05	0.43094943	-0.0068979413	-10.417747	R0:S0:1	0.913787	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:57
2x2_2C_8b_C2v_L	-0.93888854	0	9	0.18316527	-0.17790564	0.25570533	0.75402205	0.25572566	0.75399553	0.28534834	0.7200992	2	0.1711294	0.15756948	-0.20004576	-0.075614166	0.20005095	-0.07559237	-0.25022341	1.2291136e-05	1.001	0.013903994	0.014890554	-0.14735864	0.31941248	-0.14734719	-0.31940968	-1.2588828e-05	-0.45296443	-0.4	-0.00089726393	0.9207057	-0.88299313	0.13753104	0.028181413	0.048677167	1.8011397	0.29250391	0.085377302	0.29247286	0.085376521	0.084867677	0.038411252	0.91366466	-0.3460914	-1.477095	1.0681265	0.00083579595	-1.0681288	0.00077543713	0.89503288	-5.2759305e-05	-0.52551468	-0.12903753	-0.030514495	1.016945	-0.96039153	1.0168308	0.96036806	1.1835035e-05	0.43084399	-0.0069386369	-10.423154	R0:S0:1	0.91366466	817c5bc	v2.2.6	Y	13	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:15
2x2_2C_8b_C2v_L	-0.93722387	0	9	0.18272277	-0.17728213	0.25566733	0.75326511	0.25566732	0.75318459	0.28545207	0.71927582	2.001	0.17096277	0.15710364	-0.19999632	-0.075691383	0.19999714	-0.075668549	-0.25025294	3.5704779e-05	1	0.013549021	0.014532649	-0.14722417	0.31876267	-0.14721156	-0.31875819	-3.7874231e-05	-0.45220431	-0.4	-0.00099012912	0.92092496	-0.88214163	0.1377056	0.028150035	0.048644452	1.8014811	0.29187005	0.085070001	0.29184906	0.085080396	0.084810642	0.038338628	0.91390164	-0.34576463	-1.4747294	1.0663509	0.0014677899	-1.0663304	0.0013968919	0.89441986	-0.00011797738	-0.52520398	-0.125861	-0.029802313	1.0156604	-0.95868086	1.0155953	0.95872422	4.3223253e-05	0.43075765	-0.0069122831	-10.421055	R0:S0:1	0.91390164	817c5bc	v2.2.6	Y	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:29
2x2_2C_8b_C2v_L	-0.93721663	0	9	0.18331752	-0.17732731	0.25572025	0.75287681	0.25571015	0.75280874	0.28534791	0.71907647	2	0.17125358	0.15720015	-0.20001029	-0.07574687	0.20001024	-0.075715537	-0.25009318	2.1654924e-05	1	0.014128179	0.015141328	-0.14724989	0.31862312	-0.14723208	-0.3186271	-2.1381798e-05	-0.45200045	-0.399	-0.00098222276	0.92080216	-0.88245348	0.13725099	0.028144076	0.048812392	1.8014098	0.29215639	0.085089861	0.29213227	0.08510734	0.084798543	0.038325465	0.91378961	-0.34609745	-1.4750268	1.0671329	0.0015696691	-1.0670981	0.0014687138	0.89447608	-8.3922281e-05	-0.52528226	-0.13106463	-0.031058118	1.0163764	-0.95872608	1.0163133	0.95881661	2.0363311e-05	0.43056196	-0.006986039	-10.417455	R0:S0:1	0.91378961	817c5bc	v2.2.6	Y	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:43
2x2_2C_8b_C2v_L	-0.93567185	0	9.0005	0.1825682	-0.17684699	0.25555884	0.75214704	0.25556182	0.75210426	0.28543719	0.71823342	2.0005	0.1708694	0.15680547	-0.19988761	-0.075781622	0.19989042	-0.075764553	-0.250152	3.5969645e-05	0.999	0.013631177	0.014623563	-0.14712378	0.31814977	-0.14711113	-0.31815248	-3.9689948e-05	-0.45146438	-0.3995	-0.001044796	0.92097596	-0.88156069	0.13765387	0.02810458	0.048703607	1.8015999	0.29164283	0.084886707	0.29162207	0.084895386	0.084799198	0.038298554	0.91397181	-0.34569916	-1.4734846	1.0654077	0.002060542	-1.065393	0.0020035705	0.89407871	-0.00012158899	-0.52489846	-0.12669763	-0.030012184	1.0152015	-0.95757029	1.0151334	0.95760969	4.3711771e-05	0.43074654	-0.0069124299	-10.41413	R0:S0:1	0.91397181	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:47
2x2_2C_8b_C2v_L	-0.93406904	0	9.00075	0.18229482	-0.17630537	0.25548571	0.75122053	0.25549391	0.75112571	0.28549358	0.71724322	2.00075	0.17075474	0.15642852	-0.19980866	-0.075886231	0.19980955	-0.075861821	-0.2501202	3.2985595e-05	0.998	0.013439337	0.014431951	-0.14702098	0.31751281	-0.1470029	-0.31751566	-3.4620872e-05	-0.45070275	-0.39925	-0.0011182015	0.92111012	-0.88084854	0.13771373	0.028066358	0.048713958	1.8018049	0.29123781	0.084636035	0.29120862	0.084654087	0.08476822	0.038243111	0.91412343	-0.34554022	-1.4717598	1.0640756	0.0027425678	-1.0640389	0.0026510464	0.89362075	-0.00011417495	-0.52458899	-0.12500427	-0.029643947	1.0143994	-0.95612671	1.0143222	0.95621481	3.7121998e-05	0.43069569	-0.0068979448	-10.409614	R0:S0:1	0.91412343	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:51
2x2_2C_8b_C2v_L	-0.93561923	0	8.999375	0.18282266	-0.17676215	0.25566027	0.75224115	0.25569219	0.7521875	0.28545408	0.71830795	2.000875	0.17105342	0.15675255	-0.19994705	-0.075818689	0.19996122	-0.075798882	-0.25013692	2.2228227e-05	0.999	0.013689753	0.014693118	-0.14712514	0.31802509	-0.14711207	-0.318038	-3.0117444e-05	-0.45130521	-0.399125	-0.0010684165	0.92101666	-0.88162668	0.1374862	0.028115783	0.048750236	1.8017271	0.29155753	0.084801596	0.29153007	0.0848187	0.084753102	0.038262548	0.91401911	-0.34575688	-1.472871	1.0654078	0.0021748665	-1.0653911	0.0020922364	0.89394166	-8.0862439e-05	-0.52498078	-0.1271495	-0.03015391	1.0151899	-0.95713477	1.0151148	0.95722963	3.4796657e-05	0.43052221	-0.0069511012	-10.415211	R0:S0:1	0.91401911	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:55
2x2_2C_8b_C2v_L	-0.93470694	0	9.0000625	0.18287054	-0.17640121	0.255718	0.75170087	0.25572893	0.75160698	0.28550492	0.7177881	2.0013125	0.17113244	0.15653115	-0.19995079	-0.075930002	0.19995511	-0.075905057	-0.25010765	3.3490322e-05	0.9985	0.013581325	0.014589981	-0.14710151	0.31756848	-0.14708091	-0.31757674	-3.3855541e-05	-0.45078025	-0.3986875	-0.0011234292	0.92110433	-0.88125934	0.13737448	0.028096431	0.048783809	1.8018989	0.29130968	0.08460145	0.2912804	0.084622804	0.084706592	0.038208181	0.9141215	-0.34573284	-1.4715913	1.0646724	0.0027081812	-1.0646397	0.0026098796	0.89357464	-0.00011664836	-0.52484141	-0.12611134	-0.029957863	1.0148448	-0.95600039	1.0147607	0.95611064	3.6557583e-05	0.43035173	-0.0069724812	-10.413623	R0:S0:1	0.9141215	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:00
2x2_2C_8b_C2v_L	-0.93338085	0	9.0000937	0.18296182	-0.17593016	0.25579913	0.75097115	0.25579871	0.7508732	0.28557215	0.71705571	2.0019687	0.17126155	0.15620216	-0.19996404	-0.076057076	0.19996568	-0.076023991	-0.25006029	4.3973366e-05	0.99775	0.013503709	0.014526351	-0.14702542	0.31692627	-0.14700509	-0.31692632	-5.0151733e-05	-0.44999871	-0.39803125	-0.0012081474	0.92124586	-0.88074997	0.13720673	0.028073902	0.048836264	1.8022109	0.29089074	0.084321705	0.29085989	0.084338616	0.084625298	0.038123903	0.91428502	-0.34565027	-1.4695711	1.0635806	0.0033551361	-1.0635507	0.0032481308	0.89301066	-0.00014686174	-0.52466997	-0.12534201	-0.029844245	1.0142014	-0.95443215	1.0141068	0.95451152	5.6919415e-05	0.43006282	-0.0070075917	-10.41152	R0:S0:1	0.91428502	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:04
