model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	7.4157028	0	13.999104	3.0440544	-0.0035044184	-3.1749582	-3.8433595	-0.107206	-3.8433148	-0.10717807	0.1466025	-3.4235273	9.9298544	-0.00011113339	1.1234963e-05	0.011691774	-0.16801544	0.011687157	-0.16799903	-1.329826e-06	1.9623011e-06	-0.11287984	-1.0712284	1.682812	0.056305744	-1.6828036	-0.056288762	0.23551954	-2.2175382	2.0101544	1	0.2257184	0.014855148	1.257367	1.6217146	-0.58804591	-0.19128932	0.07868162	0.13869588	0.22845345	1.9414174	1.8050574	1.5857495	1.8050507	1.5857289	0.016254791	1.5570046	1.1141098	0.00122235	-1.9026182e-05	0.10523352	1.121564	0.10523821	1.1215231	4.3431743e-06	9.7752486e-07	1.1351002	0.72485481	-1.5564702	-0.6092729	1.5565019	0.60924221	-0.28713429	2.5285403	2	2	0	0	-74.453827	R0:S0:1	1.1141098	-110.1728	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:03
2x2_2C_8b_C2v_L	7.4108983	0	13.998656	3.0446816	-0.0032450638	-3.1724451	-3.8423576	-0.10767515	-3.8421544	-0.10766395	0.14724326	-3.4228574	9.9292816	-0.00026018225	2.6786446e-06	0.011691434	-0.16844898	0.011692531	-0.16844415	-3.4843537e-06	2.3998482e-06	-0.11298908	-1.0711998	1.6831617	0.056145506	-1.6831176	-0.056159593	0.2361048	-2.2181432	2.0107816	1	0.2255776	0.014870994	1.2572139	1.6215234	-0.58864639	-0.19165894	0.078827627	0.13875202	0.22893974	1.9413139	1.8046308	1.5850822	1.8046293	1.5850494	0.016305445	1.5561987	1.1140699	0.0028474253	1.8531398e-05	0.10564632	1.1237362	0.10563404	1.1237858	-1.1379812e-05	-1.8703707e-05	1.1368785	0.72517791	-1.5580185	-0.60953677	1.5579937	0.60959747	-0.28761238	2.530649	2	2	0	0	-74.446788	R0:S0:1	1.1140699	-110.1536	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:46
2x2_2C_8b_C2v_L	7.4093598	0	13.998566	3.043407	-0.0034275828	-3.1743537	-3.8439991	-0.10744676	-3.8440681	-0.10745496	0.14691391	-3.4244696	9.930567	0.00034329877	-9.6781459e-06	0.011711239	-0.16819234	0.011708201	-0.1681902	-8.6984318e-06	5.7506139e-07	-0.11293587	-1.0713899	1.6833125	0.056348283	-1.6833255	-0.05634266	0.23575085	-2.2182679	2.010907	1	0.22554944	0.01487397	1.2573068	1.6216546	-0.58831209	-0.1914288	0.078741045	0.13876618	0.22836201	1.9413838	1.8048601	1.5857674	1.8048556	1.5858215	0.016254454	1.5566828	1.1141446	-0.0037751649	-1.1564366e-05	0.10543591	1.1222369	0.10545289	1.1220849	8.8386771e-05	2.4820645e-05	1.1356621	0.72487048	-1.5572268	-0.60974212	1.557278	0.6097287	-0.28721443	2.5295869	2	2	0	0	-74.465059	R0:S0:1	1.1141446	-110.19456	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@01:34
2x2_2C_8b_C2v_L	7.4009121	0	13.99785	3.0432106	-0.0032274223	-3.1724396	-3.8441642	-0.10790366	-3.8437707	-0.1078849	0.1474899	-3.4248423	9.9308506	3.1685879e-05	-7.2266112e-06	0.011727863	-0.16860083	0.01173728	-0.16858496	-2.1490748e-06	-8.5672007e-07	-0.11305005	-1.0715132	1.6839814	0.056299769	-1.683898	-0.056318282	0.23627533	-2.2192228	2.0119106	1	0.22532416	0.014901133	1.2571605	1.6214847	-0.58890725	-0.19177889	0.078882246	0.13885682	0.22874246	1.9412819	1.8044382	1.5850378	1.8044258	1.5850465	0.016293418	1.5558862	1.1141435	-0.00034504506	1.9269e-05	0.1058514	1.1243884	0.10583938	1.1242607	1.264745e-05	5.0806957e-07	1.1374151	0.72517021	-1.5588024	-0.61049991	1.5588336	0.61060325	-0.28759516	2.5318052	2	2	0	0	-74.470269	R0:S0:1	1.1141435	-110.20224	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@02:13
2x2_2C_8b_C2v_L	7.4039256	0	13.999106	3.0440113	-0.0031564679	-3.1716459	-3.8427563	-0.1079396	-3.8430384	-0.10798713	0.14761647	-3.4232532	9.9303473	0.0011058695	-2.42528e-05	0.01172013	-0.16865443	0.011717746	-0.16866908	4.1354911e-06	-3.5925903e-06	-0.113035	-1.0712903	1.6836437	0.056213211	-1.6837001	-0.056196261	0.23641162	-2.218825	2.0115513	1	0.2247191	0.014890239	1.2571437	1.6214469	-0.58894403	-0.19182517	0.078906427	0.13881192	0.22907592	1.9412806	1.8044126	1.5849164	1.8044132	1.5850679	0.016313115	1.5557996	1.114087	-0.012069715	-3.5172588e-05	0.10584221	1.1246936	0.10588666	1.1244432	8.3890485e-05	5.8050256e-05	1.1374625	0.72518325	-1.5588058	-0.61020056	1.5588755	0.61010467	-0.28776108	2.5318109	2	2	0	0	-74.45771	R0:S0:1	1.114087	-110.18138	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@03:23
2x2_2C_8b_C2v_L	7.400056	0	13.998309	3.0441118	-0.0030412529	-3.17052	-3.8427825	-0.10819234	-3.843248	-0.10823254	0.14785784	-3.4244194	9.9301022	0.0016954796	-3.8971071e-05	0.01172873	-0.16890395	0.011729323	-0.16889329	-2.7321793e-05	4.2215208e-06	-0.11311485	-1.0714734	1.6840608	0.056161893	-1.6841443	-0.056181156	0.23661198	-2.2195748	2.0122278	1	0.22578275	0.014905723	1.2570629	1.6213504	-0.58928221	-0.19201393	0.078966766	0.13886377	0.22957181	1.9412103	1.8041803	1.5844431	1.8041564	1.5847199	0.016328326	1.5553996	1.1140841	-0.018451725	-5.0011895e-05	0.10606936	1.1262483	0.10612139	1.1254001	0.00032216392	0.00010039798	1.13849	0.72542181	-1.5596022	-0.61048078	1.559873	0.61061909	-0.28789037	2.5330201	2	2	0	0	-74.461896	R0:S0:1	1.1140841	-110.17585	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@04:16
2x2_2C_8b_C2v_L	7.3900594	0	13.997663	3.0444877	-0.0027004438	-3.1668185	-3.8425109	-0.10894467	-3.8426311	-0.10896048	0.14880138	-3.424852	9.9298733	0.0013356392	-3.3471421e-05	0.01176561	-0.16955074	0.011765893	-0.16954598	-1.8460255e-05	4.73519e-06	-0.11329052	-1.0715658	1.6849621	0.05608023	-1.6849887	-0.056084581	0.23742054	-2.2209587	2.0136117	1	0.22609412	0.014940428	1.2568368	1.6210754	-0.59019217	-0.19255389	0.079174286	0.13897409	0.22998823	1.9410518	1.8035273	1.5835249	1.8035097	1.5836834	0.016388211	1.5542148	1.1140488	-0.014405891	-1.3555208e-05	0.10669176	1.1293013	0.10672399	1.1288134	0.00021478691	6.2148296e-05	1.141195	0.72587849	-1.5620277	-0.61154924	1.5621935	0.6115914	-0.28848044	2.5362789	2	2	0	0	-74.463446	R0:S0:1	1.1140488	-110.16617	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@05:12
2x2_2C_8b_C2v_L	7.3936879	0	13.996974	3.0453468	-0.0027352671	-3.1671419	-3.8416356	-0.10891537	-3.8417088	-0.10890717	0.14877761	-3.423406	9.9306115	0.00030757235	-1.2635702e-05	0.011769378	-0.16950645	0.011762929	-0.16949984	-2.2712119e-05	5.5387924e-06	-0.11328038	-1.0714406	1.6846432	0.05609004	-1.6846539	-0.056106324	0.23744835	-2.2205094	2.0132724	1	0.22498039	0.014940113	1.256836	1.6210912	-0.59018017	-0.19256193	0.079191467	0.13899997	0.22972308	1.9410648	1.8035296	1.5835961	1.8035217	1.5836349	0.016387704	1.5541624	1.1140898	-0.0033219863	6.0736336e-06	0.10668724	1.128995	0.10669205	1.128788	0.00015606178	1.9980455e-05	1.141159	0.72582831	-1.5620367	-0.61156424	1.5621071	0.6116464	-0.28850238	2.5363437	2	2	0	0	-74.459788	R0:S0:1	1.1140898	-110.16423	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@06:04
2x2_2C_8b_C2v_L	7.3811923	0	13.99694	3.0447192	-0.0023719424	-3.1637387	-3.840715	-0.10956182	-3.8412375	-0.10959999	0.14960477	-3.4232222	9.9292097	-0.00038187897	8.7182054e-06	0.011779871	-0.170119	0.011786281	-0.17013639	-1.0924199e-06	-6.7881349e-07	-0.11343612	-1.0714574	1.6852661	0.055910039	-1.6853761	-0.055923002	0.23822006	-2.221556	2.014375	1	0.22494215	0.014961108	1.2566303	1.6208188	-0.59099798	-0.19305458	0.079385246	0.13904971	0.23046769	1.9409179	1.802947	1.5825362	1.8029565	1.5825412	0.016459701	1.5530849	1.1139963	0.0040831047	-6.0665055e-06	0.10723014	1.1320809	0.10721898	1.1321128	-1.9088875e-05	-1.1342472e-05	1.143705	0.72630151	-1.5641389	-0.61214474	1.5641364	0.61219605	-0.28914411	2.5391614	2	2	0	0	-74.45254	R0:S0:1	1.1139963	-110.15185	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@06:54
2x2_2C_8b_C2v_L	7.3625526	0	13.995829	3.0450907	-0.0017536554	-3.1575746	-3.8392748	-0.11086928	-3.8390901	-0.11086339	0.15122231	-3.42258	9.9282265	6.2776948e-05	-3.4219151e-08	0.011825757	-0.17128051	0.011822185	-0.17128097	-6.0572721e-06	5.0867584e-06	-0.11373929	-1.0715286	1.6865724	0.055642173	-1.6865364	-0.055649447	0.2396998	-2.2235836	2.0165245	1	0.22454523	0.015009154	1.2562243	1.6203163	-0.59261283	-0.19402716	0.079772564	0.13921999	0.23170258	1.9406374	1.8017968	1.5806576	1.8017946	1.5806539	0.01658162	1.5509247	1.1139052	-0.00066113928	2.1956097e-06	0.10829625	1.1379489	0.10829881	1.137959	3.1903326e-05	-3.4795342e-06	1.1485407	0.72715387	-1.5683167	-0.61353475	1.5683086	0.61355008	-0.29028373	2.5449212	2	2	0	0	-74.445369	R0:S0:1	1.1139052	-110.13017	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@07:38
2x2_2C_8b_C2v_L	7.3695026	0	13.996313	3.0441772	-0.0021636809	-3.1616843	-3.8417671	-0.11012544	-3.8415332	-0.11011613	0.15031567	-3.4248441	9.930682	-0.0019192742	2.8978544e-05	0.011819926	-0.17057387	0.011827228	-0.17058361	8.7727265e-06	-6.67798e-07	-0.11356263	-1.071724	1.6863451	0.055958526	-1.6863014	-0.055960461	0.23881427	-2.2231294	2.0159666	1	0.2246876	0.015000553	1.2564655	1.6206394	-0.59169304	-0.1934421	0.079544314	0.13919222	0.23114109	1.940807	1.8024316	1.5820347	1.8024494	1.5818508	0.016486354	1.5521959	1.1140381	0.020424798	3.7858755e-05	0.10773569	1.1339911	0.10769054	1.1345503	-0.00018001675	-7.4842188e-05	1.1453567	0.72654402	-1.5661457	-0.61337816	1.56596	0.61335276	-0.28947399	2.5418194	2	2	0	0	-74.470788	R0:S0:1	1.1140381	-110.18408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@08:21
2x2_2C_8b_C2v_L	7.3628428	0	13.994745	3.0449139	-0.0018780936	-3.1584204	-3.8407993	-0.11075391	-3.8410226	-0.11074952	0.15107714	-3.4249997	9.9297503	0.0040469576	-5.845724e-05	0.011853606	-0.17114688	0.01184326	-0.17111275	-3.6787558e-05	9.0332006e-06	-0.11366159	-1.0717932	1.6869306	0.055856473	-1.6869626	-0.055874523	0.23944565	-2.2241606	2.016963	1	0.22553349	0.015028516	1.2562677	1.620401	-0.59248007	-0.19391476	0.07971752	0.13928639	0.23343692	1.9406598	1.8018966	1.5808911	1.8018524	1.581235	0.016534954	1.5511664	1.114005	-0.042772768	-5.2935581e-05	0.10821835	1.1376772	0.10829113	1.1364893	0.00044044465	0.00013635882	1.1471741	0.72700821	-1.5679124	-0.61411873	1.5683016	0.61428847	-0.28993763	2.544639	2	2	0	0	-74.46679	R0:S0:1	1.114005	-110.15738	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	20	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@09:38
2x2_2C_8b_C2v_L	7.3424665	0	13.992565	3.0453653	-0.0012474029	-3.1519151	-3.8398568	-0.11213559	-3.8400111	-0.11214362	0.15278306	-3.425837	9.9294517	0.0033822045	-2.5982369e-05	0.011903442	-0.17235529	0.011897162	-0.17234258	-1.3313791e-05	2.7364476e-06	-0.11402662	-1.0720591	1.6885739	0.055664994	-1.6886011	-0.055654177	0.24093874	-2.2268168	2.0196689	1	0.22594069	0.01509046	1.2558346	1.6198835	-0.59422874	-0.19494299	0.080117927	0.13952257	0.23380748	1.9403507	1.8006208	1.5791743	1.8006024	1.5793549	0.016641271	1.5488877	1.1139668	-0.035224345	-4.4493573e-05	0.10941889	1.1433671	0.10946814	1.1428216	0.00019983822	7.3907731e-05	1.1525377	0.72790399	-1.572625	-0.61595764	1.5728046	0.61595455	-0.29098537	2.5509546	2	2	0	0	-74.471499	R0:S0:1	1.1139668	-110.14538	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@10:11
2x2_2C_8b_C2v_L	7.3423435	0	13.993888	3.0465765	-0.0010459994	-3.150056	-3.8375391	-0.11243821	-3.8381386	-0.11246074	0.15318467	-3.4237192	9.9286874	0.0062588492	-4.9600676e-05	0.011891717	-0.17268455	0.011885174	-0.17266865	-3.0483433e-05	5.2712124e-06	-0.11397352	-1.0718793	1.6883966	0.055441278	-1.6885129	-0.055445761	0.24140917	-2.2267618	2.0197071	1	0.22517505	0.015083717	1.2557173	1.6197162	-0.59465431	-0.19523143	0.080238857	0.13950397	0.2379954	1.9402712	1.8003273	1.5782695	1.8002976	1.5785729	0.016703442	1.5482534	1.1138713	-0.064898895	-5.0523088e-05	0.10965785	1.1454756	0.10972169	1.144496	0.00036650079	0.00011718528	1.1527277	0.72823675	-1.5735391	-0.61575702	1.5738716	0.61585749	-0.29146756	2.5523255	2	2	0	0	-74.453865	R0:S0:1	1.1138713	-110.11377	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@10:43
