model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.2215459	0	6	0.098961761	0.44158331	0.14551298	0.97996644	0.98016942	0.14556698	0.091273613	0.89682007	2	-0.11655838	8.7007541e-06	-0.14780603	-0.025428095	0.02546921	-0.14780527	0.18068111	-1.2154196e-06	1	-3.532233e-06	0.21314846	-0.13367721	0.4622707	0.4622815	0.13372216	8.5479759e-06	-0.60909501	-0.5	0.001000001	0.022962031	0.96142062	-1.0994793	0.24353081	-0.30123313	0.075134258	0.014703127	0.18137976	0.52060506	0.21021174	0.21016397	0.52060863	0.10324458	0.064600515	0.95172538	0.23205606	-3.1840096e-05	1.4535329	-0.24029998	0.24014414	1.4534013	-1.0204268	5.0681844e-06	-0.64151392	8.015758e-05	-1.7337085	1.5176396	-1.5687124	-1.5686057	-1.5179095	-1.8874503e-05	0.44439266	0.025256609	-10.839935	R0:S0:1	0.95172538	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@18:57
2x2_2C_8b_C2v_L	-1.2212979	0	6.001	0.099107589	0.44116865	0.14599365	0.9805664	0.98078355	0.14602101	0.091780601	0.89678715	2	-0.11661995	-4.0105365e-06	-0.14794316	-0.025539812	0.025566456	-0.14794458	0.18084002	3.4180901e-06	1	-3.3928072e-06	0.21304155	-0.1338576	0.46218392	0.46220077	0.13389893	7.5151278e-06	-0.60900869	-0.5	0.001000001	0.022983721	0.96138996	-1.0992797	0.24343449	-0.30100237	0.075078721	0.014720979	0.18130845	0.51992214	0.20974959	0.20969934	0.51995059	0.1031829	0.06454206	0.95168508	0.23214675	1.2220468e-05	1.4531864	-0.24011019	0.23997189	1.4531256	-1.0204154	-1.0313327e-05	-0.64147267	4.32882e-05	-1.7331322	1.51714	-1.5670753	-1.5669552	-1.5173763	-1.7069352e-05	0.44432666	0.025185475	-10.8395	R0:S0:1	0.95168508	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@19:18
2x2_2C_8b_C2v_L	-1.2216252	0	6	0.098975044	0.44155133	0.14546656	0.98002892	0.98000481	0.14548064	0.091163175	0.89679234	2.001	-0.11656689	1.4242365e-05	-0.1477911	-0.025445901	0.025436756	-0.14779295	0.18065459	1.1459677e-06	1	2.0593322e-05	0.21313755	-0.13368755	0.46229302	0.46227966	0.1336912	-3.1808552e-06	-0.609101	-0.5	0.001000001	0.022950572	0.96150692	-1.0995204	0.24360714	-0.30123475	0.075175583	0.01470349	0.18134195	0.52075146	0.21025638	0.21025033	0.52074591	0.1032735	0.064613681	0.95181281	0.23203956	-5.4399344e-06	1.4534843	-0.24019513	0.24023251	1.4535023	-1.0205111	-2.4720819e-06	-0.6415329	-0.00033207134	-1.7334887	1.5180273	-1.5689524	-1.5689081	-1.5180242	5.038209e-06	0.44440578	0.025298242	-10.843775	R0:S0:1	0.95181281	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@19:37
2x2_2C_8b_C2v_L	-1.2209507	0	6	0.099838134	0.43997283	0.14642457	0.98071681	0.98075943	0.14642664	0.092328652	0.89656873	2	-0.11701775	1.6141055e-05	-0.14808224	-0.025617353	0.02562987	-0.14808436	0.18096115	-3.5846624e-06	1	1.127956e-05	0.21299136	-0.13398429	0.46190879	0.4619177	0.13398584	5.8845838e-08	-0.60862953	-0.499	0.001000001	0.022990757	0.96137271	-1.0995166	0.2427528	-0.30040543	0.075055764	0.014825285	0.1813338	0.51922965	0.20931887	0.20931253	0.51924312	0.10313502	0.064451162	0.95165914	0.23283661	-1.9724671e-05	1.4531863	-0.24007759	0.24003138	1.4531982	-1.0207126	1.3946083e-05	-0.64159094	-0.00017269746	-1.732828	1.5166262	-1.5655706	-1.5655641	-1.5166453	-1.979179e-06	0.44401185	0.025050049	-10.839184	R0:S0:1	0.95165914	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:01
2x2_2C_8b_C2v_L	-1.2229975	0	6	0.098355222	0.44163574	0.14317292	0.9757055	0.9757854	0.1431989	0.088602193	0.8955537	2	-0.1165047	7.1747433e-06	-0.14730868	-0.02507353	0.025078939	-0.14730199	0.1798804	5.2387118e-06	1	1.6324577e-05	0.21371003	-0.13291096	0.46263543	0.46263469	0.13293924	-1.7894566e-06	-0.60883639	-0.5	0.002000001	0.022775029	0.9613753	-1.1001772	0.2444258	-0.30368206	0.075318279	0.014780013	0.18279035	0.52515029	0.2128236	0.21281001	0.52513239	0.10363882	0.064902744	0.95171712	0.23298129	1.4068108e-05	1.4559633	-0.24034877	0.24031346	1.4558086	-1.0204733	-1.7993784e-05	-0.64131878	-0.00028135787	-1.7398807	1.5213117	-1.5777215	-1.5777155	-1.5214924	2.8719109e-06	0.44466376	0.025755421	-10.842113	R0:S0:1	0.95171712	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:17
2x2_2C_8b_C2v_L	-1.2197127	0	6.0005	0.10014592	0.44049784	0.14855671	0.9848686	0.98497769	0.14855139	0.094821763	0.89799814	2.0005	-0.11689329	6.6994764e-06	-0.14851976	-0.025951847	0.025965107	-0.14851797	0.18175783	3.4217028e-06	1	1.0953217e-05	0.21244539	-0.13467344	0.46167862	0.46169083	0.13468038	9.5563073e-06	-0.60907794	-0.4995	1e-09	0.023159763	0.96146925	-1.0987164	0.24223488	-0.29826133	0.074904538	0.014697811	0.17989264	0.51512519	0.20698331	0.20696224	0.51515623	0.10279058	0.064195805	0.95172568	0.23156908	1.1701539e-05	1.4508014	-0.23990363	0.23983012	1.4508228	-1.0207241	-7.1834208e-06	-0.64173539	-0.00019156611	-1.7266877	1.5131293	-1.5574869	-1.5574385	-1.513198	-2.3726949e-05	0.44390331	0.024634976	-10.839121	R0:S0:1	0.95172568	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:33
2x2_2C_8b_C2v_L	-1.21807	0	6.00075	0.10105704	0.44001119	0.15125485	0.98946156	0.98950871	0.15128694	0.098174122	0.89951472	2.00075	-0.11710325	-1.0952391e-05	-0.14914362	-0.026378663	0.026409783	-0.14914435	0.18280278	2.3061549e-06	1	-1.346525e-05	0.21181141	-0.13551698	0.46119708	0.4611763	0.13555825	6.7231777e-06	-0.60925129	-0.49925	-0.000999999	0.023340005	0.96151737	-1.0979789	0.24113493	-0.29554266	0.074698393	0.014654793	0.17841748	0.51015552	0.20411499	0.20407278	0.51018557	0.10237165	0.063827498	0.95173358	0.23084566	4.7023473e-06	1.4483471	-0.23961586	0.23948285	1.4483132	-1.0210816	-1.0081335e-05	-0.64194431	0.00021503085	-1.7199839	1.5086345	-1.5474556	-1.5472952	-1.5088365	-1.1867214e-05	0.44351982	0.024062665	-10.837704	R0:S0:1	0.95173358	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:49
2x2_2C_8b_C2v_L	-1.2193227	0	6.000875	0.10043707	0.43994946	0.14902778	0.98528333	0.98528918	0.14902274	0.095421717	0.89792584	1.999375	-0.11706075	1.9252132e-05	-0.1486507	-0.026064103	0.026043149	-0.14865322	0.181916	1.0631652e-05	1	3.2107946e-05	0.21239536	-0.13483889	0.46150496	0.46151469	0.13481655	7.5051889e-06	-0.60888549	-0.499125	1e-09	0.023187414	0.96133765	-1.098622	0.24182448	-0.29789412	0.074812401	0.014742594	0.17988913	0.51437251	0.20648715	0.20650001	0.51436385	0.10270321	0.064116162	0.95158932	0.23186921	6.3341097e-06	1.4505288	-0.23967879	0.23976405	1.4505888	-1.0206972	-3.283808e-05	-0.6417261	-0.00052654527	-1.7264566	1.5123905	-1.5556597	-1.5557061	-1.5122754	-1.9449168e-05	0.44374602	0.024492272	-10.834373	R0:S0:1	0.95158932	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:05
2x2_2C_8b_C2v_L	-1.2182792	0	6.0013125	0.10125596	0.43906317	0.15078496	0.98797957	0.98798144	0.15079405	0.097562571	0.89859294	2.0000625	-0.11734225	-2.1411645e-05	-0.14909664	-0.026357814	0.026358103	-0.14910047	0.1825717	2.7104198e-06	1	-2.006666e-05	0.21198807	-0.13539132	0.46113417	0.46113346	0.13539267	1.702398e-07	-0.60879644	-0.4986875	-0.000499999	0.023285612	0.96138797	-1.0982233	0.24104075	-0.2961917	0.074690087	0.014764773	0.17908277	0.51129568	0.2046675	0.20466347	0.51129499	0.10244962	0.063868775	0.95160959	0.23176626	1.7246367e-05	1.4491653	-0.23943347	0.23943757	1.4491868	-1.0210059	-1.1923882e-05	-0.64185607	0.000314709	-1.7224888	1.5096311	-1.5492896	-1.5492676	-1.5096203	2.5382543e-06	0.44340611	0.024139632	-10.835463	R0:S0:1	0.95160959	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:28
2x2_2C_8b_C2v_L	-1.2170091	0	6.0004688	0.10222314	0.43819743	0.15283069	0.99123124	0.9912701	0.15283176	0.1001189	0.89969887	2.0000938	-0.11765295	-4.530197e-05	-0.14957315	-0.026682329	0.026688143	-0.14956873	0.18334869	3.2524505e-06	1	-4.4689356e-05	0.21152517	-0.13600281	0.46069164	0.46069598	0.13601006	6.4855613e-07	-0.60879848	-0.49803125	-0.001249999	0.02341067	0.96141791	-1.0978816	0.23993472	-0.29399904	0.07454979	0.01477782	0.17806703	0.50758436	0.20254894	0.20254532	0.50757917	0.10214784	0.063578037	0.95161305	0.23154086	4.0985431e-05	1.4475011	-0.23920548	0.23917842	1.4474471	-1.0214586	-1.5588212e-05	-0.64208193	0.00068891856	-1.7177422	1.5062191	-1.5418543	-1.5418585	-1.5062754	3.9129272e-06	0.44300149	0.02368565	-10.833943	R0:S0:1	0.95161305	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:35
