model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.96016229	0	8.5	0.1889336	-0.19167533	0.8061033	0.26081762	0.80630215	0.26083309	0.28604193	0.76801414	2	-0.17158264	-0.15576939	-0.070994154	0.2020448	-0.071037771	0.20204704	-0.24963372	-3.2496561e-05	1	0.030532072	0.033868958	-0.32918318	-0.14577231	0.32918844	0.1458055	-3.6850096e-05	0.46381751	-0.4	0.00064593733	0.92566727	-0.90491115	0.13812786	0.03156292	0.049530225	1.8194267	0.085304723	0.28573859	0.085278394	0.28577472	0.081474347	0.037385042	0.91820414	0.32964747	1.4367451	-0.016540891	-1.0868865	-0.016395118	-1.0869218	0.90101132	0.00011049462	-0.54360226	-0.28302478	-0.064654558	0.97105825	1.0163085	-0.97093792	-1.0164426	4.0884763e-05	-0.41929052	-0.00822333	-10.517611	R0:S0:1	0.91820414	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:49
2x2_2C_8b_C2v_L	-0.96011236	0	8.501	0.18889412	-0.19164644	0.80610086	0.26084435	0.80612113	0.26079769	0.28603536	0.76797789	2	-0.17156584	-0.15576425	-0.071029429	0.20204536	-0.071025524	0.20204044	-0.24963693	-3.1577506e-05	1	0.030553964	0.033894764	-0.32916329	-0.14579703	0.3291668	0.14578803	-3.5467843e-05	0.46380365	-0.4	0.00064756504	0.92565719	-0.90486194	0.13812607	0.031555455	0.049547269	1.8194045	0.085289649	0.28575267	0.085288085	0.28576966	0.081481308	0.037385919	0.91819545	0.32966109	1.4367423	-0.016427698	-1.0868267	-0.01642315	-1.0868651	0.90099979	0.0001081045	-0.54356339	-0.28323548	-0.064717219	0.9709659	1.01637	-0.97096143	-1.0163636	3.9121277e-05	-0.41931317	-0.0082208295	-10.517406	R0:S0:1	0.91819545	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:53
2x2_2C_8b_C2v_L	-0.96172611	0	8.5	0.18941708	-0.19211375	0.80701772	0.26099113	0.80714173	0.26099706	0.28604455	0.76889701	2	-0.17183317	-0.15611766	-0.070966794	0.20216162	-0.071007795	0.2021539	-0.24966585	-2.4420661e-05	1.001	0.030634793	0.033952846	-0.32971692	-0.14591843	0.3297123	0.14595652	-2.3807583e-05	0.4644629	-0.4	0.00058197417	0.92555509	-0.90563785	0.13795654	0.031607289	0.049556591	1.8192255	0.085488151	0.28613618	0.085472777	0.2861759	0.081493069	0.037421331	0.91807855	0.32993268	1.4382718	-0.016985246	-1.0882578	-0.016857477	-1.0882385	0.9014209	8.9525637e-05	-0.54392545	-0.28361365	-0.064787653	0.97211924	1.0172406	-0.97206216	-1.0174495	2.3690385e-05	-0.4192234	-0.0082560622	-10.522771	R0:S0:1	0.91807855	817c5bc	v2.2.6	Y	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:08
2x2_2C_8b_C2v_L	-0.96002841	0	8.5	0.18895424	-0.19162789	0.80637961	0.26095926	0.80651641	0.26094858	0.28617269	0.76823468	2.001	-0.17165856	-0.1556658	-0.071014807	0.20212462	-0.071049695	0.20212337	-0.24970678	-2.5143009e-05	1	0.030459518	0.033819035	-0.32908063	-0.14575361	0.32909254	0.14577323	-2.6108859e-05	0.46370581	-0.4	0.00068508344	0.92577137	-0.90477737	0.13812762	0.031572382	0.049485148	1.8196622	0.085184255	0.28544598	0.085173884	0.28548323	0.081414603	0.037344175	0.91831325	0.32946042	1.4356928	-0.01642266	-1.0863794	-0.016316747	-1.0863989	0.90076727	9.0274822e-05	-0.54362997	-0.28229553	-0.064506777	0.97044426	1.0158076	-0.9704175	-1.0159379	2.725371e-05	-0.41912219	-0.0082369219	-10.520859	R0:S0:1	0.91831325	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:19
2x2_2C_8b_C2v_L	-0.96001201	0	8.5	0.18957842	-0.191695	0.80590484	0.26099081	0.80607689	0.2610098	0.2860731	0.76799077	2	-0.17192119	-0.15572517	-0.071075162	0.20213778	-0.07111719	0.20213866	-0.24955399	-2.6704923e-05	1	0.030919639	0.03431763	-0.32892329	-0.1457799	0.32892149	0.14581748	-2.8354753e-05	0.46348537	-0.399	0.00067837215	0.92564652	-0.90508494	0.13766182	0.03156524	0.049688558	1.8196456	0.085205286	0.28575274	0.085179718	0.28578595	0.081405389	0.03733142	0.91820201	0.32970236	1.4356711	-0.016325896	-1.0871707	-0.016184416	-1.0871871	0.90082134	8.9195982e-05	-0.54370247	-0.28616176	-0.065483816	0.97050173	1.0165742	-0.97038193	-1.0167257	3.2190537e-05	-0.41893384	-0.0083110048	-10.517265	R0:S0:1	0.91820201	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:31
2x2_2C_8b_C2v_L	-0.9584326	0	8.5005	0.18881393	-0.19114896	0.80522981	0.26084435	0.80529139	0.26082807	0.28613514	0.7671743	2.0005	-0.17154012	-0.15533645	-0.071101864	0.20201998	-0.071117513	0.2020214	-0.24960163	-1.9337566e-05	0.999	0.030589395	0.033987015	-0.32845722	-0.14563938	0.3284624	0.14565005	-2.5379945e-05	0.46293562	-0.3995	0.00074651794	0.92581934	-0.90418009	0.13806431	0.031520819	0.049566756	1.8198205	0.084998784	0.28518694	0.084994043	0.28521468	0.081394596	0.037301678	0.91837934	0.32932565	1.4341924	-0.015833425	-1.0853585	-0.015779168	-1.0853825	0.90037587	7.1440331e-05	-0.54332317	-0.28362422	-0.064901269	0.96932977	1.0152513	-0.96932156	-1.0153294	2.7023922e-05	-0.41910266	-0.0082390837	-10.513684	R0:S0:1	0.91837934	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:35
2x2_2C_8b_C2v_L	-0.95678777	0	8.50075	0.1885011	-0.19063403	0.80435392	0.26076984	0.80438548	0.26074153	0.28618041	0.76632824	2.00075	-0.17140579	-0.15493939	-0.071174948	0.20195701	-0.071186001	0.20195081	-0.24957211	-2.6447378e-05	0.998	0.030521533	0.03395493	-0.32782186	-0.14550157	0.32782698	0.14550028	-2.6154545e-05	0.46216747	-0.39925	0.00082957052	0.92595378	-0.90345002	0.1381206	0.031477635	0.049564916	1.8200962	0.084748211	0.28473096	0.084747259	0.2847503	0.081346998	0.037241115	0.91853069	0.32906022	1.4321916	-0.015234279	-1.083947	-0.015200221	-1.0839642	0.89985915	9.1595298e-05	-0.54302098	-0.2832209	-0.064869702	0.96790151	1.014274	-0.96790664	-1.014312	2.6660303e-05	-0.41903897	-0.0082309959	-10.509057	R0:S0:1	0.91853069	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:39
2x2_2C_8b_C2v_L	-0.95831214	0	8.500875	0.18902377	-0.19109222	0.80513463	0.26091323	0.80518894	0.26090733	0.28614587	0.76716769	2.000875	-0.17168432	-0.15528119	-0.07114441	0.20207428	-0.071147723	0.20207394	-0.2495863	-2.6252055e-05	0.999	0.030684361	0.034104427	-0.32830774	-0.14564146	0.32831483	0.14564108	-2.7887636e-05	0.46276198	-0.399125	0.00076992527	0.92584524	-0.90418039	0.13789147	0.031522121	0.049613057	1.8199532	0.084924888	0.28513846	0.08492072	0.28514546	0.081357032	0.037270557	0.91841251	0.32931673	1.4334715	-0.015689214	-1.0853122	-0.015674978	-1.0853335	0.90022147	8.7687891e-05	-0.54335331	-0.28433827	-0.065096811	0.96892463	1.0152505	-0.9689086	-1.0152533	3.1661738e-05	-0.41892862	-0.0082745435	-10.514623	R0:S0:1	0.91841251	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:43
2x2_2C_8b_C2v_L	-0.95746111	0	8.4998125	0.18910615	-0.19094019	0.80485237	0.26100143	0.8048863	0.26097299	0.28621057	0.76686503	2.0013125	-0.17176952	-0.15507157	-0.071197392	0.20210103	-0.071207817	0.20209765	-0.24956533	-2.3081788e-05	0.9985	0.030699608	0.034163723	-0.32790758	-0.14556996	0.3279085	0.14556821	-2.4193278e-05	0.46225888	-0.3986875	0.00083162377	0.92594972	-0.90388816	0.13777403	0.031513336	0.049607711	1.8202668	0.084736044	0.28480404	0.084728684	0.28481912	0.081283881	0.037209533	0.91853116	0.32910277	1.4318941	-0.01535163	-1.0845824	-0.015309409	-1.0846172	0.89984431	7.610326e-05	-0.54329014	-0.28442656	-0.065173327	0.96790102	1.0147089	-0.96786117	-1.0147118	2.82467e-05	-0.41870206	-0.0083053713	-10.513655	R0:S0:1	0.91853116	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:47
2x2_2C_8b_C2v_L	-0.95613446	0	8.4992187	0.18921339	-0.19059628	0.80433016	0.2610971	0.80431477	0.26107485	0.28628832	0.76635795	2.0019687	-0.17188286	-0.15473107	-0.071287387	0.20213423	-0.071296944	0.20213278	-0.2495254	-2.3519315e-05	0.99775	0.030736603	0.034264949	-0.32728683	-0.14545563	0.32728164	0.14545934	-2.4385656e-05	0.46148786	-0.39803125	0.00092523738	0.92609778	-0.90339838	0.13759906	0.031492381	0.049622995	1.8206904	0.084449227	0.28431913	0.084446807	0.28433581	0.081181051	0.037119569	0.91870076	0.32882958	1.4295144	-0.014800507	-1.0834593	-0.014765329	-1.0834759	0.89924426	7.5553367e-05	-0.54315422	-0.2846823	-0.065342554	0.96631811	1.0138598	-0.96630588	-1.0138953	2.7598506e-05	-0.41838783	-0.0083476966	-10.511798	R0:S0:1	0.91870076	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:51
