model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.2078615	0	0	11	2.5	-0.25064051	-5.8290919	-4.8764048	0.34925502	-5.1956488	-0.28720831	-0.28748141	-6.0034988	12.075	8.2109127e-07	-1.9953815e-05	-8.4447981e-06	-2.8850721e-05	-8.392909e-05	-4.8908382e-05	-0.20057002	-0.0040042621	0.23303356	0.00067167489	2.4057727	2.2455603	-1.0544019	1.1948112	0.15077195	-0.37041934	-0.0099208611	2.2671453	0.0121586	-0.008761562	-0.014385416	-0.0084688635	2.6163804	-0.011808015	0.00067444337	0.23304661	2.246395	2.4065068	1.193495	-1.0529859	0.37043204	-0.15078534	2.2671483	0.011759708	-0.0087837356	0.01212927	-0.0084997766	-0.014445924	0.0098721849	2.6163664	2.1	1	0.2	1.2144216e-05	-1.3327232e-05	-2.0782758e-05	2.3267414e-06	-0.0028531179	-0.2005357	4.5318201e-05	6.9222462e-05	0.018902799	0.14493718	1.2591197	1.686985	-0.58879585	-0.19198648	0.083062286	0.38541823	1.8540725	1.5234371	1.9620589	0.10523943	1.952	1.5191244	1.516095	1.7368566	1.3790216	2.7344614e-05	0.0001908111	1.3459161e-05	7.6702028e-05	-0.001610626	0.00027367599	1.9616342	-0.34962878	-0.46907125	-0.13986444	-0.9630178	-0.43960247	0.22863504	0.0091608695	0.10608175	0.35227893	0.0024723287	-0.1332322	-0.29520357	0.023827088	0.29928917	0.024325634	-0.69485187	0.00048665609	-0.13985691	-0.46909847	-0.43960789	-0.96315781	0.0094551524	0.22798127	-0.35230179	-0.10606012	-0.1332291	-0.0039237464	0.023841276	-0.29509704	0.024327462	0.29944249	-0.00076223669	-0.69481529	-1.0273165e-05	5.5547176e-06	8.3745869e-05	4.5727942e-06	-0.04440224	1.9583356	-0.00027389903	-0.00028460737	2	2	0	0	-102.52303	R0:S0:1	1.3790216	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@15:07
2x2_2C_8b_C2v_L	5.2044383	0	0	11.001	2.5	-0.25907135	-5.8393463	-4.9279787	0.35167848	-5.2076658	-0.29104268	-0.2913089	-6.066222	12.075	1.5529666e-05	-2.5099165e-05	3.2848693e-06	-2.1908082e-05	-6.0646478e-05	-3.8280524e-05	-0.20157626	-0.0038709644	0.23140505	0.00039113527	2.4069985	2.2522686	-1.0650563	1.1903912	0.14965182	-0.37300161	-0.008442156	2.2675873	0.012153277	-0.0089298592	-0.014206989	-0.0085982522	2.6316188	-0.00830551	0.00037311133	0.2313705	2.2501486	2.4051079	1.1937569	-1.0687068	0.37297509	-0.14962455	2.2675844	0.0082358558	-0.0089387286	0.01212104	-0.008630608	-0.014273644	0.0084151893	2.6316163	2.1	1	0.2	1.9430568e-05	-1.2430301e-05	-1.9774474e-05	-2.3193563e-06	-0.0028371908	-0.20153964	3.8053262e-05	6.075531e-05	0.01894815	0.14847522	1.2590549	1.6860385	-0.58934849	-0.19181139	0.083094373	0.38073244	1.8593134	1.5242248	1.9611007	0.10193406	1.9538832	1.5355516	1.5326039	1.7319137	1.3742958	-4.643662e-07	0.00018954033	-4.1011992e-06	6.0030978e-05	-0.0013158371	0.00022970497	1.9073072	-0.36806957	-0.46499311	-0.13658087	-0.96839209	-0.43238846	0.2356949	0.013154023	0.1056891	0.34906341	0.0020967503	-0.12840077	-0.30972329	0.024306584	0.31361201	0.024682411	-0.70934503	0.00028724175	-0.13660001	-0.46493333	-0.43239823	-0.96802129	0.012412977	0.23738085	-0.3490213	-0.10572786	-0.12839387	-0.0029290864	0.024309531	-0.30959732	0.024689967	0.31376213	-0.00064522864	-0.7093341	-1.8959861e-05	6.0434711e-06	8.2273404e-05	1.5689968e-05	-0.046211956	1.9040222	-0.00022262747	-0.00023178036	2	2	0	0	-102.83396	R0:S0:1	1.3742958	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@15:58
2x2_2C_8b_C2v_L	5.2106283	0	0	11	2.501	-0.25188561	-5.8299288	-4.8834397	0.34967344	-5.1973868	-0.28779948	-0.28808958	-6.0114292	12.075	1.5017709e-05	-2.471218e-05	-7.881458e-06	-2.0080493e-05	-5.5575015e-05	-4.4760862e-05	-0.20074305	-0.0039869922	0.23282087	0.00067005667	2.4059385	2.2462542	-1.0560895	1.1946572	0.15063716	-0.37084373	-0.0099051664	2.2673196	0.012161802	-0.0087998959	-0.01437578	-0.0085104369	2.618507	-0.010829912	0.00065195623	0.23283617	2.2470205	2.4066011	1.1934462	-1.0547982	0.37085458	-0.15064403	2.267319	0.010784066	-0.0088107157	0.012134793	-0.0085262367	-0.014409523	0.0098629641	2.6185124	2.1	1	0.2	-2.2176028e-06	-6.1947277e-06	-2.1070786e-05	1.5285093e-05	-0.0028579399	-0.20070438	3.9123922e-05	3.912385e-05	0.018922824	0.14545562	1.2590959	1.6868404	-0.58892461	-0.19199771	0.083082589	0.38475814	1.8548474	1.5234597	1.9619348	0.10474018	1.95228	1.5215359	1.5185443	1.7360562	1.3783544	-3.234763e-06	0.00018850125	1.3645085e-05	5.7752266e-05	-0.001579139	0.00025494209	1.9536113	-0.35256728	-0.46847188	-0.13940043	-0.96386588	-0.43857503	0.22972976	0.0096584561	0.1060223	0.35181373	0.0024843828	-0.13251069	-0.29747002	0.023910419	0.30155206	0.024397635	-0.69705581	0.00042918072	-0.13938346	-0.46851128	-0.43857637	-0.96398923	0.0099290101	0.22913066	-0.35182932	-0.10600717	-0.132504	-0.0036478023	0.023925033	-0.29737603	0.024394146	0.30165033	-0.00075099932	-0.69704958	1.0278807e-05	2.9991172e-06	8.536262e-05	-2.0703398e-05	-0.044734581	1.9503403	-0.00023481009	-0.00024457461	2	2	0	0	-102.5648	R0:S0:1	1.3783544	-76.592	uncorrelated	2	817c5bc	v2.2.6	YY	15	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@16:34
2x2_2C_8b_C2v_L	5.1995229	0	0	11	2.5	-0.26264863	-5.8436479	-4.9450071	0.35283444	-5.2112173	-0.29280947	-0.29305532	-6.0924456	12.075	9.2878448e-06	-2.0606726e-05	-1.2796947e-05	-2.3591424e-05	1.0144212e-05	-3.8042235e-05	-0.20216621	-0.003809473	0.23094087	0.00035695114	2.4066457	2.2535548	-1.0733086	1.192642	0.14935097	-0.3742443	-0.0081278038	2.2685595	0.012121827	-0.0089956936	-0.014151169	-0.0086419559	2.6392298	-0.008209404	0.00038480657	0.23096303	2.2548949	2.4078642	1.1905023	-1.0709731	0.37426637	-0.14937692	2.2685558	0.0081395056	-0.0089760869	0.012115766	-0.0086670055	-0.014136815	0.0081077097	2.6392248	2.101	1	0.2	1.1543648e-05	-1.5762565e-05	-1.6296201e-05	2.2132129e-06	-0.0028246769	-0.20213096	3.6461662e-05	-2.6760138e-05	0.018925697	0.14980694	1.258978	1.6856683	-0.58972948	-0.19188172	0.083162614	0.37901193	1.8612594	1.5242364	1.9607064	0.10064463	1.9545751	1.5419805	1.5390652	1.7298377	1.3725489	1.3962499e-05	0.00018341504	1.975778e-05	6.2009402e-05	-0.001386298	0.00018802827	1.8862487	-0.37489058	-0.46337418	-0.13541462	-0.97028065	-0.42977007	0.24025217	0.013907185	0.10548883	0.34778924	0.0020359794	-0.12655576	-0.31490929	0.024431959	0.31880859	0.024774869	-0.71517221	0.00027115175	-0.13540898	-0.46340173	-0.4297608	-0.97052483	0.014374815	0.2391753	-0.34782555	-0.10545807	-0.12655451	-0.0029331933	0.024441731	-0.31486768	0.024766876	0.31883822	-0.00060999537	-0.71517072	-1.0216348e-05	6.9302687e-06	7.3688611e-05	3.1847707e-06	-0.046759051	1.8829756	-0.00017894522	-0.00014171744	2	2	0	0	-102.96096	R0:S0:1	1.3725489	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@17:11
2x2_2C_8b_C2v_L	5.2092302	0	0	11	2.5	-0.24958766	-5.829706	-4.8693749	0.34893099	-5.1947269	-0.28680222	-0.28705772	-6.0001076	12.075	1.7673854e-05	-2.3665063e-05	-6.0482779e-07	-1.8973923e-05	-0.00010934392	-4.7130732e-05	-0.20045925	-0.0040261099	0.23317815	0.00071943741	2.4064147	2.2447045	-1.0519111	1.1956091	0.150878	-0.37003059	-0.0098859956	2.2671339	0.012164321	-0.0087158825	-0.014382224	-0.0084534195	2.6152935	-0.011410185	0.00072868522	0.23318402	2.2454441	2.4070666	1.1944314	-1.0506437	0.3700331	-0.15087374	2.2671388	0.011354463	-0.008760707	0.012127666	-0.0084746849	-0.014481485	0.0098493907	2.6152899	2.1	1	0.201	2.8810567e-06	3.163041e-06	-2.026756e-05	1.1479338e-05	-0.0028557413	-0.20043112	4.4659552e-05	9.8785512e-05	0.018891286	0.14451775	1.2591448	1.6871176	-0.58865424	-0.19196643	0.083026328	0.38591954	1.8534499	1.5234331	1.9622197	0.1056207	1.9517781	1.5171745	1.5141235	1.7375944	1.3795289	-1.166366e-05	0.00018605114	2.6413244e-06	5.7219591e-05	-0.0015363666	0.00028442668	1.9681792	-0.34717409	-0.46957405	-0.14024789	-0.96239433	-0.44037911	0.22732465	0.0085962765	0.10609588	0.35261836	0.0024462384	-0.13381189	-0.29336701	0.023748368	0.29744249	0.02426312	-0.69297257	0.00046767767	-0.14024974	-0.4695836	-0.44038156	-0.96252353	0.0088621506	0.22674198	-0.35262357	-0.10609455	-0.13380828	-0.0037907957	0.02376254	-0.29323359	0.024267679	0.29763939	-0.0007707446	-0.69293116	5.2838159e-06	3.6055063e-07	8.606578e-05	-1.0693294e-05	-0.044192621	1.9648636	-0.00029065799	-0.00031254775	2	2	0	0	-102.49647	R0:S0:1	1.3795289	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	18	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@17:52
2x2_2C_8b_C2v_L	5.2111877	0	0	11	2.5	-5.8228648	-0.24494438	-4.8396661	0.34713863	-0.28452399	-5.1878993	-0.28466788	-5.9624716	12.076	-9.934008e-06	7.1064025e-06	1.7465036e-05	-4.5392571e-07	0.19988511	-0.0028416964	3.321395e-05	-0.0040814769	2.2339337	-2.4116079	0.00078884088	0.23459081	1.2085744	1.0332958	-0.36828279	-0.15169503	-0.0085717114	-0.012067275	-2.2670653	0.0097628208	-0.0083397535	0.014450375	0.0062323896	2.6060585	2.4132967	-2.2359075	0.23463079	0.00080821235	-1.0299612	-1.2055209	-0.15171282	-0.36830386	0.012081652	0.0085605952	0.006308002	2.2670533	-0.014429105	0.0083108686	2.6060652	-0.0098096541	2.1	1	0.2	-2.2255322e-05	1.2276559e-05	-6.1942355e-06	-2.2257231e-05	2.9447532e-05	-3.3622622e-05	-0.19988055	2.1398117e-05	0.01871903	-0.1421883	1.2591849	1.6877481	-0.58829108	-0.1920921	0.08301789	0.38900246	1.522187	1.8498005	1.9637337	0.10779527	1.506516	1.9505389	1.5033367	1.7409972	1.3826395	4.695669e-06	1.3030825e-05	-7.793966e-05	8.4968569e-06	-2.0006816	-0.042716097	-0.00017720844	-0.33366648	-0.44505098	0.96000286	-0.14247806	-0.47247341	0.003646539	-0.2170965	0.35463624	-0.10621883	0.023292604	0.28246833	0.13699227	-0.0033003341	0.023874242	-0.28688409	-0.00058213287	-0.68322002	-0.96031188	0.44505957	-0.47253853	-0.14246091	0.21555596	-0.0043513794	-0.10618532	0.35466862	-0.28253602	-0.023285125	-0.0013675051	-0.13699661	0.28682646	-0.023874024	-0.68321392	0.00036190365	0.00019274672	-1.1867082e-05	8.7947606e-06	6.3651405e-05	-0.00018102562	-0.0011667171	2.0040805	-0.00017593075	2	2	0	0	-102.31707	R0:S0:1	1.3826395	-76.608	uncorrelated	2	817c5bc	v2.2.6	YY	85	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@22:57
2x2_2C_8b_C2v_L	5.2046977	0	0	11.0001	2.5001	-0.25487205	-5.8354766	-4.8997333	0.3508033	-5.2009166	-0.28954809	-0.28947708	-6.0385056	12.0751	-3.2407233e-06	-1.8802187e-05	-9.5868701e-06	-2.8161616e-05	3.9498417e-08	0.2012204	-0.20113414	-0.0039539095	0.23225148	0.00066867169	2.4074989	2.2552722	-1.0592712	1.1836589	0.15032664	-0.37201259	0.010797557	2.2677091	-0.012162709	-0.0088670674	-0.014353561	-0.0085690896	2.6254533	-0.0020105405	0.0006269437	0.23213256	2.2486915	2.4016299	1.1941125	-1.0705528	0.37192633	-0.15024546	2.2676977	0.0019233501	0.0088795029	0.012172645	-0.0085607824	-0.014336177	-0.010899684	2.6254754	2.1005	1	0.2001	-9.4840106e-06	1.2987218e-05	-1.9044478e-05	3.3424005e-06	-0.0028609202	-2.3525145e-05	-1.2534128e-05	4.065904e-06	0.018951818	0.14676179	1.2590616	1.6864834	-0.58917079	-0.1919568	0.083105931	0.38302528	1.8567985	1.5240741	1.961169	0.10351741	1.952963	1.5278539	1.5245082	1.7342543	1.3766019	3.9952457e-05	0.00019118511	1.3870654e-05	7.6942245e-05	0.0007190255	-1.9300915	1.9336162	-0.3594483	-0.46705024	-0.13817572	-0.96591772	-0.43592865	0.23206991	0.013229695	0.10581054	0.35073396	-0.0037306336	-0.13073635	0.30288737	0.024103501	0.30720646	0.024544537	-0.70239043	-0.00011882014	-0.13824049	-0.46683421	-0.43593614	-0.96478025	0.010907231	0.23728591	-0.3505981	-0.10594201	-0.13072943	-0.0010757092	-0.024104063	-0.30290707	0.024540377	0.30713429	0.000381593	-0.7024466	1.1106257e-05	-5.0494235e-06	7.2886289e-05	-1.0905236e-05	-0.044419177	0.00010191111	0.00010433666	8.6677244e-05	2	2	0	0	-102.68744	R0:S0:1	1.3766019	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@00:38
2x2_2C_8b_C2v_L	5.2106525	0	0	10.99904	2.50044	-4.8575461	-5.8268078	-0.24852161	0.34786494	-0.28540829	-5.189994	-0.28593159	-5.9764215	12.07544	5.1159508e-06	-2.1009281e-05	-8.4699228e-07	2.3055489e-05	0.20009736	-0.0028356696	-0.20023255	-0.0040439419	1.2241578	1.0285263	2.225682	2.4165127	0.00060605994	0.23471367	0.36898917	-0.15138774	-0.008599164	-0.01209802	-2.2671185	-0.0096887813	-0.0083690983	-0.014343665	0.00060633435	2.6099362	-1.0169624	-1.2136086	2.4222911	2.2325906	0.23483331	0.00064602724	0.15146151	-0.36907006	0.012070389	0.0086486559	0.00062251007	2.2670984	-0.014469067	-0.0083893894	2.6099733	0.0096596254	2.1002	1	0.20044	1.5746811e-06	4.4070817e-07	1.4302807e-05	4.3081484e-06	-2.5923288e-05	0.00010974436	-1.4730522e-05	-0.00011204543	0.018776544	-0.14328114	1.2591423	1.6874523	-0.58855009	-0.19209916	0.083049979	0.38772688	1.9644872	1.5215188	1.8512358	0.10672025	1.5109619	1.9511362	1.5081937	1.7393347	1.381351	-3.7816784e-06	0.00021492854	-1.8076148e-05	-6.0347607e-05	-1.9851793	-0.044300609	1.98833	-0.339962	0.0011680795	-0.21537521	-0.44283473	-0.96249354	-0.14166764	-0.47169457	-0.35359716	-0.10616042	0.023450564	0.28743291	0.13543264	0.0024067897	0.023980761	0.29142555	-0.00018762362	-0.68774165	0.21004562	-0.0035845464	-0.96354256	-0.44288538	-0.47191286	-0.14160394	0.10602789	0.35373318	-0.28734644	-0.023450157	0.00021515696	-0.13544018	0.2916434	0.024001153	-0.68765209	-0.00073190938	-3.2707026e-05	-4.6556472e-08	-0.00022360319	-2.6105092e-06	0.00013308986	0.00056675555	0.00016852808	0.00020173507	2	2	0	0	-102.40624	R0:S0:1	1.381351	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	38	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@02:25
2x2_2C_8b_C2v_L	5.2156739	0	0	10.999516	2.500476	-4.8244676	-5.8222545	-0.24279429	0.34637417	-0.28372112	-5.9441434	-0.28294394	-5.1838648	12.075476	4.4962663e-06	1.9588105e-05	1.1477133e-05	2.262343e-05	0.19964967	-0.0040978371	-5.6799464e-06	-0.0028273907	1.0224079	1.2098587	2.4151258	2.231881	0.2351805	-0.00095379918	0.15211046	-0.3674519	-0.014441821	-0.0082641551	-2.6011026	-0.0097869229	-0.012038178	0.0084964014	0.012768712	2.2664715	-1.2121862	-1.0249444	2.2303599	2.4138485	0.00096142076	-0.23514768	0.36743221	-0.15209844	0.0082781489	0.014438276	0.012751373	2.6011139	-0.0084786287	0.012029356	2.2664599	0.0098035232	2.09958	1	0.200476	8.4972737e-06	7.5621388e-06	-6.9514052e-06	-2.2565724e-06	-8.599507e-06	-9.8969951e-06	-0.19941704	1.430919e-05	0.018628939	0.14113558	1.2592222	1.6880573	-0.58803416	-0.19210755	0.082979082	0.39030827	1.9642852	1.5219752	1.8481168	0.10873969	1.4988624	1.7425245	1.5013493	1.9499749	1.3839594	4.5640854e-07	-0.00021155168	-0.00019846348	-5.239617e-05	-2.0196511	-0.32739036	3.9396001e-05	-0.043987916	-0.21151975	0.0023542478	-0.95891132	-0.44703418	-0.47390454	0.14351277	0.10614901	0.35548743	0.28163901	0.023674111	0.67888273	0.00070750938	0.27754794	-0.02307588	-0.0033193984	-0.13844293	-0.0018144793	0.21269358	-0.44702098	-0.95868591	-0.14353665	0.47383996	-0.35545714	-0.10617961	-0.023677369	-0.28164785	-0.00088541487	-0.67890186	0.023070558	-0.27751995	-0.13843959	-0.00246253	-3.9233911e-05	-2.2455569e-06	4.1360883e-05	1.026892e-05	3.3140386e-05	-1.7724971e-05	2.0166954	-0.00023613075	2	2	0	0	-102.22529	R0:S0:1	1.3839594	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	29	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@03:45
2x2_2C_8b_C2v_L	5.2116911	0	0	10.999422	2.4993664	-0.24187352	-4.8202147	-5.8213831	0.34591353	-0.28280825	-5.9337622	-0.2824858	-5.1836824	12.075766	-1.0791826e-05	-0.00010700151	-5.7499269e-05	-8.8922485e-06	-0.19937605	0.0041069075	2.2753362e-05	0.0028209933	0.23539094	-0.00090232348	-1.0217777	1.2150852	2.4149198	-2.2283101	0.15217789	-0.36703257	-0.01446726	-0.0082325899	-2.5987921	-0.0066497842	0.01198277	-0.0084652526	-0.0052165602	2.2668237	0.00088893676	-0.23542398	1.2120981	-1.0185102	2.2302735	-2.4165662	0.3670615	-0.15220099	0.0082167878	0.014372983	-0.0052536501	2.5987912	0.0084129019	-0.011996367	2.2668349	0.0067249258	2.099912	1	0.2007664	-1.55201e-06	4.1715153e-05	-2.0973681e-05	6.6191941e-06	-2.4020486e-05	9.5930165e-05	-0.19932603	-9.6355085e-05	-0.018577754	0.14068034	1.2592379	1.6881866	-0.58793459	-0.19211185	0.082962981	0.390891	1.8474534	1.9645567	1.5217376	0.10916482	1.4964336	1.7430418	1.4993789	1.9497329	1.3845475	1.0303841e-05	2.816258e-05	6.8070582e-05	2.0399691e-05	2.0265514	0.32427092	-0.00016204634	0.042139102	-0.47429807	0.14392494	0.21080863	0.00079741651	-0.95820859	0.44792992	0.10621891	0.35581794	0.27946826	0.023590331	0.67718401	0.00059436366	-0.27502854	0.022950642	0.0019249677	-0.13906386	-0.14389327	0.47436222	0.0014939378	0.20929228	-0.4479366	0.95849881	-0.35586407	-0.10618033	-0.023587879	-0.27932907	0.00012567351	-0.67721355	-0.022936935	0.27510645	-0.13907083	-0.0014933398	3.4933874e-05	-2.5968741e-05	1.9815568e-05	-1.8612607e-05	0.00016446203	-0.00021644494	2.0233871	-0.00076169837	2	2	0	0	-102.19055	R0:S0:1	1.3845475	-76.6112	uncorrelated	2	817c5bc	v2.2.6	YY	38	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@07:34
