model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	3.8398255	0	13.999578	1.9924816	-0.008484203	-3.4796113	-4.0874041	-0.075473747	-4.0870934	-0.075468776	0.10973603	-3.7157046	9.3097216	4.2320312e-05	-3.9961738e-06	0.0076120733	-0.14445444	0.0076093868	-0.14444722	-6.1120907e-06	3.4408694e-06	-0.10526194	-1.0932821	1.6947337	0.042489215	-1.6946697	-0.042491811	0.20271566	-2.231091	2.0237816	1	0.218056	0.012201976	1.2691379	1.6279315	-0.54425198	-0.16208729	0.067608401	0.11969701	0.2497707	1.9477101	1.8366811	1.5664161	1.8366767	1.5664343	0.017873637	1.6226043	1.0959954	-0.00057089991	-8.9819305e-07	0.077892988	1.0662731	0.077902276	1.0662047	5.5221529e-05	5.3346427e-06	1.065079	0.71278724	-1.436296	-0.52067745	1.4363022	0.52069401	-0.28471574	2.3418582	2	2	0	0	-73.561039	R0:S0:1	1.0959954	-117.07584	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:16
2x2_2C_8b_C2v_L	3.8355892	0	13.999549	1.991207	-0.0085330595	-3.4803909	-4.0881348	-0.075393988	-4.0879203	-0.07537678	0.10962267	-3.7165236	9.309703	-2.7781767e-05	1.9141255e-06	0.0076123817	-0.14439468	0.0076081302	-0.14436979	-7.2776781e-06	2.9644169e-06	-0.10525168	-1.093361	1.6948378	0.042520301	-1.6947866	-0.042532144	0.20261946	-2.2312281	2.023907	1	0.2179664	0.012202543	1.2691613	1.6279607	-0.54416421	-0.16202701	0.067586305	0.1196926	0.24969605	1.9477245	1.8367409	1.5664103	1.8367298	1.5664147	0.017862692	1.6227293	1.0960039	0.00036747351	3.9557963e-08	0.077841555	1.0660544	0.077848393	1.0658475	3.6147245e-05	-4.9139929e-06	1.0648566	0.71273298	-1.4360715	-0.52068733	1.4361247	0.52081425	-0.28462685	2.3415543	2	2	0	0	-73.566972	R0:S0:1	1.0960039	-117.09594	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:19
2x2_2C_8b_C2v_L	3.8262206	0	13.999324	1.9910106	-0.0082226499	-3.4770096	-4.0871123	-0.076033607	-4.0868743	-0.076003931	0.11052705	-3.7161145	9.3095546	6.5478e-06	-2.8774345e-06	0.0076407912	-0.14493767	0.0076341082	-0.14492939	2.2017078e-05	-2.1671229e-06	-0.10538255	-1.0933168	1.6953606	0.042428835	-1.695313	-0.042391143	0.20342266	-2.2321608	2.0249106	1	0.2172496	0.012225585	1.2689861	1.627734	-0.54492103	-0.16246414	0.067768196	0.119767	0.25015702	1.9476176	1.83625	1.5659866	1.8362523	1.5659318	0.017945398	1.6217421	1.0959454	-7.1203628e-05	1.1788541e-05	0.07829125	1.0687675	0.078295705	1.0689297	-0.00013979026	-9.1710207e-06	1.0669647	0.71304282	-1.4379932	-0.52139758	1.4379484	0.52121093	-0.28530251	2.3444633	2	2	0	0	-73.562353	R0:S0:1	1.0959454	-117.0967	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:24
2x2_2C_8b_C2v_L	3.8318466	0	13.998719	1.9918113	-0.0082917129	-3.4773746	-4.087201	-0.075863598	-4.0869213	-0.075860989	0.11027887	-3.7164954	9.3089649	-1.7324609e-05	-1.7786176e-06	0.007626966	-0.14479752	0.0076299526	-0.14479075	1.5558955e-06	1.5769364e-06	-0.10535784	-1.093329	1.6951856	0.042422928	-1.6951278	-0.042432422	0.20315982	-2.2319007	2.0245513	1	0.21850624	0.012219376	1.2690303	1.6277911	-0.54472774	-0.16235259	0.067710172	0.11974569	0.25003985	1.9476354	1.8363732	1.5661235	1.8363702	1.5661278	0.017918152	1.6220182	1.0959563	0.00023724864	1.1497938e-05	0.078187754	1.0681188	0.07818648	1.0680979	-2.7407411e-05	-1.199089e-05	1.0665032	0.71301768	-1.4375053	-0.52108077	1.4374949	0.5211369	-0.28508122	2.3436782	2	2	0	0	-73.559668	R0:S0:1	1.0959563	-117.07446	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:27
2x2_2C_8b_C2v_L	3.824436	0	13.999783	1.9919118	-0.0079413053	-3.4745337	-4.0856098	-0.076433471	-4.0854626	-0.076447017	0.11112391	-3.7150725	9.3081668	3.8919882e-05	-2.2424163e-06	0.0076359207	-0.1453464	0.0076458289	-0.14534935	-6.2101299e-06	3.0126175e-06	-0.10547995	-1.0932422	1.6954738	0.042196599	-1.695444	-0.042211971	0.20395202	-2.2324335	2.0252278	1	0.21770874	0.012229601	1.2688603	1.6275458	-0.54544295	-0.16277885	0.0678857	0.11976581	0.25088261	1.9475313	1.8359379	1.5651369	1.8359365	1.5651752	0.018025226	1.6210661	1.095841	-0.00051324783	-2.4261551e-06	0.078567169	1.0713841	0.078564469	1.071324	4.8930313e-05	4.1099642e-06	1.0686784	0.71340409	-1.4391216	-0.52117964	1.4391235	0.52124447	-0.28588164	2.3462586	2	2	0	0	-73.54729	R0:S0:1	1.095841	-117.06008	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:31
2x2_2C_8b_C2v_L	3.811766	0	14.000094	1.9922877	-0.0074168344	-3.4684659	-4.0832441	-0.077462819	-4.082959	-0.077476306	0.11258642	-3.714009	9.3069702	6.028828e-05	-4.2358013e-06	0.0076756133	-0.14628469	0.0076794131	-0.14628548	-1.2912354e-05	1.8699398e-06	-0.10570195	-1.0930585	1.6961491	0.041947731	-1.696089	-0.041960847	0.20527188	-2.2337818	2.0266117	1	0.2170631	0.012261185	1.2685571	1.627134	-0.54672813	-0.16353839	0.068192399	0.11984525	0.25223243	1.9473316	1.8351293	1.5636074	1.8351277	1.5636504	0.018193786	1.6193687	1.095681	-0.00077926249	-4.4393831e-06	0.079299439	1.0769002	0.079304922	1.0768401	9.8131757e-05	1.0814323e-05	1.072646	0.71410739	-1.4421824	-0.52206795	1.4421753	0.52211791	-0.28713922	2.3510824	2	2	0	0	-73.529781	R0:S0:1	1.095681	-117.03492	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:39
2x2_2C_8b_C2v_L	3.8160177	0	13.99898	1.9931468	-0.0074554437	-3.4688599	-4.0828244	-0.077427211	-4.0823391	-0.077405845	0.11254739	-3.7129874	9.3075149	2.0580991e-05	-4.2766453e-06	0.0076775738	-0.14623227	0.0076801309	-0.14621211	-9.3944998e-06	3.0238454e-06	-0.10567625	-1.0929594	1.6959187	0.041975085	-1.6958162	-0.041992534	0.20524583	-2.2334093	2.0262724	1	0.21637398	0.012260011	1.2685707	1.6271682	-0.54666357	-0.16350619	0.068186407	0.11986834	0.25198293	1.9473539	1.8351728	1.5639413	1.8351614	1.5639457	0.018177769	1.6194326	1.0957296	-0.0002658094	6.9493621e-06	0.079259365	1.0763898	0.079258557	1.0762183	6.6058957e-05	3.01101e-06	1.0722276	0.71398736	-1.4420314	-0.52197692	1.4420647	0.52209565	-0.28706252	2.3509076	2	2	0	0	-73.52794	R0:S0:1	1.0957296	-117.02989	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:45
2x2_2C_8b_C2v_L	3.807804	0	13.998942	1.9925192	-0.0073319346	-3.4673141	-4.0835602	-0.077787691	-4.0829529	-0.077783363	0.11297506	-3.7141083	9.3085145	-0.0001342221	5.8935433e-06	0.0077050478	-0.14653263	0.0077103159	-0.14653213	-3.238546e-06	3.0460267e-06	-0.10577312	-1.0931453	1.69665	0.042001743	-1.69653	-0.042012441	0.20562019	-2.2344199	2.027375	1	0.21633957	0.012282313	1.2684715	1.6270512	-0.54711721	-0.1637467	0.068284381	0.11994627	0.25208299	1.9472877	1.8348661	1.5638482	1.8348688	1.5637949	0.018200799	1.6188703	1.0957335	0.0017375956	2.4251408e-05	0.079546251	1.0776963	0.07953292	1.0779235	-5.0035893e-05	-3.4291549e-05	1.0734573	0.71415992	-1.4433057	-0.52274106	1.4432081	0.52276172	-0.28727287	2.3527178	2	2	0	0	-73.54023	R0:S0:1	1.0957335	-117.05592	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:59
2x2_2C_8b_C2v_L	3.7905773	0	13.998545	1.9928907	-0.0067299885	-3.4605408	-4.0812075	-0.079123538	-4.080926	-0.079120984	0.11483452	-3.7135527	9.3084837	-8.6518415e-05	4.6174172e-06	0.0077645372	-0.14770983	0.0077679932	-0.14770521	1.490059e-05	-3.9418119e-06	-0.10607458	-1.0931174	1.6977574	0.041773673	-1.6977008	-0.041773269	0.20728273	-2.2364973	2.0295245	1	0.21522935	0.012327991	1.2680894	1.6265578	-0.5487604	-0.16469587	0.06867417	0.12010816	0.25336641	1.9470437	1.8338157	1.5624909	1.8338163	1.5624719	0.018380973	1.6167259	1.0956061	0.0010938462	1.0649831e-05	0.080501116	1.0841348	0.080496595	1.0842359	-0.00013386292	-2.1656206e-05	1.0782567	0.71493701	-1.4473244	-0.52407552	1.4472791	0.52407695	-0.28867803	2.3590145	2	2	0	0	-73.533414	R0:S0:1	1.0956061	-117.04949	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:14
2x2_2C_8b_C2v_L	3.7907326	0	13.998688	1.9919772	-0.0067776192	-3.4616291	-4.0809578	-0.078883904	-4.080936	-0.078901619	0.11453541	-3.7135132	9.3068737	0.00010255276	-6.2508619e-06	0.0077400358	-0.14752468	0.0077428323	-0.14753247	-3.2367699e-06	-8.6627449e-07	-0.10601719	-1.0930727	1.6973546	0.041719454	-1.6973511	-0.041722459	0.20701662	-2.235987	2.0289666	1	0.21571291	0.012312399	1.2681555	1.6266209	-0.54846868	-0.16453341	0.068603689	0.12003558	0.25338656	1.9470818	1.8340108	1.5624203	1.8340118	1.5624691	0.018371648	1.6171132	1.0955705	-0.0012900945	-7.1629973e-06	0.080319515	1.0834575	0.080326462	1.0834138	5.1358366e-05	1.5721523e-05	1.0775688	0.7148636	-1.4465057	-0.52350427	1.4465091	0.5234988	-0.28856194	2.3577812	2	2	0	0	-73.524304	R0:S0:1	1.0955705	-117.03834	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:20
2x2_2C_8b_C2v_L	3.7824483	0	13.999533	1.9927139	-0.006368194	-3.4573031	-4.0791298	-0.07973125	-4.0788461	-0.07973536	0.11570596	-3.7115555	9.306794	2.7867409e-05	-4.6205055e-07	0.0077696909	-0.14827574	0.0077724989	-0.14827798	2.2068503e-06	-1.8080724e-06	-0.10618574	-1.0928926	1.6978689	0.041505992	-1.6978149	-0.041508962	0.20810917	-2.2368198	2.029963	1	0.21414534	0.012329634	1.267918	1.6263023	-0.54946806	-0.16512697	0.068855519	0.12010415	0.25431822	1.9469397	1.8333829	1.5615262	1.8333826	1.5615371	0.018499754	1.6157673	1.0954604	-0.00034051536	-9.4948056e-07	0.080882987	1.0874173	0.080884297	1.0874547	-1.2799965e-05	1.3108218e-06	1.0804417	0.71532162	-1.4489044	-0.52397678	1.4488794	0.52397138	-0.28954003	2.361534	2	2	0	0	-73.512423	R0:S0:1	1.0954604	-117.02528	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:28
2x2_2C_8b_C2v_L	3.7577366	0	13.999941	1.9931653	-0.005481962	-3.4472158	-4.0749468	-0.081695881	-4.0747718	-0.081660826	0.11830404	-3.709099	9.3057085	3.4230212e-05	1.1339059e-06	0.0078346407	-0.15000115	0.0078288801	-0.14997759	-2.611773e-06	-6.8249086e-07	-0.10660194	-1.0926543	1.6991867	0.0410569	-1.699147	-0.041051779	0.21049201	-2.2392735	2.0326689	1	0.21196489	0.012373743	1.2673623	1.6255571	-0.55183254	-0.16650676	0.069426343	0.12028169	0.25655993	1.9465848	1.8318846	1.559341	1.8318734	1.5593227	0.018782341	1.6126475	1.0952105	-0.0004139318	-9.4779291e-06	0.082253803	1.0968879	0.082258683	1.0967106	3.8588356e-05	1.3688829e-05	1.087442	0.71650291	-1.4545761	-0.52535461	1.4546379	0.52538362	-0.2916376	2.370428	2	2	0	0	-73.488412	R0:S0:1	1.0952105	-117.00069	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:35
2x2_2C_8b_C2v_L	3.7604992	0	13.999175	1.9943765	-0.0053683537	-3.4459748	-4.0740471	-0.08182591	-4.073764	-0.081811413	0.11847811	-3.7090556	9.3046658	0.000125795	-8.2471616e-06	0.007823942	-0.15015608	0.0078222412	-0.15013923	-1.0141306e-07	-2.4479187e-06	-0.10665517	-1.0926517	1.6991536	0.040953909	-1.6990895	-0.040962048	0.21062709	-2.2393759	2.0327071	1	0.21328809	0.012375097	1.2673083	1.625479	-0.55205544	-0.16663906	0.069463513	0.12028571	0.25697311	1.9465335	1.831745	1.5587772	1.8317351	1.5588129	0.018812363	1.612377	1.0951701	-0.0015038276	-9.668642e-07	0.082375688	1.098067	0.082384663	1.0978552	3.2797556e-05	1.5526391e-05	1.0883203	0.71675879	-1.4550797	-0.52529475	1.455129	0.52536967	-0.29182226	2.3711794	2	2	0	0	-73.479092	R0:S0:1	1.0951701	-116.96463	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:43
2x2_2C_8b_C2v_L	3.7280075	0	13.9991	1.9960595	-0.0040551731	-3.4309357	-4.0677782	-0.084731858	-4.0677038	-0.084738397	0.12227509	-3.7055937	9.3022215	0.00010349522	7.6198378e-07	0.0078943307	-0.15270007	0.0078925125	-0.15269857	-1.703461e-06	7.0138202e-07	-0.1072879	-1.0923675	1.701096	0.040207315	-1.7010807	-0.0402072	0.2140829	-2.2429952	2.0366053	1	0.21130734	0.012420472	1.2664805	1.6243682	-0.55556751	-0.16868443	0.070300238	0.12054247	0.26035418	1.9459888	1.8294881	1.5556447	1.8294857	1.5556786	0.019223615	1.6077677	1.0947865	-0.0011873883	-1.3437705e-05	0.084418519	1.1116574	0.084430007	1.1115852	2.6101734e-05	7.9689598e-06	1.0987443	0.71860183	-1.4636479	-0.52695018	1.4636625	0.52695703	-0.29482007	2.3843148	2	2	0	0	-73.440364	R0:S0:1	1.0947865	-116.89859	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:53
