model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.95976151	0	8.5	0.18506114	-0.18865923	0.78976919	0.25804219	0.78992207	0.25804762	0.28168931	0.7550431	2	-0.17092517	-0.15445275	-0.069784254	0.20120308	-0.06983657	0.2012037	-0.24787197	-2.6767719e-05	1	0.03019466	0.033724589	-0.32655186	-0.14429422	0.32654355	0.14433751	-2.893637e-05	0.46005441	-0.4	0.00075563644	0.92602916	-0.9044672	0.13823577	0.031513719	0.050318264	1.819477	0.086043835	0.28442181	0.086014018	0.28447003	0.081169032	0.037346467	0.91849588	0.33062578	1.4309029	-0.018898218	-1.0831295	-0.01871793	-1.0831628	0.89652643	9.8458644e-05	-0.54386619	-0.2816155	-0.064670088	0.97332763	1.0104541	-0.97318541	-1.0106394	3.3101795e-05	-0.41807999	-0.0082441486	-10.502274	R0:S0:1	0.91849588	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@10:48
2x2_2C_8b_C2v_L	-0.95927667	0	8.51	0.1849427	-0.18832684	0.7887505	0.25797494	0.78881004	0.25794312	0.28166486	0.753998	2	-0.17087013	-0.15442002	-0.069891695	0.20118061	-0.069917744	0.20116949	-0.24788256	-1.0521574e-05	1	0.030192682	0.033702557	-0.32633552	-0.14432467	0.32631583	0.14434855	-1.2925382e-05	0.45978605	-0.4	0.0007687872	0.9259304	-0.90398745	0.13822305	0.031439794	0.050395323	1.8191975	0.086027106	0.28452364	0.086004434	0.28455852	0.081230208	0.037362427	0.91840732	0.33087215	1.4312199	-0.018503782	-1.082671	-0.018392476	-1.0826945	0.89633854	4.9795459e-05	-0.54348613	-0.28160714	-0.06473082	0.97302762	1.010421	-0.97290326	-1.0105339	1.5596185e-05	-0.41829642	-0.0082199404	-10.500064	R0:S0:1	0.91840732	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@11:07
2x2_2C_8b_C2v_L	-0.95844295	0	8.5	0.18565908	-0.18829576	0.79190719	0.25921517	0.79204758	0.25923193	0.28276019	0.75694036	2.01	-0.17139751	-0.15317198	-0.070009695	0.20192346	-0.070068304	0.20193441	-0.24852992	-1.9077093e-05	1	0.031030299	0.03496406	-0.32548936	-0.14413995	0.32547387	0.14419071	-2.4319101e-05	0.45891969	-0.4	0.0011216644	0.92705589	-0.90314741	0.13823887	0.031607455	0.050338328	1.8223686	0.084892599	0.28173821	0.084856461	0.28179156	0.080590675	0.036954189	0.91956466	0.32799111	1.4177648	-0.017661468	-1.0782125	-0.017453844	-1.078274	0.89410787	7.2086717e-05	-0.54413221	-0.28861721	-0.066496487	0.9674935	1.0059796	-0.96730918	-1.0061595	2.6518603e-05	-0.41643886	-0.0083706865	-10.535108	R0:S0:1	0.91956466	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@11:24
2x2_2C_8b_C2v_L	-0.95836553	0	8.5	0.19115035	-0.18804556	0.78726174	0.25973572	0.78720163	0.25980674	0.28173276	0.75389863	2	-0.17345213	-0.153332	-0.070632325	0.2021098	-0.07063516	0.20211864	-0.24696899	3.1668972e-05	1	0.036543342	0.041010993	-0.32391034	-0.1444862	0.3238994	0.1445013	3.6013893e-05	0.4566621	-0.39	0.0010511421	0.92580674	-0.90625027	0.13362887	0.031535881	0.052996239	1.8221667	0.085075843	0.28487277	0.085078313	0.28484856	0.080561851	0.036841334	0.91843191	0.33022504	1.41539	-0.016647716	-1.0864323	-0.016659699	-1.086379	0.89479338	-0.00011333408	-0.54482923	-0.33542133	-0.078653334	0.96786633	1.0138472	-0.96786951	-1.0138582	-4.102284e-05	-0.41458956	-0.0090840001	-10.49737	R0:S0:1	0.91843191	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@11:52
2x2_2C_8b_C2v_L	-0.95760951	0	8.5066667	0.18938694	-0.18779632	0.78882107	0.2598574	0.78872088	0.25987222	0.28239098	0.75482556	2.0066667	-0.17275992	-0.15274118	-0.070550264	0.20225603	-0.070547764	0.20226104	-0.24771021	3.0053406e-06	1	0.035411089	0.039884663	-0.32394067	-0.14432897	0.32393163	0.14432637	6.9050333e-06	0.45686112	-0.39333333	0.0012060223	0.92650451	-0.90444445	0.13516541	0.031541124	0.052323404	1.8231824	0.084626745	0.28300217	0.0846329	0.28298945	0.080422022	0.036760948	0.91911078	0.32854671	1.4111497	-0.016365673	-1.0817046	-0.016383894	-1.081691	0.89362208	-2.1734995e-05	-0.54442641	-0.32620746	-0.076133511	0.96562513	1.0096798	-0.96564461	-1.0096472	-6.2210857e-06	-0.41481394	-0.0088684302	-10.519407	R0:S0:1	0.91911078	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@12:14
2x2_2C_8b_C2v_L	-0.95654973	0	8.51	0.19154884	-0.18756878	0.78828565	0.26075656	0.78818158	0.26080974	0.28272043	0.7547878	2.01	-0.1735526	-0.1518364	-0.070951657	0.20277802	-0.070940836	0.2027831	-0.24762683	4.6936496e-05	1	0.038137595	0.043150008	-0.32262471	-0.14436372	0.32260547	0.14436729	4.9105695e-05	0.45528967	-0.39	0.0014268024	0.92673694	-0.90443115	0.13363738	0.031555396	0.053360641	1.8251913	0.083921899	0.2823507	0.083923143	0.28231509	0.080045991	0.036472395	0.91941325	0.32712333	1.4004972	-0.015058033	-1.0810747	-0.01509861	-1.0810294	0.8921789	-0.00016670929	-0.5447063	-0.34922349	-0.082100393	0.96175914	1.009427	-0.96173717	-1.0093665	-5.3350856e-05	-0.41319281	-0.0091800149	-10.52847	R0:S0:1	0.91941325	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@12:34
2x2_2C_8b_C2v_L	-0.95628294	0	8.4966667	0.19395059	-0.18813947	0.78964132	0.26186771	0.78950724	0.26189401	0.28311876	0.7565111	2.0133333	-0.1745845	-0.15112657	-0.071154803	0.20337005	-0.071112181	0.20338259	-0.24752272	7.6289498e-05	1	0.040198105	0.045768834	-0.32169511	-0.14431278	0.32169553	0.14428899	7.9247246e-05	0.45413643	-0.38666667	0.0016389668	0.92714052	-0.90519538	0.13212302	0.031693512	0.053946211	1.8275528	0.083243154	0.28140515	0.083263983	0.2813603	0.079534419	0.036152255	0.91987611	0.32534172	1.3902632	-0.014490918	-1.0810342	-0.014631414	-1.0810011	0.89090291	-0.00025998185	-0.54563515	-0.36588525	-0.086492958	0.95838737	1.0089884	-0.95848373	-1.0088399	-9.3408866e-05	-0.41118255	-0.0095372904	-10.541641	R0:S0:1	0.91987611	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@12:51
2x2_2C_8b_C2v_L	-0.95484166	0	8.49	0.19891632	-0.18777912	0.78984429	0.26383858	0.7896125	0.26388398	0.28379689	0.75740869	2.02	-0.18311093	-0.15500929	-0.071828006	0.20445539	-0.071794137	0.20445638	-0.247299	3.0869513e-05	1	0.014469615	0.016616351	-0.3193542	-0.14431805	0.31933625	0.14430382	3.71536e-05	0.45128228	-0.38	0.002066923	0.92774391	-0.90576739	0.12914283	0.031817954	0.046786225	1.8224923	0.081892628	0.27998758	0.081915497	0.27993489	0.078749111	0.035586005	0.92059429	0.33522674	1.4211972	-0.012368152	-1.080331	-0.012498601	-1.0802454	0.88828154	-0.00012287868	-0.54664887	-0.13005526	-0.031213429	0.95115317	1.008445	-0.95124827	-1.0083459	-3.9455047e-05	-0.4077768	-0.01015318	-10.56184	R0:S0:1	0.92059429	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@13:05
2x2_2C_8b_C2v_L	-0.95476912	0	8.5	0.1929098	-0.18789468	0.79301444	0.26274088	0.79304075	0.26277987	0.28443593	0.75911531	2.0266667	-0.17757345	-0.15249726	-0.071146475	0.20400566	-0.071141462	0.20401714	-0.24868221	4.0566409e-05	1	0.026385097	0.030336971	-0.32109648	-0.14397526	0.32110377	0.14397408	4.3906752e-05	0.45363621	-0.39	0.0020373998	0.92856259	-0.90264185	0.13365966	0.03178501	0.048574779	1.8260203	0.082071687	0.27769742	0.082071968	0.27767758	0.07897557	0.035812273	0.92129849	0.32787859	1.4028082	-0.013644229	-1.0730687	-0.013665786	-1.0730624	0.88807072	-0.00013981397	-0.54553205	-0.24049457	-0.056691641	0.95245924	1.0016422	-0.95245923	-1.0015868	-5.1424479e-05	-0.41023464	-0.0094075516	-10.586534	R0:S0:1	0.92129849	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@13:27
2x2_2C_8b_C2v_L	-0.95244071	0	8.5	0.20369077	-0.18784535	0.78846893	0.26582038	0.78837892	0.26581288	0.2845144	0.75712979	2.0277778	-0.18692518	-0.15483602	-0.072693698	0.20555909	-0.07264851	0.20556365	-0.24715593	3.930055e-05	1	0.0079199168	0.0091947227	-0.31649481	-0.14434196	0.31650683	0.14431039	4.109858e-05	0.44791045	-0.37333333	0.0025631532	0.92830544	-0.90534893	0.12613871	0.031831055	0.046149185	1.8244426	0.080392062	0.27840145	0.080415161	0.27836754	0.077927267	0.034996206	0.92129441	0.33554702	1.4138182	-0.0095205488	-1.0781812	-0.0096666559	-1.0781574	0.88483191	-0.00013546064	-0.5470841	-0.070309004	-0.017130894	0.94267069	1.0073419	-0.94279532	-1.007209	-4.7641409e-05	-0.40449749	-0.010758649	-10.584184	R0:S0:1	0.92129441	b8cfe21	v2.4.3	Y	Broyden	10	sharp_wc_2.0_b_45	self-energy/D	run_optim.py	2024-06-04@13:57
