model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	7.990828	0	14	3.1695	0.00077582239	-3.1181815	-3.6997049	-0.10529407	-3.6998753	-0.10530609	0.14430117	-3.2608338	9.82	-0.0030226568	-1.9618765e-05	0.0095340466	-0.16968743	0.0095317319	-0.16968921	-1.4549118e-05	2.8029876e-06	-0.11163572	-1.0493078	1.6362516	0.044132419	-1.6362822	-0.044137936	0.23780327	-2.1556607	1.9492	1	0.2373	0.013382397	1.2566681	1.6194501	-0.5871975	-0.19361111	0.079124146	0.13424571	0.25832392	1.9407292	1.8066425	1.5639522	1.8066368	1.5640553	0.018330255	1.5542247	1.1093474	0.030537704	-1.0614686e-05	0.10249364	1.1455797	0.10251435	1.1452828	0.00015229712	3.9488406e-05	1.1479439	0.73463175	-1.5441255	-0.56135584	1.5442135	0.56139425	-0.29941713	2.513019	2	2	0	0	-72.749125	R0:S0:1	1.1093474	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@16:09
2x2_2C_8b_C2v_L	7.9910483	0	14.001	3.1695	0.00078838694	-3.1185904	-3.6997263	-0.10529007	-3.6995427	-0.10529677	0.14429668	-3.2607568	9.82	-0.0011042583	-2.2028739e-06	0.0095278087	-0.1696936	0.0095167102	-0.16969213	3.9630125e-06	-1.1102832e-06	-0.11166733	-1.0493699	1.6362584	0.044110616	-1.6362256	-0.044077185	0.23780627	-2.1556393	1.9492	1	0.2373	0.013376007	1.2566732	1.6194452	-0.58717405	-0.19359831	0.079119158	0.1342212	0.25749467	1.9407337	1.8066559	1.5639666	1.8066549	1.5639894	0.018336503	1.5542588	1.109322	0.011152675	-1.6763335e-05	0.10247592	1.1454247	0.10250873	1.1454511	-1.1879047e-06	1.0232573e-05	1.148245	0.73464185	-1.5440944	-0.56123935	1.5440842	0.56109169	-0.29944483	2.5128592	2	2	0	0	-72.748554	R0:S0:1	1.109322	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@16:41
2x2_2C_8b_C2v_L	7.9929602	0	14	3.1705	0.0008201461	-3.1174459	-3.6991709	-0.10545203	-3.6989586	-0.1054454	0.14445704	-3.2601638	9.82	0.0028444863	1.4355806e-05	0.0095340792	-0.16979784	0.0095394485	-0.1698065	6.7719485e-06	-2.2644816e-06	-0.1116732	-1.0492606	1.6362511	0.044097929	-1.6362101	-0.044113966	0.23794157	-2.1556546	1.9492	1	0.2373	0.013381786	1.2566242	1.6193985	-0.58735539	-0.19371973	0.079165011	0.13425885	0.25839636	1.9406987	1.8065202	1.5639463	1.8065301	1.5638354	0.018343262	1.5539861	1.1093371	-0.028715115	2.64386e-05	0.10262932	1.1457629	0.10259488	1.1461147	-0.00011148765	-3.9485541e-05	1.148529	0.73474502	-1.5446195	-0.56144622	1.5445021	0.56146267	-0.2995287	2.5135866	2	2	0	0	-72.744631	R0:S0:1	1.1093371	-106.392	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@17:40
2x2_2C_8b_C2v_L	7.9829798	0	14	3.1695	0.00095658665	-3.1161508	-3.6996087	-0.10581875	-3.6995393	-0.10580051	0.14488919	-3.261153	9.82	-2.7301828e-05	-1.9131836e-06	0.009545816	-0.17012247	0.0095474565	-0.17011026	-3.6320407e-06	-2.7978944e-06	-0.11180796	-1.0494493	1.6369112	0.04404548	-1.6368903	-0.044055748	0.2383331	-2.1566421	1.9502	1	0.2373	0.013391348	1.2565136	1.6192622	-0.5878152	-0.19397988	0.079268751	0.13431697	0.25779718	1.9406163	1.8062031	1.5634615	1.8061963	1.5634633	0.018375077	1.5533982	1.1093198	0.00027506018	2.3980045e-06	0.10291075	1.1475594	0.10290371	1.1474434	2.8192275e-05	9.1870323e-06	1.1502427	0.73498946	-1.5457489	-0.56182406	1.5457851	0.56189513	-0.29980215	2.5152698	2	2	0	0	-72.75216	R0:S0:1	1.1093198	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@18:33
2x2_2C_8b_C2v_L	7.9925059	0	14	3.1695	0.00070712016	-3.1186949	-3.7004906	-0.10518363	-3.7001972	-0.10517791	0.14411939	-3.261858	9.82	-0.00040766027	1.4918539e-06	0.0095357509	-0.16957628	0.0095385056	-0.16957248	-2.762608e-06	-4.5372995e-07	-0.11168565	-1.0494228	1.63635	0.044204394	-1.6362846	-0.044217097	0.23757257	-2.1557405	1.9492	1	0.2383	0.013388104	1.2567063	1.6194995	-0.58705507	-0.19351746	0.079073696	0.13423506	0.25724909	1.9407381	1.806734	1.5640758	1.8067301	1.5640863	0.018307165	1.5544377	1.1093546	0.0041236952	-6.01452e-06	0.10244585	1.145012	0.10244473	1.1449799	2.0946817e-05	5.8812123e-06	1.1482024	0.73464078	-1.5438417	-0.56154788	1.5438335	0.5615937	-0.29920479	2.5125399	2	2	0	0	-72.753569	R0:S0:1	1.1093546	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:00
2x2_2C_8b_C2v_L	7.9925813	0	14	3.1695	0.00067879665	-3.1190435	-3.7005476	-0.10516202	-3.7005749	-0.10517955	0.14415544	-3.2615493	9.821	-0.0014848824	-4.8692026e-06	0.0095500008	-0.16954824	0.0095479506	-0.16954863	-5.0885455e-06	7.6275533e-07	-0.11164269	-1.0493948	1.6363268	0.044261294	-1.6363299	-0.044273107	0.23762844	-2.1557054	1.9492	1	0.2373	0.013392291	1.2567147	1.6195229	-0.58702589	-0.19349847	0.079080912	0.13426044	0.2572227	1.9407618	1.8067539	1.5642752	1.8067482	1.5643537	0.018299936	1.5544612	1.1093945	0.015030224	-1.4862173e-05	0.1024084	1.1447514	0.10242652	1.1445514	5.5361954e-05	1.5176372e-05	1.147709	0.73449228	-1.5437758	-0.56165775	1.5438283	0.56172787	-0.29920875	2.5125104	2	2	0	0	-72.758868	R0:S0:1	1.1093945	-106.424	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:23
2x2_2C_8b_C2v_L	7.9897006	0	13.999	3.1699	0.0007929482	-3.1174472	-3.6999397	-0.10546492	-3.7000234	-0.10546268	0.14446575	-3.2613143	9.8204	0.00050745899	-2.1562272e-07	0.0095543483	-0.169797	0.00954947	-0.16980062	-4.4762143e-06	3.1290202e-07	-0.11172653	-1.0493918	1.6365389	0.044202505	-1.6365578	-0.044190723	0.23790351	-2.1560694	1.9496	1	0.2377	0.013396874	1.256618	1.6194063	-0.58740616	-0.1937302	0.079165022	0.13430472	0.25735522	1.9406886	1.8064796	1.563951	1.8064854	1.5639132	0.018326057	1.5539487	1.1093798	-0.0051253613	7.6785402e-06	0.10266442	1.1458995	0.10266257	1.1460195	1.6344922e-05	-3.4902328e-06	1.1489909	0.73474265	-1.5447838	-0.56196198	1.5447532	0.56189481	-0.29942247	2.5138826	2	2	0	0	-72.754321	R0:S0:1	1.1093798	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:03
2x2_2C_8b_C2v_L	7.9890354	0	13.998	3.1701	0.00082536761	-3.1170796	-3.7001501	-0.10553056	-3.7000743	-0.10553487	0.14452229	-3.2615687	9.8206	0.0016692256	9.7268044e-06	0.0095556199	-0.16986308	0.0095522512	-0.16987088	-3.2364275e-06	2.6818768e-06	-0.1117385	-1.0494354	1.6366886	0.044209302	-1.636676	-0.044201129	0.23796059	-2.1562595	1.9498	1	0.2379	0.013404423	1.2565909	1.6193838	-0.58752348	-0.19379223	0.079186891	0.13434519	0.2576084	1.9406687	1.8063959	1.5638973	1.8064059	1.5638266	0.018323905	1.5538107	1.1094089	-0.016847884	9.528056e-06	0.10274483	1.1461395	0.10273775	1.1464128	-2.6017846e-05	-2.4706383e-05	1.1491405	0.73479064	-1.5451344	-0.562146	1.5450459	0.56207342	-0.29943389	2.5143434	2	2	0	0	-72.757239	R0:S0:1	1.1094089	-106.408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:16
2x2_2C_8b_C2v_L	7.9862963	0	13.9992	3.16874	0.00075786001	-3.1183688	-3.7008746	-0.10536434	-3.7011994	-0.10537921	0.1443601	-3.2625643	9.82064	-0.0043107343	-2.386398e-05	0.0095603313	-0.16972053	0.00955562	-0.16971204	-1.5165537e-05	3.2296475e-06	-0.11162987	-1.0495702	1.6367273	0.044246501	-1.6367882	-0.044254022	0.23777608	-2.1563323	1.94984	1	0.23794	0.013400698	1.2566556	1.6194518	-0.58728399	-0.19363357	0.079126104	0.13430298	0.25914715	1.9407136	1.8065746	1.5640893	1.8065581	1.5642673	0.018305792	1.5541661	1.1093959	0.043563069	-2.7583323e-05	0.10256441	1.1457328	0.10260332	1.1451503	0.00018697255	5.5861541e-05	1.147723	0.73463172	-1.5444096	-0.5619062	1.5445958	0.56201108	-0.29927572	2.5134423	2	2	0	0	-72.763799	R0:S0:1	1.1093959	-106.4304	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:32
2x2_2C_8b_C2v_L	7.9865982	0	13.99888	3.169436	0.00080594967	-3.1174571	-3.7010321	-0.10554974	-3.7007942	-0.10552403	0.14453091	-3.2626937	9.820896	0.0032252903	1.40759e-05	0.0095631221	-0.16984964	0.0095680246	-0.16985221	6.1866718e-06	-1.3265914e-06	-0.1117092	-1.049581	1.636961	0.044248208	-1.6369134	-0.044257489	0.23792237	-2.1566289	1.950096	1	0.238196	0.013407946	1.2566063	1.6193994	-0.58747884	-0.1937512	0.07916813	0.13433931	0.25831177	1.9406772	1.8064192	1.5641391	1.8064288	1.5639922	0.018312862	1.5539086	1.1094048	-0.032562957	3.4750618e-05	0.10274556	1.1458324	0.10270327	1.1462242	-0.0001116281	-4.1927523e-05	1.1486605	0.73473282	-1.545088	-0.5622289	1.5449655	0.5622187	-0.29935778	2.5141801	2	2	0	0	-72.765303	R0:S0:1	1.1094048	-106.42336	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:58
