model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.73788385	0	10.972713	1.3731165	-0.27772269	1.3371898	0.30412056	1.3376646	0.30431697	0.77488076	0.71610116	2.9152119	-0.54228765	-0.00013089128	-0.40903011	0.1523097	-0.40903725	0.15239706	-0.1847447	-0.012417375	1	9.2338258e-05	0.18648581	-0.019860991	-0.091002286	0.019917811	0.091033812	-0.0079094904	0.11289686	0.39591635	0.046377065	0.97916092	-0.68961915	-0.12190631	0.02563754	0.006109921	1.9988827	0.02827688	0.10354081	0.028258309	0.10356789	0.010606485	0.0022881484	0.98134418	0.21620289	0.00068961547	0.50305178	-0.47814108	0.50295282	-0.47825715	0.35862631	0.024579529	-0.4792426	-0.00027725792	-0.08466503	-0.15342838	0.77586631	0.15321725	-0.77598763	0.007698486	-0.11226307	-0.019484026	-13.568824	R0:S0:1	0.98134418	b8cfe21	v2.4.3	Y	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@10:43
2x2_2C_8b_C2v_L	-0.73784025	0	10.973713	1.3731704	-0.2776761	1.337154	0.3040728	1.337561	0.30421686	0.77513485	0.71607833	2.9152119	-0.5423055	-0.00012610686	-0.40903903	0.15229075	-0.40903468	0.15236707	-0.18476683	-0.01249058	1	8.5146381e-05	0.18647178	-0.019848908	-0.090995672	0.019887962	0.091009294	-0.0079459366	0.11289423	0.39591635	0.046378855	0.97915907	-0.68957785	-0.12190051	0.025633497	0.0061095707	1.998883	0.02827913	0.10354348	0.028263896	0.10356102	0.010605697	0.0022887986	0.98134251	0.21620265	0.00066855029	0.50303555	-0.47811403	0.50295236	-0.47821929	0.35860889	0.024722749	-0.47921211	-0.00025190633	-0.084655984	-0.15347699	0.77586825	0.15331659	-0.77591795	0.0077332811	-0.11226731	-0.019484472	-13.568619	R0:S0:1	0.98134251	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@11:03
2x2_2C_8b_C2v_L	-0.73628591	0	10.972713	1.376191	-0.27845108	1.3381244	0.30438797	1.3383682	0.30451742	0.7760243	0.72310613	2.9162119	-0.54255169	-3.2226916e-05	-0.40898327	0.15218032	-0.40898403	0.15223764	-0.18492443	-0.0082392159	1	2.1256498e-05	0.18663302	-0.019685857	-0.090095783	0.019724949	0.090119316	-0.0052092691	0.11271009	0.39591635	0.046192748	0.97974355	-0.68831885	-0.12115455	0.025638617	0.0061035126	1.9988871	0.027808485	0.10143909	0.027797155	0.10145964	0.010446864	0.0022347131	0.98187796	0.2163009	0.00017608468	0.49952611	-0.47107986	0.49946147	-0.4711567	0.3568071	0.016174819	-0.47887479	-6.4106594e-05	-0.084717048	-0.15184733	0.76875684	0.15171002	-0.76885608	0.0050709107	-0.11182863	-0.019027898	-13.572539	R0:S0:1	0.98187797	b8cfe21	v2.4.3	Y	Broyden	14	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@12:06
2x2_2C_8b_C2v_L	-0.7400862	0	10.972713	1.3702699	-0.27712858	1.3368946	0.30372528	1.3367766	0.30357449	0.7752145	0.70576457	2.9152119	-0.5423405	-2.1598403e-05	-0.40939697	0.1524687	-0.40942828	0.15239704	-0.18509051	-0.005820972	1	2.2852984e-05	0.18643791	-0.020032351	-0.092105587	0.020001173	0.092094622	-0.0037400044	0.11327403	0.39691635	0.046573742	0.97843288	-0.69117947	-0.12321671	0.025642689	0.0061263266	1.9988754	0.028900406	0.10619581	0.028912215	0.10619476	0.010847126	0.0022881239	0.98068065	0.2162413	0.0001162015	0.50780648	-0.4871081	0.50787993	-0.48703871	0.36196509	0.011650192	-0.47969631	-7.6147171e-05	-0.084671783	-0.15562237	0.78465847	0.15573842	-0.78467044	0.0036426091	-0.11300151	-0.020063351	-13.570046	R0:S0:1	0.98068065	b8cfe21	v2.4.3	Y	Broyden	36	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@14:43
2x2_2C_8b_C2v_L	-0.73743016	0	10.97288	1.3741359	-0.27798532	1.3376418	0.3042153	1.3377929	0.30423301	0.77550161	0.71787776	2.9157119	-0.54243044	-6.1803999e-05	-0.40907615	0.15226865	-0.4090756	0.15229692	-0.18491072	-0.0092589769	1	4.2972911e-05	0.18654134	-0.019797097	-0.090727055	0.019815609	0.090731614	-0.0058819378	0.11287058	0.39608302	0.046322895	0.97933596	-0.68921139	-0.12173906	0.025638288	0.0061093359	1.9988839	0.028142371	0.10290722	0.02813614	0.10292717	0.010566928	0.0022597312	0.98150555	0.21625918	0.00033045932	0.5020468	-0.47602638	0.50200944	-0.47608517	0.35828383	0.018284455	-0.47912579	-0.00012917537	-0.084686761	-0.15302119	0.77373528	0.1529484	-0.77380157	0.0057256569	-0.11217355	-0.019347995	-13.570837	R0:S0:1	0.98150555	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@22:37
2x2_2C_8b_C2v_L	-0.73801037	0	10.972963	1.373214	-0.27775285	1.3371445	0.30401918	1.3376743	0.30418231	0.77525666	0.71507252	2.9154619	-0.54237558	-0.00010145188	-0.40911209	0.15227371	-0.40912568	0.15236085	-0.18491068	-0.0094896109	1	7.139373e-05	0.18650999	-0.019837706	-0.091039855	0.019889392	0.091061862	-0.0060384171	0.11294835	0.39616635	0.04638357	0.97912905	-0.68966365	-0.12203643	0.025638042	0.0061122942	1.998882	0.028319638	0.10365539	0.028301287	0.10368009	0.01062819	0.0022712254	0.98131583	0.21623805	0.00053658984	0.50336207	-0.47850315	0.50327191	-0.47862344	0.35904642	0.018798515	-0.47925338	-0.00021192707	-0.084678533	-0.15366413	0.77625011	0.1534629	-0.77633436	0.0058761241	-0.1123517	-0.019511031	-13.570003	R0:S0:1	0.98131583	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-17@04:58
2x2_2C_8b_C2v_L	-0.73941517	0	10.973546	1.3710742	-0.27715082	1.3370477	0.30374995	1.3375547	0.3039702	0.77541629	0.70855078	2.9153786	-0.5424097	-5.7844802e-05	-0.40934312	0.15239036	-0.40933268	0.15249716	-0.1851166	-0.0048958649	1	3.7653021e-05	0.18637946	-0.019948669	-0.091750363	0.020007361	0.091771499	-0.0031332661	0.11319015	0.39674968	0.046520905	0.978651	-0.69066862	-0.12286474	0.025638837	0.0061228632	1.9988785	0.028721959	0.10539764	0.028700083	0.10541343	0.010783866	0.0022745701	0.98088002	0.21626231	0.00030760418	0.50642577	-0.48439236	0.50630944	-0.48452213	0.36117011	0.0097697509	-0.47953434	-0.00011005387	-0.084636752	-0.15511389	0.78200985	0.15488677	-0.78205096	0.0030466611	-0.11282407	-0.019890113	-13.569974	R0:S0:1	0.98088002	b8cfe21	v2.4.3	Y	Broyden	14	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-17@05:39
2x2_2C_8b_C2v_L	-0.74050755	0	10.972435	1.3697059	-0.27691282	1.3370731	0.30367217	1.3370375	0.30366454	0.77566156	0.70440593	2.9154897	-0.54245353	8.4908889e-06	-0.40952666	0.15249884	-0.40952938	0.15249223	-0.18517313	-0.0013220305	1	-7.90352e-06	0.18635335	-0.020047853	-0.092277712	0.020045175	0.092277102	-0.00085255575	0.1133401	0.39730524	0.04660586	0.97831345	-0.69143347	-0.12351732	0.025646273	0.0061318591	1.9988751	0.029009195	0.1066307	0.029011117	0.10662885	0.010886297	0.0022829229	0.9805737	0.21629955	-4.133117e-05	0.50866362	-0.48860833	0.50867512	-0.48860025	0.36255783	0.002651035	-0.47977806	2.3172801e-05	-0.084642335	-0.1560626	0.78609199	0.15607566	-0.78608652	0.00082978486	-0.11310854	-0.020159965	-13.571213	R0:S0:1	0.9805737	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-17@05:58
2x2_2C_8b_C2v_L	-0.74187868	0	10.971796	1.3678951	-0.27641966	1.3369388	0.30344756	1.3371155	0.30348681	0.77600845	0.69921561	2.9156286	-0.54254482	9.2059943e-05	-0.40977037	0.15259789	-0.40977033	0.15262012	-0.18513351	0.0041730752	1	-6.123315e-05	0.18624867	-0.020142025	-0.09292926	0.020157543	0.092932031	0.0027039499	0.11344879	0.39799968	0.046712611	0.97787731	-0.69238761	-0.12434953	0.025652796	0.0061435931	1.9988717	0.029388798	0.10821849	0.029381552	0.10822056	0.011007256	0.0023055579	0.98017753	0.21635592	-0.0004830746	0.5115758	-0.49400283	0.51154186	-0.49402795	0.36409564	-0.0084262643	-0.48006828	0.0001813533	-0.084615666	-0.15740041	0.79126502	0.15733996	-0.79126593	-0.0026261086	-0.11339193	-0.020508371	-13.572342	R0:S0:1	0.98017753	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-17@06:22
2x2_2C_8b_C2v_L	-0.74292669	0	10.972407	1.3659357	-0.2758467	1.3368343	0.30321906	1.3368136	0.30326487	0.77574357	0.69511901	2.9153508	-0.54250846	6.9402441e-05	-0.40990641	0.15269055	-0.40988945	0.15270282	-0.18513612	0.0049107968	1	-4.4678466e-05	0.18608684	-0.020245601	-0.093459987	0.020235196	0.093462427	0.0031881707	0.11357733	0.39827746	0.046803332	0.97750755	-0.69316858	-0.12493329	0.025651655	0.0061501382	1.99887	0.02969324	0.10956665	0.029691981	0.10955802	0.011116733	0.0023236448	0.9798396	0.21634775	-0.00036944435	0.51388307	-0.49854942	0.51386796	-0.49854188	0.36545071	-0.0099664233	-0.48028231	0.00013184122	-0.08455174	-0.15839942	0.79556501	0.15842144	-0.79554001	-0.0030979948	-0.11366882	-0.020800363	-13.571187	R0:S0:1	0.9798396	b8cfe21	v2.4.3	Y	Broyden	17	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-17@07:11
