model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.6432295	0	14	3.4161	-0.0054530659	-3.1089644	-3.8454626	-0.1175112	-3.8455695	-0.11751057	0.15956521	-3.4143178	10.27	-0.00011684173	3.6557018e-06	0.014265411	-0.17224012	0.0142688	-0.1722427	2.0634603e-06	-1.0266326e-06	-0.1154057	-1.0759954	1.7023042	0.069931878	-1.7023263	-0.069928282	0.24143746	-2.2426294	2.0342	1	0.236	0.016612522	1.2539946	1.6223728	-0.60110124	-0.19920883	0.081671055	0.15005289	0.20333669	1.9399354	1.7943525	1.6043028	1.7943572	1.6042748	0.014171786	1.5375479	1.1264534	0.001334073	6.9936713e-06	0.11550988	1.1111339	0.1154994	1.1112104	-2.8324683e-05	-1.0082103e-05	1.1352525	0.72063065	-1.598333	-0.66473355	1.5983115	0.66472311	-0.2783134	2.5949435	2	2	0	0	-76.036193	R0:S0:1	1.1264534	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@18:31
2x2_2C_8b_C2v_L	8.6434999	0	14.001	3.4161	-0.0054576175	-3.1088792	-3.8457539	-0.11751689	-3.8457612	-0.11752215	0.15957318	-3.4144176	10.27	0.00018958275	-7.7763522e-06	0.01427037	-0.1722489	0.014266462	-0.1722519	-5.6054293e-06	3.5320065e-06	-0.11540704	-1.0759811	1.7023819	0.069924282	-1.7023772	-0.069922303	0.24144348	-2.2426726	2.0342	1	0.236	0.01660982	1.2540006	1.6223716	-0.60107307	-0.1991951	0.081665568	0.15002706	0.20338398	1.9399372	1.7943775	1.6042781	1.7943802	1.6043058	0.014174697	1.5375871	1.1264257	-0.0021647329	-7.0365932e-06	0.11548142	1.1111728	0.11549359	1.1111468	5.6985525e-05	1.4802049e-05	1.1352554	0.72063487	-1.5982353	-0.66467862	1.5982309	0.66464812	-0.27832763	2.594799	2	2	0	0	-76.036798	R0:S0:1	1.1264257	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@18:42
2x2_2C_8b_C2v_L	8.6453461	0	14	3.4171	-0.0053685688	-3.1079772	-3.844925	-0.11761924	-3.8449755	-0.1176156	0.15974166	-3.4137667	10.27	-9.0493908e-06	-2.7267325e-06	0.014273291	-0.1723591	0.014273583	-0.17235676	-3.2968117e-06	9.3085104e-08	-0.11542886	-1.0759051	1.7022993	0.069892361	-1.7023129	-0.069891372	0.24160245	-2.242656	2.0342	1	0.236	0.016617669	1.2539522	1.622323	-0.60125302	-0.19931269	0.081710091	0.15006681	0.20346419	1.9399076	1.7942473	1.6040395	1.7942442	1.60404	0.014185339	1.5373329	1.1264457	0.00010206032	6.0470079e-06	0.11559496	1.1118053	0.11559273	1.1117689	1.8134498e-05	1.4193016e-06	1.135695	0.72071691	-1.5986835	-0.66484795	1.598708	0.66485665	-0.27845977	2.59545	2	2	0	0	-76.031976	R0:S0:1	1.1264457	-109.6464	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@18:55
2x2_2C_8b_C2v_L	8.6352813	0	14	3.4161	-0.0051601101	-3.1065067	-3.8453691	-0.11796801	-3.8452298	-0.11797617	0.16023019	-3.414749	10.27	0.00028876837	-1.1278849e-05	0.014298142	-0.17269001	0.014293274	-0.17268317	-8.2841062e-06	9.1119473e-07	-0.11551212	-1.0760714	1.7029577	0.069860101	-1.7029248	-0.069867103	0.24201107	-2.2436431	2.0352	1	0.236	0.016643759	1.2538441	1.6221896	-0.60169535	-0.19956642	0.081810254	0.15012487	0.20368752	1.9398336	1.7939216	1.6034572	1.7939121	1.6035288	0.014210852	1.5367775	1.126433	-0.0032696433	-1.3395422e-05	0.11590436	1.1135336	0.11592655	1.1133334	8.5431153e-05	2.7023412e-05	1.1368983	0.72089461	-1.5998564	-0.66548881	1.5999128	0.66551714	-0.27874756	2.5969939	2	2	0	0	-76.038586	R0:S0:1	1.126433	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:10
2x2_2C_8b_C2v_L	8.6450482	0	14	3.4161	-0.0055368531	-3.1094319	-3.8463294	-0.11740469	-3.8460987	-0.11738468	0.1593885	-3.4154023	10.27	9.4403848e-05	-1.9575921e-06	0.014266597	-0.17213022	0.014259028	-0.1721215	-6.9031441e-06	2.1199084e-06	-0.11539607	-1.0761053	1.7024211	0.069973468	-1.7023711	-0.069965822	0.24122056	-2.2427316	2.0342	1	0.237	0.016607022	1.2540348	1.6224223	-0.60095387	-0.19910901	0.081618798	0.15004077	0.20324723	1.9399475	1.7944616	1.6044999	1.7944573	1.6045038	0.014155776	1.5377819	1.1264611	-0.0010801327	-7.4866829e-06	0.11540475	1.1106092	0.11541663	1.1105877	5.161973e-05	1.1030261e-05	1.1349185	0.72061895	-1.59796	-0.66464206	1.5979627	0.6646119	-0.2781244	2.5944289	2	2	0	0	-76.041248	R0:S0:1	1.1264611	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:24
2x2_2C_8b_C2v_L	8.6403103	0	14	3.4166	-0.0052686431	-3.1071784	-3.8451094	-0.11780144	-3.8451071	-0.11780034	0.15998973	-3.4142552	10.27	6.5978421e-05	-1.5172773e-07	0.014282327	-0.17252321	0.014286737	-0.17251957	-5.5747247e-06	-2.1404946e-07	-0.11546992	-1.0759761	1.7026249	0.069878798	-1.7026183	-0.069885678	0.24180401	-2.2431508	2.0347	1	0.236	0.016631168	1.2538981	1.6222563	-0.60147453	-0.19943985	0.081760182	0.15009615	0.20356391	1.939871	1.7940806	1.6037772	1.7940795	1.6037924	0.014197366	1.5370542	1.1264396	-0.00075029926	-9.3497541e-06	0.11576329	1.1126253	0.11575977	1.1125627	4.1660812e-05	1.2113936e-05	1.1362973	0.72079958	-1.5992881	-0.66517567	1.599301	0.66520462	-0.27859777	2.5962271	2	2	0	0	-76.035105	R0:S0:1	1.1264396	-109.6544	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:28
2x2_2C_8b_C2v_L	8.6392754	0	14	3.4161	-0.0053089612	-3.1076133	-3.8455052	-0.11775387	-3.8454501	-0.11774439	0.15990058	-3.4145341	10.27	7.5731713e-05	-1.8727729e-06	0.014283589	-0.17246978	0.01428289	-0.17245992	-2.8140172e-06	1.3359103e-06	-0.11545569	-1.0760149	1.7026495	0.069905357	-1.7026364	-0.069901814	0.24171999	-2.2431382	2.0347	1	0.236	0.016628567	1.2539198	1.6222822	-0.6013964	-0.19938654	0.081740324	0.15008916	0.20348898	1.9398853	1.7941411	1.6039049	1.7941346	1.6039261	0.014190202	1.5371649	1.1264437	-0.00086217852	-6.9762742e-06	0.11570741	1.1123286	0.11571371	1.112231	2.8928204e-05	9.0363245e-06	1.1360517	0.72075234	-1.5990818	-0.66512543	1.5991188	0.66513168	-0.27852265	2.5959669	2	2	0	0	-76.037473	R0:S0:1	1.1264437	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:37
2x2_2C_8b_C2v_L	8.6393669	0	14.0005	3.4161	-0.0053063071	-3.1077886	-3.8454602	-0.11773361	-3.8453308	-0.11772	0.15987796	-3.4145016	10.27	0.00012987765	-6.6831822e-06	0.014280935	-0.17247111	0.014278191	-0.17245571	-4.0585181e-06	6.730797e-07	-0.11545921	-1.0760408	1.7026467	0.069879668	-1.7026152	-0.069878165	0.24171923	-2.2431296	2.0347	1	0.236	0.016625654	1.2539218	1.6222791	-0.6013866	-0.19938216	0.08173854	0.1500753	0.20355217	1.939884	1.7941494	1.6038264	1.7941395	1.6038616	0.014193873	1.5371756	1.1264286	-0.0014774648	-3.1101148e-06	0.11568907	1.112415	0.11569957	1.1122618	4.3659019e-05	1.4003993e-05	1.1360998	0.72078154	-1.5990389	-0.66504265	1.59909	0.66506378	-0.27853901	2.5959007	2	2	0	0	-76.037023	R0:S0:1	1.1264286	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:42
2x2_2C_8b_C2v_L	8.6401786	0	14	3.4161	-0.0053498819	-3.1079639	-3.8458607	-0.11768734	-3.8457026	-0.11768413	0.15979861	-3.4150224	10.27	5.7959668e-05	-2.0286059e-06	0.014281658	-0.17240685	0.014280968	-0.17239975	1.4102061e-07	-1.0972532e-06	-0.11545291	-1.0760879	1.7026902	0.069919157	-1.7026553	-0.069922567	0.2416073	-2.2431709	2.0347	1	0.2365	0.016625382	1.2539398	1.6223065	-0.60132323	-0.19933717	0.081714358	0.15008266	0.20345569	1.9398909	1.7941922	1.6039979	1.7941868	1.6040177	0.014182428	1.5372785	1.1264472	-0.00065951568	-2.9455649e-06	0.11565737	1.1120355	0.11566334	1.111964	7.7299193e-06	5.8251143e-06	1.1359056	0.7207559	-1.5989112	-0.66506651	1.5989279	0.66508861	-0.27842764	2.5957098	2	2	0	0	-76.039886	R0:S0:1	1.1264472	-109.6624	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@19:47
2x2_2C_8b_C2v_L	8.6482254	0	14	3.4161	-0.0059014217	-3.1121847	-3.8493716	-0.11717151	-3.849319	-0.11716989	0.15907247	-3.4176968	10.275	-0.00014980202	7.5402885e-06	0.014299306	-0.17174836	0.014301516	-0.17175275	1.5896402e-06	-6.2699479e-07	-0.11533293	-1.0764365	1.7029259	0.070348353	-1.7029174	-0.07035093	0.24080284	-2.243192	2.0347	1	0.236	0.016614479	1.2541487	1.6226272	-0.60056504	-0.19882707	0.081530914	0.15016493	0.20235452	1.9400452	1.7947271	1.6057192	1.7947315	1.6056791	0.014083095	1.5382964	1.1266793	0.0017348703	7.2195242e-06	0.11518146	1.1080583	0.11517012	1.1081762	-3.6940161e-05	-1.6479348e-05	1.133082	0.72010551	-1.597159	-0.66505885	1.5971165	0.6650618	-0.27754119	2.5935617	2	2	0	0	-76.085835	R0:S0:1	1.1266793	-109.7424	uncorrelated	2	817c5bc	v2.2.6	YY	18	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-11-16@20:11
