model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.92197175	0	10.5	0.096699861	0.25240273	0.21784385	0.67095855	0.21783218	0.67098878	0.27796492	-0.64466033	1.8	0.11065226	-3.1943556e-05	-0.17731165	-0.07332838	-0.17731353	-0.073317161	0.25124407	0.4883544	1	2.6957453e-05	0.17986043	-0.14395551	0.34620225	0.14394325	-0.34621538	-1.2322046e-05	-7.1813308e-06	-0.5	0.0055967744	0.88925963	-0.82954775	0.184848	0.019157309	0.02492947	0.24279667	0.350105	0.11876872	0.35010209	0.11877184	0.10423285	1.9446917	0.88338874	-0.28131666	6.658401e-05	1.0713107	0.00047326066	1.0713347	0.00044224839	-0.93467386	-0.53282122	-0.47041924	-0.00036799263	-1.6698276	1.0335459	-1.0905514	-1.0334943	1.090573	1.5862463e-05	2.3023685e-05	0.0066850212	-10.559083	R0:S0:1	0.88338874	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:46
2x2_2C_8b_C2v_L	-0.92193682	0	10.501	0.09671376	0.25239592	0.21783588	0.67095591	0.21783572	0.67098594	0.2779554	-0.64462546	1.8	0.11065597	-2.3382e-05	-0.17730519	-0.073334735	-0.177305	-0.07333557	0.25123952	0.48834819	1	2.3880759e-05	0.1798569	-0.14396114	0.34620198	0.14395924	-0.34620361	-2.5330204e-06	-4.8061602e-06	-0.5	0.005596952	0.88925135	-0.82951364	0.18484636	0.019153457	0.024930601	0.24280807	0.35011951	0.11876961	0.35011246	0.11875661	0.10423738	1.9446877	0.88338309	-0.28132448	3.5272089e-05	1.0712657	0.00050373785	1.071287	0.00051502713	-0.93466044	-0.53285119	-0.47039321	-0.00034222246	-1.6698108	1.0335696	-1.0905568	-1.0335187	1.090491	4.6460009e-06	1.3666007e-05	0.0066875074	-10.558924	R0:S0:1	0.88338309	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:51
2x2_2C_8b_C2v_L	-0.92332067	0	10.5	0.096996511	0.25267686	0.21773159	0.67183161	0.21774254	0.67184449	0.27774969	-0.64547321	1.8	0.11086264	-1.6753793e-05	-0.17737081	-0.073190431	-0.17737652	-0.073183051	0.25120965	0.48887034	1.001	2.2604154e-05	0.18013738	-0.14393278	0.34672206	0.14392674	-0.34673509	-7.1101198e-06	-5.1399775e-06	-0.5	0.0056346496	0.88916754	-0.83017156	0.18463788	0.019184164	0.024969396	0.24299077	0.35045338	0.11898042	0.35043877	0.11899023	0.1042039	1.9446783	0.88327659	-0.28166156	1.0439036e-05	1.0723634	-0.00024975896	1.0723566	-0.00028765661	-0.93472306	-0.53258254	-0.47073431	-0.00033678424	-1.6709122	1.0339428	-1.0916027	-1.0339198	1.0916568	1.2167991e-05	1.2920459e-05	0.0066436094	-10.564349	R0:S0:1	0.88327659	817c5bc	v2.2.6	Y	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:10
2x2_2C_8b_C2v_L	-0.92186892	0	10.5	0.096750821	0.25209145	0.21795212	0.67095937	0.2179627	0.67100068	0.27804952	-0.64459382	1.801	0.11070901	-9.9770398e-06	-0.17737068	-0.073387688	-0.17737132	-0.073393739	0.25130897	0.4882424	1	1.4322227e-05	0.17976865	-0.1440103	0.34608835	0.14401787	-0.34609077	1.4671006e-05	1.2429697e-05	-0.5	0.005578267	0.88935964	-0.82944879	0.18484024	0.01916374	0.024971235	0.24272085	0.34991832	0.11863906	0.3499165	0.11863085	0.10421871	1.9447295	0.88348613	-0.28143619	2.556287e-06	1.0709817	0.0006825659	1.0709769	0.00070234747	-0.93457693	-0.53269716	-0.47041054	-0.00021637109	-1.669248	1.0334058	-1.09	-1.0334236	1.0899687	-1.7050881e-05	-3.8986193e-05	0.0066805761	-10.56233	R0:S0:1	0.88348613	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:22
2x2_2C_8b_C2v_L	-0.92179482	0	10.5	0.097294997	0.25176154	0.21784482	0.67080676	0.21786083	0.67083373	0.2779284	-0.64451782	1.8	0.11102633	1.4452779e-05	-0.17733796	-0.073320933	-0.17733758	-0.073336699	0.25113805	0.48802962	1	-1.1862827e-05	0.17985462	-0.14393735	0.34602161	0.14394845	-0.34602418	-1.4077868e-05	-1.231542e-05	-0.499	0.0055888823	0.88925744	-0.82979733	0.18436372	0.019158457	0.025101458	0.24300051	0.35011637	0.11870698	0.35012484	0.11870755	0.10419296	1.9447605	0.8833766	-0.28219295	-2.9848386e-05	1.0715859	0.00043491863	1.0715642	0.00047042059	-0.93459664	-0.53241175	-0.47050471	0.0001610129	-1.6700171	1.0337406	-1.0902782	-1.0338152	1.0902956	1.8264431e-05	3.6242029e-05	0.0066074227	-10.558409	R0:S0:1	0.8833766	817c5bc	v2.2.6	Y	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:40
2x2_2C_8b_C2v_L	-0.92264332	0	10.5005	0.097080724	0.25250639	0.21768587	0.6713467	0.21768286	0.67138667	0.27774501	-0.64506313	1.799	0.11088336	-1.490209e-05	-0.17729406	-0.073204368	-0.1772982	-0.073207247	0.25110656	0.48856395	1.0005	1.6487758e-05	0.18008297	-0.1438844	0.34649522	0.14388098	-0.34650285	-6.594498e-06	-3.5098908e-06	-0.4995	0.0056300047	0.88910831	-0.83006671	0.18450767	0.01916296	0.024995852	0.24308624	0.35047781	0.11897798	0.35047795	0.11896795	0.10421687	1.9446795	0.88322596	-0.28181703	2.0206875e-05	1.0722685	-9.3805927e-05	1.0723033	-7.7152491e-05	-0.93475532	-0.53263808	-0.47061402	-0.00023778975	-1.6710469	1.0340109	-1.0915247	-1.0339645	1.0914809	1.1364721e-05	7.8833381e-06	0.0066318798	-10.558105	R0:S0:1	0.88322596	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:45
2x2_2C_8b_C2v_L	-0.92314949	0	10.50075	0.096405607	0.25317701	0.21770638	0.67174897	0.21771055	0.67178192	0.2778046	-0.64538603	1.7995	0.11049128	-5.7186035e-05	-0.17731345	-0.073207177	-0.17731324	-0.07320818	0.25127198	0.48903322	1.00075	6.3995152e-05	0.18010137	-0.14392213	0.34678537	0.14392416	-0.34679273	-1.9432316e-06	-1.0405186e-06	-0.50075	0.0056395709	0.8891375	-0.82985626	0.18506407	0.019170457	0.024818561	0.24286376	0.35047723	0.11903147	0.35046831	0.11903076	0.10425811	1.9446091	0.88325908	-0.28089259	7.4129515e-05	1.0720982	-0.00011341397	1.072082	-0.00011532731	-0.93484377	-0.53303036	-0.47057366	-0.00092849839	-1.6707957	1.033749	-1.0917873	-1.0337562	1.0917913	8.2389208e-06	-1.0954885e-06	0.0067187355	-10.561799	R0:S0:1	0.88325908	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:49
2x2_2C_8b_C2v_L	-0.92382117	0	10.501125	0.095950916	0.2539411	0.2176241	0.67222451	0.21762968	0.67224355	0.27776322	-0.64583094	1.79925	0.11021351	-4.3527026e-05	-0.17729084	-0.073158876	-0.17729295	-0.073153544	0.25133938	0.48954007	1.001125	5.3660778e-05	0.18023802	-0.14392471	0.34716565	0.143925	-0.34717154	-7.3422333e-07	2.1094696e-06	-0.501625	0.0056656897	0.88907515	-0.82988225	0.18540802	0.019176572	0.024667326	0.24276667	0.35066329	0.11918928	0.35064695	0.11918932	0.10428118	1.9445354	0.88320114	-0.28018728	3.9675692e-05	1.0723278	-0.00034272319	1.0723126	-0.00036279593	-0.93494087	-0.53333385	-0.47061151	-0.00079640196	-1.6711641	1.0337845	-1.0925206	-1.0337688	1.0925223	9.1019813e-06	-1.3614343e-05	0.0067715888	-10.563527	R0:S0:1	0.88320114	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:54
2x2_2C_8b_C2v_L	-0.92389322	0	10.501313	0.096681276	0.25337196	0.21761249	0.67217709	0.21762194	0.67218769	0.27765267	-0.64585243	1.799125	0.11065723	-3.1054089e-05	-0.17733164	-0.07310771	-0.17733286	-0.07311459	0.25120982	0.48931298	1.0013125	3.1569644e-05	0.18030365	-0.14388597	0.34708459	0.14389118	-0.34708594	1.7347208e-05	1.3812124e-05	-0.5005625	0.0056656292	0.88904284	-0.83027234	0.18485433	0.019181399	0.024850024	0.243026	0.35072701	0.11919344	0.35072806	0.11919264	0.1042381	1.9445989	0.88315422	-0.2811725	4.9589138e-05	1.0728236	-0.00060350676	1.072816	-0.00058753421	-0.93488065	-0.5328819	-0.47075781	-0.00044831139	-1.6716581	1.0340395	-1.092549	-1.0340641	1.0925504	-2.2641688e-05	-3.9953021e-05	0.0066815205	-10.56341	R0:S0:1	0.88315422	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:59
2x2_2C_8b_C2v_L	-0.92490157	0	10.500469	0.096656439	0.25384422	0.21750077	0.67282689	0.21752179	0.67285975	0.27746364	-0.64648376	1.7986875	0.11066392	-1.1361895e-05	-0.17733754	-0.073001944	-0.17734173	-0.073007229	0.25118462	0.48979754	1.0019687	1.7600597e-05	0.18052341	-0.14386734	0.34752266	0.14387229	-0.34752719	2.7577714e-06	4.0030854e-06	-0.50084375	0.0057013954	0.8889453	-0.83068091	0.18485857	0.019199028	0.024815098	0.24313563	0.35104481	0.11939914	0.35103311	0.11939145	0.10423731	1.9445557	0.88304612	-0.28112261	-4.397445e-06	1.073602	-0.0011331463	1.0736015	-0.0011230595	-0.93498991	-0.53287493	-0.47096407	-0.00027323994	-1.6725875	1.0343929	-1.0935423	-1.0343791	1.0935087	7.3730218e-07	-1.6177468e-05	0.0066774999	-10.565765	R0:S0:1	0.88304612	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:03
