model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.1047497	0	6.5	-0.2035996	0.30952244	1.0008565	0.25828078	1.0008518	-0.25829472	0.25868781	0.93066098	1.9	0.00016756159	0.00019724285	0.05049639	0.19208448	-0.050493189	0.14783799	-0.23001021	3.9725103e-06	1	0.17593379	0.18855084	0.40008196	-0.14783901	0.40008286	-0.19209142	-5.4583399e-06	-0.54389782	-0.4	0.001000001	-0.013417888	0.93962207	-1.0450526	0.14876181	-0.19238867	0.053519912	1.9701751	0.1639502	0.11551036	0.3333755	0.11550861	1.6666259	0.081597991	0.042370898	0.93031634	-0.0016179399	-0.00029135569	0.12793441	-1.3142998	-0.12794448	-1.1753642	0.99842064	-1.6823102e-05	-0.62703803	-0.30217384	-1.5649506	-1.1674708	1.1753963	-1.1674561	1.3143281	5.643855e-06	0.39732806	-0.0066681923	-11.14706	R0:S0:1	0.93031634	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@09:59
2x2_2C_8b_C2v_L	-1.1046278	0	6.501	-0.20358646	0.30946925	1.0008558	0.25836412	1.0009309	-0.25840763	0.25880399	0.93068257	1.9	0.00014446661	0.00016615703	0.050513096	0.19210711	-0.050527979	0.14786054	-0.23003812	-7.3120847e-07	1	0.1759371	0.18851601	0.4000342	-0.14784074	0.40003307	-0.19211896	-1.0253297e-06	-0.54384808	-0.4	0.001000001	-0.013399628	0.93960958	-1.0449416	0.14873489	-0.19232217	0.053499489	1.9701751	0.16390807	0.11545836	0.3332004	0.11543968	1.666791	0.081570575	0.042355829	0.93030834	-0.0014039194	-0.00023769524	0.127819	-1.313952	-0.12776053	-1.1751002	0.9982704	1.0092522e-06	-0.62700156	-0.3021442	-1.5646977	-1.1672115	1.1750704	-1.1671189	1.3139897	2.5597593e-06	0.39730508	-0.0066837007	-11.146899	R0:S0:1	0.93030834	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@10:09
2x2_2C_8b_C2v_L	-1.1046639	0	6.5	-0.20369857	0.30960816	1.0012749	0.25844018	1.0010653	-0.25843329	0.2588736	0.93103369	1.901	-0.00027208119	-0.00030096773	0.050527816	0.19214748	-0.050484144	0.14781008	-0.23009184	-8.5887295e-06	1	0.17599545	0.18846986	0.40003739	-0.1478564	0.4000338	-0.19216597	5.5686987e-06	-0.54387335	-0.4	0.001000001	-0.013388737	0.93971505	-1.0449577	0.14878486	-0.19223866	0.053534501	1.9702018	0.16370464	0.11538425	0.33309723	0.11540264	1.666931	0.081561169	0.042338374	0.93041343	0.0026506757	0.00042347312	0.12773219	-1.3138794	-0.12788996	-1.1746892	0.99839078	2.8887513e-05	-0.62707797	-0.30195546	-1.563844	-1.1669382	1.1749787	-1.1669737	1.3139992	-9.0589163e-06	0.39723414	-0.0066803785	-11.151057	R0:S0:1	0.93041343	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@10:16
2x2_2C_8b_C2v_L	-1.1045368	0	6.5	-0.20440006	0.30916318	1.0005031	0.25859715	1.0004966	-0.25863125	0.25889058	0.93056781	1.9	0.00022548254	0.00025771621	0.050604359	0.19225558	-0.050606004	0.14785255	-0.23001349	6.6828406e-07	1	0.17639645	0.18852874	0.39975301	-0.14784311	0.3997483	-0.19225387	9.8725379e-07	-0.54348473	-0.399	0.001000001	-0.013363655	0.93958913	-1.0452157	0.14819312	-0.19196763	0.053509247	1.9700775	0.16390602	0.1153448	0.33320668	0.11534671	1.6668042	0.081553526	0.042307794	0.93029871	-0.0021882599	-0.0003672656	0.12750094	-1.3144612	-0.12750933	-1.1751652	0.99841055	-6.2903494e-06	-0.62712901	-0.30257607	-1.5644626	-1.1666509	1.1751241	-1.166663	1.31441	-6.1445732e-07	0.39699866	-0.0067696083	-11.14885	R0:S0:1	0.93029871	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@10:28
2x2_2C_8b_C2v_L	-1.1054916	0	6.5	-0.20357486	0.30815651	0.99893497	0.25766828	0.99897833	-0.25764965	0.25796996	0.92849134	1.9	9.9034261e-05	0.00011461694	0.050456708	0.19186269	-0.050461032	0.14799989	-0.22966435	-5.2235693e-06	1	0.17604216	0.18884809	0.40032182	-0.14800267	0.40032781	-0.1918709	5.5105965e-06	-0.54359858	-0.4	0.002000001	-0.013574735	0.93946981	-1.0454198	0.14920984	-0.19391182	0.053555227	1.9698875	0.16524446	0.11605901	0.33488896	0.11604789	1.665094	0.081760029	0.0424563	0.9301669	-0.00095400028	-0.00017203941	0.12865562	-1.316302	-0.12862008	-1.178292	0.99875971	1.6102281e-05	-0.62688592	-0.30383461	-1.5694873	-1.1699162	1.1783332	-1.1698568	1.3163867	-5.3389305e-06	0.39739208	-0.0064567411	-11.147368	R0:S0:1	0.9301669	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@10:42
2x2_2C_8b_C2v_L	-1.1052222	0	6.5005	-0.2028132	0.30913412	1.0004842	0.25778122	1.0005931	-0.25779398	0.25831673	0.92995547	1.9005	7.1321021e-05	7.9206636e-05	0.050379433	0.19185959	-0.050397286	0.14792163	-0.22989556	1.9362098e-05	1	0.17555439	0.18863829	0.40049551	-0.14790226	0.40050462	-0.19186783	-2.4838526e-05	-0.54413818	-0.401	0.001500001	-0.013523988	0.93961984	-1.044962	0.14955104	-0.19345523	0.053544726	1.970137	0.16449453	0.11585407	0.33404406	0.11584032	1.6659372	0.081686023	0.042449399	0.93030628	-0.00069379615	-0.00011439555	0.12860149	-1.3148069	-0.12852752	-1.1766492	0.99849611	-6.1135838e-05	-0.62687297	-0.30248855	-1.5669573	-1.1690675	1.1765774	-1.1690198	1.3148263	2.9543328e-05	0.39762605	-0.0064764996	-11.147357	R0:S0:1	0.93030628	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@10:53
2x2_2C_8b_C2v_L	-1.1053963	0	6.50075	-0.2031047	0.30845636	0.9992873	0.25752045	0.99934367	-0.25750118	0.25794919	0.92879207	1.89925	0.00015999249	0.00018075206	0.050398553	0.19178858	-0.05039037	0.14792606	-0.22971149	3.8668737e-06	1	0.17573888	0.18880448	0.40043432	-0.14793184	0.40044684	-0.19179002	-4.8984702e-06	-0.54385285	-0.4005	0.001750001	-0.013571887	0.93944464	-1.0452411	0.14935321	-0.19381755	0.053525688	1.9699752	0.16513956	0.11607153	0.33475575	0.11607134	1.6652412	0.08176584	0.042483871	0.93013116	-0.0015545775	-0.00026157651	0.12874974	-1.3158812	-0.12876419	-1.1778555	0.9986592	-1.3628998e-05	-0.62681063	-0.30342072	-1.5693295	-1.1699674	1.1778765	-1.1699752	1.3159033	7.0093478e-06	0.39761022	-0.0064554636	-11.143037	R0:S0:1	0.93013116	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@11:04
2x2_2C_8b_C2v_L	-1.105795	0	6.499625	-0.2029447	0.30817434	0.99911516	0.25729191	0.99907547	-0.25727403	0.25766482	0.92825861	1.899875	0.00013424597	0.00016326159	0.0503761	0.19169071	-0.050363966	0.14799929	-0.22959985	7.5723341e-07	1	0.17569674	0.18890225	0.4006385	-0.14802303	0.40065008	-0.19170123	-2.3728624e-06	-0.54388412	-0.40075	0.002125001	-0.013642106	0.93947013	-1.0453895	0.14969997	-0.19445498	0.05357294	1.9699133	0.1654956	0.11626365	0.33531071	0.11627063	1.6646882	0.081826861	0.042521578	0.93015458	-0.001284483	-0.00025437383	0.12904902	-1.3166095	-0.12909079	-1.1789615	0.99885792	-7.5483364e-06	-0.62680596	-0.30380452	-1.5706199	-1.1709049	1.1790871	-1.1709272	1.316693	6.9631383e-07	0.39765932	-0.006345573	-11.145597	R0:S0:1	0.93015458	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@11:17
2x2_2C_8b_C2v_L	-1.1063678	0	6.4989375	-0.20260302	0.30762923	0.9981987	0.25684395	0.99823814	-0.25681641	0.25717279	0.92711346	1.8998125	8.6182322e-05	0.00010201252	0.050293994	0.19150064	-0.050318097	0.14812962	-0.22938978	-1.1145009e-05	1	0.17557449	0.18909657	0.40094078	-0.14812162	0.40092319	-0.19149478	1.1325952e-05	-0.54391986	-0.401125	0.002687501	-0.013763269	0.93940084	-1.045604	0.15017335	-0.19550759	0.053609618	1.9697942	0.16624239	0.11667218	0.33627574	0.11664345	1.6636945	0.081938833	0.042599812	0.93008232	-0.00083051578	-0.00015502389	0.1297499	-1.3178195	-0.12963718	-1.1810095	0.99910128	3.6896839e-05	-0.6267181	-0.30457165	-1.5734378	-1.1727852	1.1809984	-1.1726218	1.3179077	-1.0732066e-05	0.3978234	-0.0061832999	-11.145113	R0:S0:1	0.93008232	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@11:30
2x2_2C_8b_C2v_L	-1.10651	0	6.5000938	-0.20239696	0.30723537	0.99766638	0.25655096	0.99763171	-0.25649804	0.25689218	0.92644454	1.8997812	4.9480081e-05	6.8519338e-05	0.050276079	0.19141609	-0.050256149	0.14810676	-0.22929236	1.0521402e-05	1	0.17550387	0.18917131	0.40103479	-0.14813465	0.40104541	-0.19140766	-8.6046335e-06	-0.54384721	-0.4013125	0.002968751	-0.013800784	0.93934354	-1.0455743	0.15039128	-0.19597799	0.053599438	1.9697252	0.16663686	0.11682652	0.33671614	0.11684341	1.6632865	0.081987563	0.042630293	0.93002276	-0.00045292144	-0.00012493351	0.12989856	-1.3182704	-0.12996539	-1.181548	0.99909048	-4.1310633e-05	-0.62660062	-0.30498407	-1.5747859	-1.1734229	1.1816179	-1.1735082	1.3182784	4.2016712e-06	0.3979086	-0.0061097531	-11.144153	R0:S0:1	0.93002276	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-11@11:41
