model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.2245289	0	6	0.10756392	0.41162662	0.16070021	1.018741	1.0188262	0.16074832	0.13951391	0.90578298	2	-0.11484956	1.8783526e-05	-0.1506125	-0.030697986	0.030700444	-0.15062063	0.19695444	8.9988216e-06	1	2.9611584e-05	0.21190974	-0.14371824	0.46530006	0.46529367	0.1437421	1.0277008e-06	-0.61706861	-0.5	0.023171591	0.96155201	-1.102193	0.24467174	0.075860903	0.01543455	0.19238961	0.52254261	0.20195027	0.20191897	0.52254391	0.10640054	0.063921578	0.95172389	0.23858384	-1.1838966e-05	1.4510305	-0.22744121	0.22743173	1.4510364	-1.0634862	-3.265688e-05	-0.63850454	-0.00044183507	-1.7732868	1.5701256	-1.5474118	-1.5472986	-1.5702104	-1.4959661e-06	0.44896339	0.026883876	-10.872026	R0:S0:1	0.95172389	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:13
2x2_2C_8b_C2v_L	-1.2242881	0	6.001	0.10769778	0.41147941	0.16092147	1.0190159	1.0190876	0.16095109	0.13980632	0.90595904	2	-0.11489849	3.391814e-07	-0.15067227	-0.030723095	0.030738216	-0.15068635	0.1970432	-5.5615498e-06	1	-1.0611681e-06	0.2118578	-0.14378257	0.46522731	0.46523236	0.14379773	-9.0324321e-06	-0.61702484	-0.5	0.023189452	0.96151407	-1.1019984	0.24457947	0.075807323	0.015441265	0.19230487	0.52206821	0.2016718	0.20164522	0.52209162	0.10632943	0.063867244	0.95168325	0.23860769	-5.9265312e-06	1.450765	-0.2274128	0.22735898	1.4508372	-1.0633338	1.829311e-05	-0.63846075	2.1871697e-05	-1.7727574	1.5693875	-1.5463303	-1.5462329	-1.56942	1.5992729e-05	0.44889453	0.026822303	-10.87152	R0:S0:1	0.95168325	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:20
2x2_2C_8b_C2v_L	-1.2267387	0	6	0.1074632	0.41212945	0.15998148	1.0183007	1.0182474	0.15997125	0.13832064	0.90552479	2	-0.11489813	-2.9949742e-06	-0.1504726	-0.030605454	0.030598755	-0.15047351	0.19666292	9.8427227e-07	1.001	7.49968e-07	0.21237676	-0.14360623	0.46590518	0.46591137	0.14358631	-3.2079656e-06	-0.61764142	-0.5	0.023098742	0.96159483	-1.1032824	0.24470591	0.076052717	0.015459561	0.19297162	0.52455362	0.20313032	0.20315396	0.52454217	0.10667874	0.064146816	0.95175413	0.23890294	1.0649749e-05	1.4521898	-0.22761791	0.2276598	1.452204	-1.0639634	-4.1284279e-06	-0.63876201	-1.8100455e-05	-1.7764647	1.5735655	-1.5519606	-1.5520467	-1.5734728	6.0030915e-06	0.44910314	0.02708312	-10.877507	R0:S0:1	0.95175413	817c5bc	v2.2.6	Y	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:28
2x2_2C_8b_C2v_L	-1.2245979	0	6	0.10760579	0.4116905	0.16071933	1.0187617	1.0188592	0.16073712	0.13949891	0.90576497	2.001	-0.11486373	-1.0376476e-05	-0.1506216	-0.030692765	0.030703182	-0.15062427	0.19696259	-9.8617155e-06	1	-5.5504646e-06	0.21190769	-0.14373767	0.46529154	0.46529865	0.14375253	-1.1197757e-05	-0.61707291	-0.5	0.023163911	0.96163914	-1.1022283	0.24473928	0.075901165	0.015429494	0.19230915	0.52257419	0.20195636	0.20193492	0.52258648	0.10642282	0.063926108	0.95181298	0.23852312	2.4663741e-05	1.4510337	-0.22748488	0.22743669	1.4510281	-1.0636137	3.917341e-05	-0.63853399	6.9050989e-05	-1.772956	1.5703414	-1.5474691	-1.5474119	-1.570419	1.5866101e-05	0.44896351	0.026912529	-10.875878	R0:S0:1	0.95181298	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:32
2x2_2C_8b_C2v_L	-1.2239035	0	6	0.10882338	0.41069289	0.16135458	1.0191836	1.0192743	0.16141387	0.14041006	0.90604347	2	-0.1154484	3.0501087e-05	-0.15082984	-0.030795016	0.030818591	-0.15084643	0.19719105	4.9460635e-07	1	2.7405483e-05	0.21182051	-0.14387679	0.46494172	0.46494368	0.14390637	1.7250918e-06	-0.61664063	-0.499	0.023200402	0.96149145	-1.1022118	0.24387112	0.075779444	0.015557469	0.19220553	0.52133429	0.20121224	0.20117958	0.52134544	0.10623803	0.063746101	0.95165911	0.23938687	-4.7649875e-05	1.4509822	-0.22738701	0.22731472	1.4509956	-1.0635564	-1.8105805e-06	-0.63860698	-0.00038497362	-1.7719864	1.5684276	-1.5446378	-1.5445305	-1.5685249	-3.9735992e-06	0.44850655	0.026653535	-10.871148	R0:S0:1	0.95165911	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:38
2x2_2C_8b_C2v_L	-1.2219322	0	6.0005	0.10831451	0.41050472	0.16197703	1.0197783	1.0198612	0.16199619	0.14136111	0.90624986	2.0005	-0.11510873	2.4104319e-05	-0.15093002	-0.030887467	0.030900534	-0.1509284	0.19744619	3.76955e-06	0.999	2.9021959e-05	0.21134498	-0.14402006	0.46447508	0.46447241	0.14404141	5.7126362e-06	-0.61626143	-0.4995	0.023261721	0.96150786	-1.1010409	0.2442289	0.075624201	0.015472953	0.19164024	0.51973271	0.20019279	0.20016834	0.51974664	0.10603116	0.063585218	0.95168767	0.23864221	-1.6983025e-05	1.4497685	-0.22710468	0.22704232	1.449732	-1.0631324	-1.0908049e-05	-0.63829096	-0.00043326386	-1.7690257	1.565816	-1.5407164	-1.5406435	-1.5659365	-1.2363382e-05	0.44856874	0.026551605	-10.867857	R0:S0:1	0.95168767	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:42
2x2_2C_8b_C2v_L	-1.219526	0	6.00075	0.10874997	0.40967292	0.16300523	1.0204971	1.0205312	0.16301407	0.14289678	0.90666996	2.00075	-0.11522251	2.4051233e-06	-0.15117206	-0.03103319	0.031037243	-0.1511669	0.1978423	2.3613423e-06	0.998	3.396281e-06	0.21082108	-0.14422597	0.46375061	0.46374378	0.1442435	2.1634006e-06	-0.61558091	-0.49925	0.023339306	0.96146558	-1.0999147	0.24398821	0.075409564	0.01548151	0.19096609	0.51728376	0.19872577	0.19871343	0.51728315	0.10570632	0.063303663	0.95165589	0.23852098	-4.8002812e-07	1.4485456	-0.22682497	0.22679608	1.4484806	-1.0627171	-8.8003557e-06	-0.63805742	-5.1750998e-05	-1.7652563	1.5618334	-1.5350781	-1.5350421	-1.5619325	-3.359912e-06	0.44829833	0.026282539	-10.863033	R0:S0:1	0.95165589	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:45
2x2_2C_8b_C2v_L	-1.221534	0	6.000875	0.10877653	0.41014266	0.16234375	1.0199962	1.0200768	0.16236226	0.14188526	0.90645676	1.999375	-0.11533472	-8.6845948e-06	-0.15104663	-0.030944095	0.030952554	-0.15104669	0.1975865	2.6621024e-06	0.999	-7.9764082e-06	0.21131307	-0.14409641	0.46430653	0.464307	0.14411491	7.7659043e-07	-0.61608017	-0.499125	0.023288398	0.96137447	-1.1009405	0.24381567	0.075529525	0.015521598	0.19160277	0.51901831	0.1997895	0.19976781	0.51902494	0.1059195	0.063490162	0.95154922	0.23897729	1.0048784e-05	1.449686	-0.22705396	0.22701159	1.4496588	-1.0630156	-1.0575816e-05	-0.63828852	0.00011586603	-1.7686722	1.5646181	-1.5391354	-1.5390696	-1.5647116	-1.7073459e-08	0.44836197	0.026402266	-10.86305	R0:S0:1	0.95154922	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:49
2x2_2C_8b_C2v_L	-1.2201025	0	6.0013125	0.10944952	0.40934397	0.16314208	1.02067	1.0205634	0.16313115	0.1430194	0.90676476	2.0000625	-0.11559988	1.5272254e-05	-0.15126095	-0.031068042	0.031063904	-0.15125305	0.19789211	-1.9829238e-06	0.9985	1.2461459e-05	0.210994	-0.14429165	0.46381591	0.46379357	0.14428759	3.267206e-07	-0.61558905	-0.4986875	0.023333996	0.96137172	-1.1003428	0.24345953	0.075403098	0.015567192	0.19115627	0.51732419	0.198735	0.19874529	0.51731661	0.10570308	0.063283259	0.95155059	0.23916427	-2.5587177e-05	1.4489665	-0.22682594	0.22684692	1.4489439	-1.0628714	6.2356383e-06	-0.63820203	-0.00017217832	-1.7660733	1.5620804	-1.5351426	-1.5351495	-1.5620675	-6.6047607e-07	0.44806957	0.026196867	-10.862364	R0:S0:1	0.95155059	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:53
2x2_2C_8b_C2v_L	-1.2182538	0	6.0004688	0.11026196	0.40847892	0.16401542	1.0210973	1.0211095	0.16401742	0.14429311	0.90702588	2.0000938	-0.11591821	-1.4527813e-05	-0.15148038	-0.031201937	0.031200906	-0.15147532	0.19821055	9.6054744e-06	0.99775	-1.110299e-05	0.21062776	-0.14446323	0.46316515	0.46315664	0.14447383	1.3797723e-05	-0.61492024	-0.49803125	0.023387318	0.96134781	-1.0997137	0.24298569	0.075254248	0.01562219	0.19066233	0.51539176	0.19757831	0.19756969	0.51539243	0.10545629	0.06304649	0.95152538	0.23941605	2.3955616e-05	1.4482377	-0.22659883	0.2265888	1.4482016	-1.0627454	-3.2045022e-05	-0.63811714	0.00015229788	-1.7632626	1.5590716	-1.5307138	-1.530681	-1.5591324	-2.3162774e-05	0.44772111	0.02594698	-10.858286	R0:S0:1	0.95152538	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:56
