model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0719222	0	7.5	0.34306335	0.16403515	0.84971259	0.17009494	0.17005993	0.84965217	0.80659965	0.18935753	1.3	1.7737471e-05	0.14319677	-0.043093732	-0.15529268	-0.15528513	-0.043081075	-5.8096502e-06	0.19932332	1	0.22439821	-2.3248442e-05	-0.41317135	0.12591583	-0.12589295	0.41317084	0.54469505	8.1354504e-06	-0.4	-0.020657546	0.86268025	-1.0258845	0.11509426	0.03214361	0.27987865	0.029351583	0.17359751	0.47270789	0.47269845	0.17361405	0.058536233	0.094221519	0.85323041	-2.1893565e-05	-0.35520166	-0.13892344	1.4198616	1.4198748	-0.13897015	1.6037011e-05	-0.97348374	-0.57008658	-2.016485	0.00029932144	1.3540719	-1.2735655	1.2734644	-1.3541161	-0.45898326	-1.474256e-05	-0.0081429741	-7.9341443	R0:S0:1	0.85323041	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:52
2x2_2C_8b_C2v_L	-1.0718642	0	7.501	0.34310222	0.16394727	0.84958284	0.17007241	0.17005624	0.84958675	0.80657785	0.18935702	1.3	-8.3638457e-06	0.14317316	-0.043085685	-0.15528841	-0.15528846	-0.04308021	-4.1205963e-07	0.19932198	1	0.2244048	7.5136842e-06	-0.41315386	0.12589402	-0.12588535	0.41316007	0.54467963	4.6260114e-06	-0.4	-0.0206544	0.86266473	-1.0258287	0.11508867	0.032134811	0.27986489	0.029344531	0.17360777	0.47268106	0.47268383	0.17361262	0.058535238	0.09421835	0.85321899	1.6105713e-05	-0.35515189	-0.13894211	1.4197987	1.4198201	-0.13895535	-1.7520456e-06	-0.97344069	-0.57005614	-2.0164285	-9.2741103e-05	1.3540681	-1.2733967	1.2733594	-1.3540889	-0.45900198	-8.5448544e-06	-0.0081465625	-7.9339757	R0:S0:1	0.85321899	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:56
2x2_2C_8b_C2v_L	-1.0734611	0	7.5	0.34347987	0.1645258	0.85049093	0.17014463	0.17013885	0.85051159	0.80736978	0.18917403	1.3	-3.7837637e-05	0.14351273	-0.043076874	-0.15539615	-0.1553986	-0.043069466	-1.9113343e-06	0.1993283	1.001	0.22472523	4.6796093e-05	-0.41362737	0.12598182	-0.12597769	0.41363454	0.54521165	6.1442543e-06	-0.4	-0.020704714	0.86261948	-1.0265339	0.1147518	0.032193166	0.28002746	0.029405303	0.17381985	0.47312623	0.47313077	0.17382296	0.058536445	0.094190988	0.85314922	4.7845905e-05	-0.35561268	-0.13930087	1.4210066	1.4210274	-0.13932087	7.9678942e-06	-0.97346713	-0.57040143	-2.0174826	-0.00060141877	1.3549071	-1.2743503	1.2743339	-1.3549284	-0.45864347	-6.2722242e-06	-0.0082023429	-7.9386848	R0:S0:1	0.85314922	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:04
2x2_2C_8b_C2v_L	-1.071875	0	7.5	0.34288458	0.1640772	0.84964243	0.17023838	0.170215	0.84974692	0.80660367	0.18949817	1.301	2.0043164e-06	0.14323413	-0.043115903	-0.15536658	-0.15535616	-0.043119696	1.3145821e-06	0.19939577	1	0.22433843	-8.4574084e-06	-0.41309791	0.12595415	-0.12596054	0.41311114	0.54463874	-4.0679615e-06	-0.4	-0.020642776	0.86279525	-1.0258136	0.11515353	0.03215705	0.27973784	0.029365566	0.17348651	0.47239807	0.47241683	0.17348089	0.058508724	0.094214891	0.85334613	5.3689393e-06	-0.3551872	-0.13890255	1.419552	1.4195158	-0.13886521	-6.4577984e-06	-0.9735153	-0.57009877	-2.0158822	0.00011347069	1.3536926	-1.273247	1.2733514	-1.3537041	-0.45894604	4.4436415e-06	-0.0081392655	-7.9375368	R0:S0:1	0.85334613	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:11
2x2_2C_8b_C2v_L	-1.0719047	0	7.5	0.3426345	0.1650636	0.84926143	0.17037061	0.17036559	0.84927034	0.80645142	0.1893796	1.3	2.8433512e-05	0.14373382	-0.043146815	-0.15546492	-0.15547077	-0.043152568	-4.3297727e-06	0.19928555	1	0.22446857	-2.6948075e-05	-0.41293759	0.12590474	-0.12591139	0.41293989	0.54434511	6.4568748e-06	-0.399	-0.020662286	0.86262091	-1.0262618	0.11439315	0.032145395	0.28000318	0.029516828	0.1735229	0.47262268	0.47264361	0.1735227	0.058468953	0.09419904	0.8531629	-6.7454574e-05	-0.3561549	-0.13896641	1.4207927	1.420806	-0.13893077	1.6102069e-05	-0.97362173	-0.57021918	-2.0167213	0.00031912845	1.3536729	-1.2734278	1.2734727	-1.353688	-0.45859168	-8.6195769e-06	-0.0082772473	-7.9341501	R0:S0:1	0.8531629	817c5bc	v2.2.6	Y	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:20
2x2_2C_8b_C2v_L	-1.0726949	0	7.5005	0.34321174	0.16466182	0.84973428	0.17004788	0.17004041	0.84973018	0.806842	0.18906206	1.299	-2.3365075e-05	0.14355851	-0.043076077	-0.15533783	-0.15533833	-0.04307252	-3.595781e-06	0.19921313	1.0005	0.22465105	2.3540079e-05	-0.41333834	0.12588031	-0.12586923	0.41334552	0.5448296	1.6050443e-06	-0.3995	-0.020698931	0.86249096	-1.0264364	0.11450626	0.032150882	0.28017044	0.029445703	0.17382139	0.47323549	0.47323214	0.17382875	0.058539623	0.094210752	0.85303249	4.2505432e-05	-0.35588496	-0.13916458	1.4211931	1.421214	-0.13918392	1.3260079e-05	-0.97348734	-0.57027626	-2.0176868	-0.00029235455	1.3547631	-1.2741079	1.2740546	-1.3547919	-0.4586939	-6.5866856e-07	-0.0082406109	-7.9329158	R0:S0:1	0.85303249	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:24
2x2_2C_8b_C2v_L	-1.0731245	0	7.49925	0.34309552	0.16511657	0.84993533	0.17020848	0.17022738	0.84990557	0.80705481	0.18909507	1.2995	1.0006652e-05	0.14379954	-0.043092733	-0.15544897	-0.1554533	-0.043101124	-5.9100936e-06	0.19924001	1.00075	0.22471515	-1.2395769e-05	-0.41338819	0.12592451	-0.12593133	0.41338042	0.54486655	6.1885112e-06	-0.39925	-0.020708704	0.8625376	-1.026728	0.11428036	0.032181629	0.28016551	0.029509486	0.173806	0.47319589	0.47319246	0.17380209	0.058507238	0.094192475	0.85306788	-1.0603114e-05	-0.35623268	-0.13929229	1.421661	1.4216575	-0.13927312	2.0105481e-05	-0.97356678	-0.57043671	-2.0177348	0.00016139024	1.354751	-1.2742733	1.2742818	-1.3547272	-0.45845967	-9.0637287e-06	-0.0082860485	-7.9359587	R0:S0:1	0.85306788	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:29
2x2_2C_8b_C2v_L	-1.0737518	0	7.498375	0.34314447	0.16566326	0.85016653	0.17029879	0.17031217	0.85013448	0.80735007	0.18899612	1.29925	4.3247575e-05	0.14410393	-0.043109938	-0.15553344	-0.15553494	-0.043104067	-2.2391278e-06	0.199205	1.001125	0.2248815	-4.7408671e-05	-0.41350091	0.1259554	-0.12595257	0.41349764	0.54496997	3.9881021e-06	-0.398875	-0.020735762	0.86247516	-1.0271749	0.11387344	0.032205148	0.28029016	0.029585657	0.1738804	0.47343995	0.47341895	0.17388475	0.058487859	0.094170435	0.85299476	-6.5695746e-05	-0.35673091	-0.13941559	1.4225691	1.4225588	-0.13945427	7.5160048e-06	-0.97361143	-0.57063093	-2.0183583	0.00059932418	1.355008	-1.2747543	1.2747149	-1.3550121	-0.45817676	-7.4301487e-06	-0.008359324	-7.9369549	R0:S0:1	0.85299476	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:33
2x2_2C_8b_C2v_L	-1.0739752	0	7.4994375	0.34314024	0.16591534	0.8500789	0.17033661	0.17036066	0.85014719	0.80742056	0.18893554	1.299125	1.0808883e-05	0.14424702	-0.043109634	-0.1555758	-0.15558193	-0.043120196	4.3242493e-06	0.19919106	1.0013125	0.22495827	-9.3599603e-06	-0.41352944	0.12594713	-0.12596591	0.41352875	0.54499476	-6.6242896e-06	-0.3986875	-0.020744708	0.86241163	-1.0273069	0.11367293	0.032203511	0.28037476	0.029624265	0.17393685	0.47352777	0.47353615	0.1739116	0.05848339	0.094170209	0.85293786	-2.2792239e-05	-0.3569818	-0.13951288	1.4229375	1.4229522	-0.1394617	-1.2740566e-05	-0.97362956	-0.57067411	-2.0186435	0.000112833	1.3551525	-1.2747929	1.2748512	-1.3550624	-0.45808343	1.0373958e-05	-0.0083959522	-7.9372092	R0:S0:1	0.85293786	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:37
2x2_2C_8b_C2v_L	-1.074998	0	7.4991563	0.34320361	0.16686429	0.85031378	0.17047557	0.17049964	0.85037269	0.80781967	0.18876977	1.2986875	1.4817533e-05	0.1447766	-0.043124269	-0.15571974	-0.15572228	-0.043138652	-9.2282099e-07	0.19913812	1.0019688	0.22524435	-1.4299476e-05	-0.41371073	0.12597307	-0.12600158	0.41370393	0.54514271	-1.0820263e-06	-0.39803125	-0.020788219	0.86227446	-1.0280129	0.11295901	0.032233565	0.28061664	0.029759344	0.17408918	0.47392993	0.47394463	0.17406724	0.058455187	0.094142317	0.85279215	-3.0627887e-05	-0.35786441	-0.1397766	1.4244723	1.4244391	-0.13970998	5.3745993e-06	-0.97371506	-0.57096824	-2.0197212	0.00017290927	1.3556303	-1.2754183	1.2755592	-1.3555618	-0.4576308	2.7849725e-06	-0.0085235278	-7.9387531	R0:S0:1	0.85279215	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:41
