model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	3.4453727	0	13.99963	2.0113464	-0.0054222386	-3.3933487	-4.2227255	-0.10197435	-4.2228904	-0.10198691	0.13979091	-3.9258441	9.5402064	-3.8656073e-07	-2.8207449e-07	0.011500759	-0.16305969	0.011508484	-0.16305757	-1.8334604e-06	-3.2164262e-06	-0.1133721	-1.1232508	1.7772615	0.056136679	-1.7772894	-0.056161775	0.22349475	-2.3506846	2.1410464	1	0.256524	0.014979211	1.2626056	1.6223669	-0.57572856	-0.17727148	0.073495889	0.12994603	0.22970103	1.943011	1.8139313	1.580214	1.8139278	1.5802524	0.016720483	1.5865236	1.1021916	1.5326804e-06	-2.9401016e-06	0.10042752	1.1309454	0.10041879	1.1307812	1.4005112e-05	6.2010879e-06	1.1364991	0.71953497	-1.5312248	-0.61438797	1.5312687	0.61451615	-0.28252306	2.4762974	2	2	0	0	-75.946062	R0:S0:1	1.1021916	-120.46176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:48
2x2_2C_8b_C2v_L	3.4414018	0	13.999606	2.0100562	-0.0054883831	-3.3941712	-4.2238534	-0.10194226	-4.2234663	-0.10190034	0.13967573	-3.9265479	9.5402202	-6.1054673e-05	5.1865117e-06	0.01150923	-0.16299405	0.011501978	-0.16296856	7.4665186e-07	1.146081e-06	-0.11335763	-1.123341	1.7774385	0.056201524	-1.7773562	-0.056188697	0.22337783	-2.350765	2.1411562	1	0.2564456	0.014978802	1.2626359	1.622406	-0.57561412	-0.17719595	0.073468062	0.12994144	0.22954383	1.9430338	1.8140103	1.5805136	1.8140007	1.5804865	0.016704454	1.5866815	1.1022057	0.00071027656	-1.615617e-06	0.10036709	1.1303692	0.10037235	1.1303233	-1.1143518e-05	-3.6648621e-06	1.136148	0.71943725	-1.5309771	-0.61443926	1.5309933	0.61442859	-0.28240112	2.4759082	2	2	0	0	-75.95224	R0:S0:1	1.1022057	-120.48262	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:08
2x2_2C_8b_C2v_L	3.4422486	0	13.998888	2.0106386	-0.0054513581	-3.3931957	-4.2234785	-0.1020409	-4.223415	-0.1020443	0.13980475	-3.9269361	9.5397482	-9.9888683e-05	3.2347129e-06	0.011516433	-0.16306788	0.011516949	-0.16307233	-4.8341744e-07	1.7070156e-06	-0.11338878	-1.1233507	1.7774933	0.056200649	-1.7774858	-0.056196602	0.22343473	-2.3509911	2.1412986	1	0.25734384	0.01498563	1.2626031	1.6223658	-0.57575304	-0.17727493	0.073488302	0.1299575	0.22966673	1.9429998	1.8139055	1.5803989	1.8139079	1.5803709	0.016708354	1.5865211	1.1021948	0.0011610395	8.0282203e-06	0.1004705	1.1307773	0.10046747	1.1308865	-2.0429701e-05	-1.3854845e-05	1.1366697	0.71956201	-1.5313733	-0.61468741	1.5313433	0.61466181	-0.28242789	2.4764213	2	2	0	0	-75.949956	R0:S0:1	1.1021948	-120.46575	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:13
2x2_2C_8b_C2v_L	3.4370318	0	13.998132	2.0109079	-0.0052154108	-3.3908366	-4.2229003	-0.10242784	-4.2230146	-0.10242766	0.14033718	-3.9271797	9.5394223	-7.6802175e-05	-8.2236305e-07	0.011536295	-0.16344544	0.011528834	-0.16344491	8.3210111e-06	-3.4150518e-06	-0.11349086	-1.1233624	1.7779	0.056119977	-1.7779244	-0.056116831	0.22390383	-2.3517402	2.1420479	1	0.25766576	0.015006488	1.2624782	1.6222031	-0.57628996	-0.17757467	0.073603789	0.13001368	0.23005164	1.9429069	1.8135405	1.5796354	1.8135408	1.5796286	0.016751256	1.585857	1.1021532	0.000885793	9.7256347e-06	0.10079613	1.1329342	0.10079998	1.1329488	-6.1105201e-05	-9.3013075e-06	1.1382567	0.71985799	-1.5327488	-0.61523505	1.5327519	0.61523232	-0.28278464	2.478385	2	2	0	0	-75.948249	R0:S0:1	1.1021532	-120.45623	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:24
2x2_2C_8b_C2v_L	3.4357557	0	13.999717	2.0107378	-0.0051521807	-3.3906037	-4.2220888	-0.10247459	-4.2222639	-0.10248061	0.14043473	-3.9262995	9.5391332	1.9673689e-05	-3.3472359e-06	0.011521175	-0.16352209	0.011520731	-0.16352188	-6.3988598e-06	1.8551454e-06	-0.11349136	-1.1232757	1.7777669	0.056012593	-1.7778029	-0.056019046	0.22404699	-2.3516205	2.1419738	1	0.25689014	0.014998439	1.2624614	1.6221624	-0.57634846	-0.17761837	0.073629691	0.12997653	0.23027572	1.9429006	1.813505	1.5793735	1.8135026	1.5793937	0.016778056	1.5857602	1.1020961	-0.00022918043	1.7310812e-06	0.10081771	1.1334692	0.10081844	1.1333735	4.3331166e-05	3.3954558e-06	1.1384811	0.71990103	-1.5328273	-0.61491452	1.5328641	0.61495617	-0.28296964	2.4785071	2	2	0	0	-75.940952	R0:S0:1	1.1020961	-120.45433	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:35
2x2_2C_8b_C2v_L	3.4335152	0	13.99901	2.0106153	-0.0051505884	-3.3905832	-4.2232386	-0.10257555	-4.2227865	-0.10255572	0.14055004	-3.9273004	9.5402088	0.0001247263	-1.3267215e-05	0.011542561	-0.16358206	0.011537844	-0.16355608	-1.2182523e-05	8.7251505e-07	-0.11351461	-1.1234275	1.7782026	0.056099433	-1.7781016	-0.056111371	0.22410988	-2.3521248	2.1424657	1	0.2569502	0.015013242	1.2624405	1.6221547	-0.57645569	-0.17766475	0.073648992	0.13003481	0.23009433	1.9428893	1.8134306	1.5794608	1.8134151	1.5795067	0.01676576	1.5856424	1.1021462	-0.001436648	1.19429e-05	0.10089712	1.1336337	0.10090916	1.133377	9.215129e-05	1.1985529e-05	1.1385998	0.71987815	-1.5331722	-0.61535756	1.5332333	0.61545718	-0.28291964	2.4790133	2	2	0	0	-75.95366	R0:S0:1	1.1021462	-120.4735	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:54
2x2_2C_8b_C2v_L	3.4254947	0	13.998603	2.010681	-0.004924033	-3.3877014	-4.2224711	-0.10311675	-4.2227077	-0.10311683	0.14126295	-3.9278728	9.5406212	-7.6235841e-05	4.7329299e-06	0.011579672	-0.16402363	0.011574695	-0.16403396	3.290258e-06	1.2626452e-06	-0.11364406	-1.1234719	1.7787728	0.056093364	-1.7788219	-0.05608065	0.22469388	-2.3532619	2.1436066	1	0.2568553	0.015044843	1.2622849	1.6219607	-0.57712899	-0.17803904	0.073799652	0.13012079	0.23048197	1.9427778	1.8129448	1.5788366	1.8129541	1.5787993	0.016807804	1.5847932	1.102112	0.00087221223	-6.7886186e-07	0.10135934	1.135784	0.10135729	1.1359438	-3.0353318e-05	-7.7028259e-06	1.140568	0.72018528	-1.5350316	-0.61641779	1.5349918	0.61633832	-0.28328912	2.4815698	2	2	0	0	-75.957299	R0:S0:1	1.102112	-120.47904	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:24
2x2_2C_8b_C2v_L	3.4260654	0	13.998275	2.0117917	-0.0047338003	-3.3859194	-4.2206135	-0.10338823	-4.2207591	-0.10337839	0.14164414	-3.9256356	9.5398413	0.00017370778	-6.1001986e-06	0.01157215	-0.1643143	0.011566852	-0.16429811	-4.9671755e-06	-1.4112344e-06	-0.1136906	-1.1232466	1.778597	0.055920396	-1.7786217	-0.055925871	0.22509465	-2.3530608	2.1435323	1	0.25605232	0.015046286	1.2621911	1.6218307	-0.57750245	-0.17827072	0.073899093	0.13013022	0.23092942	1.9427205	1.8127074	1.5781736	1.8126958	1.5782356	0.016856319	1.5842719	1.1020541	-0.0019799899	-1.3831041e-05	0.10156123	1.1376084	0.10157329	1.1373034	6.776052e-05	2.3890674e-05	1.1416638	0.7203953	-1.5358533	-0.6162633	1.5359559	0.61633776	-0.28366976	2.482876	2	2	0	0	-75.940274	R0:S0:1	1.1020541	-120.44879	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:38
2x2_2C_8b_C2v_L	3.4151871	0	13.997413	2.0128376	-0.0042398606	-3.3803691	-4.2188882	-0.10441228	-4.2186631	-0.10441023	0.14295271	-3.9245591	9.539762	0.00015457455	-9.3113809e-07	0.011611515	-0.16521366	0.01160477	-0.16521711	1.1672941e-05	-3.7328424e-06	-0.11391154	-1.123126	1.779461	0.055753021	-1.7794175	-0.055731866	0.22625534	-2.3545094	2.1450985	1	0.25522848	0.015090973	1.261891	1.6214448	-0.57877444	-0.17899482	0.074196608	0.13026125	0.2317824	1.9425187	1.81182	1.576843	1.8118232	1.5768414	0.016952405	1.5826391	1.1019585	-0.0017307828	-1.1144838e-05	0.10239114	1.1420278	0.10240773	1.1421377	-5.0528562e-05	7.2304035e-06	1.1452777	0.72096879	-1.5392569	-0.61753852	1.5392151	0.61741846	-0.28448879	2.4875768	2	2	0	0	-75.932557	R0:S0:1	1.1019585	-120.43079	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:54
2x2_2C_8b_C2v_L	3.4221688	0	13.997792	2.0125481	-0.004478865	-3.3832843	-4.2199508	-0.10384457	-4.2200203	-0.10385162	0.14223373	-3.9260157	9.5394379	0.00026744095	-1.3375279e-05	0.011588633	-0.16473567	0.011590172	-0.16472402	-1.6097967e-05	5.8022544e-06	-0.11380218	-1.123305	1.7790677	0.055828691	-1.7790771	-0.055840342	0.22558121	-2.3539205	2.1443531	1	0.25681988	0.015067125	1.2620536	1.6216495	-0.57809087	-0.17859968	0.074020934	0.13018567	0.23133966	1.9426156	1.8122979	1.5774803	1.8122863	1.5775647	0.016898276	1.5835553	1.1020002	-0.0030238808	-4.4737464e-06	0.10193705	1.1398346	0.10194989	1.139506	0.00013513303	2.1237931e-05	1.1434077	0.72073074	-1.5374031	-0.61680626	1.5375025	0.61689886	-0.28401766	2.4849946	2	2	0	0	-75.937805	R0:S0:1	1.1020002	-120.43024	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:27
2x2_2C_8b_C2v_L	3.4088605	0	13.997033	2.0117386	-0.00419027	-3.3798743	-4.2197134	-0.10451409	-4.2199433	-0.10451957	0.14306519	-3.9268663	9.5391442	0.00024599454	-7.6091772e-06	0.011625261	-0.16530596	0.01162122	-0.16530783	-4.738632e-07	-3.2311019e-06	-0.11396381	-1.1233791	1.7799131	0.055767106	-1.7799551	-0.05576562	0.22628378	-2.3553226	2.1457856	1	0.25685983	0.015102257	1.2618616	1.6214004	-0.57892536	-0.17905928	0.074204441	0.13027628	0.23191601	1.9424737	1.8117123	1.5765679	1.8117128	1.576611	0.016955371	1.582512	1.1019349	-0.0027567567	-1.2277574e-05	0.10249918	1.142789	0.102509	1.1426739	4.2093015e-05	2.3701567e-05	1.1459294	0.72114515	-1.5396548	-0.61790937	1.5396897	0.61790013	-0.28448821	2.4881213	2	2	0	0	-75.94089	R0:S0:1	1.1019349	-120.43849	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:38
2x2_2C_8b_C2v_L	3.3905377	0	13.995734	2.0119346	-0.0035850895	-3.3731466	-4.2182548	-0.10575944	-4.2184908	-0.10576493	0.14463565	-3.9271485	9.5386131	0.00022822971	-3.6243452e-07	0.011673688	-0.16642428	0.011672472	-0.16641746	-6.500591e-06	9.3961213e-07	-0.11425535	-1.1234407	1.7812477	0.055547088	-1.7812918	-0.05554469	0.22763998	-2.357566	2.1481552	1	0.25702774	0.015157497	1.2614887	1.620911	-0.58052874	-0.17995104	0.074557152	0.13043951	0.23305815	1.9422009	1.8106055	1.5747003	1.8106001	1.5747588	0.017071547	1.5805068	1.1018052	-0.0025192737	-2.6322212e-05	0.10352943	1.1487289	0.10354267	1.1485116	7.1669823e-05	2.2084531e-05	1.1506256	0.72197564	-1.5438487	-0.61947928	1.5439213	0.61950251	-0.28543648	2.4940005	2	2	0	0	-75.937832	R0:S0:1	1.1018052	-120.42686	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	14	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:18
2x2_2C_8b_C2v_L	3.4003212	0	13.995353	2.0128259	-0.0038256628	-3.3756709	-4.2186976	-0.10530984	-4.21887	-0.10534002	0.14410588	-3.9267118	9.5400095	0.00033060101	-7.509812e-06	0.011665767	-0.16600151	0.011670122	-0.16601371	-5.2850067e-06	2.6609105e-06	-0.114149	-1.1234253	1.7807674	0.055699059	-1.780803	-0.055705325	0.2271758	-2.3567451	2.1473307	1	0.25654872	0.015146323	1.2616152	1.6210999	-0.57998536	-0.17964896	0.074442316	0.13043059	0.23247825	1.9423035	1.8109738	1.5754846	1.8109756	1.5755498	0.017017602	1.5811699	1.1019134	-0.0036678541	-1.4875589e-05	0.10318443	1.1463768	0.1031952	1.1462743	6.6495612e-05	1.8250111e-05	1.1488124	0.72161934	-1.5424835	-0.61922459	1.5425063	0.61923038	-0.28504675	2.4921113	2	2	0	0	-75.944012	R0:S0:1	1.1019134	-120.43494	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@00:29
2x2_2C_8b_C2v_L	3.3844099	0	13.995826	2.0134229	-0.0032255394	-3.3693961	-4.2163407	-0.10650964	-4.216681	-0.10653882	0.14562744	-3.925472	9.5399551	-0.00014201188	3.7281793e-06	0.011696897	-0.16709101	0.011704632	-0.16711297	2.5038667e-06	-1.2451059e-06	-0.11442075	-1.1233529	1.7818076	0.055402438	-1.7818795	-0.055403322	0.22858074	-2.3585692	2.1493697	1	0.25532629	0.015187563	1.2612549	1.620619	-0.58151357	-0.18051412	0.074801634	0.13055869	0.23367932	1.9420541	1.8099091	1.5736833	1.8099223	1.5736624	0.017146604	1.5792073	1.1017607	0.0015509594	1.7470775e-06	0.10416415	1.151949	0.1041519	1.1521198	-3.1510724e-05	-8.1548435e-06	1.1532643	0.72237429	-1.5464979	-0.62034902	1.5464463	0.62031406	-0.28607964	2.4976763	2	2	0	0	-75.93538	R0:S0:1	1.1017607	-120.42452	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@01:04
