model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.2078615	0	0	11	2.5	-0.25064051	-5.8290919	-4.8764048	0.34925502	-5.1956488	-0.28720831	-0.28748141	-6.0034988	12.075	8.2109127e-07	-1.9953815e-05	-8.4447981e-06	-2.8850721e-05	-8.392909e-05	-4.8908382e-05	-0.20057002	-0.0040042621	0.23303356	0.00067167489	2.4057727	2.2455603	-1.0544019	1.1948112	0.15077195	-0.37041934	-0.0099208611	2.2671453	0.0121586	-0.008761562	-0.014385416	-0.0084688635	2.6163804	-0.011808015	0.00067444337	0.23304661	2.246395	2.4065068	1.193495	-1.0529859	0.37043204	-0.15078534	2.2671483	0.011759708	-0.0087837356	0.01212927	-0.0084997766	-0.014445924	0.0098721849	2.6163664	2.1	1	0.2	1.2144216e-05	-1.3327232e-05	-2.0782758e-05	2.3267414e-06	-0.0028531179	-0.2005357	4.5318201e-05	6.9222462e-05	0.018902799	0.14493718	1.2591197	1.686985	-0.58879585	-0.19198648	0.083062286	0.38541823	1.8540725	1.5234371	1.9620589	0.10523943	1.952	1.5191244	1.516095	1.7368566	1.3790216	2.7344614e-05	0.0001908111	1.3459161e-05	7.6702028e-05	-0.001610626	0.00027367599	1.9616342	-0.34962878	-0.46907125	-0.13986444	-0.9630178	-0.43960247	0.22863504	0.0091608695	0.10608175	0.35227893	0.0024723287	-0.1332322	-0.29520357	0.023827088	0.29928917	0.024325634	-0.69485187	0.00048665609	-0.13985691	-0.46909847	-0.43960789	-0.96315781	0.0094551524	0.22798127	-0.35230179	-0.10606012	-0.1332291	-0.0039237464	0.023841276	-0.29509704	0.024327462	0.29944249	-0.00076223669	-0.69481529	-1.0273165e-05	5.5547176e-06	8.3745869e-05	4.5727942e-06	-0.04440224	1.9583356	-0.00027389903	-0.00028460737	2	2	0	0	-102.52303	R0:S0:1	1.3790216	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@15:00
2x2_2C_8b_C2v_L	5.2044633	0	0	11.001	2.5	-0.25891149	-5.8398199	-4.9264377	0.35170277	-5.2069625	-0.29096005	-0.29141426	-6.0671577	12.075	1.9977334e-05	-2.5530478e-05	4.060621e-06	-1.8112808e-05	-4.6037831e-05	-3.1447992e-05	-0.20161803	-0.0038588333	0.23135019	0.00043385057	2.4048579	2.2504638	-1.0692094	1.1932639	0.14966184	-0.37296732	-0.0097876524	2.2674781	0.012146531	-0.00891904	-0.01421061	-0.0086038331	2.6318035	-0.0028740181	0.00044873862	0.2313998	2.2527458	2.4068865	1.1896198	-1.0652845	0.37299729	-0.14968481	2.2674654	0.0028408373	-0.0089261411	0.012124203	-0.0086182219	-0.014253302	0.0097943949	2.6318204	2.1	1	0.2	1.6784295e-05	-2.5873327e-05	-1.8584104e-05	-2.1162534e-06	-0.0028243487	-0.20150889	2.8757689e-05	3.5978298e-05	0.018946588	0.14844612	1.2590553	1.686046	-0.58934453	-0.19181262	0.083094355	0.38076798	1.8592484	1.5242924	1.9610544	0.101961	1.9538649	1.5353272	1.5325698	1.7320017	1.3743313	-9.2377633e-06	0.00018777563	-5.4567161e-06	4.763013e-05	-0.00099579338	0.00016399266	1.9077602	-0.36800485	-0.46498077	-0.13665256	-0.96787729	-0.43244353	0.23765805	0.012478315	0.1057147	0.34904319	0.0025308047	-0.12844156	-0.30962952	0.02430121	0.31346258	0.024676226	-0.70917856	1.0690846e-05	-0.13662628	-0.46507212	-0.43244363	-0.96827048	0.013277479	0.23584548	-0.34908646	-0.10566817	-0.12844465	-0.0012737335	0.024306931	-0.30955827	0.024678263	0.31357963	-0.00069643624	-0.70914919	-1.8406185e-05	9.4556442e-06	8.396003e-05	1.2501496e-05	-0.046775534	1.9045835	-0.00018165106	-0.00016397808	2	2	0	0	-102.83207	R0:S0:1	1.3743313	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	18	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@15:42
2x2_2C_8b_C2v_L	5.2106607	0	0	11	2.501	-0.25182263	-5.8300205	-4.8831313	0.34966756	-5.1965339	-0.28772908	-0.28798835	-6.0106188	12.075	7.2358443e-06	-2.232123e-05	6.8785285e-06	-2.7831438e-05	-6.4442726e-05	-4.5629386e-05	-0.20071398	-0.0039824325	0.23284898	0.00065767993	2.4057915	2.2467586	-1.0563201	1.1938945	0.15064843	-0.37083748	-0.010359775	2.2671523	0.012154972	-0.0087689762	-0.014371935	-0.0084839828	2.6183147	-0.010852645	0.00065941323	0.2328602	2.2472137	2.4061983	1.1931767	-1.0555461	0.37084263	-0.15066378	2.2671592	0.0108002	-0.0087877649	0.012129684	-0.0085183349	-0.014413017	0.010305515	2.6183096	2.1	1	0.2	3.7844011e-06	-1.1178355e-05	-2.5950711e-05	8.7595632e-06	-0.0028383466	-0.20067988	4.4258117e-05	4.3153044e-05	0.01891883	0.14542408	1.2590966	1.6868487	-0.58891955	-0.19199904	0.08308225	0.38480009	1.8547931	1.5235066	1.9618951	0.10477586	1.9522587	1.5213703	1.518326	1.7360919	1.3783966	1.0651132e-05	0.00018788683	-8.7891436e-06	7.6686333e-05	-0.0016036496	0.00025185731	1.9541614	-0.35235397	-0.4685281	-0.13942576	-0.96377312	-0.43863397	0.22980659	0.0098048216	0.10602752	0.35185583	0.0026157096	-0.1325551	-0.29729152	0.023891438	0.30139333	0.024379838	-0.69694595	0.00042756361	-0.13942	-0.46855074	-0.43863897	-0.96384843	0.0099646788	0.22944915	-0.35186916	-0.10600908	-0.13255398	-0.0036531265	0.023903922	-0.29719898	0.024380725	0.30151279	-0.0007809058	-0.69692257	1.0116305e-06	4.6748237e-06	9.5069639e-05	-7.5525099e-06	-0.044774655	1.950827	-0.00025729179	-0.00025315299	2	2	0	0	-102.56048	R0:S0:1	1.3783966	-76.592	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@16:05
2x2_2C_8b_C2v_L	5.1993253	0	0	11	2.5	-0.26317381	-5.8438331	-4.948883	0.35289344	-5.2120817	-0.29289089	-0.29324365	-6.0946314	12.075	1.4697117e-05	-2.5134115e-05	-6.0818664e-06	-2.4966733e-05	-7.9828912e-05	-3.0436497e-05	-0.20221439	-0.0037928837	0.2308732	0.0003173948	2.4083374	2.2539651	-1.0707339	1.1923038	0.14928214	-0.37437254	-0.0079879867	2.2686069	0.012123575	-0.0089774177	-0.014074316	-0.0086434135	2.6397956	-0.0047987387	0.00030847973	0.23085093	2.2531282	2.4075941	1.193635	-1.0721844	0.37436053	-0.14927931	2.2685998	0.0047415074	-0.0089957801	0.012082096	-0.0086678008	-0.014181585	0.0079939776	2.6398005	2.101	1	0.2	1.1504136e-05	-1.2576865e-05	-2.0594512e-05	2.7840585e-06	-0.0028170434	-0.20214436	3.0128554e-05	9.2120759e-05	0.018917481	0.15001474	1.2589741	1.6856145	-0.58976061	-0.19187269	0.083164288	0.37874245	1.8615616	1.5241433	1.9607845	0.10045321	1.9546881	1.5428417	1.5400359	1.7294965	1.3722777	6.7454157e-07	0.00018560282	9.7628656e-06	6.7497549e-05	-0.00099097251	0.00019482829	1.883016	-0.3758612	-0.46315187	-0.13519976	-0.97096341	-0.42934173	0.23914182	0.014174558	0.10543812	0.34760488	0.0019909673	-0.12626704	-0.31570212	0.02444866	0.3194094	0.024771134	-0.71610479	0.00011140144	-0.13521149	-0.46311835	-0.42935303	-0.97081793	0.013881484	0.239813	-0.34759549	-0.10544676	-0.12626592	-0.0018655078	0.024445033	-0.31556069	0.024786226	0.31962726	-0.00060209602	-0.71606437	-9.2973192e-06	5.111678e-06	8.2178867e-05	3.7655445e-06	-0.047107942	1.8798197	-0.00021321565	-0.00022449939	2	2	0	0	-102.97705	R0:S0:1	1.3722777	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@16:35
2x2_2C_8b_C2v_L	5.2091684	0	0	11	2.5	-0.24964348	-5.8291415	-4.8709275	0.34892466	-5.1947224	-0.28688516	-0.28708616	-6.001258	12.075	1.1082389e-05	-2.4485612e-05	5.315712e-06	-2.3389965e-05	-0.00012183376	-4.7699489e-05	-0.20046519	-0.004022493	0.23313388	0.00066849087	2.4063598	2.2446217	-1.0520202	1.1956861	0.15083157	-0.37004104	-0.0098900853	2.2671036	0.01215679	-0.0087138937	-0.01436945	-0.0084485283	2.6155658	-0.011938844	0.00065854681	0.23314022	2.2452978	2.4069409	1.1946376	-1.05089	0.37004684	-0.15082934	2.2671147	0.011870277	-0.0087526597	0.012120714	-0.0084719373	-0.01448817	0.009834127	2.6155547	2.1	1	0.201	1.8042689e-05	-1.0547557e-05	-2.1886474e-05	1.0858261e-06	-0.0028472784	-0.20045312	4.4122324e-05	0.00011233897	0.018891092	0.14456603	1.2591438	1.6871036	-0.58866397	-0.19196407	0.083027181	0.3858613	1.8535416	1.523397	1.9622177	0.1055871	1.9518019	1.5174127	1.5142929	1.7375424	1.3794705	5.1023622e-06	0.0001942944	-7.0566851e-06	6.5770379e-05	-0.0015631269	0.00028163615	1.9675422	-0.34741137	-0.46946716	-0.14017459	-0.96251767	-0.44028983	0.22735273	0.0086386472	0.10611522	0.35258061	0.002442708	-0.13374671	-0.29354035	0.023753751	0.29763017	0.024262275	-0.69315568	0.00049285449	-0.14016709	-0.46949054	-0.4403017	-0.9626277	0.0088730677	0.22683428	-0.35259454	-0.10610336	-0.13374703	-0.0039475879	0.023762349	-0.2934023	0.024272531	0.29786046	-0.00077486521	-0.69309355	-1.5609735e-05	5.2435502e-06	8.7855443e-05	1.1103272e-05	-0.044189192	1.9641603	-0.00030501135	-0.00033060873	2	2	0	0	-102.5011	R0:S0:1	1.3794705	-76.6	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@16:51
2x2_2C_8b_C2v_L	5.2114171	0	0	11	2.5	-0.24446741	-5.8226585	-4.8370395	0.34706238	-5.186884	-0.2844823	-0.28422975	-5.9592184	12.076	1.4514913e-05	-2.2940059e-05	-6.511604e-06	-8.9610722e-06	-3.3185528e-05	1.9337036e-05	-0.19972955	0.0041137368	0.00085575542	0.23460576	2.2359702	2.411055	-1.2052072	1.0339081	0.36820879	0.15175668	2.2668952	0.007306547	0.0085746776	-0.012072244	-0.008307969	-0.014462318	0.016334648	-2.605265	0.23461473	0.00084509772	2.4114598	2.2364459	1.0331019	-1.2044716	0.15176113	0.3682191	0.016239964	2.2669364	-0.012061413	0.0085813857	-0.014489611	-0.0083144183	-2.6052205	0.0074120626	2.1	1	0.2	-2.0408785e-05	2.478072e-05	-1.3840314e-05	1.6639215e-05	0.0028638257	-0.19990189	-1.5994072e-05	2.751479e-05	0.018713256	-0.1420268	1.259189	1.6877938	-0.5882564	-0.19209802	0.083014261	0.38918781	1.8495773	1.5223322	1.9635783	0.10794686	1.9504428	1.5060292	1.5024249	1.7411847	1.3828262	-4.3304268e-06	0.00019190822	1.0209649e-05	2.2896758e-05	-0.00063099488	-0.00010764849	2.006341	0.33252067	-0.14261597	-0.47262486	-0.44536978	-0.95964213	-0.0042742584	-0.217302	-0.35478816	0.10621297	-0.13722051	-0.0026511426	-0.023256352	0.28172329	0.023870413	0.28625584	-0.00068980331	0.68265507	-0.47264604	-0.14260456	-0.95971387	-0.44537304	-0.21692839	-0.0044435548	0.10619952	-0.35480683	-0.0052386024	-0.13722187	0.28168123	-0.023260895	0.28631453	0.023871494	0.68262997	-0.00016060773	2.600477e-05	-8.9681065e-06	6.588035e-05	-5.9544235e-05	0.04111277	2.002751	0.00010788924	-0.00011631267	2	2	0	0	-102.3006	R0:S0:1	1.3828262	-76.608	uncorrelated	2	817c5bc	v2.2.6	YY	80	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@21:03
2x2_2C_8b_C2v_L	5.2076591	0	0	11.0004	2.5004	-0.24817038	-5.8273354	0.3506345	4.8799315	-6.0197718	-0.28856847	-0.28768934	-5.1979738	12.074	2.0015466e-05	-2.5620106e-05	2.3623298e-07	-1.1270572	6.1374945e-05	0.20092591	0.20065591	0.0028655444	0.0009163615	0.23020734	2.2873779	2.3685707	0.37178337	0.15026209	6.4552621e-05	-9.1987509e-06	-0.0022414237	2.6208129	0.0086199676	0.014516799	-0.0088815795	-0.012313711	2.2677525	0.021995576	0.23020415	0.00090642548	2.3685724	2.2873758	0.15025591	0.37177752	-2.2351985e-05	-4.8790941e-06	2.6209142	-0.022040337	-0.014581383	-0.0086574532	-0.012283166	-0.008907265	0.0022117039	2.2676655	2.1004	1	0.2004	-2.2588663e-05	3.441485e-05	2.2468482e-05	3.4916422e-06	0.0040167378	4.3383807e-05	-4.2899725e-05	-7.7372829e-05	-0.019058354	-0.14571153	1.2590899	1.6867426	-0.5889426	-0.19197529	0.083075733	0.38395619	1.8563237	1.5286825	0.10465222	0.044644727	1.7352361	1.5212578	1.5237131	1.9523499	1.3775347	-1.22794e-05	0.00019203685	9.4338826e-06	0.47670722	-0.00025301519	-1.9446643	-1.9416356	0.047277462	-0.13836405	-0.46572168	-0.43783501	-0.95698869	-0.35189421	0.10627226	-4.9253173e-05	-3.0207615e-06	0.00023395499	-0.69934782	-0.024666494	-0.30385803	0.024203275	0.30003138	-0.13231342	-0.0061664506	-0.46572105	-0.13836436	-0.95698936	-0.43783892	0.10627729	-0.35188804	1.7793755e-05	2.7759216e-05	-0.69934972	0.0013675971	0.30401085	0.02467223	0.29991856	0.024212181	-0.00029214408	-0.13230674	2.4138308e-05	-1.2310487e-05	-5.2935035e-05	-4.2947267e-06	0.35530784	-0.00025869284	0.00024718698	-0.0014919564	2	2	0	0	-92.800287	R0:S0:1	1.3775347	-76.5888	uncorrelated	2	817c5bc	v2.2.6	YY	51	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-06@23:27
2x2_2C_8b_C2v_L	5.1926286	0	0	11.0006	2.5006	0.35928876	-5.9700633	5.4184406	5.3948791	-5.3905544	-0.33754407	-0.33743211	-7.1993421	12.073	-7.7195559e-06	7.0714705e-06	0.58653052	0.92850635	1.7513596e-06	-0.21770752	0.21767209	0.0009925191	-0.12766409	0.39996338	2.5147702	2.2706462	0.57791229	-0.060416474	-0.070839145	0.094821683	0.00039602378	2.2782747	-0.0078264942	-0.0073830202	-0.0077494441	-0.006642391	2.889224	-0.00069017656	-0.40003345	0.12772049	2.2702732	2.5145072	0.1087669	-0.31220193	-0.013094635	0.4879089	2.2782651	0.00066638836	0.0073880189	0.00783376	-0.0066484297	-0.007751312	-0.00041294615	2.8892414	2.1006	1	0.2006	-1.224176e-05	-3.2292139e-07	-0.43871601	0.27567575	0.0016592053	-9.698509e-06	7.7536901e-06	-6.1902484e-06	-0.013478244	0.19304777	1.2585449	1.6758461	-0.59183182	-0.18960068	0.082559686	0.30877449	0.046998012	1.5005411	0.022096653	0.036444251	1.9756956	1.7477775	1.7478082	1.6809691	1.3015871	3.9219919e-05	5.3836987e-05	-0.2879949	-0.45750267	2.7766808e-05	1.1779114	-1.1779915	0.44840042	-0.10798961	-0.28091016	-1.0827348	-0.34447779	-0.066560566	-0.011076488	0.0081855364	0.017277434	-0.00026907819	-0.070218593	0.37737857	0.020282935	0.37712163	0.02008034	-0.88578818	7.9941501e-05	0.28100356	0.10791468	-0.34449774	-1.0826858	0.021441637	0.035817893	-0.0027069722	-0.05603831	-0.070230737	-0.00037766999	-0.020285242	-0.37742306	0.020074833	0.37716366	7.4849616e-05	-0.88575894	6.1637082e-05	1.1958267e-06	0.21541266	-0.13581897	0.046724712	-1.7613071e-05	3.2798465e-05	2.2456887e-06	2	2	0	0	-95.794547	R0:S0:1	1.3015871	-76.5792	uncorrelated	2	817c5bc	v2.2.6	YY	84	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@02:48
2x2_2C_8b_C2v_L	5.2025597	0	0	11.00056	2.50056	-0.26001101	-5.839008	-4.9360887	0.35284585	-5.2094708	-0.29216453	-0.29267672	-6.0844127	12.0746	2.0138052e-05	-3.0245403e-05	1.7582591e-05	-6.1797128e-06	-5.7716788e-05	-1.9524071e-05	-0.20202917	-0.0038193957	0.23005094	-0.00058407043	2.3977361	2.2783309	-1.0874928	1.149407	0.14941547	-0.37437572	-0.011405336	2.26805	0.012177066	-0.0089992747	-0.014174486	-0.0086705572	2.6370554	-0.0021420869	0.00054057107	-0.22974424	2.2626117	2.3829072	1.1753838	-1.11511	0.37419145	-0.149231	2.2680367	0.0021250537	-0.0090193303	0.012150628	-0.0086995852	-0.014220419	0.011434236	2.6370671	2.10056	1	0.19916	3.5845563e-05	-2.2579615e-05	-1.0515484e-05	-3.7309031e-06	-0.0028325041	-0.20189508	4.3018739e-05	5.2459054e-05	0.018960035	0.14956268	1.2589849	1.6857128	-0.58968233	-0.19188095	0.083165546	0.37919493	1.8613508	1.526397	1.9579812	0.10093772	1.9544268	1.5411064	1.538441	1.7299429	1.372733	-2.16545e-05	0.00018941447	-2.4995159e-05	1.8006698e-05	-0.0010757189	0.00018554713	1.8881472	-0.37411812	-0.46289786	0.13522127	-0.96839069	-0.43012506	0.24700301	0.022922282	0.10545697	0.34828556	0.0030545946	-0.12695886	-0.31446197	0.024508921	0.31817978	0.024843644	-0.71463058	-1.8998726e-05	-0.13540585	0.46231484	-0.43025813	-0.96538172	0.017297775	0.25980488	-0.34799608	-0.10575136	-0.12693909	-0.0010539692	0.024513202	-0.31432319	0.02484287	0.31824985	-0.00076644291	-0.71470756	-3.7245845e-05	9.0081511e-06	6.9525609e-05	1.7799875e-05	-0.047584582	1.8850168	-0.00018177537	-0.00019320087	2	2	0	0	-102.90148	R0:S0:1	1.372733	-76.59232	uncorrelated	2	817c5bc	v2.2.6	YY	28	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@03:59
2x2_2C_8b_C2v_L	5.1996856	0	0	11.000784	2.500784	-0.27096682	-5.8531645	-4.9969923	0.35535197	-5.2238687	-0.29683899	-0.29703251	-6.16478	12.07444	-2.3803704e-05	-2.3005857e-05	1.8285049e-06	4.818184e-06	2.5355208e-05	2.9053656e-05	-0.20327006	-0.0036326387	0.22821703	-0.00023299937	2.3977101	2.2697057	-1.1038762	1.171973	0.14813294	0.37714534	0.0065393139	2.2688635	0.012008969	-0.0091104068	-0.013872998	-0.0087328679	2.656551	0.0048481218	0.00024625654	-0.22821192	2.2695362	2.3975549	1.1722373	-1.1041609	0.3771413	0.14813216	2.2688692	-0.0048525046	-0.0091075152	0.012024986	-0.0087128232	-0.013846046	-0.0066260188	2.6565524	2.100784	1	0.199824	1.2171882e-05	2.2600472e-05	-2.0401974e-05	-2.391964e-05	-0.0027899651	-0.20324961	-2.5621129e-05	-1.6602774e-05	0.018775278	0.15362839	1.2589108	1.684684	-0.59023373	-0.19170367	0.083182623	0.37360503	1.8671385	1.5264606	1.9579328	0.097049159	1.9565681	1.5605843	1.5577681	1.7243361	1.3670936	2.5429403e-05	0.00017997662	-3.0566438e-06	-1.9468212e-05	0.00098106344	-0.00015958541	1.8242084	-0.39209987	-0.45789284	0.13162607	-0.9741499	-0.42168145	0.25699968	0.021350309	0.1047842	-0.34401334	-0.0024819017	-0.12139662	-0.32849478	0.024764337	0.33229195	0.024984475	-0.73155011	-0.00041439617	-0.13163276	0.45787847	-0.42168011	-0.97411987	0.02129433	0.25713039	-0.34400715	0.10478964	-0.12140133	0.0010707761	0.024758073	-0.32856627	0.0249846	0.33221135	0.000187878	-0.73155794	1.013103e-05	-9.3738754e-06	7.782925e-05	6.2289234e-05	-0.048034494	1.8210098	0.00014514299	0.00013726227	2	2	0	0	-103.29012	R0:S0:1	1.3670936	-76.589248	uncorrelated	2	817c5bc	v2.2.6	YY	30	sharp_wc_2.0_b_50	self-energy/D/M	test2.py	2023-11-07@05:15
