model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0032523	0	8	0.22001363	0.26672028	0.78466827	0.26420916	0.26422687	0.78482944	0.76957425	0.2649613	1.8	0.00050037416	-0.21179023	0.072255601	0.20145506	-0.20146122	-0.072282365	-1.2278467e-05	-0.22738418	1	-0.18772473	-0.00048985895	0.3325116	-0.14887081	-0.14888838	0.33252685	0.46277433	-1.5610938e-05	-0.3	-0.0054767663	0.90552541	-0.97794243	0.084366187	0.033793835	0.21636001	0.050734035	0.099814227	0.34591933	0.34594182	0.099795826	0.039038014	0.083310604	0.89838428	-0.0010124522	0.39361487	0.033031742	-1.2651678	1.2652003	-0.032933926	4.3699012e-05	0.94220666	-0.56841946	1.6468699	0.0040232528	-1.0434284	1.1485614	1.1486292	-1.0433569	-0.40169576	1.7551051e-05	-0.016850069	-9.5212841	R0:S0:1	0.89838428	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:24
2x2_2C_8b_C2v_L	-1.0027369	0	8.01	0.21966588	0.26658889	0.78376513	0.26410202	0.26412762	0.78392704	0.76874024	0.26497373	1.8	0.00043816609	-0.21172659	0.072335592	0.20141909	-0.20142507	-0.072354596	1.1875224e-05	-0.22739881	1	-0.18767068	-0.00042721509	0.33230954	-0.1488796	-0.14889882	0.33232479	0.46254201	1.2286855e-05	-0.3	-0.0054584222	0.90541569	-0.97742626	0.084368946	0.033710072	0.21660151	0.050797494	0.099787113	0.34598682	0.34600291	0.099771573	0.039050709	0.083353153	0.8982809	-0.00089285506	0.39382972	0.032640564	-1.2646234	1.2646369	-0.032570922	-3.3103534e-05	0.94197697	-0.56803736	1.6470153	0.0035034319	-1.0430651	1.1483598	1.1484361	-1.043011	-0.40191327	-1.5357555e-05	-0.016835388	-9.5196094	R0:S0:1	0.8982809	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:30
2x2_2C_8b_C2v_L	-1.0020376	0	8	0.21891149	0.26637516	0.78600335	0.26534927	0.2653396	0.78601352	0.77046669	0.26610654	1.81	-0.00092995938	-0.21216162	0.072575597	0.2020354	-0.20201047	-0.072628419	2.208843e-05	-0.22796844	1	-0.18661629	0.00090512754	0.33152393	-0.14901983	-0.14906767	0.33148089	0.46186071	2.8558979e-05	-0.3	-0.0051068366	0.90662112	-0.97657043	0.08489061	0.033895759	0.21422275	0.050705451	0.098617758	0.34334709	0.34338679	0.098589941	0.038728079	0.082945962	0.89952206	0.0018799967	0.39190628	0.03138555	-1.2602345	1.2601585	-0.031187154	-7.9414262e-05	0.94055079	-0.56855756	1.6368127	-0.0074167924	-1.0379024	1.1450419	1.1452991	-1.0377517	-0.40067282	-3.205298e-05	-0.016840048	-9.5545185	R0:S0:1	0.89952206	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:36
2x2_2C_8b_C2v_L	-1.0034055	0	8	0.2195029	0.27439722	0.77940543	0.26683313	0.26685853	0.77942602	0.76673421	0.26487758	1.8	-0.00028115866	-0.21643055	0.0738158	0.20267223	-0.20267511	-0.073834153	-1.1958475e-06	-0.22639175	1	-0.1884738	0.00027459545	0.32948169	-0.14964471	-0.14966184	0.32947103	0.45939511	-6.6611032e-07	-0.29	-0.005411789	0.90483776	-0.98047578	0.079067974	0.033817922	0.21656248	0.051681167	0.098750071	0.34834511	0.34834936	0.098734932	0.038641982	0.083005279	0.89785501	0.00057059045	0.39738946	0.028241134	-1.2737201	1.2737244	-0.028172814	7.4156203e-07	0.94221732	-0.5694019	1.6468699	-0.002222584	-1.0370279	1.1552884	1.1553241	-1.0369434	-0.3986306	1.2363657e-06	-0.017797484	-9.5202699	R0:S0:1	0.89785501	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:45
2x2_2C_8b_C2v_L	-1.0042213	0	8.0066667	0.22041692	0.27196678	0.7793129	0.26472319	0.26469246	0.77928956	0.76635548	0.26369393	1.79	0.00083998797	-0.2144388	0.072935554	0.20170566	-0.20169513	-0.072933774	-2.1818577e-05	-0.22615059	1	-0.18924531	-0.00082583387	0.33142774	-0.14913612	-0.14914197	0.33141188	0.46128959	-3.013577e-05	-0.29333333	-0.0057909778	0.90389457	-0.98067025	0.080287556	0.033651689	0.21881811	0.051470357	0.10033996	0.35012928	0.35014382	0.1003359	0.039092066	0.083510772	0.89681857	-0.0017164315	0.39805232	0.031602142	-1.2756247	1.2756128	-0.031585374	7.3895041e-05	0.94375544	-0.56868678	1.6568601	0.0067231127	-1.0447264	1.1560005	1.1560561	-1.0447008	-0.40081225	3.8047933e-05	-0.017491035	-9.4862417	R0:S0:1	0.89681857	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:50
2x2_2C_8b_C2v_L	-1.0053462	0	8.01	0.22127311	0.2747665	0.77605293	0.2644312	0.26440116	0.77595763	0.76440528	0.26246789	1.78	0.00068626278	-0.21559935	0.073120343	0.20156291	-0.20155636	-0.073097065	1.1972329e-06	-0.22524509	1	-0.19057423	-0.00068083614	0.33136796	-0.14918904	-0.14916364	0.33136424	0.46099801	-2.8635833e-07	-0.29	-0.0061376087	0.90251515	-0.98274645	0.077930279	0.033530115	0.22108567	0.051840665	0.10119352	0.35357996	0.3535661	0.10120602	0.039270027	0.083784844	0.89544857	-0.0014070366	0.40108978	0.031669969	-1.2835083	1.2835221	-0.031747633	2.3704412e-06	0.94536159	-0.56877047	1.6667968	0.0055269075	-1.0480472	1.161493	1.1613869	-1.0480918	-0.40084082	3.7616665e-07	-0.01783328	-9.4522011	R0:S0:1	0.89544857	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:59
2x2_2C_8b_C2v_L	-1.0041535	0	8.0133333	0.22124831	0.26432782	0.78355189	0.26160711	0.26160275	0.78365823	0.76829614	0.2633661	1.7866667	0.0014213032	-0.20963742	0.071326501	0.20026357	-0.20026408	-0.07133558	4.1890818e-07	-0.2269407	1	-0.18883704	-0.0013936362	0.33465164	-0.14830243	-0.14830605	0.33466085	0.46480323	4.7842441e-06	-0.30333333	-0.0059641984	0.90415315	-0.97823846	0.085434307	0.033538054	0.21941623	0.0505271	0.1017964	0.34867446	0.34868536	0.10178193	0.039606464	0.083960928	0.89689883	-0.0029171585	0.39479294	0.036645006	-1.2684218	1.2684593	-0.036597249	8.0013722e-06	0.94409899	-0.56740033	1.6601697	0.011502694	-1.052707	1.1503741	1.1503762	-1.052642	-0.40437744	-4.9368728e-06	-0.016531998	-9.4750679	R0:S0:1	0.89689883	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:03
2x2_2C_8b_C2v_L	-1.0057181	0	8.0055556	0.22193251	0.27055856	0.77909511	0.26269876	0.26269478	0.77918469	0.7662084	0.26229013	1.7777778	0.0015972438	-0.21294295	0.072090905	0.20076839	-0.20076778	-0.072108487	-1.6653059e-05	-0.22567374	1	-0.19036994	-0.0015721726	0.33338431	-0.1486447	-0.14866074	0.33338605	0.46316874	-2.3793662e-05	-0.29555556	-0.0062518957	0.90272285	-0.98183925	0.080793117	0.033530548	0.22129539	0.051289569	0.10209781	0.35271401	0.35273895	0.10208323	0.039551522	0.084010134	0.8955516	-0.0032937829	0.39919373	0.035097197	-1.2799891	1.2800063	-0.035019155	6.1825199e-05	0.94578005	-0.56835614	1.6686892	0.012848559	-1.0531261	1.1583444	1.1584246	-1.0530654	-0.4026711	3.1914865e-05	-0.017309435	-9.4459889	R0:S0:1	0.8955516	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:07
2x2_2C_8b_C2v_L	-1.0072181	0	8.0033333	0.22315499	0.27252165	0.77676176	0.26199002	0.26203785	0.77700828	0.76501565	0.26094004	1.7666667	0.00084081331	-0.21356632	0.071956561	0.20046013	-0.20045178	-0.072049173	8.0104988e-06	-0.2248175	1	-0.1917305	-0.00083579686	0.33391903	-0.14849286	-0.14858043	0.33389555	0.46347752	8.7666488e-06	-0.29333333	-0.0066512414	0.90136381	-0.98405869	0.078952453	0.033440803	0.22361444	0.051511625	0.10326894	0.35610291	0.35618094	0.10320992	0.039799828	0.084329701	0.89417233	-0.0017316583	0.40183756	0.036361584	-1.2878126	1.2877778	-0.036011287	-1.8180566e-05	0.94766567	-0.5685304	1.6794538	0.0068311108	-1.0581479	1.1631903	1.1635962	-1.0578841	-0.40301601	-1.1220696e-05	-0.017561309	-9.4092751	R0:S0:1	0.89417233	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:12
2x2_2C_8b_C2v_L	-1.0078617	0	8.0177778	0.22405787	0.27437253	0.77325202	0.26122072	0.26119527	0.77334707	0.76258308	0.25956643	1.7555556	0.00043260365	-0.21411894	0.072009902	0.20010908	-0.20009668	-0.072006233	2.3209427e-06	-0.22396884	1	-0.19303798	-0.0004330435	0.33412578	-0.14840534	-0.14840752	0.33413329	0.46340927	1.9987712e-06	-0.29111111	-0.0070180842	0.89980641	-0.98542322	0.077078617	0.033213701	0.22622051	0.051788704	0.10436024	0.35958006	0.35959094	0.10435742	0.040065416	0.084692223	0.89261533	-0.00089561184	0.40466169	0.036778619	-1.2946412	1.2946195	-0.036777893	-3.3867048e-06	0.94907115	-0.56809727	1.6902594	0.0035345951	-1.0623777	1.1678237	1.1678864	-1.0623813	-0.40368439	-2.7753326e-06	-0.017801869	-9.3698822	R0:S0:1	0.89261533	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:20
