model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8076858	0	12	0.12530015	0.16913696	0.57316014	0.25004578	0.57311352	0.25003562	0.53154048	0.31463775	2.2	0.00024098183	0.16776218	0.11582957	0.19354453	0.11582801	0.19353993	2.0374563e-05	0.26665637	1	-0.13916939	0.00022813219	-0.25162237	0.16456529	0.25161165	-0.16456687	0.38927173	-2.7417989e-05	-0.4	-0.0051052632	0.9185455	-0.75293173	0.13688518	0.016718331	0.21701303	0.058083276	0.06369414	0.29191617	0.063694619	0.29191965	0.037400033	0.093948306	0.91489386	-0.00058378677	-0.34947115	-0.14063535	-0.9000413	-0.14063825	-0.90003017	-5.1100118e-05	-0.84028257	-0.4396641	1.3623868	-0.0020163594	0.77453167	-0.99779294	-0.77452418	0.99780986	-0.46043018	3.8390075e-05	-0.0015328562	-10.450018	R0:S0:1	0.91489386	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:54
2x2_2C_8b_C2v_L	-0.807662	0	12.001	0.12531117	0.16913203	0.57308819	0.25002806	0.57307766	0.25002896	0.53149697	0.31466027	2.2	0.00032376185	0.16775844	0.11583875	0.19353484	0.11582752	0.19353587	7.3018766e-06	0.26665741	1	-0.13917916	0.00031154228	-0.25160583	0.16457394	0.25161532	-0.16456742	0.38926921	-6.8469438e-06	-0.4	-0.005103525	0.91853909	-0.75290738	0.13688654	0.016715473	0.21702702	0.058081372	0.063693093	0.29193914	0.063702186	0.29193468	0.037402466	0.093950974	0.9148876	-0.00077766242	-0.34947294	-0.14067988	-0.90003534	-0.14063705	-0.90002371	-1.6097264e-05	-0.84028365	-0.43964098	1.3624296	-0.002760698	0.77449261	-0.99781846	-0.77456074	0.99781973	-0.46045106	1.0431702e-05	-0.0015300481	-10.449963	R0:S0:1	0.9148876	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@09:59
2x2_2C_8b_C2v_L	-0.80908606	0	12	0.12559445	0.16938696	0.5738698	0.25018585	0.57391453	0.25020769	0.53248123	0.31456946	2.2	0.00029324476	0.16796574	0.11567702	0.1937136	0.11567237	0.19372093	3.8938877e-06	0.2666669	1.001	-0.13949312	0.00028256883	-0.25217321	0.16462255	0.25218866	-0.16461965	0.38987903	-3.3094298e-06	-0.4	-0.0050691134	0.91841136	-0.75362748	0.1367624	0.016741432	0.21728012	0.058112969	0.063881581	0.29222366	0.063885345	0.29221267	0.037436218	0.093959859	0.91474401	-0.00070216907	-0.34984818	-0.13992942	-0.90131398	-0.13990179	-0.90131471	-7.6949278e-06	-0.84069516	-0.43999122	1.3639344	-0.0025035973	0.77594732	-0.99825763	-0.77598548	0.9982361	-0.46044386	5.2498213e-06	-0.0015622691	-10.45354	R0:S0:1	0.91474401	817c5bc	v2.2.6	Y	17	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:26
2x2_2C_8b_C2v_L	-0.80751388	0	12	0.12520633	0.16917469	0.57319806	0.25009865	0.5730873	0.25005805	0.53146056	0.31468446	2.201	0.0002311985	0.16783218	0.11592986	0.19357936	0.11587574	0.19358357	1.034736e-06	0.2667091	1	-0.13905812	0.00021770796	-0.25144382	0.16457952	0.25146289	-0.16453762	0.3890994	-3.4171032e-06	-0.4	-0.0051346973	0.91864702	-0.75276946	0.13686106	0.016723561	0.21677817	0.058090944	0.063576155	0.29171489	0.063599173	0.29169793	0.037359084	0.093889538	0.91499888	-0.00056437185	-0.34931541	-0.14088983	-0.89955122	-0.14074099	-0.89957263	-3.4327657e-07	-0.83993879	-0.43965908	1.3613893	-0.0019192121	0.7737612	-0.9975588	-0.77392261	0.99743163	-0.46021458	5.3297982e-06	-0.0015461661	-10.453333	R0:S0:1	0.91499888	817c5bc	v2.2.6	Y	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@10:44
2x2_2C_8b_C2v_L	-0.80751604	0	12	0.12511935	0.16968639	0.57305864	0.25010376	0.57307371	0.25013311	0.53140451	0.31454657	2.2	0.00045261293	0.16815097	0.11594607	0.19356643	0.11595456	0.19356821	2.4872862e-05	0.26651804	1	-0.13913835	0.00043308644	-0.25135536	0.1646003	0.25135174	-0.16460628	0.38895358	-2.6482913e-05	-0.399	-0.0051318067	0.91854556	-0.7530511	0.13650361	0.016720715	0.21695603	0.058208501	0.063586414	0.29199174	0.063580003	0.29197625	0.037349651	0.09387738	0.9149035	-0.0010876446	-0.34977723	-0.1409855	-0.90025392	-0.14100774	-0.90024706	-6.1261464e-05	-0.84000696	-0.43974322	1.3619393	-0.0038320822	0.7737972	-0.99829371	-0.77374581	0.9982645	-0.46004366	3.7815179e-05	-0.0016114412	-10.449586	R0:S0:1	0.9149035	817c5bc	v2.2.6	Y	13	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:04
2x2_2C_8b_C2v_L	-0.80609311	0	12.0005	0.12488761	0.16917919	0.57239629	0.24994799	0.57237834	0.24993844	0.53054376	0.31471364	2.2005	0.00030922497	0.16778664	0.11609925	0.19339186	0.11607366	0.19339802	1.7390369e-05	0.26660813	0.999	-0.13878127	0.00029112049	-0.25082897	0.16453428	0.25084501	-0.16451568	0.38842717	-2.1120906e-05	-0.3995	-0.0051710199	0.91873421	-0.75219683	0.13679218	0.016697694	0.21658713	0.058111781	0.063385918	0.29153454	0.063397607	0.29152612	0.037316435	0.093866055	0.91510174	-0.00075522325	-0.34914659	-0.14167591	-0.89857063	-0.14159925	-0.89858381	-4.5580079e-05	-0.83953448	-0.43936228	1.3601116	-0.0025671923	0.77229303	-0.99745319	-0.77238333	0.99739822	-0.46011855	2.7341939e-05	-0.0015487043	-10.447899	R0:S0:1	0.91510174	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:09
2x2_2C_8b_C2v_L	-0.80459744	0	12.00075	0.12448259	0.16908019	0.57170478	0.24982825	0.57158493	0.24981133	0.52959451	0.31485249	2.20075	0.00026852537	0.16769528	0.11632296	0.19322579	0.11627408	0.19323674	-5.0383591e-06	0.26659419	0.998	-0.13841071	0.00025399102	-0.25014799	0.16449962	0.25016527	-0.16445841	0.38770926	3.4286917e-06	-0.39925	-0.0052217788	0.91890346	-0.75148091	0.13680523	0.016675776	0.21626378	0.058126194	0.063133128	0.29120457	0.063151	0.29117369	0.03725576	0.093818427	0.91528114	-0.0006504828	-0.34882878	-0.14258016	-0.89718532	-0.14244857	-0.89722096	1.7638636e-05	-0.83896475	-0.43904487	1.3581914	-0.002247158	0.7704293	-0.99712311	-0.77054834	0.99693831	-0.45995777	-2.430277e-06	-0.0015405461	-10.445071	R0:S0:1	0.91528114	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:14
2x2_2C_8b_C2v_L	-0.80599492	0	11.999375	0.12475678	0.16942109	0.57238863	0.24998508	0.57234951	0.24997148	0.53048002	0.31470789	2.200875	0.00023861366	0.167963	0.11615446	0.1934206	0.11614039	0.19341758	2.0769759e-05	0.26657949	0.999	-0.13872148	0.00022706082	-0.25067803	0.16453188	0.25068662	-0.16452219	0.38824621	-2.3250466e-05	-0.399125	-0.005192403	0.9187819	-0.7522104	0.13664072	0.016703602	0.21647966	0.058166288	0.063305957	0.29146351	0.063319309	0.29146594	0.037280233	0.093814338	0.91514992	-0.00057884261	-0.34921657	-0.14183428	-0.89850053	-0.14178267	-0.89848417	-5.4264656e-05	-0.83931214	-0.43941406	1.3595691	-0.002005204	0.77177923	-0.99745629	-0.77187497	0.9974758	-0.45987234	3.0938096e-05	-0.0015836321	-10.449047	R0:S0:1	0.91514992	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:19
2x2_2C_8b_C2v_L	-0.80512042	0	12.000062	0.12448708	0.16952907	0.57199268	0.24995164	0.57194978	0.24995778	0.52995274	0.31475421	2.2013125	0.00029098471	0.16805385	0.11632739	0.19334914	0.11630463	0.19335829	7.9168976e-07	0.26654325	0.9985	-0.1384916	0.00027867689	-0.25019905	0.1645278	0.25021237	-0.16450597	0.38773292	-4.955231e-07	-0.3986875	-0.0052352179	0.91889912	-0.75182023	0.13651774	0.01669348	0.2162122	0.058209397	0.063114986	0.29125175	0.063122661	0.29122628	0.03722084	0.09374786	0.91527521	-0.00069809821	-0.34908001	-0.14244972	-0.89767412	-0.1423845	-0.89769593	2.5444023e-06	-0.83881023	-0.43926734	1.3581191	-0.0024689196	0.77041424	-0.99737879	-0.77046536	0.99725417	-0.45960859	3.2366239e-06	-0.0016093625	-10.448487	R0:S0:1	0.91527521	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:24
2x2_2C_8b_C2v_L	-0.80384523	0	12.000094	0.12402072	0.16977416	0.57142352	0.24990179	0.5713682	0.24991639	0.52914212	0.31480182	2.2019687	0.00028255948	0.16821085	0.11655925	0.19326277	0.11654146	0.19327582	-3.8515762e-06	0.26649092	0.99775	-0.1381332	0.00026467108	-0.24950113	0.1644862	0.24951472	-0.1644733	0.38695628	7.336005e-06	-0.39803125	-0.0052997079	0.91907404	-0.75126854	0.13633865	0.016680943	0.21584793	0.058287296	0.062828154	0.29093074	0.062841189	0.29092092	0.037132613	0.093660333	0.9154634	-0.00069461352	-0.34892743	-0.14329704	-0.89657625	-0.14323568	-0.89659235	9.0176433e-06	-0.83811848	-0.43906517	1.3559945	-0.0023268646	0.768369	-0.99709494	-0.76846326	0.99704602	-0.45920058	-1.2721189e-05	-0.0016455696	-10.447721	R0:S0:1	0.9154634	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@11:28
