model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.92285428	0	9.5	0.12826542	0.17922239	0.73423866	0.25047168	0.25047843	0.73435889	0.69380945	0.29457024	2.1	-0.13700294	0.00022775477	0.078843649	-0.1976753	-0.19766732	0.078870555	3.00104e-06	0.266399	1	0.00021172682	0.14843836	0.32171141	0.14897563	-0.14900096	-0.32170725	-0.46376861	5.4243703e-06	-0.5	0.0011695525	0.9266921	-0.83253568	0.18063721	0.025804345	0.037814995	0.19280299	0.083132736	0.27624228	0.27625894	0.08311515	0.041197428	0.08958617	0.9194031	0.30194852	-0.00043026122	-0.019907486	0.98718281	0.9871683	-0.019992866	-8.8647223e-06	-0.8878139	-0.50056271	-0.002313993	-1.4341722	-0.93992855	-0.95859326	0.95869767	0.93984446	0.46323287	-7.997735e-06	0.0014144363	-10.382073	R0:S0:1	0.9194031	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@13:58
2x2_2C_8b_C2v_L	-0.92281607	0	9.501	0.12824569	0.17918236	0.7341818	0.25044618	0.25046445	0.73424856	0.69369933	0.29454377	2.1	-0.13699029	0.00022398515	0.0788644	-0.19766295	-0.19766332	0.078865868	1.2595291e-05	0.26639318	1	0.00020830136	0.14844014	0.32169253	0.14899026	-0.14899207	-0.32169722	-0.4637485	1.2676341e-05	-0.5	0.0011686841	0.92668306	-0.83249704	0.18063808	0.025798598	0.037822913	0.19284693	0.08313003	0.27628046	0.2762707	0.083120762	0.041201519	0.089599383	0.91939397	0.30197723	-0.00041897224	-0.019977042	0.98715157	0.98715901	-0.019984036	-3.5015347e-05	-0.88781794	-0.50052623	-0.0022812968	-1.434245	-0.93990003	-0.95867598	0.95864579	0.93984881	0.46326312	-1.660155e-05	0.0014199348	-10.381957	R0:S0:1	0.91939397	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@14:08
2x2_2C_8b_C2v_L	-0.92272663	0	9.5	0.128342	0.17904972	0.73437799	0.25055844	0.25055127	0.73437522	0.69385073	0.29462644	2.101	-0.13708164	6.8159756e-05	0.078896292	-0.19772832	-0.1977278	0.078887409	5.5040986e-06	0.26645337	1	6.4900592e-05	0.14833448	0.3215882	0.14899281	-0.14897937	-0.32159201	-0.4636371	5.049186e-06	-0.5	0.0011963551	0.92678665	-0.83242194	0.18060939	0.025811802	0.037843942	0.19263569	0.083019636	0.27603201	0.27602028	0.083018186	0.041158656	0.089541093	0.91949824	0.30192097	-0.00012285957	-0.020103571	0.98673878	0.98675716	-0.020081561	-1.3449418e-05	-0.8875913	-0.50057942	-0.00071535929	-1.4332593	-0.93934241	-0.95832839	0.95824884	0.93932464	0.46305781	-8.0596564e-06	0.0014007446	-10.385465	R0:S0:1	0.91949824	b8cfe21	v2.4.3	Y	fixed_point	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@14:40
2x2_2C_8b_C2v_L	-0.9226072	0	9.5	0.12874834	0.17887199	0.73416193	0.25050991	0.25050625	0.73409817	0.69367849	0.29453984	2.1	-0.13735568	1.5099008e-05	0.078869359	-0.19771465	-0.19771312	0.078849423	-5.2958333e-06	0.26630302	1	1.6716695e-05	0.14840611	0.32148978	0.14895658	-0.14894229	-0.32149325	-0.46342033	-6.9999621e-06	-0.499	0.001200931	0.92670019	-0.83269469	0.18018539	0.025805567	0.037968213	0.19282201	0.083043894	0.27618569	0.27617073	0.083057293	0.041137499	0.089526018	0.91941715	0.30244694	-2.1033923e-05	-0.01998512	0.98721579	0.98719658	-0.019918939	1.4878289e-05	-0.88759003	-0.50065208	-0.00019026721	-1.4337942	-0.93946536	-0.9587185	0.9586759	0.9395345	0.46284478	7.5524514e-06	0.0013339311	-10.381549	R0:S0:1	0.91941715	b8cfe21	v2.4.3	Y	fixed_point	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:12
2x2_2C_8b_C2v_L	-0.92264483	0	9.499	0.12862686	0.17889254	0.7343303	0.25054926	0.25057608	0.73436665	0.69386756	0.29462581	2.1006667	-0.13729484	1.7609667e-05	0.078857958	-0.1977503	-0.19775392	0.078871374	3.9533076e-06	0.26637931	1	1.8394875e-05	0.14833902	0.32149682	0.14893901	-0.14894716	-0.32150151	-0.46346129	5.2148815e-06	-0.49933333	0.0012109307	0.92677188	-0.83260504	0.18032	0.025815871	0.037933939	0.1926656	0.083003259	0.27603204	0.27603097	0.08300038	0.041125231	0.089501712	0.91948622	0.30224131	-2.6296842e-05	-0.019970304	0.98696019	0.98695484	-0.019997414	-9.934086e-06	-0.88750943	-0.50066975	-0.00020828225	-1.4332251	-0.93927237	-0.95838803	0.95841018	0.93926266	0.46281736	-7.2015442e-06	0.0013468118	-10.384074	R0:S0:1	0.91948622	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:21
2x2_2C_8b_C2v_L	-0.92255891	0	9.498	0.12884599	0.17874165	0.73442027	0.25061314	0.25063069	0.734426	0.69394499	0.29464158	2.101	-0.13744822	-0.00011572333	0.078859398	-0.19779089	-0.19779244	0.078882995	-4.2826355e-06	0.2663643	1	-0.00011069247	0.1482917	0.32140694	0.14892004	-0.1489427	-0.32139657	-0.46331926	-3.1342863e-07	-0.499	0.0012304639	0.92681584	-0.83265913	0.18015988	0.025824422	0.03798697	0.19257849	0.082940634	0.27590131	0.27591889	0.082935172	0.041088199	0.089454743	0.91953144	0.30236787	0.00021163336	-0.019975315	0.98684998	0.98683743	-0.020039851	1.125143e-05	-0.88735175	-0.50074087	0.001214204	-1.4327374	-0.93896637	-0.95824851	0.95834961	0.93894179	0.4625981	1.8024364e-06	0.0013110006	-10.385146	R0:S0:1	0.91953144	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:31
2x2_2C_8b_C2v_L	-0.92240838	0	9.4986667	0.12901402	0.17849012	0.73435464	0.2506397	0.25064717	0.73432914	0.69388973	0.2946495	2.1013333	-0.13758439	-0.00032372218	0.078882059	-0.19782632	-0.19782871	0.078883688	-6.2562087e-06	0.26635349	1	-0.00030055454	0.14822142	0.32128195	0.14890407	-0.14890895	-0.32127707	-0.46314162	-6.5678701e-06	-0.49866667	0.0012507134	0.92684427	-0.83264655	0.18000367	0.025823503	0.038064986	0.19256107	0.082879205	0.27583265	0.27583544	0.082881038	0.041055369	0.089428157	0.91956354	0.30256423	0.00061300355	-0.020050332	0.98672935	0.98672305	-0.020053276	1.8696877e-05	-0.88720885	-0.50075193	0.0032724978	-1.4322788	-0.93863167	-0.95817233	0.95819517	0.93864119	0.46242219	9.2685653e-06	0.0012821587	-10.38599	R0:S0:1	0.91956354	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:41
2x2_2C_8b_C2v_L	-0.92218308	0	9.498	0.12936982	0.17817267	0.73441449	0.25074837	0.25075286	0.73438568	0.69392799	0.29471346	2.102	-0.1378692	-0.0006008789	0.078921563	-0.19790086	-0.19790807	0.078905831	-3.3650397e-06	0.26633379	1	-0.00055605496	0.1481204	0.32105167	0.14889218	-0.14887895	-0.32106466	-0.46283835	-2.3252036e-06	-0.498	0.0012919945	0.92692636	-0.83270134	0.1796822	0.025833277	0.038181304	0.19240749	0.082740321	0.27561931	0.27561242	0.082755574	0.040984906	0.089342083	0.91964515	0.30282897	0.0011421557	-0.020188297	0.98646774	0.98646562	-0.020129993	1.2754737e-05	-0.88688485	-0.50084969	0.0060400619	-1.4312863	-0.93791239	-0.95800926	0.95797811	0.93800508	0.46202188	4.955248e-06	0.001213182	-10.387962	R0:S0:1	0.91964515	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@15:50
2x2_2C_8b_C2v_L	-0.92217975	0	9.4973333	0.12963355	0.17815972	0.73429586	0.25070968	0.25072993	0.73426312	0.69386601	0.29464275	2.101	-0.1380458	-0.00046803558	0.078885077	-0.19788089	-0.19788398	0.078898735	-4.8684743e-06	0.26622014	1	-0.00043376691	0.14821987	0.32104452	0.14886598	-0.1488785	-0.32102936	-0.46274587	-8.4574129e-06	-0.49733333	0.0012862364	0.92684254	-0.83295235	0.17941166	0.02583064	0.038251572	0.19258303	0.082801874	0.27578434	0.27578718	0.082794275	0.040981287	0.089343437	0.91956263	0.30319989	0.00089058241	-0.020028063	0.98694043	0.98694309	-0.020069192	1.641563e-05	-0.88698383	-0.50091544	0.0047068831	-1.4320067	-0.93826211	-0.95840998	0.95843003	0.93820839	0.46191326	1.153235e-05	0.001172647	-10.384329	R0:S0:1	0.91956263	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@16:00
2x2_2C_8b_C2v_L	-0.92200525	0	9.4955556	0.12980885	0.1778578	0.73459854	0.25085996	0.25087522	0.73451867	0.69411795	0.29479514	2.1026667	-0.13821637	-0.00078261426	0.078905983	-0.19800471	-0.19800021	0.078909291	-1.4870805e-05	0.26631115	1	-0.00072518681	0.14801774	0.32085473	0.14882431	-0.14883243	-0.32083632	-0.46251249	-1.8455461e-05	-0.49722222	0.0013381299	0.92701849	-0.8328449	0.17931691	0.025853265	0.038311305	0.19221949	0.082615275	0.27536021	0.27535767	0.082617309	0.040899758	0.089234884	0.91974197	0.30314009	0.0014890119	-0.020138015	0.98631174	0.98627997	-0.020142525	4.5376204e-05	-0.88656147	-0.50101828	0.0078609746	-1.43022	-0.93731885	-0.95771534	0.95774885	0.93731618	0.46151325	2.4432991e-05	0.0011309226	-10.390075	R0:S0:1	0.91974197	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-10@16:09
