model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.4363422	0	10.999094	2.5000884	4.6705143	-0.17909793	0.18677166	5.4818969	5.4818277	0.18675341	0.27376771	5.1980368	11.957208	1.1007783	-2.0018042e-05	0.086580643	-1.7052323	-1.7052195	0.086583393	-4.0108582e-07	2.2317208	9.0880658e-06	-0.11956467	-0.1549387	-0.016568754	0.016571798	0.15493481	0.22667844	6.0234543e-07	2.1000006	1	0.20106456	-0.051664046	1.2626449	1.7002018	-0.55937258	-0.1856068	0.077984025	0.34456287	0.037195011	1.9901539	0.40370512	0.18175294	0.18176049	0.40373658	0.0059272919	0.53758746	1.3381338	-0.42822854	0.00014820583	-1.096462	1.3492404	1.3492833	-1.0965488	-8.6440086e-06	-3.0146832	-1.1202009e-05	0.18408066	1.4963827	-0.26648441	0.26648125	-1.4964006	-0.19178542	-7.5657636e-06	2	2	0	0	-56.596149	R0:S0:1	1.3381338	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@11:39
2x2_2C_8b_C2v_L	5.4324989	0	10.999094	2.5000884	4.6698245	-0.17940892	0.18728166	5.4830039	5.4838788	0.18733088	0.27441177	5.1988615	11.957208	1.1012407	-2.652533e-06	0.086651092	-1.706192	-1.7063264	0.086658723	-4.8492517e-06	2.2329187	5.9844505e-06	-0.11956038	-0.15510707	-0.016584054	0.01658843	0.1551261	0.22690466	5.9404413e-07	2.1010006	1	0.20106456	-0.051700827	1.2625948	1.7000752	-0.55961706	-0.18569921	0.078031092	0.3443796	0.037219555	1.9901814	0.40269366	0.18197182	0.1819432	0.40265915	0.0059214496	0.53777188	1.3379396	-0.42841727	1.1937249e-05	-1.0963992	1.3504758	1.3503621	-1.0963213	5.3130292e-05	-3.0150832	-1.602029e-05	0.18386149	1.4934822	-0.26686758	0.26683783	-1.4934922	-0.19187187	1.1125764e-05	2	2	0	0	-56.602664	R0:S0:1	1.3379396	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@11:49
2x2_2C_8b_C2v_L	5.4370791	0	10.999094	2.5000884	4.6727385	-0.17925318	0.18669712	5.4821549	5.4821071	0.1867182	0.27373402	5.1995106	11.957208	1.1010144	-3.4286421e-05	0.086567293	-1.7051899	-1.7051738	0.086576761	8.7250602e-06	2.2318554	1.3296979e-05	-0.1196144	-0.15490157	-0.016564395	0.016567597	0.15490455	0.22662414	-4.841585e-06	2.1000006	1	0.20206456	-0.051658282	1.2626583	1.7002094	-0.55932344	-0.18557074	0.077958314	0.34453291	0.037195198	1.9901458	0.40373468	0.18173765	0.18173616	0.40372501	0.0059268678	0.53744907	1.3381055	-0.42827748	0.00025627552	-1.0964871	1.3491945	1.3491857	-1.0965131	-9.7011256e-05	-3.0143736	-1.3453217e-05	0.18419204	1.4963483	-0.26644158	0.26644002	-1.4963275	-0.19173518	-9.6292392e-06	2	2	0	0	-56.595796	R0:S0:1	1.3381055	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:01
2x2_2C_8b_C2v_L	5.4409255	0	10.999094	2.5000884	4.6731963	-0.17895463	0.1862123	5.4811847	5.4804289	0.18613658	0.27309772	5.1985903	11.957208	1.1005206	-1.5270229e-05	0.08650688	-1.7042508	-1.7041271	0.086498231	1.0890246e-05	2.230643	3.9769983e-06	-0.11961525	-0.15474186	-0.016553598	0.016545645	0.15471345	0.22640423	-3.3492545e-06	2.0990006	1	0.20206456	-0.051622169	1.2627084	1.700337	-0.55907815	-0.18547854	0.077911283	0.34471795	0.037170478	1.9901195	0.40475054	0.1815168	0.18154222	0.40479873	0.0059324103	0.53727262	1.3383014	-0.42808329	0.00011970192	-1.0965967	1.3479583	1.3480613	-1.096708	-0.00011828893	-3.0139914	1.1841905e-06	0.18440008	1.4992708	-0.26606036	0.26608561	-1.4992675	-0.19165215	-1.6586046e-05	2	2	0	0	-56.58934	R0:S0:1	1.3383014	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:06
2x2_2C_8b_C2v_L	5.445132	0	10.999094	2.5000884	4.6736485	-0.1786223	0.18566714	5.4803325	5.4795717	0.18565919	0.27237231	5.1983009	11.957208	1.1000382	-0.00011396182	0.086438083	-1.703285	-1.7031653	0.086434366	1.3132929e-05	2.2294675	4.3635327e-05	-0.11961347	-0.15455854	-0.01654583	0.016538881	0.15455116	0.22612608	-5.8409321e-06	2.0980006	1	0.20256456	-0.051584792	1.2627651	1.7004695	-0.55880867	-0.18536934	0.077851695	0.34489496	0.037150363	1.9900915	0.40583007	0.18128615	0.18131221	0.40583545	0.0059370249	0.53703257	1.33849	-0.4279311	0.00085328633	-1.0967977	1.3466848	1.3467911	-1.096845	-0.00018364725	-3.013468	-4.2560123e-05	0.18462845	1.5022774	-0.26566133	0.2656995	-1.502266	-0.19152355	-3.5742399e-05	2	2	0	0	-56.582486	R0:S0:1	1.33849	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:12
2x2_2C_8b_C2v_L	5.4458693	0	10.999094	2.5000884	4.6756282	-0.17868465	0.18559055	5.4805886	5.4799824	0.18555837	0.27234378	5.1994923	11.957208	1.1002523	-4.1373531e-05	0.086415909	-1.7032395	-1.7031403	0.086430814	1.2313022e-05	2.2295477	1.4515864e-05	-0.11963713	-0.15451288	-0.016537736	0.016540384	0.15449917	0.22606685	-2.240897e-07	2.0980006	1	0.20356456	-0.051575362	1.2627786	1.7004757	-0.55875982	-0.18533239	0.077825827	0.34486018	0.037152713	1.9900851	0.40579828	0.18126671	0.18129962	0.40587822	0.0059365169	0.53690963	1.3384571	-0.42799509	0.00032298439	-1.0966766	1.3466149	1.3467788	-1.0969614	-0.00015264844	-3.0131789	-2.6734645e-06	0.18471897	1.5021279	-0.26559411	0.26561206	-1.5021321	-0.19147297	-3.5732741e-05	2	2	0	0	-56.581906	R0:S0:1	1.3384571	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:17
2x2_2C_8b_C2v_L	5.4506248	0	10.999094	2.5000884	4.6742967	-0.17808785	0.18498432	5.4797112	5.4806666	0.18501737	0.27145625	5.1994651	11.957208	1.0996032	9.0887335e-06	0.086336725	-1.7022146	-1.7023582	0.086349593	2.5241372e-06	2.228281	-2.5246066e-06	-0.11955488	-0.15431272	-0.016527446	0.016531395	0.15432533	0.22569577	-1.0685918e-06	2.0970006	1	0.20481456	-0.051529973	1.2628452	1.7006175	-0.55845259	-0.1851981	0.077747359	0.34503535	0.037147477	1.9900618	0.40701623	0.18103243	0.1810066	0.40700792	0.0059392347	0.5366127	1.3386452	-0.42794038	-6.8015363e-05	-1.0969474	1.345338	1.3452474	-1.0969608	-1.6698001e-05	-3.0125078	1.6090921e-06	0.18489459	1.5054056	-0.26515019	0.26511906	-1.5054185	-0.19128178	2.8716046e-06	2	2	0	0	-56.573944	R0:S0:1	1.3386452	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:24
2x2_2C_8b_C2v_L	5.4586911	0	10.999094	2.5000884	4.6766659	-0.17762412	0.18394455	5.4774715	5.4770357	0.18387964	0.27016473	5.1983661	11.957208	1.0987723	-8.2595972e-05	0.086217037	-1.7002414	-1.7001736	0.086201798	1.2940364e-05	2.2259191	3.359943e-05	-0.11960432	-0.15394341	-0.016505434	0.016501056	0.15393031	0.22522059	-8.6953554e-06	2.0950006	1	0.20531456	-0.051446742	1.2629524	1.7008748	-0.55793594	-0.18499339	0.077640014	0.3453821	0.037098335	1.9900008	0.40900493	0.18060043	0.1806216	0.40905672	0.0059511151	0.53618479	1.3390147	-0.42758673	0.00062029362	-1.0972284	1.342919	1.3430169	-1.0972887	-0.00016766761	-3.0115659	-3.9400907e-05	0.18540701	1.5109339	-0.26432572	0.26433672	-1.5109953	-0.19109088	-2.4602564e-05	2	2	0	0	-56.560908	R0:S0:1	1.3390147	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:29
2x2_2C_8b_C2v_L	5.4694622	0	10.999094	2.5000884	4.6793468	-0.17686028	0.1825601	5.4750229	5.4751599	0.18256409	0.26824408	5.1970094	11.957208	1.097736	-5.1444081e-05	0.086014149	-1.6977633	-1.6977858	0.086007498	1.7566195e-05	2.2227719	1.9469168e-05	-0.11960314	-0.15347004	-0.01647135	0.016461759	0.15347552	0.224464	-5.4601922e-06	2.0925006	1	0.20693956	-0.051338236	1.2630991	1.7012056	-0.55724473	-0.18470432	0.077481061	0.34581045	0.037046662	1.9899287	0.41165059	0.1800472	0.18004515	0.41164187	0.0059613977	0.53558976	1.3394735	-0.42722116	0.00039617082	-1.0975193	1.3398626	1.3398565	-1.0974649	-0.00020201638	-3.0102187	-1.4626172e-05	0.18601041	1.5182674	-0.26329351	0.26330049	-1.5182964	-0.19073617	-2.9795081e-05	2	2	0	0	-56.543502	R0:S0:1	1.3394735	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:34
2x2_2C_8b_C2v_L	5.474963	0	10.999094	2.5000884	4.6812118	-0.17651288	0.18189622	5.4749195	5.4752798	0.18192023	0.26741547	5.1989768	11.957208	1.0974036	-2.9856854e-05	0.085911211	-1.6967773	-1.6968298	0.085914437	1.2438242e-06	2.2217594	1.8546409e-05	-0.11959649	-0.15323247	-0.016443126	0.016449098	0.15324137	0.22407407	2.3063484e-06	2.0915006	1	0.20918956	-0.051280115	1.2631794	1.7013554	-0.55688552	-0.18453256	0.077376723	0.34594616	0.037036368	1.9898939	0.41280903	0.17977854	0.17976497	0.41279094	0.0059648283	0.53512643	1.3396235	-0.42719114	0.00022208856	-1.0975799	1.3384494	1.3383921	-1.0975338	-2.8137954e-05	-3.0091867	-2.7555076e-05	0.18633455	1.5213804	-0.26277731	0.26275587	-1.5213906	-0.19051222	-1.2340553e-05	2	2	0	0	-56.535442	R0:S0:1	1.3396235	-151.31391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-12@12:40
