model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.1047422	0	6.5	-0.22264093	0.32145297	1.0243139	0.26270188	1.0244155	-0.26275084	0.26823586	0.94719973	1.9	0.00017011331	0.00018686528	0.052137751	0.19308119	-0.052157365	0.15066319	-0.23308423	8.6935374e-06	1	0.17894076	0.19115974	0.40213209	-0.15064408	0.40214201	-0.19308969	-1.1971146e-05	-0.54813637	-0.4	-0.013560983	0.93945089	-1.0454677	0.14818627	0.053649317	1.9718099	0.16197072	0.11307973	0.33467449	0.11306986	1.6653212	0.081546142	0.042130145	0.93028644	-0.0016099833	-0.00025831119	0.12287202	-1.3179391	-0.12281649	-1.1860613	1.004406	-2.8220133e-05	-0.6268918	-0.29741181	-1.5685086	-1.157903	1.1859976	-1.157871	1.3179297	1.52948e-05	0.39784659	-0.006793631	-11.205132	R0:S0:1	0.93028644	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:13
2x2_2C_8b_C2v_L	-1.1046333	0	6.501	-0.22265551	0.32144752	1.0243874	0.26274539	1.0243428	-0.26278646	0.26829039	0.94723594	1.9	4.9836765e-05	5.4683155e-05	0.052158716	0.19309834	-0.052180703	0.1506641	-0.2331084	-1.5052102e-06	1	0.17895632	0.19114143	0.40209449	-0.15064742	0.40207503	-0.19310748	2.738567e-06	-0.5480929	-0.4	-0.01354422	0.93943808	-1.0453662	0.14816791	0.053629557	1.9718107	0.16194376	0.11303199	0.33457376	0.11301637	1.6654193	0.081531007	0.042120139	0.93027513	-0.0004751754	-7.2459846e-05	0.12273565	-1.3176801	-0.12266584	-1.1858101	1.004305	5.5655574e-06	-0.62684918	-0.29739806	-1.5683387	-1.1576741	1.1858006	-1.1575738	1.3177186	-1.6700718e-06	0.39784184	-0.0068059128	-11.204893	R0:S0:1	0.93027513	817c5bc	v2.2.6	Y	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:16
2x2_2C_8b_C2v_L	-1.1065744	0	6.5	-0.22322951	0.32182151	1.0245271	0.26256662	1.0243872	-0.26252958	0.26784033	0.9472086	1.9	0.00014982211	0.00016915531	0.05211029	0.19307501	-0.052095361	0.15078767	-0.23300039	3.7055652e-06	1.001	0.17918305	0.19159983	0.40267367	-0.15080776	0.40266671	-0.19306857	-4.0438518e-06	-0.54874808	-0.4	-0.013681893	0.93936782	-1.0463154	0.1480317	0.053737247	1.9717595	0.1624045	0.11345735	0.33566597	0.11347542	1.664342	0.081651351	0.042211655	0.93018821	-0.001403708	-0.00024506184	0.12357484	-1.3198637	-0.12363301	-1.1881452	1.0049033	-1.3372673e-05	-0.62715526	-0.29787319	-1.5709053	-1.1597428	1.1882021	-1.1598192	1.3198519	5.2001413e-06	0.39784944	-0.0067552364	-11.210903	R0:S0:1	0.93018821	817c5bc	v2.2.6	Y	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:22
2x2_2C_8b_C2v_L	-1.1046553	0	6.5	-0.22274324	0.32167345	1.0247083	0.26287963	1.0248317	-0.26292004	0.26839979	0.9475551	1.901	7.3861654e-05	8.1898885e-05	0.052149251	0.19315514	-0.052181011	0.15067621	-0.23315176	2.9919452e-06	1	0.17901466	0.19109858	0.40209395	-0.1506467	0.40209786	-0.1931626	-5.8488609e-06	-0.54811286	-0.4	-0.013532481	0.93954275	-1.0453726	0.14820657	0.053664242	1.9718435	0.16170444	0.1129607	0.3343703	0.11294195	1.6656102	0.081502585	0.042099017	0.93038393	-0.00069623058	-0.00011546842	0.12275404	-1.3175573	-0.12264523	-1.1855681	1.0043277	-9.250009e-06	-0.62693652	-0.29717208	-1.5673721	-1.1573808	1.1854575	-1.1573063	1.3175593	7.6537491e-06	0.3977525	-0.0068074888	-11.209219	R0:S0:1	0.93038393	817c5bc	v2.2.6	Y	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:27
2x2_2C_8b_C2v_L	-1.1045371	0	6.5	-0.22342411	0.32136622	1.0239014	0.26299205	1.0238784	-0.26299877	0.26834949	0.9471164	1.9	0.00016642017	0.00018852927	0.05223213	0.19324469	-0.052223354	0.15062949	-0.23306635	5.1252739e-07	1	0.17940505	0.19119212	0.40180449	-0.1506407	0.40180741	-0.1932494	-1.9630294e-06	-0.54772935	-0.399	-0.013507267	0.9394147	-1.0456384	0.14761581	0.053639473	1.9717398	0.16188567	0.11293682	0.33453151	0.11293895	1.6654768	0.081500905	0.042070499	0.93026674	-0.0015636081	-0.00026821154	0.12251093	-1.3181107	-0.12254509	-1.1857201	1.0043738	-3.5847804e-06	-0.62698726	-0.29772365	-1.5680348	-1.1571815	1.1857938	-1.1571802	1.3181439	3.0892299e-06	0.39752249	-0.0068970343	-11.20674	R0:S0:1	0.93026674	817c5bc	v2.2.6	Y	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:32
2x2_2C_8b_C2v_L	-1.1057815	0	6.5005	-0.2221577	0.3218222	1.0249785	0.26244794	1.0249845	-0.26245135	0.26796591	0.94741916	1.9005	9.9197153e-05	0.00011269887	0.052054988	0.19295317	-0.052062673	0.15075735	-0.23308963	1.3781616e-06	1.0005	0.17861716	0.19132438	0.40268477	-0.15075335	0.40268943	-0.19295677	2.5141874e-06	-0.54882231	-0.401	-0.013657184	0.93948168	-1.0456365	0.14868376	0.053702018	1.971872	0.16215429	0.11333833	0.33517653	0.11334016	1.6648168	0.081626023	0.042216006	0.93029515	-0.00092740917	-0.00016694865	0.12345168	-1.3184867	-0.12343039	-1.1871346	1.0046244	-8.256937e-06	-0.62692454	-0.29720839	-1.5696581	-1.1592062	1.1871081	-1.1592252	1.318484	-4.7099986e-06	0.39813914	-0.0066790445	-11.208193	R0:S0:1	0.93029515	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:34
2x2_2C_8b_C2v_L	-1.1062127	0	6.50075	-0.22253904	0.32152424	1.0243223	0.26230209	1.0243141	-0.262311	0.26773022	0.94697084	1.89925	0.00014505042	0.00016090951	0.052064764	0.19294209	-0.052071749	0.15076783	-0.23298633	1.8371812e-06	1.00075	0.17882001	0.19150326	0.40270245	-0.15075982	0.4026968	-0.19293609	-2.9291866e-06	-0.54879374	-0.4005	-0.013691196	0.93932504	-1.0460218	0.14833051	0.05369478	1.9717751	0.16255483	0.11350692	0.33570236	0.11350804	1.6642988	0.081683996	0.042243571	0.93013715	-0.0013690738	-0.00022637111	0.12361804	-1.3194873	-0.12360236	-1.1881161	1.0048205	-6.6006867e-06	-0.62696822	-0.29780452	-1.5713672	-1.1599336	1.1880605	-1.1599438	1.3194418	4.7088335e-06	0.39810124	-0.0067067719	-11.205164	R0:S0:1	0.93013715	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:36
2x2_2C_8b_C2v_L	-1.1070006	0	6.501125	-0.22242174	0.32145899	1.0240675	0.26201808	1.0240421	-0.26202341	0.26739947	0.94667968	1.898375	0.00014789424	0.00016268145	0.052024183	0.19283189	-0.052018387	0.15081846	-0.23290701	-6.8020138e-07	1.001125	0.17871956	0.19170459	0.40299319	-0.15082886	0.40299349	-0.19283638	-9.9105478e-07	-0.54913511	-0.40075	-0.013771728	0.93921889	-1.0463541	0.14839508	0.053710965	1.9717416	0.16298025	0.11378806	0.3363894	0.1137872	1.6636178	0.081777247	0.042316403	0.93001288	-0.0014012084	-0.0002248356	0.12406403	-1.3204438	-0.12408673	-1.1894012	1.0050859	2.8114795e-06	-0.62698492	-0.29811724	-1.5733649	-1.1612487	1.1894786	-1.161228	1.3204854	3.8583169e-06	0.39827622	-0.0066569297	-11.203159	R0:S0:1	0.93001288	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:39
2x2_2C_8b_C2v_L	-1.1074065	0	6.4998125	-0.22253614	0.3218604	1.0246035	0.2621042	1.0246123	-0.26208627	0.26745067	0.94707051	1.8994375	0.00020146935	0.00022167341	0.052001338	0.19286347	-0.052001024	0.15085607	-0.23293777	6.256003e-06	1.0013125	0.17876748	0.19175158	0.40315425	-0.15086096	0.40315733	-0.19286359	-8.8258702e-06	-0.54933649	-0.400875	-0.013789785	0.93932112	-1.0465119	0.14847778	0.053769503	1.9717845	0.16279376	0.11380175	0.33636195	0.11380003	1.6636334	0.081765328	0.042315161	0.93011876	-0.0019011588	-0.00031237014	0.12424276	-1.320611	-0.12423628	-1.1895445	1.0051943	-1.9336676e-05	-0.62712997	-0.29788434	-1.5728168	-1.1614013	1.1895665	-1.1613901	1.3206376	1.2960965e-05	0.39821203	-0.0066386514	-11.208692	R0:S0:1	0.93011876	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:41
2x2_2C_8b_C2v_L	-1.1087923	0	6.4992188	-0.22244141	0.32208557	1.0248269	0.26180689	1.0246966	-0.26179705	0.26704623	0.94703021	1.8991562	0.00023285998	0.0002559447	0.051933043	0.19275347	-0.051923638	0.15096966	-0.23285624	2.1972107e-06	1.0019688	0.17866749	0.19204985	0.40369045	-0.15097844	0.4036797	-0.19275265	-3.7988447e-06	-0.54996249	-0.4013125	-0.013912756	0.93926558	-1.0470832	0.14863145	0.053839892	1.9717739	0.16320155	0.11417349	0.33724661	0.1141858	1.6627629	0.081878261	0.042410676	0.93004299	-0.002200238	-0.00035872289	0.12495608	-1.3220692	-0.12499668	-1.1914311	1.0056269	-6.7027353e-06	-0.62727443	-0.29810656	-1.5749856	-1.1632117	1.1914684	-1.1632569	1.3220555	7.754271e-06	0.39838987	-0.0065579604	-11.210643	R0:S0:1	0.93004299	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2023-12-05@22:43
