model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.6269509	0	10.926022	3.684675	0.027521597	-2.4135201	-3.2482678	-0.17827249	-3.2483364	-0.17827025	0.33010746	-2.7946333	11.906536	-2.8783679e-06	1.9971263e-06	0.032020015	-0.21067423	0.032016352	-0.21067785	5.3616021e-06	-2.937178e-06	0.12847589	-0.98674479	1.6684147	0.14642651	-1.6684358	-0.14641943	0.42444056	-2.2125453	2.271756	1	-1.0600929	0.036994196	1.1996759	1.6473148	-0.75157795	-0.32579264	0.16813397	0.41752211	0.07743682	1.9520233	1.605174	1.3262413	1.6051774	1.32624	0.013522266	1.0786297	1.3999425	1.3385719e-05	-7.2239748e-06	0.26453155	1.803888	0.26453768	1.8039283	-3.1664361e-05	-5.0701829e-07	-1.0460592	0.36745166	-1.9537172	-1.4230763	1.9537149	1.4230328	-0.43332722	3.5912927	2	2	0	0	-83.352448	R0:S0:1	1.3999425	-131.54978	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:10
2x2_2C_8b_C2v_L	6.626996	0	10.927022	3.684675	0.0275458	-2.4136286	-3.248536	-0.17827105	-3.2485007	-0.17825573	0.33013373	-2.7947194	11.906536	8.8669091e-06	-2.6979774e-06	0.032016313	-0.2106756	0.032012962	-0.21066675	5.4780941e-07	-3.3250506e-07	0.12847898	-0.98675747	1.6684753	0.1464321	-1.6684628	-0.14643399	0.42441993	-2.212588	2.271756	1	-1.0600929	0.03699418	1.1996805	1.6472893	-0.75159181	-0.32577231	0.16812541	0.41743052	0.077451612	1.9520143	1.6051849	1.326319	1.6051788	1.3263183	0.013521005	1.0787319	1.3998474	-4.1489907e-05	8.7853873e-06	0.26452459	1.8036184	0.26452393	1.8035784	-2.0476104e-06	8.3279504e-07	-1.0461195	0.36756942	-1.9538653	-1.4230511	1.9538823	1.4230898	-0.43328262	3.5911523	2	2	0	0	-83.35209	R0:S0:1	1.3998474	-131.54978	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:14
2x2_2C_8b_C2v_L	6.6293145	0	10.926022	3.685675	0.027501531	-2.4130163	-3.2476948	-0.17820175	-3.2474228	-0.17818947	0.33011335	-2.7940623	11.906536	-1.523975e-05	2.1920959e-06	0.032021306	-0.21068009	0.032010449	-0.21066679	-5.9571162e-06	-2.8740147e-06	0.12850498	-0.98669732	1.6684118	0.14639726	-1.6683427	-0.14639791	0.42452567	-2.2125367	2.271756	1	-1.0600929	0.036973549	1.1996441	1.6472828	-0.75166259	-0.32585333	0.16817337	0.41753584	0.077485784	1.9520088	1.6050354	1.3259968	1.6050123	1.3260099	0.013529014	1.0784987	1.3999502	7.1448341e-05	-8.1026015e-06	0.26445032	1.8041201	0.2644819	1.8040306	4.4253769e-05	1.7011941e-05	-1.0463637	0.36747854	-1.9540771	-1.4231073	1.9541166	1.4231426	-0.43345114	3.5913952	2	2	0	0	-83.348014	R0:S0:1	1.3999502	-131.53378	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:19
2x2_2C_8b_C2v_L	6.621037	0	10.926022	3.684675	0.027537164	-2.4124734	-3.2472785	-0.17813448	-3.2472206	-0.17811157	0.33017971	-2.794654	11.906536	-8.6841965e-06	-2.1933922e-07	0.032035867	-0.2107007	0.032024034	-0.21068744	1.5564976e-06	-6.2906804e-06	0.12859642	-0.98697272	1.6688694	0.14644724	-1.6688535	-0.14644847	0.42463565	-2.2134246	2.272756	1	-1.0600929	0.036935967	1.1995921	1.6471904	-0.75187254	-0.3259284	0.16823387	0.41749785	0.077597044	1.9519636	1.604673	1.3256018	1.6046568	1.3256044	0.013530062	1.078356	1.399886	4.1243054e-05	7.3581359e-07	0.2643662	1.8040513	0.26438272	1.8039788	2.5262407e-07	1.5563131e-05	-1.0470456	0.36760955	-1.9551083	-1.4237008	1.9551601	1.4237598	-0.43345233	3.5916407	2	2	0	0	-83.35194	R0:S0:1	1.399886	-131.54978	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:25
2x2_2C_8b_C2v_L	6.6289769	0	10.926022	3.684675	0.027554405	-2.4140223	-3.2497719	-0.17840456	-3.2495983	-0.17838608	0.330097	-2.7955654	11.906536	1.9070434e-06	-2.3606216e-06	0.032017289	-0.21072132	0.032006854	-0.21071601	-1.6745873e-05	5.6539051e-06	0.12844218	-0.98684481	1.668652	0.1464066	-1.6686132	-0.1463929	0.42431003	-2.2126584	2.271756	1	-1.0590929	0.037029642	1.199715	1.6473516	-0.75147758	-0.32573161	0.16806404	0.41749391	0.077393119	1.95203	1.6054082	1.326591	1.6053957	1.3265904	0.0135122	1.0788264	1.3999218	-9.7365208e-06	5.7503307e-06	0.26466158	1.8038923	0.26467982	1.803904	0.00010629669	1.2969139e-05	-1.0457412	0.36747353	-1.9531648	-1.4225964	1.9531778	1.4225319	-0.43313081	3.5911409	2	2	0	0	-83.360453	R0:S0:1	1.3999218	-131.54978	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-13@09:32
