model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.4701347	0	0	10.999228	2.5002228	-0.084564677	-3.8724682	-5.6111973	0.20867428	0.14742267	-5.2155204	-0.13024219	-5.2187374	12.08504	-0.00017404487	-0.00065108112	0.00019080627	-0.00014038338	-0.045974504	-0.01301498	-0.1457378	-0.01042809	0.15282466	-0.088649154	1.1839227	-0.88062968	2.2024093	-2.3369548	0.14518651	0.30920523	-0.099232141	-0.23082071	-1.9444981	-0.3968498	-0.081159991	-0.020091571	1.3739073	2.2789738	0.08880566	-0.15311143	-0.87903531	1.1823631	2.3377635	-2.2034094	0.30937485	0.1453155	0.23087932	0.099057518	1.3357107	2.3461311	-0.023476444	-0.077927001	1.8879994	0.40722776	2.100135	1	0.20105496	-0.0012203673	0.0002646304	9.060678e-05	-0.00076300619	0.00035704546	-0.0024708348	0.00011871877	-0.0098276702	0.030095442	0.075990343	1.2632073	1.7111087	-0.55319212	-0.18878559	0.077801136	0.39033954	1.7573003	1.9401086	1.5345779	0.13730625	0.4735264	1.7765195	1.3882504	1.872232	1.3840269	0.00016833702	0.0017507323	0.0020508935	0.00024217577	0.72318882	-0.22216012	1.95728	-0.12777948	-0.45826383	0.21739722	-0.27742252	-0.029261277	-0.82950669	0.54902993	0.045064559	-0.31071444	0.38917228	0.56039618	0.51160325	0.041910958	0.43231806	0.062393747	-0.36433831	-0.25983543	-0.217132	0.4584923	-0.029869076	-0.2764593	-0.54852049	0.82969219	-0.31065822	0.044931013	-0.55907423	-0.38813429	-0.14922705	-0.62113065	0.064882784	0.42916154	-0.21592838	-0.11093833	0.0071143091	-9.7158256e-05	-0.00011404028	0.00032079189	-0.0012886349	0.0098435302	0.0020073033	-0.030801558	2	2	0	0	-97.237331	R0:S0:1	1.3840269	-76.678538	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@22:43
2x2_2C_8b_C2v_L	5.4696065	0	0	10.999237	2.5000918	-0.084597783	-3.8731736	-5.6115163	0.20868274	0.14740486	-5.2154587	-0.13026696	-5.2183404	12.085029	-0.00017535864	-0.00063567689	0.00017876519	-0.00013318902	-0.0459685	-0.013015371	-0.14574323	-0.010427214	0.15282878	-0.088640941	1.1841906	-0.88055994	2.2023503	-2.3370684	0.14517455	0.3092268	-0.099207716	-0.23081369	-1.945	-0.39677501	-0.081126088	-0.02008057	1.3731486	2.2788691	0.088787346	-0.1531217	-0.87892678	1.1825881	2.3379072	-2.2033748	0.30940472	0.14530052	0.23088563	0.099051583	1.334977	2.3461402	-0.023462176	-0.077915904	1.8883941	0.40715686	2.100144	1	0.20105432	-0.0012177567	0.00024850586	8.5950398e-05	-0.00076304764	0.00035925874	-0.0024788274	0.00011074736	-0.0098073395	0.030095717	0.076025392	1.2632075	1.7111021	-0.55319623	-0.1887829	0.077800352	0.390323	1.7573596	1.9400841	1.5346127	0.13728678	0.47347287	1.7764617	1.3883051	1.8722705	1.3840103	0.00017282517	0.0017393416	0.0020604904	0.00022962389	0.72321565	-0.22221895	1.9571461	-0.12776231	-0.45826384	0.21735408	-0.27755558	-0.029320212	-0.82953592	0.54895312	0.045110154	-0.310731	0.38913272	0.56031472	0.51182093	0.041901972	0.4323008	0.062342575	-0.36420742	-0.25977507	-0.21707719	0.45850715	-0.029941422	-0.27657039	-0.54844611	0.82972142	-0.3106857	0.044967713	-0.55902183	-0.38814319	-0.14911273	-0.62122733	0.064837611	0.42917683	-0.2159243	-0.11093108	0.0070974615	-8.7044058e-05	-0.00010942979	0.00032238718	-0.0013183714	0.0098443112	0.0020310838	-0.030812492	2	2	0	0	-97.23848	R0:S0:1	1.3840103	-76.679496	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@22:52
2x2_2C_8b_C2v_L	5.4687995	0	0	10.999309	2.5000434	-0.084849977	-3.8753142	-5.6117732	0.20874888	0.14773624	-5.2168207	-0.13057451	-5.220503	12.084939	-0.00017425162	-0.00061249683	0.00016572927	-0.00013423621	-0.045902382	-0.013001022	-0.1458197	-0.010418719	0.15290364	-0.088450786	1.1844057	-0.88113588	2.202686	-2.3368921	0.14508178	0.30942827	-0.099157191	-0.23117275	-1.9451649	-0.39740877	-0.081113435	-0.020017058	1.3739556	2.2792028	0.088601936	-0.15320263	-0.87925389	1.1825774	2.3378629	-2.2038968	0.30960834	0.14522054	0.23122833	0.098990316	1.3355166	2.3465678	-0.023409223	-0.077872585	1.8884815	0.40788816	2.1002156	1	0.2010492	-0.0012156433	0.00026461573	9.5204479e-05	-0.00076179051	0.0003553766	-0.0024638087	0.00011844436	-0.009821869	0.030116323	0.076294023	1.2631979	1.7110486	-0.55325996	-0.18879419	0.077806184	0.39018327	1.7578424	1.9400417	1.5345939	0.13714809	0.47262422	1.776289	1.3887386	1.8723945	1.3838669	0.00017158349	0.0017227335	0.0020725095	0.00023194134	0.72270221	-0.22285309	1.9557769	-0.12802388	-0.45827145	0.21690786	-0.27793213	-0.029358696	-0.83006027	0.5484304	0.045422658	-0.31088249	0.38862724	0.56005705	0.51233865	0.041873261	0.43284387	0.062099679	-0.36470953	-0.25923311	-0.21662981	0.45852345	-0.030055743	-0.27683094	-0.54791978	0.83028165	-0.31083913	0.045266778	-0.55872516	-0.38759798	-0.14884692	-0.62192723	0.064584967	0.42966869	-0.2154519	-0.11121842	0.0070696811	-9.6897639e-05	-0.00011771458	0.00032351992	-0.0012869671	0.0099066351	0.0020164415	-0.030931272	2	2	0	0	-97.251699	R0:S0:1	1.3838669	-76.679166	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@23:00
2x2_2C_8b_C2v_L	5.4692712	0	0	10.999183	2.5001738	-0.084766017	-3.8745732	-5.6113298	0.20873214	0.14765589	-5.2163045	-0.13052057	-5.2202265	12.084921	-0.00018084931	-0.00067084673	0.00020159447	-0.00013738791	-0.045931688	-0.013007075	-0.14582184	-0.010424904	0.15289121	-0.088504394	1.1842396	-0.88112778	2.2026569	-2.3368594	0.14512441	0.30936274	-0.099201157	-0.23107545	-1.9447525	-0.39758589	-0.081139607	-0.020039598	1.374336	2.2791896	0.088664435	-0.15319376	-0.87928298	1.1824577	2.3378067	-2.203824	0.30954606	0.14525537	0.2311227	0.099017285	1.3359067	2.3464116	-0.023427951	-0.077882271	1.888212	0.40806793	2.10023	1	0.20104818	-0.0012172905	0.00027842768	0.00010285763	-0.00077068887	0.00035622143	-0.0024638974	0.00012113286	-0.0098234901	0.030112092	0.076198881	1.2631968	1.7110639	-0.55325497	-0.18880191	0.077809028	0.39024139	1.7576754	1.9400757	1.5345495	0.13719828	0.47292403	1.7763673	1.3886328	1.8723303	1.3839256	0.00017839662	0.0017610627	0.0020374569	0.0002347444	0.72293658	-0.22267081	1.9563033	-0.12799201	-0.45826457	0.21705781	-0.27773326	-0.02929653	-0.8299191	0.54863925	0.045309944	-0.31083406	0.38884145	0.56018066	0.51204585	0.04193072	0.43266125	0.062187774	-0.3646632	-0.25941643	-0.21678269	0.4585151	-0.029981497	-0.27665441	-0.54812556	0.83013423	-0.3107835	0.045164169	-0.55882204	-0.3877788	-0.14900703	-0.62167601	0.064667111	0.4294602	-0.21557232	-0.11122177	0.0070825468	-0.00010529997	-0.00012557637	0.00034947574	-0.0012746364	0.0098952855	0.0020115194	-0.030892738	2	2	0	0	-97.247629	R0:S0:1	1.3839256	-76.67798	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@23:09
2x2_2C_8b_C2v_L	5.4691584	0	0	10.999319	2.5002079	-0.084974378	-3.8764081	-5.6115702	0.20876767	0.14790957	-5.2175548	-0.13074458	-5.2215618	12.084807	-0.00017628754	-0.00064937831	0.00018927388	-0.00013323736	-0.04586727	-0.012993585	-0.14586078	-0.010411213	0.15293041	-0.088336235	1.1842532	-0.88135804	2.2029569	-2.3367177	0.14503272	0.30951973	-0.099125323	-0.23134502	-1.9451041	-0.39760278	-0.081102258	-0.019964437	1.3745059	2.2793235	0.088503225	-0.15323445	-0.87965316	1.1825857	2.3375931	-2.2040359	0.30969248	0.14516628	0.23139929	0.098953861	1.3359224	2.3467813	-0.023365956	-0.077842461	1.8883698	0.40813017	2.1001817	1	0.20104162	-0.0012136337	0.00027317316	0.00010146715	-0.00076500128	0.00035524265	-0.0024564409	0.0001175085	-0.0098238478	0.030128195	0.076459722	1.2631919	1.7110142	-0.55330042	-0.18880122	0.077809868	0.39009853	1.7581189	1.9400279	1.5345691	0.13706272	0.4721286	1.776188	1.3889942	1.8724675	1.3837806	0.0001747475	0.0017477741	0.0020524062	0.00022997206	0.72249498	-0.22321002	1.9549588	-0.12816734	-0.45826967	0.2166424	-0.27803951	-0.029406109	-0.8304111	0.54811845	0.045570309	-0.31095181	0.38834074	0.5598607	0.51262888	0.04183943	0.43315065	0.061937267	-0.36504935	-0.25890395	-0.21637249	0.45852274	-0.03005077	-0.27702109	-0.54760505	0.83060827	-0.31088937	0.045427174	-0.55851711	-0.38729573	-0.14870022	-0.62236798	0.064421641	0.42994933	-0.21515383	-0.11134221	0.0070541698	-0.00010191845	-0.00012351347	0.0003361095	-0.0012818257	0.0099454356	0.0020185862	-0.031017801	2	2	0	0	-97.257099	R0:S0:1	1.3837806	-76.676789	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@23:18
2x2_2C_8b_C2v_L	5.4685031	0	0	10.999432	2.5002677	-0.085415201	-3.8806623	-5.6118587	0.20884176	0.14844089	-5.2200862	-0.13125947	-5.2250248	12.084606	-0.00018008893	-0.00063904119	0.00018410992	-0.00013564936	-0.045756586	-0.012978707	-0.14598725	-0.010397093	0.15307953	-0.088000083	1.1844901	-0.8823053	2.2035894	-2.336377	0.14486939	0.30983418	-0.099030275	-0.23190685	-1.9454856	-0.39841125	-0.081026741	-0.019836955	1.3756477	2.2798193	0.088171382	-0.153386	-0.88044966	1.1826793	2.3373251	-2.2047741	0.31001131	0.14500342	0.23196276	0.098870525	1.336658	2.3475371	-0.023264885	-0.077781499	1.8885384	0.40908701	2.1002223	1	0.20103015	-0.0012155812	0.00026088677	9.2471376e-05	-0.00076529994	0.00034609022	-0.0024451196	0.00011659831	-0.0098321361	0.03015847	0.076920782	1.2631768	1.7109236	-0.55340446	-0.18881728	0.077818411	0.3898599	1.7589179	1.9399699	1.534543	0.13684058	0.47074066	1.7759011	1.3897284	1.8726927	1.3835366	0.00017645575	0.0017414625	0.0020604544	0.00023011329	0.72169901	-0.22423004	1.9527201	-0.12856395	-0.45831421	0.21587844	-0.27857502	-0.02948776	-0.83132478	0.54721466	0.046089347	-0.31121406	0.38751325	0.55936039	0.51353784	0.041770455	0.43395758	0.06148354	-0.36585858	-0.25797677	-0.21561202	0.45856726	-0.030179124	-0.27748497	-0.54669537	0.83154539	-0.31115869	0.04594689	-0.55802062	-0.38647805	-0.14822775	-0.62354024	0.063983361	0.43075588	-0.21435028	-0.11174473	0.0070385635	-9.3971287e-05	-0.00011494026	0.00034043041	-0.001275262	0.010057978	0.0020302184	-0.031239777	2	2	0	0	-97.279926	R0:S0:1	1.3835366	-76.674706	uncorrelated	2	817c5bc	v2.2.6	YY	4	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@23:29
2x2_2C_8b_C2v_L	5.4683256	0	0	10.999365	2.50019	-0.085290679	-3.8793754	-5.6118995	0.20883721	0.14829998	-5.2194851	-0.13121933	-5.2247088	12.084678	-0.00017814334	-0.00066481986	0.00019716994	-0.00013564839	-0.045794771	-0.012979811	-0.14599907	-0.010409698	0.15304567	-0.088093668	1.1845155	-0.88217485	2.2034163	-2.3364986	0.14492523	0.30974932	-0.099080025	-0.23175249	-1.9450921	-0.39865146	-0.081089708	-0.019892508	1.3759324	2.2798127	0.088263761	-0.15336211	-0.88016588	1.1825781	2.3375126	-2.2046971	0.3099208	0.14505927	0.23178856	0.098900039	1.3369631	2.3473236	-0.023297664	-0.07780509	1.8883267	0.40932531	2.1002808	1	0.20113426	-0.0012128417	0.00025230144	8.1397161e-05	-0.00076929023	0.00035593546	-0.002451491	0.00012292133	-0.009847728	0.030154857	0.076776243	1.2631801	1.7109502	-0.55337895	-0.18881557	0.077816393	0.38993843	1.7586826	1.9399906	1.5345402	0.13690761	0.47117672	1.7760169	1.3896427	1.8726123	1.3836162	0.0001738481	0.0017576528	0.0020462845	0.00022912728	0.72205197	-0.22400808	1.9534062	-0.12852852	-0.45829297	0.216112	-0.27843938	-0.029424215	-0.83103806	0.54750956	0.04593735	-0.31115054	0.38781088	0.55954949	0.51313436	0.041858523	0.43372252	0.061638477	-0.36569752	-0.25825647	-0.21584179	0.45856003	-0.030164682	-0.27728386	-0.54698243	0.83127899	-0.3110766	0.045800815	-0.55815393	-0.38674369	-0.14843303	-0.62315665	0.064115151	0.43046313	-0.21454698	-0.11173657	0.0070301525	-9.0045977e-05	-0.0001037904	0.00035437604	-0.0012704888	0.010047877	0.0020285611	-0.031164723	2	2	0	0	-97.275777	R0:S0:1	1.3836162	-76.675902	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-21@23:49
2x2_2C_8b_C2v_L	5.467664	0	0	10.999453	2.5002107	-0.085508999	-3.881273	-5.6118565	0.20888256	0.14862863	-5.220807	-0.13147317	-5.2268879	12.084666	-0.00017556124	-0.00063902191	0.00018176637	-0.00013271162	-0.045741682	-0.012974902	-0.14606768	-0.01040397	0.1531136	-0.087919192	1.1846875	-0.88289881	2.2037524	-2.336221	0.14484219	0.30992877	-0.099048925	-0.23209333	-1.9448686	-0.39929972	-0.081067073	-0.019826419	1.3773214	2.2801916	0.088108879	-0.15344309	-0.88052024	1.1823815	2.3374439	-2.2053053	0.31011241	0.14498309	0.23212478	0.098869751	1.3380807	2.3477523	-0.023250708	-0.077769259	1.8880758	0.41005623	2.1003729	1	0.20100214	-0.0012097627	0.00024753219	8.486399e-05	-0.0007691493	0.00035271247	-0.0024462166	0.00012843254	-0.0098585007	0.03017045	0.0770087	1.2631686	1.710902	-0.55344569	-0.18883401	0.077826186	0.38982265	1.759097	1.9399705	1.5344834	0.13679894	0.47044496	1.7758932	1.3899723	1.8726949	1.3834968	0.00017205741	0.0017382209	0.0020590338	0.000226549	0.72156602	-0.22451481	1.9523065	-0.12876014	-0.45829182	0.21571781	-0.27874308	-0.029394459	-0.83152437	0.5470665	0.046222514	-0.31128852	0.38737135	0.55932672	0.513477	0.04184057	0.43416469	0.061414108	-0.36630731	-0.25777567	-0.21544531	0.45857668	-0.030248602	-0.27740101	-0.54654335	0.83181197	-0.31123049	0.046061293	-0.55793773	-0.3862868	-0.14827168	-0.62373935	0.063895597	0.43089548	-0.21410068	-0.11200297	0.0069987303	-8.5360075e-05	-0.00010746425	0.00035725336	-0.0012521347	0.010122753	0.0019973087	-0.031288644	2	2	0	0	-97.288267	R0:S0:1	1.3834968	-76.67564	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@00:04
2x2_2C_8b_C2v_L	5.4662049	0	0	10.999602	2.5002418	-0.086118389	-3.8871208	-5.6125383	0.2090595	0.14930214	-5.2235119	-0.13218817	-5.2306789	12.084494	-0.00018014124	-0.0006701508	0.00020114905	-0.00013736208	-0.045576504	-0.012936727	-0.14625302	-0.010381384	0.1533289	-0.087461231	1.1852825	-0.88429824	2.2045774	-2.3358757	0.14464906	0.31040082	-0.098931073	-0.23281121	-1.9443519	-0.40085573	-0.08097252	-0.019654696	1.3802046	2.2806611	0.087660582	-0.15366655	-0.88140147	1.1824926	2.3373708	-2.2064993	0.31059019	0.14480732	0.23284402	0.098752259	1.3403699	2.3486414	-0.023105266	-0.077640586	1.887259	0.41184119	2.100529	1	0.20094093	-0.0011977533	0.00029056487	0.00011113133	-0.00077063769	0.00034914001	-0.0024421596	0.00013066903	-0.0098798234	0.030211152	0.077652071	1.2631435	1.710771	-0.55360896	-0.18886616	0.077843214	0.38950488	1.7601917	1.9398799	1.5344447	0.13648053	0.46855724	1.7755057	1.3909944	1.8729251	1.383171	0.00017663905	0.0017557097	0.0020404643	0.00023273252	0.72047203	-0.22592652	1.9492052	-0.12940225	-0.45834843	0.21468526	-0.27959995	-0.029498914	-0.8327653	0.54582808	0.046916526	-0.31163568	0.38630334	0.55858363	0.51451421	0.041796893	0.43524182	0.060804968	-0.36782145	-0.25649507	-0.21440898	0.45864721	-0.030512256	-0.2780092	-0.54528969	0.83312496	-0.31158694	0.04673652	-0.55716972	-0.38520601	-0.14777464	-0.62542186	0.063282832	0.431908	-0.2128928	-0.11270547	0.0069035927	-0.00011148602	-0.00013185944	0.0003794139	-0.0012421657	0.010329645	0.0020088738	-0.031615278	2	2	0	0	-97.317754	R0:S0:1	1.383171	-76.674021	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@00:27
2x2_2C_8b_C2v_L	5.4663504	0	0	10.999528	2.5001439	-0.085993862	-3.8860835	-5.6125339	0.20900783	0.14916969	-5.2230455	-0.13201392	-5.2299013	12.084415	-0.00018376183	-0.0006456705	0.00018447652	-0.00013382995	-0.045616779	-0.012949684	-0.14619794	-0.010388799	0.15326824	-0.087564186	1.1851955	-0.88383452	2.2043637	-2.3360113	0.14468354	0.31028536	-0.098950079	-0.23266794	-1.9454863	-0.40027279	-0.080993076	-0.0197037	1.3780846	2.2805637	0.087773731	-0.15361054	-0.88120128	1.1826206	2.337368	-2.2061151	0.31047047	0.14483621	0.23269952	0.098764827	1.3384481	2.348466	-0.023138637	-0.077676384	1.8884048	0.4111904	2.1004561	1	0.20102613	-0.0012062781	0.0002496786	8.321884e-05	-0.00076892086	0.00034792321	-0.0024373614	0.00012913169	-0.0098597664	0.030204732	0.077520854	1.2631516	1.7107984	-0.5535652	-0.18885151	0.077835732	0.38955704	1.7599753	1.9398884	1.5344842	0.13653124	0.46892501	1.7755317	1.3907784	1.872939	1.3832251	0.00018004167	0.0017430636	0.002059722	0.00022176972	0.72072967	-0.22565162	1.9497447	-0.12919018	-0.4583295	0.21490271	-0.27943768	-0.029525442	-0.83248982	0.54606843	0.046765917	-0.31154475	0.38648659	0.55873332	0.51458799	0.041773565	0.43506433	0.060945074	-0.36712038	-0.25676443	-0.21463483	0.45862458	-0.030462059	-0.27796138	-0.54553475	0.83281658	-0.31148902	0.046592797	-0.5573256	-0.38538051	-0.14771451	-0.62508707	0.063418659	0.4317477	-0.2132546	-0.11249086	0.0069561113	-8.7374284e-05	-0.00010512775	0.00036344259	-0.0012317754	0.010242867	0.002004248	-0.03151581	2	2	0	0	-97.311591	R0:S0:1	1.3832251	-76.674172	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@00:35
2x2_2C_8b_C2v_L	5.4660955	0	0	10.999711	2.500181	-0.086208089	-3.8884109	-5.6127734	0.20908038	0.14949441	-5.2249134	-0.13231166	-5.23199	12.084332	-0.00018311592	-0.0006653302	0.00019896815	-0.00013677413	-0.045538662	-0.012930455	-0.14626705	-0.010375766	0.15332482	-0.087370458	1.185359	-0.88433775	2.2046583	-2.3358078	0.14457973	0.31047172	-0.098912974	-0.23299841	-1.9453749	-0.40071415	-0.080945334	-0.01963335	1.37928	2.2808349	0.087556254	-0.15365467	-0.88156091	1.1826639	2.3372495	-2.2065083	0.31066772	0.14474091	0.23302384	0.098708245	1.3394214	2.3489646	-0.023071575	-0.077618951	1.8881212	0.41169701	2.1004516	1	0.20102409	-0.0012061439	0.00027735961	9.9589731e-05	-0.00077331431	0.00034721326	-0.0024345416	0.00013207828	-0.0098662214	0.030224006	0.077787731	1.2631448	1.7107437	-0.55362001	-0.18885418	0.077838278	0.38940242	1.7604609	1.9398467	1.5344849	0.13640234	0.46809649	1.7754023	1.3912098	1.8730479	1.3830676	0.00017930312	0.0017550043	0.0020454829	0.00022830033	0.72015222	-0.22625736	1.948417	-0.12946167	-0.45831642	0.21445463	-0.2797896	-0.029574936	-0.83300145	0.54553944	0.047084361	-0.31168174	0.38602326	0.55843915	0.51499998	0.04172229	0.43552321	0.060699095	-0.36774143	-0.25622847	-0.21417053	0.45860868	-0.03054912	-0.27824591	-0.54500799	0.83334395	-0.3116507	0.046892643	-0.55701851	-0.3848754	-0.14749702	-0.62575303	0.063169109	0.4321847	-0.21276431	-0.11271873	0.0069400265	-0.00010414376	-0.00012040399	0.00038284932	-0.0012138386	0.010326259	0.0019880607	-0.031669897	2	2	0	0	-97.325381	R0:S0:1	1.3830676	-76.673207	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@00:56
2x2_2C_8b_C2v_L	5.4645053	0	0	10.999975	2.5001846	-0.086942496	-3.8952338	-5.6134167	0.20926048	0.15041045	-5.2291484	-0.13324147	-5.2382261	12.084037	-0.00018028282	-0.00068118774	0.00020620621	-0.00013295824	-0.045363233	-0.012904341	-0.14650089	-0.010356724	0.15354568	-0.086806168	1.1857034	-0.88592073	2.2057866	-2.3352724	0.14434116	0.31099689	-0.098768568	-0.23394444	-1.9455991	-0.40245552	-0.080882973	-0.019446181	1.3818453	2.2817115	0.08701564	-0.15389311	-0.88287332	1.1827576	2.3368534	-2.2078166	0.31119196	0.1444952	0.23394232	0.098558407	1.3412332	2.3501721	-0.022897552	-0.077486857	1.8881058	0.41371586	2.1005624	1	0.20101205	-0.0011912028	0.00025424283	9.0849826e-05	-0.00077658325	0.00034422952	-0.0024130805	0.00014309366	-0.0098836987	0.030285069	0.078568861	1.2631188	1.710583	-0.55380308	-0.18887997	0.077853187	0.38898184	1.7618383	1.9397517	1.5344375	0.13598326	0.46571766	1.7749294	1.3925937	1.8733969	1.3826376	0.00017581388	0.0017605739	0.0020374729	0.00022109712	0.71901213	-0.22804893	1.9443541	-0.13022508	-0.45832078	0.21318945	-0.28068876	-0.02970925	-0.83454246	0.54402582	0.047894675	-0.31205875	0.38460691	0.55757388	0.51642857	0.041649602	0.43698265	0.059999111	-0.36925787	-0.25467258	-0.21291262	0.45862668	-0.030768085	-0.2790193	-0.54347722	0.83492673	-0.31200336	0.047720973	-0.55608113	-0.38341411	-0.14677104	-0.62777768	0.062442302	0.43352053	-0.21137725	-0.11351099	0.006821015	-8.8895947e-05	-0.00011219174	0.0004122674	-0.0011707855	0.010536542	0.0019780341	-0.032054672	2	2	0	0	-97.364543	R0:S0:1	1.3826376	-76.67082	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@01:13
2x2_2C_8b_C2v_L	5.4648579	0	0	10.999851	2.5003678	-0.086984256	-3.8951518	-5.6136602	0.20932742	0.15047598	-5.2291096	-0.13328987	-5.2386156	12.083953	-0.00018067486	-0.00065946042	0.00019346776	-0.00013658342	-0.045352171	-0.01289992	-0.14653116	-0.010355793	0.15359325	-0.086801556	1.185429	-0.88600105	2.2061555	-2.3353659	0.1443808	0.3110473	-0.098794967	-0.23398583	-1.9448257	-0.40302554	-0.080870313	-0.019442745	1.383159	2.2817755	0.08699195	-0.15393675	-0.88321456	1.1827231	2.3368152	-2.2080007	0.31124295	0.14452857	0.23399554	0.098587566	1.3424411	2.350169	-0.022899333	-0.077468633	1.8874024	0.41432654	2.1006046	1	0.20100821	-0.001197287	0.00027315685	9.9206618e-05	-0.00077573812	0.00035175435	-0.0024322049	0.00014294961	-0.0098951205	0.030285133	0.07859323	1.2631122	1.7105737	-0.55383113	-0.18889604	0.077860043	0.38898085	1.7618548	1.9397683	1.5344128	0.13597199	0.46566905	1.7749545	1.3926018	1.8733542	1.3826353	0.00017557869	0.0017475263	0.0020507512	0.00022725411	0.71888634	-0.22809531	1.9444092	-0.13032208	-0.45835472	0.21317232	-0.28057471	-0.029712237	-0.83463818	0.54398658	0.047895821	-0.31207471	0.38461955	0.5575499	0.51625402	0.041700699	0.43696349	0.059982501	-0.36961053	-0.25461713	-0.21288431	0.45866146	-0.030691367	-0.27902423	-0.54344129	0.834982	-0.31202241	0.047724606	-0.55607218	-0.38344606	-0.14687467	-0.62782299	0.062430904	0.43350077	-0.21125126	-0.11367925	0.0068494969	-0.00010147975	-0.00011989913	0.00040441985	-0.0011965737	0.010595855	0.0019807044	-0.032077275	2	2	0	0	-97.366038	R0:S0:1	1.3826353	-76.668682	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D/M	run_optim.py	2023-11-22@01:38
